variable,coefficient,type,prefix,width,edge,period
C_node1node27_timber_t0,195.0,B,C,timber,,0
C_node1node27_timber_t1,164.18,B,C,timber,,1
C_node1node27_timber_t2,116.39,B,C,timber,,2
C_node1node27_timber_t3,82.51,B,C,timber,,3
C_node1node27_timber_t4,58.5,B,C,timber,,4
C_node1node27_timber_t5,41.47,B,C,timber,,5
C_node1node27_wide_t0,292.0,B,C,wide,,0
C_node1node27_wide_t1,245.86,B,C,wide,,1
C_node1node27_wide_t2,174.29,B,C,wide,,2
C_node1node27_wide_t3,123.56,B,C,wide,,3
C_node1node27_wide_t4,87.59,B,C,wide,,4
C_node1node27_wide_t5,62.1,B,C,wide,,5
C_node1node24_timber_t0,1456.0,B,C,timber,,0
C_node1node24_timber_t1,1225.91,B,C,timber,,1
C_node1node24_timber_t2,869.07,B,C,timber,,2
C_node1node24_timber_t3,616.1,B,C,timber,,3
C_node1node24_timber_t4,436.77,B,C,timber,,4
C_node1node24_timber_t5,309.63,B,C,timber,,5
C_node1node24_wide_t0,2183.0,B,C,wide,,0
C_node1node24_wide_t1,1838.03,B,C,wide,,1
C_node1node24_wide_t2,1303.01,B,C,wide,,2
C_node1node24_wide_t3,923.73,B,C,wide,,3
C_node1node24_wide_t4,654.85,B,C,wide,,4
C_node1node24_wide_t5,464.24,B,C,wide,,5
C_node1node33_timber_t0,0.0,B,C,timber,,0
C_node1node33_timber_t1,0.0,B,C,timber,,1
C_node1node33_timber_t2,0.0,B,C,timber,,2
C_node1node33_timber_t3,0.0,B,C,timber,,3
C_node1node33_timber_t4,0.0,B,C,timber,,4
C_node1node33_timber_t5,0.0,B,C,timber,,5
C_node1node33_wide_t0,0.0,B,C,wide,,0
C_node1node33_wide_t1,0.0,B,C,wide,,1
C_node1node33_wide_t2,0.0,B,C,wide,,2
C_node1node33_wide_t3,0.0,B,C,wide,,3
C_node1node33_wide_t4,0.0,B,C,wide,,4
C_node1node33_wide_t5,0.0,B,C,wide,,5
C_node2node7_timber_t0,1182.0,B,C,timber,,0
C_node2node7_timber_t1,995.21,B,C,timber,,1
C_node2node7_timber_t2,705.52,B,C,timber,,2
C_node2node7_timber_t3,500.16,B,C,timber,,3
C_node2node7_timber_t4,354.57,B,C,timber,,4
C_node2node7_timber_t5,251.36,B,C,timber,,5
C_node2node7_wide_t0,1773.0,B,C,wide,,0
C_node2node7_wide_t1,1492.82,B,C,wide,,1
C_node2node7_wide_t2,1058.29,B,C,wide,,2
C_node2node7_wide_t3,750.24,B,C,wide,,3
C_node2node7_wide_t4,531.86,B,C,wide,,4
C_node2node7_wide_t5,377.04,B,C,wide,,5
C_node2node3_timber_t0,556.0,B,C,timber,,0
C_node2node3_timber_t1,468.14,B,C,timber,,1
C_node2node3_timber_t2,331.87,B,C,timber,,2
C_node2node3_timber_t3,235.27,B,C,timber,,3
C_node2node3_timber_t4,166.79,B,C,timber,,4
C_node2node3_timber_t5,118.24,B,C,timber,,5
C_node2node3_wide_t0,834.0,B,C,wide,,0
C_node2node3_wide_t1,702.21,B,C,wide,,1
C_node2node3_wide_t2,497.81,B,C,wide,,2
C_node2node3_wide_t3,352.9,B,C,wide,,3
C_node2node3_wide_t4,250.18,B,C,wide,,4
C_node2node3_wide_t5,177.36,B,C,wide,,5
C_node2node34_timber_t0,0.0,B,C,timber,,0
C_node2node34_timber_t1,0.0,B,C,timber,,1
C_node2node34_timber_t2,0.0,B,C,timber,,2
C_node2node34_timber_t3,0.0,B,C,timber,,3
C_node2node34_timber_t4,0.0,B,C,timber,,4
C_node2node34_timber_t5,0.0,B,C,timber,,5
C_node2node34_wide_t0,0.0,B,C,wide,,0
C_node2node34_wide_t1,0.0,B,C,wide,,1
C_node2node34_wide_t2,0.0,B,C,wide,,2
C_node2node34_wide_t3,0.0,B,C,wide,,3
C_node2node34_wide_t4,0.0,B,C,wide,,4
C_node2node34_wide_t5,0.0,B,C,wide,,5
C_node3node18_timber_t0,2196.0,B,C,timber,,0
C_node3node18_timber_t1,1848.97,B,C,timber,,1
C_node3node18_timber_t2,1310.77,B,C,timber,,2
C_node3node18_timber_t3,929.23,B,C,timber,,3
C_node3node18_timber_t4,658.75,B,C,timber,,4
C_node3node18_timber_t5,467.0,B,C,timber,,5
C_node3node18_wide_t0,3295.0,B,C,wide,,0
C_node3node18_wide_t1,2774.3,B,C,wide,,1
C_node3node18_wide_t2,1966.75,B,C,wide,,2
C_node3node18_wide_t3,1394.27,B,C,wide,,3
C_node3node18_wide_t4,988.42,B,C,wide,,4
C_node3node18_wide_t5,700.71,B,C,wide,,5
C_node3node19_timber_t0,213.0,B,C,timber,,0
C_node3node19_timber_t1,179.34,B,C,timber,,1
C_node3node19_timber_t2,127.14,B,C,timber,,2
C_node3node19_timber_t3,90.13,B,C,timber,,3
C_node3node19_timber_t4,63.9,B,C,timber,,4
C_node3node19_timber_t5,45.3,B,C,timber,,5
C_node3node19_wide_t0,320.0,B,C,wide,,0
C_node3node19_wide_t1,269.43,B,C,wide,,1
C_node3node19_wide_t2,191.0,B,C,wide,,2
C_node3node19_wide_t3,135.41,B,C,wide,,3
C_node3node19_wide_t4,95.99,B,C,wide,,4
C_node3node19_wide_t5,68.05,B,C,wide,,5
C_node3node32_timber_t0,0.0,B,C,timber,,0
C_node3node32_timber_t1,0.0,B,C,timber,,1
C_node3node32_timber_t2,0.0,B,C,timber,,2
C_node3node32_timber_t3,0.0,B,C,timber,,3
C_node3node32_timber_t4,0.0,B,C,timber,,4
C_node3node32_timber_t5,0.0,B,C,timber,,5
C_node3node32_wide_t0,0.0,B,C,wide,,0
C_node3node32_wide_t1,0.0,B,C,wide,,1
C_node3node32_wide_t2,0.0,B,C,wide,,2
C_node3node32_wide_t3,0.0,B,C,wide,,3
C_node3node32_wide_t4,0.0,B,C,wide,,4
C_node3node32_wide_t5,0.0,B,C,wide,,5
C_node3node34_timber_t0,0.0,B,C,timber,,0
C_node3node34_timber_t1,0.0,B,C,timber,,1
C_node3node34_timber_t2,0.0,B,C,timber,,2
C_node3node34_timber_t3,0.0,B,C,timber,,3
C_node3node34_timber_t4,0.0,B,C,timber,,4
C_node3node34_timber_t5,0.0,B,C,timber,,5
C_node3node34_wide_t0,0.0,B,C,wide,,0
C_node3node34_wide_t1,0.0,B,C,wide,,1
C_node3node34_wide_t2,0.0,B,C,wide,,2
C_node3node34_wide_t3,0.0,B,C,wide,,3
C_node3node34_wide_t4,0.0,B,C,wide,,4
C_node3node34_wide_t5,0.0,B,C,wide,,5
C_node4node6_timber_t0,586.0,B,C,timber,,0
C_node4node6_timber_t1,493.4,B,C,timber,,1
C_node4node6_timber_t2,349.78,B,C,timber,,2
C_node4node6_timber_t3,247.96,B,C,timber,,3
C_node4node6_timber_t4,175.79,B,C,timber,,4
C_node4node6_timber_t5,124.62,B,C,timber,,5
C_node4node6_wide_t0,879.0,B,C,wide,,0
C_node4node6_wide_t1,740.09,B,C,wide,,1
C_node4node6_wide_t2,524.67,B,C,wide,,2
C_node4node6_wide_t3,371.95,B,C,wide,,3
C_node4node6_wide_t4,263.68,B,C,wide,,4
C_node4node6_wide_t5,186.93,B,C,wide,,5
C_node4node5_timber_t0,247.0,B,C,timber,,0
C_node4node5_timber_t1,207.97,B,C,timber,,1
C_node4node5_timber_t2,147.43,B,C,timber,,2
C_node4node5_timber_t3,104.52,B,C,timber,,3
C_node4node5_timber_t4,74.09,B,C,timber,,4
C_node4node5_timber_t5,52.53,B,C,timber,,5
C_node4node5_wide_t0,370.0,B,C,wide,,0
C_node4node5_wide_t1,311.53,B,C,wide,,1
C_node4node5_wide_t2,220.85,B,C,wide,,2
C_node4node5_wide_t3,156.56,B,C,wide,,3
C_node4node5_wide_t4,110.99,B,C,wide,,4
C_node4node5_wide_t5,78.68,B,C,wide,,5
C_node4node25_timber_t0,647.0,B,C,timber,,0
C_node4node25_timber_t1,544.76,B,C,timber,,1
C_node4node25_timber_t2,386.19,B,C,timber,,2
C_node4node25_timber_t3,273.78,B,C,timber,,3
C_node4node25_timber_t4,194.09,B,C,timber,,4
C_node4node25_timber_t5,137.59,B,C,timber,,5
C_node4node25_wide_t0,971.0,B,C,wide,,0
C_node4node25_wide_t1,817.56,B,C,wide,,1
