variable,node_type_info
C_node1node21_timber_t0,node1transit_node21transit
M_node1node21_timber_t0,node1transit_node21transit
U_node1node21_t0,node1transit_node21transit
C_node1node21_timber_t1,node1transit_node21transit
M_node1node21_timber_t1,node1transit_node21transit
U_node1node21_t1,node1transit_node21transit
C_node1node21_timber_t2,node1transit_node21transit
M_node1node21_timber_t2,node1transit_node21transit
U_node1node21_t2,node1transit_node21transit
C_node1node21_timber_t3,node1transit_node21transit
M_node1node21_timber_t3,node1transit_node21transit
U_node1node21_t3,node1transit_node21transit
C_node1node21_timber_t4,node1transit_node21transit
M_node1node21_timber_t4,node1transit_node21transit
U_node1node21_t4,node1transit_node21transit
C_node1node21_timber_t5,node1transit_node21transit
M_node1node21_timber_t5,node1transit_node21transit
U_node1node21_t5,node1transit_node21transit
C_node1node21_wide_t0,node1transit_node21transit
M_node1node21_wide_t0,node1transit_node21transit
C_node1node21_wide_t1,node1transit_node21transit
M_node1node21_wide_t1,node1transit_node21transit
C_node1node21_wide_t2,node1transit_node21transit
M_node1node21_wide_t2,node1transit_node21transit
C_node1node21_wide_t3,node1transit_node21transit
M_node1node21_wide_t3,node1transit_node21transit
C_node1node21_wide_t4,node1transit_node21transit
M_node1node21_wide_t4,node1transit_node21transit
C_node1node21_wide_t5,node1transit_node21transit
M_node1node21_wide_t5,node1transit_node21transit
C_node1node8_timber_t0,node1transit_node8exit
M_node1node8_timber_t0,node1transit_node8exit
U_node1node8_t0,node1transit_node8exit
C_node1node8_timber_t1,node1transit_node8exit
M_node1node8_timber_t1,node1transit_node8exit
U_node1node8_t1,node1transit_node8exit
C_node1node8_timber_t2,node1transit_node8exit
M_node1node8_timber_t2,node1transit_node8exit
U_node1node8_t2,node1transit_node8exit
C_node1node8_timber_t3,node1transit_node8exit
M_node1node8_timber_t3,node1transit_node8exit
U_node1node8_t3,node1transit_node8exit
C_node1node8_timber_t4,node1transit_node8exit
M_node1node8_timber_t4,node1transit_node8exit
U_node1node8_t4,node1transit_node8exit
C_node1node8_timber_t5,node1transit_node8exit
M_node1node8_timber_t5,node1transit_node8exit
U_node1node8_t5,node1transit_node8exit
C_node1node8_wide_t0,node1transit_node8exit
M_node1node8_wide_t0,node1transit_node8exit
C_node1node8_wide_t1,node1transit_node8exit
M_node1node8_wide_t1,node1transit_node8exit
C_node1node8_wide_t2,node1transit_node8exit
M_node1node8_wide_t2,node1transit_node8exit
C_node1node8_wide_t3,node1transit_node8exit
M_node1node8_wide_t3,node1transit_node8exit
C_node1node8_wide_t4,node1transit_node8exit
M_node1node8_wide_t4,node1transit_node8exit
C_node1node8_wide_t5,node1transit_node8exit
M_node1node8_wide_t5,node1transit_node8exit
C_node1node10_timber_t0,node1transit_node10transit
M_node1node10_timber_t0,node1transit_node10transit
U_node1node10_t0,node1transit_node10transit
C_node1node10_timber_t1,node1transit_node10transit
M_node1node10_timber_t1,node1transit_node10transit
U_node1node10_t1,node1transit_node10transit
C_node1node10_timber_t2,node1transit_node10transit
M_node1node10_timber_t2,node1transit_node10transit
U_node1node10_t2,node1transit_node10transit
C_node1node10_timber_t3,node1transit_node10transit
M_node1node10_timber_t3,node1transit_node10transit
U_node1node10_t3,node1transit_node10transit
C_node1node10_timber_t4,node1transit_node10transit
M_node1node10_timber_t4,node1transit_node10transit
U_node1node10_t4,node1transit_node10transit
C_node1node10_timber_t5,node1transit_node10transit
M_node1node10_timber_t5,node1transit_node10transit
U_node1node10_t5,node1transit_node10transit
C_node1node10_wide_t0,node1transit_node10transit
M_node1node10_wide_t0,node1transit_node10transit
C_node1node10_wide_t1,node1transit_node10transit
M_node1node10_wide_t1,node1transit_node10transit
C_node1node10_wide_t2,node1transit_node10transit
M_node1node10_wide_t2,node1transit_node10transit
C_node1node10_wide_t3,node1transit_node10transit
M_node1node10_wide_t3,node1transit_node10transit
C_node1node10_wide_t4,node1transit_node10transit
M_node1node10_wide_t4,node1transit_node10transit
C_node1node10_wide_t5,node1transit_node10transit
M_node1node10_wide_t5,node1transit_node10transit
C_node1node30_timber_t0,node1transit_node30source
M_node1node30_timber_t0,node1transit_node30source
U_node1node30_t0,node1transit_node30source
C_node1node30_timber_t1,node1transit_node30source
M_node1node30_timber_t1,node1transit_node30source
U_node1node30_t1,node1transit_node30source
C_node1node30_timber_t2,node1transit_node30source
M_node1node30_timber_t2,node1transit_node30source
U_node1node30_t2,node1transit_node30source
C_node1node30_timber_t3,node1transit_node30source
M_node1node30_timber_t3,node1transit_node30source
U_node1node30_t3,node1transit_node30source
C_node1node30_timber_t4,node1transit_node30source
M_node1node30_timber_t4,node1transit_node30source
U_node1node30_t4,node1transit_node30source
C_node1node30_timber_t5,node1transit_node30source
M_node1node30_timber_t5,node1transit_node30source
U_node1node30_t5,node1transit_node30source
