x,y
-10762.0833,148526.9456
-10561.1177,148562.8447
-10277.6272,148607.6859
-10736.4597,148443.0764
-10420.7865,148286.5091
-10593.7201,148365.4353
-10588.5044,148502.3457
-10353.3526,148680.4932
-10337.6596,148564.8001
-10336.8815,148393.9704
-10721.1427,148763.4012
-10737.4521,148685.8459
-10778.2692,148386.0113
-10608.4063,148610.3631
-10616.6466,148309.1741
-10584.2885,148735.9301
-10725.9387,148762.3938
-10646.6672,148552.7456
-10300.9186,148294.2105
-10501.7038,148664.2276
-10385.5873,148508.3928
-10540.3614,148316.1299
-10728.1609,148489.4802
-10767.8335,148597.7791
-10319.8248,148348.9077
-10671.0622,148481.155
-10660.7903,148302.172
-10426.1531,148477.811
-10473.9622,148317.5703
-10644.9561,148747.5641
-10377.6529,148436.1235
-10313.0263,148641.3169
-10532.9652,148525.2196
-10435.6964,148636.4532
-10535.1614,148372.7364
-10434.5202,148695.9123
-10333.7443,148251.8483
-10719.8125,148326.1684
-10516.7606,148712.6666
-10381.1208,148267.7715
-10391.9169,148593.1855
-10677.7388,148505.0907
