"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-8614.01, 148443.4477)","(-8648.8535, 148394.3583)",60.19832792204157,49.805949999999996
"(-8648.8535, 148394.3583)","(-8720.2911, 148386.4208)",71.87721892234117,49.805949999999996
"(-8720.2911, 148386.4208)","(-8812.3663, 148372.1333)",93.17711688655129,49.805949999999996
"(-8812.3663, 148372.1333)","(-8850.5592, 148387.5693)",41.19426788292877,49.805949999999996
"(-8850.5592, 148387.5693)","(-8935.4845, 148411.6038)",88.26077141256222,51.2721
"(-8935.4845, 148411.6038)","(-8987.6025, 148462.6448)",72.94840371796892,37.595600000000005
"(-8987.6025, 148462.6448)","(-9038.0669, 148439.9385)",55.33743513256458,37.595600000000005
"(-9038.0669, 148439.9385)","(-9066.3106, 148485.6098)",53.69892208770623,37.595600000000005
"(-9066.3106, 148485.6098)","(-9010.2746, 148527.4906)",69.95737777131662,37.595600000000005
"(-9010.2746, 148527.4906)","(-8954.6357, 148560.5959)",64.74293846667528,37.595600000000005
"(-8954.6357, 148560.5959)","(-8889.0941, 148601.9543)",77.49979729729782,37.595600000000005
"(-8889.0941, 148601.9543)","(-8854.1155, 148651.709)",60.819673051152385,37.595600000000005
"(-8854.1155, 148651.709)","(-8751.8455, 148651.1167)",102.27171514788475,51.2721
"(-8751.8455, 148651.1167)","(-8771.166, 148606.3245)",48.78137863050061,51.2721
"(-8771.166, 148606.3245)","(-8746.199, 148553.5474)",58.38470153565541,51.2721
"(-8746.199, 148553.5474)","(-8697.9993, 148523.3136)",56.897220868255836,51.2721
"(-8697.9993, 148523.3136)","(-8657.5039, 148490.4066)",52.17995851052789,51.2721
"(-8657.5039, 148490.4066)","(-8632.9439, 148518.0345)",36.96612582366664,51.2721
"(-8632.9439, 148518.0345)","(-8627.7733, 148523.8511)",7.782540711097497,51.2721
"(-8627.7733, 148523.8511)","(-8628.422, 148522.4633)",1.5319270641876976,51.2721
"(-8628.422, 148522.4633)","(-8629.0064, 148520.2822)",2.258034669811377,51.2721
"(-8629.0064, 148520.2822)","(-8629.5949, 148518.0857)",2.273971085999099,51.2721
"(-8629.5949, 148518.0857)","(-8629.9899, 148513.5707)",4.532245580268537,51.2721
"(-8629.9899, 148513.5707)","(-8629.9899, 148507.2536)",6.3171000000147615,51.2721
"(-8629.9899, 148507.2536)","(-8629.9898, 148491.6114)",15.642200000321697,51.2721
"(-8629.9898, 148491.6114)","(-8629.9898, 148488.5716)",3.0397999999986496,51.2721
"(-8629.9898, 148488.5716)","(-8629.892, 148487.4534)",1.1224687434372327,51.2721
"(-8629.892, 148487.4534)","(-8629.7185, 148485.4703)",1.990675227164901,51.2721
"(-8629.7185, 148485.4703)","(-8629.5948, 148484.0568)",1.4189023715485862,51.2721
"(-8629.5948, 148484.0568)","(-8628.4218, 148479.6791)",4.532128229634544,51.2721
"(-8628.4218, 148479.6791)","(-8626.5066, 148475.5716)",4.532057732432711,51.2721
"(-8626.5066, 148475.5716)","(-8623.9071, 148471.8592)",4.532031995686138,51.2721
"(-8623.9071, 148471.8592)","(-8622.3745, 148470.1867)",2.268505898174396,51.2721
"(-8622.3745, 148470.1867)","(-8619.2629, 148460.2399)",10.422134368741556,51.2721
"(-8619.2629, 148460.2399)","(-8614.01, 148443.4477)",17.59462813616327,51.2721
"(-8353.7825, 151054.7689)","(-8353.8062, 151054.5314)",0.23867957598953443,29.5896
"(-8353.8062, 151054.5314)","(-8351.9186, 151051.8451)",3.2831755131284988,29.5896
"(-8351.9186, 151051.8451)","(-8345.8222, 151043.1695)",10.603401733420123,29.5896
"(-8345.8222, 151043.1695)","(-8339.899, 151034.7404)",10.302136916662732,29.5896
"(-8339.899, 151034.7404)","(-8340.4333, 151035.1174)",0.6539155067629886,29.5896
"(-8340.4333, 151035.1174)","(-8363.8378, 151051.9146)",28.80827221632652,29.5896
"(-8363.8378, 151051.9146)","(-8364.8615, 151052.1819)",1.0580222020386985,29.5896
"(-8364.8615, 151052.1819)","(-8368.0887, 151054.498)",3.972296445380055,29.5896
"(-8368.0887, 151054.498)","(-8422.8528, 151068.8003)",56.60090488764583,29.5896
"(-8422.8528, 151068.8003)","(-8485.3514, 151051.7346)",64.78667392643409,29.5896
"(-8485.3514, 151051.7346)","(-8547.7552, 151037.5951)",63.98562115577006,29.5896
"(-8547.7552, 151037.5951)","(-8611.6837, 151023.9058)",65.37774886564961,29.5896
"(-8611.6837, 151023.9058)","(-8648.8395, 151039.4355)",40.270647570278214,29.5896
"(-8648.8395, 151039.4355)","(-8607.3826, 151080.6053)",58.4262525723686,29.5896
"(-8607.3826, 151080.6053)","(-8526.5415, 151106.8014)",84.97952167681511,29.5896
"(-8526.5415, 151106.8014)","(-8428.3124, 151124.6161)",99.83145607923561,29.5896
"(-8428.3124, 151124.6161)","(-8422.7196, 151199.9637)",75.5548822882867,29.5896
"(-8422.7196, 151199.9637)","(-8424.5248, 151254.2235)",54.289820805377275,29.5896
"(-8424.5248, 151254.2235)","(-8428.6519, 151253.0792)",4.282800123748372,29.5896
"(-8428.6519, 151253.0792)","(-8428.7759, 151256.8069)",3.7297618275051487,29.5896
"(-8428.7759, 151256.8069)","(-8401.8181, 151313.7477)",62.9998229003962,29.5896
"(-8401.8181, 151313.7477)","(-8386.4466, 151313.5804)",15.372410401106078,29.5896
"(-8386.4466, 151313.5804)","(-8354.0351, 151332.7627)",37.662527338715165,29.5896
