"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-12178.68768, 147494.02351)","(-12457.51948, 147320.30191)",0.39700163259493776,False,False,1919,745,2877,745,1438,False,"[(-12468.92468, 147356.77781), (-12418.44588, 147386.86471)]"
"(-12178.68768, 147494.02351)","(-12605.97578, 147390.85921)",0.6158874644446983,False,False,2976,1158,4463,1158,2231,False,"[(-12384.46688, 147614.03281), (-12436.63068, 147596.82061), (-12531.14828, 147402.32731), (-12601.23928, 147390.31691)]"
"(-12178.68768, 147494.02351)","(-12280.57218, 147253.92281)",0.36096806135300263,False,False,1744,678,2615,678,1307,False,"[(-12153.00868, 147457.04351), (-12125.70388, 147420.09881), (-12149.19498, 147380.64721), (-12234.54338, 147361.84591), (-12287.36088, 147327.06261)]"
"(-12178.68768, 147494.02351)","(-12445.81777, 147294.8568)",0.0,False,True,0,0,0,0,0,False,
"(-12178.68768, 147494.02351)","(-12299.64687, 147391.65277)",0.0,False,True,0,0,0,0,0,False,
"(-13322.81538, 150391.65261)","(-13265.02588, 150442.04271)",0.0766732579736394,False,False,370,144,555,144,278,False,"[(-13306.25738, 150406.09041)]"
"(-13322.81538, 150391.65261)","(-13373.07518, 150349.56471)",0.06555485353893535,False,False,316,123,474,123,238,False,"[(-13364.44458, 150356.79211), (-13368.30198, 150353.56181)]"
"(-13322.81538, 150391.65261)","(-13268.95768, 150156.41771)",0.24827592556562728,False,False,1866,666,2799,666,1398,False,"[(-13297.27648, 150331.27021), (-13273.46398, 150279.67631), (-13261.55768, 150250.57201), (-13264.20348, 150214.85331)]"
"(-13322.81538, 150391.65261)","(-13561.87851, 149978.584)",0.0,False,True,0,0,0,0,0,False,
"(-12193.48708, 149840.19281)","(-11771.13658, 150069.97271)",0.48427574800891104,False,False,2339,909,3510,909,1753,False,"[(-12121.66358, 149893.75501), (-12061.56588, 149929.18771), (-11957.07318, 149973.05351), (-11915.42418, 149992.83461), (-11868.07088, 150020.32081), (-11831.68458, 150042.92491), (-11790.79858, 150068.32451)]"
"(-12193.48708, 149840.19281)","(-11960.48012, 150082.8279)",0.0,False,True,0,0,0,0,0,False,
"(-12193.48708, 149840.19281)","(-12666.14925, 149667.58121)",0.0,False,True,0,0,0,0,0,False,
"(-13959.76258, 147857.25941)","(-13982.38488, 147789.31921)",0.07160753614900855,False,False,346,135,519,135,259,13.0354,
"(-13959.76258, 147857.25941)","(-13656.34528, 147921.06891)",0.31858131853846655,False,False,1538,598,2309,598,1154,False,"[(-13905.52268, 147848.72761)]"
"(-13959.76258, 147857.25941)","(-13912.17588, 148174.97421)",0.4144399406497448,False,False,3115,1112,4671,1112,2336,False,"[(-13951.18648, 147916.46711), (-13943.62848, 147935.94621), (-13953.15348, 147962.40461), (-13979.61188, 148010.02961), (-13981.14378, 148050.97351), (-13990.19518, 148060.82981), (-14026.23358, 148097.72501)]"
"(-13959.76258, 147857.25941)","(-13827.41254, 148018.7185)",0.0,False,True,0,0,0,0,0,False,
"(-13959.76258, 147857.25941)","(-14083.29341, 148038.77795)",0.0,False,True,0,0,0,0,0,False,
"(-13959.76258, 147857.25941)","(-13290.59419, 147587.12927)",0.0,False,True,0,0,0,0,0,False,
"(-13111.00188, 147817.87781)","(-13212.37538, 147764.49301)",0.11457104072709612,False,False,553,215,830,215,415,13.0354,
