"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-12964.156, 147835.9284)","(-12955.8692, 147880.9823)",45.80966011061352,13.0354
"(-12955.8692, 147880.9823)","(-12913.6525, 147954.188)",84.50635639630104,13.0354
"(-12913.6525, 147954.188)","(-12902.5816, 148006.9673)",53.927908686499734,13.0354
"(-12902.5816, 148006.9673)","(-12901.6749, 148073.5962)",66.635068995998,13.0354
"(-12901.6749, 148073.5962)","(-12891.7516, 148135.705)",62.89654140195964,13.0354
"(-12891.7516, 148135.705)","(-12826.6846, 148371.9385)",245.03057158495727,13.0354
"(-12826.6846, 148371.9385)","(-12792.9335, 148402.6718)",45.647261474281486,13.0354
"(-12792.9335, 148402.6718)","(-12746.2619, 148358.2212)",64.4522620776102,16.9459
"(-12746.2619, 148358.2212)","(-12723.8843, 148307.9721)",55.00662716953858,16.9459
"(-12723.8843, 148307.9721)","(-12707.2838, 148265.2349)",45.84806281720407,16.9459
"(-12707.2838, 148265.2349)","(-12660.9017, 148266.883)",46.41137181790546,16.9459
"(-12660.9017, 148266.883)","(-12638.7722, 148257.5145)",24.03088767607752,16.9459
"(-12638.7722, 148257.5145)","(-12605.3432, 148243.3628)",36.30108337074329,16.9459
"(-12605.3432, 148243.3628)","(-12573.6522, 148194.3051)",58.40357360890175,16.9459
"(-12573.6522, 148194.3051)","(-12539.8342, 148167.575)",43.10632633395398,16.9459
"(-12539.8342, 148167.575)","(-12497.5541, 148154.9244)",44.13212589906099,16.9459
"(-12497.5541, 148154.9244)","(-12457.1628, 148140.8267)",42.78086325659512,16.9459
"(-12457.1628, 148140.8267)","(-12440.0214, 148171.5081)",35.145069354321876,16.9459
"(-12440.0214, 148171.5081)","(-12398.0475, 148114.3972)",70.87639367250483,13.0354
"(-12398.0475, 148114.3972)","(-12439.7229, 148066.5921)",63.42055306578297,13.0354
"(-12439.7229, 148066.5921)","(-12488.0454, 148031.0501)",59.98581307485251,17.3423
"(-12488.0454, 148031.0501)","(-12557.6512, 148012.5846)",72.01348543078292,17.3423
"(-12557.6512, 148012.5846)","(-12603.959, 148030.4153)",49.622033446139,17.3423
"(-12603.959, 148030.4153)","(-12657.0447, 148037.0137)",53.494209285213174,17.3423
"(-12657.0447, 148037.0137)","(-12703.5903, 148075.7202)",60.53665023446514,17.3423
"(-12703.5903, 148075.7202)","(-12759.5368, 148115.582)",68.69478845945115,17.3423
"(-12759.5368, 148115.582)","(-12765.5393, 148063.2909)",52.63448627525717,17.3423
"(-12765.5393, 148063.2909)","(-12740.5318, 148011.9792)",57.081219443342945,17.3423
"(-12740.5318, 148011.9792)","(-12705.0291, 147966.1028)",58.0093594538918,17.3423
"(-12705.0291, 147966.1028)","(-12657.7626, 147948.4605)",50.45168749943072,17.3423
"(-12657.7626, 147948.4605)","(-12591.243, 147978.2469)",72.88406416440189,17.3423
"(-12591.243, 147978.2469)","(-12600.891, 147911.3358)",67.60310057393562,17.3423
"(-12600.891, 147911.3358)","(-12563.7907, 147870.1254)",55.45024191336679,17.3423
"(-12563.7907, 147870.1254)","(-12606.0473, 147840.4934)",51.61080959991868,17.3423
"(-12606.0473, 147840.4934)","(-12653.1812, 147879.8637)",61.41355755286069,17.3423
"(-12653.1812, 147879.8637)","(-12718.9095, 147844.9922)",74.40585281507366,17.3423
"(-12718.9095, 147844.9922)","(-12771.1907, 147868.7644)",57.43205869789866,17.3423
"(-12771.1907, 147868.7644)","(-12814.3952, 147845.0406)",49.28942591153903,17.3423
"(-12814.3952, 147845.0406)","(-12833.0456, 147775.3836)",72.11057529350919,13.0354
"(-12833.0456, 147775.3836)","(-12891.9746, 147753.3358)",62.918459340959885,13.0354
"(-12891.9746, 147753.3358)","(-12909.363, 147689.213)",66.43861779418295,13.0354
"(-12909.363, 147689.213)","(-12954.8372, 147766.4203)",89.60396218321743,13.0354
"(-12954.8372, 147766.4203)","(-12964.156, 147835.9284)",70.12999357657823,13.0354
"(-12439.7229, 148066.5921)","(-12429.094, 148023.3338)",44.544966428334035,21.6492
"(-12429.094, 148023.3338)","(-12365.09, 148029.7079)",64.32061230126831,21.6492
