Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-12457.1628, 148140.8267)","(-12398.0475, 148114.3972)",106.021,14.3,512163.82,199150.72,768245.73,384122.86,199150.72
"(-12457.1628, 148140.8267)","(-12573.6522, 148194.3051)",130.019,16.9,628091.59,244228.28,942137.38,471068.69,244228.28
"(-12429.094, 148023.3338)","(-12439.7229, 148066.5921)",44.545,21.6,215185.86,83673.26,322778.8,161389.4,83673.26
"(-12429.094, 148023.3338)","(-12365.09, 148029.7079)",64.321,21.6,310717.18,120819.84,466075.78,233037.89,120819.84
"(-12507.1783, 147758.718)","(-12582.5848, 147735.9143)",78.779,21.6,380562.68,147978.69,570844.02,285422.01,147978.69
"(-12507.1783, 147758.718)","(-12455.2118, 147828.2619)",89.239,21.6,431091.12,167626.26,646636.68,323318.34,167626.26
"(-12814.3952, 147845.0406)","(-12771.1907, 147868.7644)",77.114,20.9,372520.12,144851.41,558780.19,279390.09,144851.41
"(-12814.3952, 147845.0406)","(-12833.0456, 147775.3836)",72.111,13.0,348348.59,135452.5,522522.89,261261.45,135452.5
"(-12814.3952, 147845.0406)","(-12764.5932, 147815.5981)",57.854,21.6,279479.17,108673.19,419218.76,209609.38,108673.19
"(-12439.7229, 148066.5921)","(-12398.0475, 148114.3972)",63.421,13.0,306369.22,119129.17,459553.83,229776.91,119129.17
"(-12439.7229, 148066.5921)","(-12488.0454, 148031.0501)",81.446,20.9,393444.31,152987.6,590166.46,295083.23,152987.6
"(-12765.5393, 148063.2909)","(-12740.5318, 148011.9792)",54.511,20.9,263328.94,102393.3,394993.4,197496.7,102393.3
"(-12765.5393, 148063.2909)","(-12703.5903, 148075.7202)",77.208,20.9,372973.32,145027.63,559459.98,279729.99,145027.63
"(-12964.156, 147835.9284)","(-12954.8372, 147766.4203)",70.13,13.0,338780.89,131732.18,508171.33,254085.67,131732.18
"(-12964.156, 147835.9284)","(-12913.6525, 147954.188)",130.316,13.0,629524.88,244785.61,944287.32,472143.66,244785.61
"(-12365.09, 148029.7079)","(-12321.8837, 147977.0804)",68.091,21.6,328932.92,127902.88,493399.37,246699.69,127902.88
"(-12606.0473, 147840.4934)","(-12563.7907, 147870.1254)",77.033,20.9,372129.27,144699.43,558193.91,279096.95,144699.43
"(-12606.0473, 147840.4934)","(-12718.9095, 147844.9922)",131.177,20.9,633684.13,246402.9,950526.2,475263.1,246402.9
"(-12718.9095, 147844.9922)","(-12771.1907, 147868.7644)",62.802,20.9,303379.34,117966.58,455069.01,227534.51,117966.58
"(-12707.2838, 148265.2349)","(-12746.2619, 148358.2212)",100.855,16.9,487204.4,189445.45,730806.6,365403.3,189445.45
"(-12707.2838, 148265.2349)","(-12638.7722, 148257.5145)",70.442,16.9,340289.37,132318.74,510434.05,255217.03,132318.74
"(-12557.6512, 148012.5846)","(-12488.0454, 148031.0501)",45.02,20.9,217482.82,84566.42,326224.24,163112.12,84566.42
"(-12557.6512, 148012.5846)","(-12603.959, 148030.4153)",61.876,20.9,298906.24,116227.25,448359.36,224179.68,116227.25
"(-12455.2118, 147828.2619)","(-12450.7386, 147933.1688)",105.339,21.6,508867.88,197869.12,763301.83,381650.91,197869.12
"(-12833.0456, 147775.3836)","(-12891.9746, 147753.3358)",62.918,13.0,303943.72,118186.03,455915.59,227957.79,118186.03
"(-12634.6221, 147792.529)","(-12575.2344, 147785.8942)",59.757,21.6,288672.31,112247.87,433008.47,216504.23,112247.87
"(-12634.6221, 147792.529)","(-12693.1985, 147784.7978)",59.084,21.6,285422.31,110984.13,428133.47,214066.73,110984.13
"(-12913.6525, 147954.188)","(-12902.5816, 148006.9673)",53.928,13.0,260512.57,101298.18,390768.85,195384.43,101298.18
"(-12657.7626, 147948.4605)","(-12705.0291, 147966.1028)",72.07,20.9,348151.63,135375.92,522227.44,261113.72,135375.92
"(-12657.7626, 147948.4605)","(-12600.891, 147911.3358)",134.898,20.9,651658.32,253392.01,977487.48,488743.74,253392.01
"(-12492.1218, 148361.4324)","(-12392.1091, 148421.7575)",93.906,20.9,453634.88,176392.22,680452.32,340226.16,176392.22
"(-12693.1985, 147784.7978)","(-12764.5932, 147815.5981)",77.755,21.6,375616.11,146055.25,563424.16,281712.08,146055.25
"(-12271.4589, 148477.3201)","(-12231.9301, 148526.8591)",101.445,20.9,490057.54,190554.87,735086.32,367543.16,190554.87
"(-12271.4589, 148477.3201)","(-12392.1091, 148421.7575)",96.541,20.9,466365.45,181342.39,699548.18,349774.09,181342.39
"(-12792.9335, 148402.6718)","(-12746.2619, 148358.2212)",64.452,16.9,311353.15,121067.13,467029.73,233514.86,121067.13
"(-12792.9335, 148402.6718)","(-12891.7516, 148135.705)",290.678,13.0,1404193.69,546009.24,2106290.53,1053145.26,546009.24
"(-12231.9301, 148526.8591)","(-12249.3926, 148587.1841)",72.411,20.9,349798.71,136016.37,524698.06,262349.03,136016.37
"(-12657.0447, 148037.0137)","(-12603.959, 148030.4153)",53.991,20.9,260815.85,101416.11,391223.78,195611.89,101416.11
"(-12657.0447, 148037.0137)","(-12703.5903, 148075.7202)",66.466,20.9,321080.69,124849.6,481621.04,240810.52,124849.6
"(-12575.2344, 147785.8942)","(-12582.5848, 147735.9143)",50.518,21.6,244037.76,94892.09,366056.64,183028.32,94892.09
"(-12450.7386, 147933.1688)","(-12396.1822, 147955.5516)",58.969,21.6,284866.8,110768.13,427300.2,213650.1,110768.13
"(-12954.8372, 147766.4203)","(-12909.363, 147689.213)",89.604,13.0,432854.88,168312.08,649282.32,324641.16,168312.08
