flow_timber_node1node4_t1: lb=0.0, ub=9.0, type=I, edge=node1node4, period=1, road_type=timber
flow_timber_node7node6_t3: lb=0.0, ub=9.0, type=I, edge=node7node6, period=3, road_type=timber
flow_timber_node7node6_t4: lb=0.0, ub=9.0, type=I, edge=node7node6, period=4, road_type=timber
flow_timber_node7node6_t5: lb=0.0, ub=9.0, type=I, edge=node7node6, period=5, road_type=timber
flow_wide_node7node6_t1: lb=0.0, ub=9.0, type=I, edge=node7node6, period=1, road_type=wide
flow_wide_node7node6_t2: lb=0.0, ub=9.0, type=I, edge=node7node6, period=2, road_type=wide
flow_wide_node7node6_t3: lb=0.0, ub=9.0, type=I, edge=node7node6, period=3, road_type=wide
flow_wide_node7node6_t4: lb=0.0, ub=9.0, type=I, edge=node7node6, period=4, road_type=wide
flow_wide_node7node6_t5: lb=0.0, ub=9.0, type=I, edge=node7node6, period=5, road_type=wide
flow_timber_node7node8_t1: lb=0.0, ub=9.0, type=I, edge=node7node8, period=1, road_type=timber
flow_timber_node7node8_t2: lb=0.0, ub=9.0, type=I, edge=node7node8, period=2, road_type=timber
flow_timber_node7node8_t3: lb=0.0, ub=9.0, type=I, edge=node7node8, period=3, road_type=timber
flow_timber_node7node8_t4: lb=0.0, ub=9.0, type=I, edge=node7node8, period=4, road_type=timber
flow_timber_node7node8_t5: lb=0.0, ub=9.0, type=I, edge=node7node8, period=5, road_type=timber
flow_wide_node7node8_t1: lb=0.0, ub=9.0, type=I, edge=node7node8, period=1, road_type=wide
flow_wide_node7node8_t2: lb=0.0, ub=9.0, type=I, edge=node7node8, period=2, road_type=wide
flow_wide_node7node8_t3: lb=0.0, ub=9.0, type=I, edge=node7node8, period=3, road_type=wide
flow_wide_node7node8_t4: lb=0.0, ub=9.0, type=I, edge=node7node8, period=4, road_type=wide
flow_wide_node7node8_t5: lb=0.0, ub=9.0, type=I, edge=node7node8, period=5, road_type=wide
flow_timber_node2node18_t1: lb=0.0, ub=9.0, type=I, edge=node2node18, period=1, road_type=timber
flow_timber_node2node18_t2: lb=0.0, ub=9.0, type=I, edge=node2node18, period=2, road_type=timber
flow_timber_node2node18_t3: lb=0.0, ub=9.0, type=I, edge=node2node18, period=3, road_type=timber
flow_timber_node2node18_t4: lb=0.0, ub=9.0, type=I, edge=node2node18, period=4, road_type=timber
flow_timber_node2node18_t5: lb=0.0, ub=9.0, type=I, edge=node2node18, period=5, road_type=timber
flow_wide_node2node18_t1: lb=0.0, ub=9.0, type=I, edge=node2node18, period=1, road_type=wide
flow_wide_node2node18_t2: lb=0.0, ub=9.0, type=I, edge=node2node18, period=2, road_type=wide
flow_wide_node2node18_t3: lb=0.0, ub=9.0, type=I, edge=node2node18, period=3, road_type=wide
flow_wide_node2node18_t4: lb=0.0, ub=9.0, type=I, edge=node2node18, period=4, road_type=wide
flow_wide_node2node18_t5: lb=0.0, ub=9.0, type=I, edge=node2node18, period=5, road_type=wide
flow_timber_node2node15_t1: lb=0.0, ub=9.0, type=I, edge=node2node15, period=1, road_type=timber
flow_timber_node2node15_t2: lb=0.0, ub=9.0, type=I, edge=node2node15, period=2, road_type=timber
flow_timber_node2node15_t3: lb=0.0, ub=9.0, type=I, edge=node2node15, period=3, road_type=timber
flow_timber_node2node15_t4: lb=0.0, ub=9.0, type=I, edge=node2node15, period=4, road_type=timber
flow_timber_node2node15_t5: lb=0.0, ub=9.0, type=I, edge=node2node15, period=5, road_type=timber
flow_wide_node2node15_t1: lb=0.0, ub=9.0, type=I, edge=node2node15, period=1, road_type=wide
flow_wide_node2node15_t2: lb=0.0, ub=9.0, type=I, edge=node2node15, period=2, road_type=wide
flow_wide_node2node15_t3: lb=0.0, ub=9.0, type=I, edge=node2node15, period=3, road_type=wide
flow_wide_node2node15_t4: lb=0.0, ub=9.0, type=I, edge=node2node15, period=4, road_type=wide
flow_wide_node2node15_t5: lb=0.0, ub=9.0, type=I, edge=node2node15, period=5, road_type=wide
flow_timber_node2node17_t1: lb=0.0, ub=9.0, type=I, edge=node2node17, period=1, road_type=timber
flow_timber_node2node17_t2: lb=0.0, ub=9.0, type=I, edge=node2node17, period=2, road_type=timber
flow_timber_node2node17_t3: lb=0.0, ub=9.0, type=I, edge=node2node17, period=3, road_type=timber
flow_timber_node2node17_t4: lb=0.0, ub=9.0, type=I, edge=node2node17, period=4, road_type=timber
flow_timber_node2node17_t5: lb=0.0, ub=9.0, type=I, edge=node2node17, period=5, road_type=timber
flow_wide_node2node17_t1: lb=0.0, ub=9.0, type=I, edge=node2node17, period=1, road_type=wide
flow_wide_node2node17_t2: lb=0.0, ub=9.0, type=I, edge=node2node17, period=2, road_type=wide
flow_wide_node2node17_t3: lb=0.0, ub=9.0, type=I, edge=node2node17, period=3, road_type=wide
flow_wide_node2node17_t4: lb=0.0, ub=9.0, type=I, edge=node2node17, period=4, road_type=wide
flow_wide_node2node17_t5: lb=0.0, ub=9.0, type=I, edge=node2node17, period=5, road_type=wide
flow_timber_node2node40_t1: lb=0.0, ub=9.0, type=I, edge=node2node40, period=1, road_type=timber
flow_timber_node2node40_t2: lb=0.0, ub=9.0, type=I, edge=node2node40, period=2, road_type=timber
flow_timber_node2node40_t3: lb=0.0, ub=9.0, type=I, edge=node2node40, period=3, road_type=timber
flow_timber_node2node40_t4: lb=0.0, ub=9.0, type=I, edge=node2node40, period=4, road_type=timber
flow_timber_node2node40_t5: lb=0.0, ub=9.0, type=I, edge=node2node40, period=5, road_type=timber
flow_wide_node2node40_t1: lb=0.0, ub=9.0, type=I, edge=node2node40, period=1, road_type=wide
flow_wide_node2node40_t2: lb=0.0, ub=9.0, type=I, edge=node2node40, period=2, road_type=wide
flow_wide_node2node40_t3: lb=0.0, ub=9.0, type=I, edge=node2node40, period=3, road_type=wide
flow_wide_node2node40_t4: lb=0.0, ub=9.0, type=I, edge=node2node40, period=4, road_type=wide
flow_wide_node2node40_t5: lb=0.0, ub=9.0, type=I, edge=node2node40, period=5, road_type=wide
flow_timber_node18node2_t1: lb=0.0, ub=9.0, type=I, edge=node18node2, period=1, road_type=timber
flow_timber_node18node2_t2: lb=0.0, ub=9.0, type=I, edge=node18node2, period=2, road_type=timber
flow_timber_node18node2_t3: lb=0.0, ub=9.0, type=I, edge=node18node2, period=3, road_type=timber
flow_timber_node18node2_t4: lb=0.0, ub=9.0, type=I, edge=node18node2, period=4, road_type=timber
flow_timber_node18node2_t5: lb=0.0, ub=9.0, type=I, edge=node18node2, period=5, road_type=timber
flow_wide_node18node2_t1: lb=0.0, ub=9.0, type=I, edge=node18node2, period=1, road_type=wide
flow_wide_node18node2_t2: lb=0.0, ub=9.0, type=I, edge=node18node2, period=2, road_type=wide
flow_wide_node18node2_t3: lb=0.0, ub=9.0, type=I, edge=node18node2, period=3, road_type=wide
flow_wide_node18node2_t4: lb=0.0, ub=9.0, type=I, edge=node18node2, period=4, road_type=wide
flow_wide_node18node2_t5: lb=0.0, ub=9.0, type=I, edge=node18node2, period=5, road_type=wide
flow_timber_node18node35_t1: lb=0.0, ub=9.0, type=I, edge=node18node35, period=1, road_type=timber
flow_timber_node18node35_t2: lb=0.0, ub=9.0, type=I, edge=node18node35, period=2, road_type=timber
flow_timber_node18node35_t3: lb=0.0, ub=9.0, type=I, edge=node18node35, period=3, road_type=timber
flow_timber_node18node35_t4: lb=0.0, ub=9.0, type=I, edge=node18node35, period=4, road_type=timber
flow_timber_node18node35_t5: lb=0.0, ub=9.0, type=I, edge=node18node35, period=5, road_type=timber
flow_wide_node18node35_t1: lb=0.0, ub=9.0, type=I, edge=node18node35, period=1, road_type=wide
flow_wide_node18node35_t2: lb=0.0, ub=9.0, type=I, edge=node18node35, period=2, road_type=wide
flow_wide_node18node35_t3: lb=0.0, ub=9.0, type=I, edge=node18node35, period=3, road_type=wide
flow_wide_node18node35_t4: lb=0.0, ub=9.0, type=I, edge=node18node35, period=4, road_type=wide
flow_wide_node18node35_t5: lb=0.0, ub=9.0, type=I, edge=node18node35, period=5, road_type=wide
flow_timber_node18node21_t1: lb=0.0, ub=9.0, type=I, edge=node18node21, period=1, road_type=timber
flow_timber_node18node21_t2: lb=0.0, ub=9.0, type=I, edge=node18node21, period=2, road_type=timber
flow_timber_node18node21_t3: lb=0.0, ub=9.0, type=I, edge=node18node21, period=3, road_type=timber
flow_timber_node18node21_t4: lb=0.0, ub=9.0, type=I, edge=node18node21, period=4, road_type=timber
flow_timber_node18node21_t5: lb=0.0, ub=9.0, type=I, edge=node18node21, period=5, road_type=timber
flow_wide_node18node21_t1: lb=0.0, ub=9.0, type=I, edge=node18node21, period=1, road_type=wide
flow_wide_node18node21_t2: lb=0.0, ub=9.0, type=I, edge=node18node21, period=2, road_type=wide
flow_wide_node18node21_t3: lb=0.0, ub=9.0, type=I, edge=node18node21, period=3, road_type=wide
flow_wide_node18node21_t4: lb=0.0, ub=9.0, type=I, edge=node18node21, period=4, road_type=wide
flow_wide_node18node21_t5: lb=0.0, ub=9.0, type=I, edge=node18node21, period=5, road_type=wide
flow_timber_node18node40_t1: lb=0.0, ub=9.0, type=I, edge=node18node40, period=1, road_type=timber
flow_timber_node18node40_t2: lb=0.0, ub=9.0, type=I, edge=node18node40, period=2, road_type=timber
flow_timber_node18node40_t3: lb=0.0, ub=9.0, type=I, edge=node18node40, period=3, road_type=timber
flow_timber_node18node40_t4: lb=0.0, ub=9.0, type=I, edge=node18node40, period=4, road_type=timber
flow_timber_node18node40_t5: lb=0.0, ub=9.0, type=I, edge=node18node40, period=5, road_type=timber
flow_wide_node18node40_t1: lb=0.0, ub=9.0, type=I, edge=node18node40, period=1, road_type=wide
flow_wide_node18node40_t2: lb=0.0, ub=9.0, type=I, edge=node18node40, period=2, road_type=wide
flow_wide_node18node40_t3: lb=0.0, ub=9.0, type=I, edge=node18node40, period=3, road_type=wide
flow_wide_node18node40_t4: lb=0.0, ub=9.0, type=I, edge=node18node40, period=4, road_type=wide
flow_wide_node18node40_t5: lb=0.0, ub=9.0, type=I, edge=node18node40, period=5, road_type=wide
flow_timber_node15node2_t1: lb=0.0, ub=9.0, type=I, edge=node15node2, period=1, road_type=timber
flow_timber_node15node2_t2: lb=0.0, ub=9.0, type=I, edge=node15node2, period=2, road_type=timber
flow_timber_node15node2_t3: lb=0.0, ub=9.0, type=I, edge=node15node2, period=3, road_type=timber
flow_timber_node15node2_t4: lb=0.0, ub=9.0, type=I, edge=node15node2, period=4, road_type=timber
flow_timber_node15node2_t5: lb=0.0, ub=9.0, type=I, edge=node15node2, period=5, road_type=timber
flow_wide_node15node2_t1: lb=0.0, ub=9.0, type=I, edge=node15node2, period=1, road_type=wide
flow_wide_node15node2_t2: lb=0.0, ub=9.0, type=I, edge=node15node2, period=2, road_type=wide
flow_wide_node15node2_t3: lb=0.0, ub=9.0, type=I, edge=node15node2, period=3, road_type=wide
flow_wide_node15node2_t4: lb=0.0, ub=9.0, type=I, edge=node15node2, period=4, road_type=wide
flow_wide_node15node2_t5: lb=0.0, ub=9.0, type=I, edge=node15node2, period=5, road_type=wide
flow_timber_node15node33_t1: lb=0.0, ub=9.0, type=I, edge=node15node33, period=1, road_type=timber
flow_timber_node15node33_t2: lb=0.0, ub=9.0, type=I, edge=node15node33, period=2, road_type=timber
flow_timber_node15node33_t3: lb=0.0, ub=9.0, type=I, edge=node15node33, period=3, road_type=timber
flow_timber_node15node33_t4: lb=0.0, ub=9.0, type=I, edge=node15node33, period=4, road_type=timber
flow_timber_node15node33_t5: lb=0.0, ub=9.0, type=I, edge=node15node33, period=5, road_type=timber
flow_wide_node15node33_t1: lb=0.0, ub=9.0, type=I, edge=node15node33, period=1, road_type=wide
flow_wide_node15node33_t2: lb=0.0, ub=9.0, type=I, edge=node15node33, period=2, road_type=wide
flow_wide_node15node33_t3: lb=0.0, ub=9.0, type=I, edge=node15node33, period=3, road_type=wide
flow_wide_node15node33_t4: lb=0.0, ub=9.0, type=I, edge=node15node33, period=4, road_type=wide
flow_wide_node15node33_t5: lb=0.0, ub=9.0, type=I, edge=node15node33, period=5, road_type=wide
flow_timber_node17node2_t1: lb=0.0, ub=9.0, type=I, edge=node17node2, period=1, road_type=timber
flow_timber_node17node2_t2: lb=0.0, ub=9.0, type=I, edge=node17node2, period=2, road_type=timber
flow_timber_node17node2_t3: lb=0.0, ub=9.0, type=I, edge=node17node2, period=3, road_type=timber
flow_timber_node17node2_t4: lb=0.0, ub=9.0, type=I, edge=node17node2, period=4, road_type=timber
flow_timber_node17node2_t5: lb=0.0, ub=9.0, type=I, edge=node17node2, period=5, road_type=timber
flow_wide_node17node2_t1: lb=0.0, ub=9.0, type=I, edge=node17node2, period=1, road_type=wide
flow_wide_node17node2_t2: lb=0.0, ub=9.0, type=I, edge=node17node2, period=2, road_type=wide
flow_wide_node17node2_t3: lb=0.0, ub=9.0, type=I, edge=node17node2, period=3, road_type=wide
flow_wide_node17node2_t4: lb=0.0, ub=9.0, type=I, edge=node17node2, period=4, road_type=wide
flow_wide_node17node2_t5: lb=0.0, ub=9.0, type=I, edge=node17node2, period=5, road_type=wide
flow_timber_node17node27_t1: lb=0.0, ub=9.0, type=I, edge=node17node27, period=1, road_type=timber
flow_timber_node17node27_t2: lb=0.0, ub=9.0, type=I, edge=node17node27, period=2, road_type=timber
flow_timber_node17node27_t3: lb=0.0, ub=9.0, type=I, edge=node17node27, period=3, road_type=timber
flow_timber_node17node27_t4: lb=0.0, ub=9.0, type=I, edge=node17node27, period=4, road_type=timber
flow_timber_node17node27_t5: lb=0.0, ub=9.0, type=I, edge=node17node27, period=5, road_type=timber
flow_wide_node17node27_t1: lb=0.0, ub=9.0, type=I, edge=node17node27, period=1, road_type=wide
flow_wide_node17node27_t2: lb=0.0, ub=9.0, type=I, edge=node17node27, period=2, road_type=wide
flow_wide_node17node27_t3: lb=0.0, ub=9.0, type=I, edge=node17node27, period=3, road_type=wide
flow_wide_node17node27_t4: lb=0.0, ub=9.0, type=I, edge=node17node27, period=4, road_type=wide
flow_wide_node17node27_t5: lb=0.0, ub=9.0, type=I, edge=node17node27, period=5, road_type=wide
flow_timber_node17node30_t1: lb=0.0, ub=9.0, type=I, edge=node17node30, period=1, road_type=timber
flow_timber_node17node30_t2: lb=0.0, ub=9.0, type=I, edge=node17node30, period=2, road_type=timber
flow_timber_node17node30_t3: lb=0.0, ub=9.0, type=I, edge=node17node30, period=3, road_type=timber
flow_timber_node17node30_t4: lb=0.0, ub=9.0, type=I, edge=node17node30, period=4, road_type=timber
flow_timber_node17node30_t5: lb=0.0, ub=9.0, type=I, edge=node17node30, period=5, road_type=timber
flow_wide_node17node30_t1: lb=0.0, ub=9.0, type=I, edge=node17node30, period=1, road_type=wide
flow_wide_node17node30_t2: lb=0.0, ub=9.0, type=I, edge=node17node30, period=2, road_type=wide
flow_wide_node17node30_t3: lb=0.0, ub=9.0, type=I, edge=node17node30, period=3, road_type=wide
flow_wide_node17node30_t4: lb=0.0, ub=9.0, type=I, edge=node17node30, period=4, road_type=wide
flow_wide_node17node30_t5: lb=0.0, ub=9.0, type=I, edge=node17node30, period=5, road_type=wide
flow_timber_node17node21_t1: lb=0.0, ub=9.0, type=I, edge=node17node21, period=1, road_type=timber
flow_timber_node17node21_t2: lb=0.0, ub=9.0, type=I, edge=node17node21, period=2, road_type=timber
flow_timber_node17node21_t3: lb=0.0, ub=9.0, type=I, edge=node17node21, period=3, road_type=timber
flow_timber_node17node21_t4: lb=0.0, ub=9.0, type=I, edge=node17node21, period=4, road_type=timber
flow_timber_node17node21_t5: lb=0.0, ub=9.0, type=I, edge=node17node21, period=5, road_type=timber
flow_wide_node17node21_t1: lb=0.0, ub=9.0, type=I, edge=node17node21, period=1, road_type=wide
flow_wide_node17node21_t2: lb=0.0, ub=9.0, type=I, edge=node17node21, period=2, road_type=wide
flow_wide_node17node21_t3: lb=0.0, ub=9.0, type=I, edge=node17node21, period=3, road_type=wide
flow_wide_node17node21_t4: lb=0.0, ub=9.0, type=I, edge=node17node21, period=4, road_type=wide
flow_wide_node17node21_t5: lb=0.0, ub=9.0, type=I, edge=node17node21, period=5, road_type=wide
flow_timber_node17node40_t1: lb=0.0, ub=9.0, type=I, edge=node17node40, period=1, road_type=timber
flow_timber_node17node40_t2: lb=0.0, ub=9.0, type=I, edge=node17node40, period=2, road_type=timber
flow_timber_node17node40_t3: lb=0.0, ub=9.0, type=I, edge=node17node40, period=3, road_type=timber
flow_timber_node17node40_t4: lb=0.0, ub=9.0, type=I, edge=node17node40, period=4, road_type=timber
flow_timber_node17node40_t5: lb=0.0, ub=9.0, type=I, edge=node17node40, period=5, road_type=timber
flow_wide_node17node40_t1: lb=0.0, ub=9.0, type=I, edge=node17node40, period=1, road_type=wide
flow_wide_node17node40_t2: lb=0.0, ub=9.0, type=I, edge=node17node40, period=2, road_type=wide
flow_wide_node17node40_t3: lb=0.0, ub=9.0, type=I, edge=node17node40, period=3, road_type=wide
flow_wide_node17node40_t4: lb=0.0, ub=9.0, type=I, edge=node17node40, period=4, road_type=wide
flow_wide_node17node40_t5: lb=0.0, ub=9.0, type=I, edge=node17node40, period=5, road_type=wide
flow_timber_node17node41_t1: lb=0.0, ub=9.0, type=I, edge=node17node41, period=1, road_type=timber
flow_timber_node17node41_t2: lb=0.0, ub=9.0, type=I, edge=node17node41, period=2, road_type=timber
flow_timber_node17node41_t3: lb=0.0, ub=9.0, type=I, edge=node17node41, period=3, road_type=timber
flow_timber_node17node41_t4: lb=0.0, ub=9.0, type=I, edge=node17node41, period=4, road_type=timber
flow_timber_node17node41_t5: lb=0.0, ub=9.0, type=I, edge=node17node41, period=5, road_type=timber
flow_wide_node17node41_t1: lb=0.0, ub=9.0, type=I, edge=node17node41, period=1, road_type=wide
flow_wide_node17node41_t2: lb=0.0, ub=9.0, type=I, edge=node17node41, period=2, road_type=wide
flow_wide_node17node41_t3: lb=0.0, ub=9.0, type=I, edge=node17node41, period=3, road_type=wide
flow_wide_node17node41_t4: lb=0.0, ub=9.0, type=I, edge=node17node41, period=4, road_type=wide
flow_wide_node17node41_t5: lb=0.0, ub=9.0, type=I, edge=node17node41, period=5, road_type=wide
flow_timber_node40node2_t1: lb=0.0, ub=9.0, type=I, edge=node40node2, period=1, road_type=timber
flow_timber_node40node2_t2: lb=0.0, ub=9.0, type=I, edge=node40node2, period=2, road_type=timber
flow_timber_node40node2_t3: lb=0.0, ub=9.0, type=I, edge=node40node2, period=3, road_type=timber
flow_timber_node40node2_t4: lb=0.0, ub=9.0, type=I, edge=node40node2, period=4, road_type=timber
flow_timber_node40node2_t5: lb=0.0, ub=9.0, type=I, edge=node40node2, period=5, road_type=timber
flow_wide_node40node2_t1: lb=0.0, ub=9.0, type=I, edge=node40node2, period=1, road_type=wide
flow_wide_node40node2_t2: lb=0.0, ub=9.0, type=I, edge=node40node2, period=2, road_type=wide
flow_wide_node40node2_t3: lb=0.0, ub=9.0, type=I, edge=node40node2, period=3, road_type=wide
flow_wide_node40node2_t4: lb=0.0, ub=9.0, type=I, edge=node40node2, period=4, road_type=wide
flow_wide_node40node2_t5: lb=0.0, ub=9.0, type=I, edge=node40node2, period=5, road_type=wide
flow_timber_node40node17_t1: lb=0.0, ub=9.0, type=I, edge=node40node17, period=1, road_type=timber
flow_timber_node40node17_t2: lb=0.0, ub=9.0, type=I, edge=node40node17, period=2, road_type=timber
flow_timber_node40node17_t3: lb=0.0, ub=9.0, type=I, edge=node40node17, period=3, road_type=timber
flow_timber_node40node17_t4: lb=0.0, ub=9.0, type=I, edge=node40node17, period=4, road_type=timber
flow_timber_node40node17_t5: lb=0.0, ub=9.0, type=I, edge=node40node17, period=5, road_type=timber
flow_wide_node40node17_t1: lb=0.0, ub=9.0, type=I, edge=node40node17, period=1, road_type=wide
flow_wide_node40node17_t2: lb=0.0, ub=9.0, type=I, edge=node40node17, period=2, road_type=wide
flow_wide_node40node17_t3: lb=0.0, ub=9.0, type=I, edge=node40node17, period=3, road_type=wide
flow_wide_node40node17_t4: lb=0.0, ub=9.0, type=I, edge=node40node17, period=4, road_type=wide
flow_wide_node40node17_t5: lb=0.0, ub=9.0, type=I, edge=node40node17, period=5, road_type=wide
flow_timber_node40node18_t1: lb=0.0, ub=9.0, type=I, edge=node40node18, period=1, road_type=timber
flow_timber_node40node18_t2: lb=0.0, ub=9.0, type=I, edge=node40node18, period=2, road_type=timber
flow_timber_node40node18_t3: lb=0.0, ub=9.0, type=I, edge=node40node18, period=3, road_type=timber
flow_timber_node40node18_t4: lb=0.0, ub=9.0, type=I, edge=node40node18, period=4, road_type=timber
flow_timber_node40node18_t5: lb=0.0, ub=9.0, type=I, edge=node40node18, period=5, road_type=timber
flow_wide_node40node18_t1: lb=0.0, ub=9.0, type=I, edge=node40node18, period=1, road_type=wide
flow_wide_node40node18_t2: lb=0.0, ub=9.0, type=I, edge=node40node18, period=2, road_type=wide
flow_wide_node40node18_t3: lb=0.0, ub=9.0, type=I, edge=node40node18, period=3, road_type=wide
flow_wide_node40node18_t4: lb=0.0, ub=9.0, type=I, edge=node40node18, period=4, road_type=wide
flow_wide_node40node18_t5: lb=0.0, ub=9.0, type=I, edge=node40node18, period=5, road_type=wide
flow_timber_node40node21_t1: lb=0.0, ub=9.0, type=I, edge=node40node21, period=1, road_type=timber
flow_timber_node40node21_t2: lb=0.0, ub=9.0, type=I, edge=node40node21, period=2, road_type=timber
flow_timber_node40node21_t3: lb=0.0, ub=9.0, type=I, edge=node40node21, period=3, road_type=timber
