variable,value,node_type_info,action,road_type,edge,period
C_node1node5_timber_t2,1.0,node1exit_node5transit,C,timber,node1node5,2.0
C_node3node11_timber_t1,1.0,node3transit_node11source,C,timber,node3node11,1.0
C_node4node10_timber_t1,1.0,node4transit_node10source,C,timber,node4node10,1.0
C_node4node11_timber_t2,1.0,node4transit_node11source,C,timber,node4node11,2.0
C_node5node7_timber_t2,1.0,node5transit_node7transit,C,timber,node5node7,2.0
C_node5node11_wide_t3,1.0,node5transit_node11source,C,wide,node5node11,3.0
C_node6node10_timber_t1,1.0,node6transit_node10source,C,timber,node6node10,1.0
C_node7node10_timber_t2,1.0,node7transit_node10source,C,timber,node7node10,2.0
C_node7node11_timber_t5,1.0,node7transit_node11source,C,timber,node7node11,5.0
C_node9node11_timber_t1,1.0,node9transit_node11source,C,timber,node9node11,1.0
M_node1node5_timber_t3,1.0,node1exit_node5transit,M,timber,node1node5,3.0
M_node1node5_timber_t4,1.0,node1exit_node5transit,M,timber,node1node5,4.0
M_node1node5_timber_t5,1.0,node1exit_node5transit,M,timber,node1node5,5.0
M_node3node11_timber_t2,1.0,node3transit_node11source,M,timber,node3node11,2.0
M_node3node11_timber_t3,1.0,node3transit_node11source,M,timber,node3node11,3.0
M_node3node11_wide_t5,1.0,node3transit_node11source,M,wide,node3node11,5.0
M_node4node10_timber_t2,1.0,node4transit_node10source,M,timber,node4node10,2.0
M_node4node10_wide_t4,1.0,node4transit_node10source,M,wide,node4node10,4.0
M_node4node10_wide_t5,1.0,node4transit_node10source,M,wide,node4node10,5.0
M_node4node11_timber_t3,1.0,node4transit_node11source,M,timber,node4node11,3.0
M_node4node11_wide_t5,1.0,node4transit_node11source,M,wide,node4node11,5.0
M_node5node7_timber_t3,1.0,node5transit_node7transit,M,timber,node5node7,3.0
M_node5node7_timber_t4,1.0,node5transit_node7transit,M,timber,node5node7,4.0
M_node5node7_timber_t5,1.0,node5transit_node7transit,M,timber,node5node7,5.0
M_node5node11_wide_t4,1.0,node5transit_node11source,M,wide,node5node11,4.0
M_node5node11_wide_t5,1.0,node5transit_node11source,M,wide,node5node11,5.0
M_node6node10_timber_t2,1.0,node6transit_node10source,M,timber,node6node10,2.0
M_node6node10_timber_t3,1.0,node6transit_node10source,M,timber,node6node10,3.0
M_node6node10_wide_t5,1.0,node6transit_node10source,M,wide,node6node10,5.0
M_node7node10_timber_t3,1.0,node7transit_node10source,M,timber,node7node10,3.0
M_node7node10_timber_t4,1.0,node7transit_node10source,M,timber,node7node10,4.0
M_node9node11_timber_t2,1.0,node9transit_node11source,M,timber,node9node11,2.0
M_node9node11_timber_t3,1.0,node9transit_node11source,M,timber,node9node11,3.0
M_node9node11_timber_t4,1.0,node9transit_node11source,M,timber,node9node11,4.0
U_node3node11_t4,1.0,node3transit_node11source,U,,node3node11,4.0
U_node4node10_t3,1.0,node4transit_node10source,U,,node4node10,3.0
U_node4node11_t4,1.0,node4transit_node11source,U,,node4node11,4.0
U_node6node10_t4,1.0,node6transit_node10source,U,,node6node10,4.0
U_node7node10_t5,1.0,node7transit_node10source,U,,node7node10,5.0
U_node9node11_t5,1.0,node9transit_node11source,U,,node9node11,5.0
flow_timber_node5node1_t2,1.0,node5transit_node1exit,flow,timber,node5node1,2.0
flow_timber_node5node1_t3,1.0,node5transit_node1exit,flow,timber,node5node1,3.0
flow_timber_node5node1_t4,1.0,node5transit_node1exit,flow,timber,node5node1,4.0
flow_timber_node5node1_t5,2.0,node5transit_node1exit,flow,timber,node5node1,5.0
flow_timber_node11node5_t5,1.0,node11source_node5transit,flow,timber,node11node5,5.0
flow_timber_node7node5_t2,1.0,node7transit_node5transit,flow,timber,node7node5,2.0
flow_timber_node7node5_t3,1.0,node7transit_node5transit,flow,timber,node7node5,3.0
flow_timber_node7node5_t4,1.0,node7transit_node5transit,flow,timber,node7node5,4.0
flow_timber_node7node5_t5,1.0,node7transit_node5transit,flow,timber,node7node5,5.0
flow_timber_node10node7_t2,1.0,node10source_node7transit,flow,timber,node10node7,2.0
flow_timber_node10node7_t3,1.0,node10source_node7transit,flow,timber,node10node7,3.0
flow_timber_node10node7_t4,1.0,node10source_node7transit,flow,timber,node10node7,4.0
flow_timber_node10node7_t5,1.0,node10source_node7transit,flow,timber,node10node7,5.0
