variable,value,node_type_info,action,road_type,edge,period
C_node1node48_timber_t0,0.0,node1exit_node48exit,C,timber,node1node48,0.0
C_node1node48_timber_t1,0.0,node1exit_node48exit,C,timber,node1node48,1.0
C_node1node48_timber_t2,0.0,node1exit_node48exit,C,timber,node1node48,2.0
C_node1node48_timber_t3,0.0,node1exit_node48exit,C,timber,node1node48,3.0
C_node1node48_timber_t4,0.0,node1exit_node48exit,C,timber,node1node48,4.0
C_node1node48_timber_t5,0.0,node1exit_node48exit,C,timber,node1node48,5.0
C_node1node48_wide_t0,0.0,node1exit_node48exit,C,wide,node1node48,0.0
C_node1node48_wide_t1,0.0,node1exit_node48exit,C,wide,node1node48,1.0
C_node1node48_wide_t2,0.0,node1exit_node48exit,C,wide,node1node48,2.0
C_node1node48_wide_t3,0.0,node1exit_node48exit,C,wide,node1node48,3.0
C_node1node48_wide_t4,0.0,node1exit_node48exit,C,wide,node1node48,4.0
C_node1node48_wide_t5,0.0,node1exit_node48exit,C,wide,node1node48,5.0
C_node1node49_timber_t0,0.0,node1exit_node49exit,C,timber,node1node49,0.0
C_node1node49_timber_t1,0.0,node1exit_node49exit,C,timber,node1node49,1.0
C_node1node49_timber_t2,0.0,node1exit_node49exit,C,timber,node1node49,2.0
C_node1node49_timber_t3,0.0,node1exit_node49exit,C,timber,node1node49,3.0
C_node1node49_timber_t4,0.0,node1exit_node49exit,C,timber,node1node49,4.0
C_node1node49_timber_t5,0.0,node1exit_node49exit,C,timber,node1node49,5.0
C_node1node49_wide_t0,0.0,node1exit_node49exit,C,wide,node1node49,0.0
C_node1node49_wide_t1,0.0,node1exit_node49exit,C,wide,node1node49,1.0
C_node1node49_wide_t2,0.0,node1exit_node49exit,C,wide,node1node49,2.0
C_node1node49_wide_t3,0.0,node1exit_node49exit,C,wide,node1node49,3.0
C_node1node49_wide_t4,0.0,node1exit_node49exit,C,wide,node1node49,4.0
C_node1node49_wide_t5,0.0,node1exit_node49exit,C,wide,node1node49,5.0
C_node1node63_timber_t0,0.0,node1exit_node63source,C,timber,node1node63,0.0
C_node1node63_timber_t1,0.0,node1exit_node63source,C,timber,node1node63,1.0
C_node1node63_timber_t2,0.0,node1exit_node63source,C,timber,node1node63,2.0
C_node1node63_timber_t3,0.0,node1exit_node63source,C,timber,node1node63,3.0
C_node1node63_timber_t4,0.0,node1exit_node63source,C,timber,node1node63,4.0
C_node1node63_timber_t5,0.0,node1exit_node63source,C,timber,node1node63,5.0
C_node1node63_wide_t0,0.0,node1exit_node63source,C,wide,node1node63,0.0
C_node1node63_wide_t1,0.0,node1exit_node63source,C,wide,node1node63,1.0
C_node1node63_wide_t2,0.0,node1exit_node63source,C,wide,node1node63,2.0
C_node1node63_wide_t3,0.0,node1exit_node63source,C,wide,node1node63,3.0
C_node1node63_wide_t4,0.0,node1exit_node63source,C,wide,node1node63,4.0
C_node1node63_wide_t5,0.0,node1exit_node63source,C,wide,node1node63,5.0
C_node2node48_timber_t0,0.0,node2exit_node48exit,C,timber,node2node48,0.0
C_node2node48_timber_t1,0.0,node2exit_node48exit,C,timber,node2node48,1.0
C_node2node48_timber_t2,0.0,node2exit_node48exit,C,timber,node2node48,2.0
C_node2node48_timber_t3,0.0,node2exit_node48exit,C,timber,node2node48,3.0
C_node2node48_timber_t4,0.0,node2exit_node48exit,C,timber,node2node48,4.0
C_node2node48_timber_t5,0.0,node2exit_node48exit,C,timber,node2node48,5.0
C_node2node48_wide_t0,0.0,node2exit_node48exit,C,wide,node2node48,0.0
C_node2node48_wide_t1,0.0,node2exit_node48exit,C,wide,node2node48,1.0
