arc,type
node28node57,exit_out_source_in
node27node57,exit_out_source_in
node19node57,source_in_transit_out
node26node57,exit_out_source_in
node12node57,exit_out_source_in
node16node57,exit_out_source_in
node29node57,exit_out_source_in
node6node58,source_in_transit_out
node13node58,exit_out_source_in
node4node58,exit_out_source_in
node15node58,exit_out_source_in
node33node58,exit_out_source_in
node8node58,exit_out_source_in
node30node58,exit_out_source_in
node34node58,exit_out_source_in
node31node58,exit_out_source_in
node32node58,exit_out_source_in
node35node58,exit_out_source_in
node36node58,exit_out_source_in
node37node58,exit_out_source_in
node14node59,exit_out_source_in
node19node59,source_in_transit_out
node6node59,source_in_transit_out
node41node59,exit_out_source_in
node11node59,source_in_transit_out
node10node59,exit_out_source_in
node22node59,source_in_transit_out
node40node59,exit_out_source_in
node38node59,exit_out_source_in
node39node59,exit_out_source_in
node16node59,exit_out_source_in
node3node59,exit_out_source_in
node42node59,exit_out_source_in
node18node59,source_in_transit_out
node4node59,exit_out_source_in
node18node60,source_in_transit_out
node9node60,source_in_transit_out
node22node60,source_in_transit_out
node22node61,source_in_transit_out
node7node61,source_in_transit_out
node9node61,source_in_transit_out
node11node61,source_in_transit_out
node24node61,source_in_transit_out
node17node62,exit_out_source_in
node20node62,source_in_transit_out
node43node62,exit_out_source_in
node23node62,exit_out_source_in
node24node62,source_in_transit_out
node5node62,exit_out_source_in
node7node62,source_in_transit_out
node21node62,source_in_transit_out
node44node62,exit_out_source_in
node52node63,exit_out_source_in
node45node63,exit_out_source_in
node48node63,exit_out_source_in
node50node63,exit_out_source_in
node47node63,exit_out_source_in
node17node63,exit_out_source_in
node2node63,exit_out_source_in
node55node63,exit_out_source_in
node44node63,exit_out_source_in
node23node63,exit_out_source_in
node21node63,source_in_transit_out
node43node63,exit_out_source_in
node46node63,exit_out_source_in
node53node63,exit_out_source_in
node1node63,exit_out_source_in
node25node63,exit_out_source_in
node54node63,exit_out_source_in
node49node63,exit_out_source_in
node56node63,exit_out_source_in
node20node63,source_in_transit_out
node51node63,exit_out_source_in
node57node29,exit_in_source_out
node57node12,exit_in_source_out
node57node28,exit_in_source_out
node57node19,source_out_transit_in
node57node27,exit_in_source_out
node57node16,exit_in_source_out
node57node26,exit_in_source_out
node58node32,exit_in_source_out
node58node13,exit_in_source_out
node58node8,exit_in_source_out
node58node30,exit_in_source_out
node58node33,exit_in_source_out
node58node4,exit_in_source_out
node58node15,exit_in_source_out
node58node35,exit_in_source_out
node58node31,exit_in_source_out
node58node37,exit_in_source_out
node58node34,exit_in_source_out
node58node6,source_out_transit_in
node58node36,exit_in_source_out
node59node38,exit_in_source_out
node59node41,exit_in_source_out
node59node10,exit_in_source_out
node59node16,exit_in_source_out
node59node11,source_out_transit_in
node59node40,exit_in_source_out
node59node14,exit_in_source_out
node59node6,source_out_transit_in
node59node42,exit_in_source_out
node59node4,exit_in_source_out
node59node39,exit_in_source_out
node59node18,source_out_transit_in
node59node19,source_out_transit_in
node59node22,source_out_transit_in
node59node3,exit_in_source_out
node60node9,source_out_transit_in
node60node22,source_out_transit_in
node60node18,source_out_transit_in
node61node7,source_out_transit_in
node61node11,source_out_transit_in
node61node22,source_out_transit_in
node61node9,source_out_transit_in
node61node24,source_out_transit_in
node62node7,source_out_transit_in
node62node5,exit_in_source_out
node62node44,exit_in_source_out
node62node20,source_out_transit_in
node62node21,source_out_transit_in
node62node24,source_out_transit_in
node62node17,exit_in_source_out
node62node23,exit_in_source_out
node62node43,exit_in_source_out
node63node23,exit_in_source_out
node63node49,exit_in_source_out
node63node20,source_out_transit_in
node63node52,exit_in_source_out
node63node45,exit_in_source_out
node63node51,exit_in_source_out
node63node53,exit_in_source_out
node63node25,exit_in_source_out
node63node46,exit_in_source_out
node63node17,exit_in_source_out
node63node55,exit_in_source_out
node63node21,source_out_transit_in
node63node48,exit_in_source_out
node63node47,exit_in_source_out
node63node43,exit_in_source_out
node63node56,exit_in_source_out
node63node1,exit_in_source_out
node63node50,exit_in_source_out
node63node54,exit_in_source_out
node63node44,exit_in_source_out
node63node2,exit_in_source_out
node48node1,exit_in_exit_out
node49node1,exit_in_exit_out
node48node2,exit_in_exit_out
node21node2,exit_in_transit_out
node38node3,exit_in_exit_out
node11node3,exit_in_transit_out
node14node4,exit_in_exit_out
node6node4,exit_in_transit_out
node34node4,exit_in_exit_out
node21node5,exit_in_transit_out
node24node5,exit_in_transit_out
node36node8,exit_in_exit_out
node30node8,exit_in_exit_out
node40node10,exit_in_exit_out
node41node10,exit_in_exit_out
node28node12,exit_in_exit_out
node26node12,exit_in_exit_out
node35node13,exit_in_exit_out
node37node13,exit_in_exit_out
node41node14,exit_in_exit_out
node4node14,exit_in_exit_out
node33node15,exit_in_exit_out
node34node15,exit_in_exit_out
node19node16,exit_in_transit_out
node39node16,exit_in_exit_out
node29node16,exit_in_exit_out
node43node17,exit_in_exit_out
node44node17,exit_in_exit_out
node20node23,exit_in_transit_out
node44node23,exit_in_exit_out
node54node25,exit_in_exit_out
node51node25,exit_in_exit_out
node27node26,exit_in_exit_out
node12node26,exit_in_exit_out
node19node27,exit_in_transit_out
node26node27,exit_in_exit_out
node29node28,exit_in_exit_out
node12node28,exit_in_exit_out
node16node29,exit_in_exit_out
node28node29,exit_in_exit_out
node8node30,exit_in_exit_out
node32node30,exit_in_exit_out
node33node31,exit_in_exit_out
node37node31,exit_in_exit_out
node6node32,exit_in_transit_out
node30node32,exit_in_exit_out
node31node33,exit_in_exit_out
node15node33,exit_in_exit_out
node15node34,exit_in_exit_out
node4node34,exit_in_exit_out
node13node35,exit_in_exit_out
node36node35,exit_in_exit_out
node35node36,exit_in_exit_out
node8node36,exit_in_exit_out
node13node37,exit_in_exit_out
node31node37,exit_in_exit_out
node3node38,exit_in_exit_out
node39node38,exit_in_exit_out
node16node39,exit_in_exit_out
node38node39,exit_in_exit_out
node10node40,exit_in_exit_out
node19node40,exit_in_transit_out
node10node41,exit_in_exit_out
node14node41,exit_in_exit_out
node18node42,exit_in_transit_out
node6node42,exit_in_transit_out
node17node43,exit_in_exit_out
node21node43,exit_in_transit_out
node17node44,exit_in_exit_out
node23node44,exit_in_exit_out
node50node45,exit_in_exit_out
node56node45,exit_in_exit_out
node55node46,exit_in_exit_out
node56node46,exit_in_exit_out
node20node47,exit_in_transit_out
node55node47,exit_in_exit_out
node1node48,exit_in_exit_out
node2node48,exit_in_exit_out
node1node49,exit_in_exit_out
node52node49,exit_in_exit_out
node51node50,exit_in_exit_out
node45node50,exit_in_exit_out
node25node51,exit_in_exit_out
node50node51,exit_in_exit_out
node49node52,exit_in_exit_out
node53node52,exit_in_exit_out
node54node53,exit_in_exit_out
node52node53,exit_in_exit_out
node25node54,exit_in_exit_out
node53node54,exit_in_exit_out
node46node55,exit_in_exit_out
node47node55,exit_in_exit_out
node45node56,exit_in_exit_out
node46node56,exit_in_exit_out
node2node21,exit_out_transit_in
node3node11,exit_out_transit_in
node4node6,exit_out_transit_in
node5node24,exit_out_transit_in
node5node21,exit_out_transit_in
node16node19,exit_out_transit_in
node23node20,exit_out_transit_in
node27node19,exit_out_transit_in
node32node6,exit_out_transit_in
node40node19,exit_out_transit_in
node42node18,exit_out_transit_in
node42node6,exit_out_transit_in
node43node21,exit_out_transit_in
node47node20,exit_out_transit_in
node22node18,transit_in_transit_out
node9node18,transit_in_transit_out
node9node24,transit_in_transit_out
node7node24,transit_in_transit_out
node7node20,transit_in_transit_out
node18node9,transit_in_transit_out
