variable,value,node_type_info,action,road_type,edge,period
C_node1node13_timber_t1,1.0,node1transit_node13source,C,timber,node1node13,1.0
C_node1node13_timber_t3,1.0,node1transit_node13source,C,timber,node1node13,3.0
C_node1node15_timber_t1,1.0,node1transit_node15source,C,timber,node1node15,1.0
C_node2node13_timber_t1,1.0,node2transit_node13source,C,timber,node2node13,1.0
C_node4node9_timber_t1,1.0,node4transit_node9transit,C,timber,node4node9,1.0
C_node4node12_timber_t1,1.0,node4transit_node12exit,C,timber,node4node12,1.0
C_node4node13_timber_t1,1.0,node4transit_node13source,C,timber,node4node13,1.0
C_node5node13_timber_t1,1.0,node5transit_node13source,C,timber,node5node13,1.0
C_node5node13_timber_t3,1.0,node5transit_node13source,C,timber,node5node13,3.0
C_node8node15_timber_t1,1.0,node8transit_node15source,C,timber,node8node15,1.0
C_node9node13_timber_t1,1.0,node9transit_node13source,C,timber,node9node13,1.0
C_node9node13_timber_t3,1.0,node9transit_node13source,C,timber,node9node13,3.0
C_node9node15_timber_t1,1.0,node9transit_node15source,C,timber,node9node15,1.0
M_node1node13_timber_t4,1.0,node1transit_node13source,M,timber,node1node13,4.0
M_node1node13_timber_t5,1.0,node1transit_node13source,M,timber,node1node13,5.0
M_node1node15_timber_t2,1.0,node1transit_node15source,M,timber,node1node15,2.0
M_node1node15_timber_t3,1.0,node1transit_node15source,M,timber,node1node15,3.0
M_node1node15_wide_t5,1.0,node1transit_node15source,M,wide,node1node15,5.0
M_node2node13_timber_t2,1.0,node2transit_node13source,M,timber,node2node13,2.0
M_node2node13_wide_t4,1.0,node2transit_node13source,M,wide,node2node13,4.0
M_node2node13_wide_t5,1.0,node2transit_node13source,M,wide,node2node13,5.0
M_node4node9_timber_t2,1.0,node4transit_node9transit,M,timber,node4node9,2.0
M_node4node9_timber_t3,1.0,node4transit_node9transit,M,timber,node4node9,3.0
M_node4node9_timber_t4,1.0,node4transit_node9transit,M,timber,node4node9,4.0
M_node4node9_timber_t5,1.0,node4transit_node9transit,M,timber,node4node9,5.0
M_node4node12_timber_t2,1.0,node4transit_node12exit,M,timber,node4node12,2.0
M_node4node12_timber_t3,1.0,node4transit_node12exit,M,timber,node4node12,3.0
M_node4node12_timber_t4,1.0,node4transit_node12exit,M,timber,node4node12,4.0
M_node4node12_timber_t5,1.0,node4transit_node12exit,M,timber,node4node12,5.0
M_node4node13_timber_t2,1.0,node4transit_node13source,M,timber,node4node13,2.0
M_node4node13_wide_t4,1.0,node4transit_node13source,M,wide,node4node13,4.0
M_node4node13_wide_t5,1.0,node4transit_node13source,M,wide,node4node13,5.0
M_node5node13_timber_t4,1.0,node5transit_node13source,M,timber,node5node13,4.0
M_node5node13_timber_t5,1.0,node5transit_node13source,M,timber,node5node13,5.0
M_node8node15_timber_t2,1.0,node8transit_node15source,M,timber,node8node15,2.0
M_node8node15_timber_t3,1.0,node8transit_node15source,M,timber,node8node15,3.0
M_node8node15_timber_t4,1.0,node8transit_node15source,M,timber,node8node15,4.0
M_node9node13_wide_t5,1.0,node9transit_node13source,M,wide,node9node13,5.0
M_node9node15_timber_t2,1.0,node9transit_node15source,M,timber,node9node15,2.0
M_node9node15_timber_t3,1.0,node9transit_node15source,M,timber,node9node15,3.0
M_node9node15_timber_t4,1.0,node9transit_node15source,M,timber,node9node15,4.0
U_node1node15_t4,1.0,node1transit_node15source,U,,node1node15,4.0
U_node2node13_t3,1.0,node2transit_node13source,U,,node2node13,3.0
U_node4node13_t3,1.0,node4transit_node13source,U,,node4node13,3.0
U_node8node15_t5,1.0,node8transit_node15source,U,,node8node15,5.0
U_node9node13_t4,1.0,node9transit_node13source,U,,node9node13,4.0
U_node9node15_t5,1.0,node9transit_node15source,U,,node9node15,5.0
flow_timber_node9node4_t1,1.0,node9transit_node4transit,flow,timber,node9node4,1.0
flow_timber_node9node4_t2,1.0,node9transit_node4transit,flow,timber,node9node4,2.0
flow_timber_node9node4_t3,1.0,node9transit_node4transit,flow,timber,node9node4,3.0
flow_timber_node9node4_t4,1.0,node9transit_node4transit,flow,timber,node9node4,4.0
flow_timber_node9node4_t5,5.0,node9transit_node4transit,flow,timber,node9node4,5.0
flow_timber_node13node4_t1,1.0,node13source_node4transit,flow,timber,node13node4,1.0
flow_timber_node13node4_t3,1.0,node13source_node4transit,flow,timber,node13node4,3.0
flow_timber_node13node4_t4,1.0,node13source_node4transit,flow,timber,node13node4,4.0
flow_timber_node13node4_t5,1.0,node13source_node4transit,flow,timber,node13node4,5.0
flow_timber_node15node9_t1,1.0,node15source_node9transit,flow,timber,node15node9,1.0
flow_timber_node15node9_t2,1.0,node15source_node9transit,flow,timber,node15node9,2.0
flow_timber_node15node9_t3,1.0,node15source_node9transit,flow,timber,node15node9,3.0
flow_timber_node15node9_t4,1.0,node15source_node9transit,flow,timber,node15node9,4.0
flow_timber_node15node9_t5,1.0,node15source_node9transit,flow,timber,node15node9,5.0
flow_timber_node4node9_t5,4.0,node4transit_node9transit,flow,timber,node4node9,5.0
flow_timber_node4node12_t1,2.0,node4transit_node12exit,flow,timber,node4node12,1.0
flow_timber_node4node12_t2,5.0,node4transit_node12exit,flow,timber,node4node12,2.0
flow_timber_node4node12_t3,2.0,node4transit_node12exit,flow,timber,node4node12,3.0
flow_timber_node4node12_t4,2.0,node4transit_node12exit,flow,timber,node4node12,4.0
flow_timber_node4node12_t5,2.0,node4transit_node12exit,flow,timber,node4node12,5.0
flow_timber_node12node4_t2,4.0,node12exit_node4transit,flow,timber,node12node4,2.0
