variable,lb,ub,type,edge,period,road_type
flow_timber_node9node4_t5,0.0,9.0,I,node9node4,5,timber
flow_wide_node9node4_t1,0.0,9.0,I,node9node4,1,wide
flow_wide_node9node4_t2,0.0,9.0,I,node9node4,2,wide
flow_wide_node9node4_t3,0.0,9.0,I,node9node4,3,wide
flow_wide_node9node4_t4,0.0,9.0,I,node9node4,4,wide
flow_wide_node9node4_t5,0.0,9.0,I,node9node4,5,wide
flow_timber_node9node11_t1,0.0,9.0,I,node9node11,1,timber
flow_timber_node9node11_t2,0.0,9.0,I,node9node11,2,timber
flow_timber_node9node11_t3,0.0,9.0,I,node9node11,3,timber
flow_timber_node9node11_t4,0.0,9.0,I,node9node11,4,timber
flow_timber_node9node11_t5,0.0,9.0,I,node9node11,5,timber
flow_wide_node9node11_t1,0.0,9.0,I,node9node11,1,wide
flow_wide_node9node11_t2,0.0,9.0,I,node9node11,2,wide
flow_wide_node9node11_t3,0.0,9.0,I,node9node11,3,wide
flow_wide_node9node11_t4,0.0,9.0,I,node9node11,4,wide
flow_wide_node9node11_t5,0.0,9.0,I,node9node11,5,wide
flow_timber_node6node5_t1,0.0,9.0,I,node6node5,1,timber
flow_timber_node6node5_t2,0.0,9.0,I,node6node5,2,timber
flow_timber_node6node5_t3,0.0,9.0,I,node6node5,3,timber
flow_timber_node6node5_t4,0.0,9.0,I,node6node5,4,timber
flow_timber_node6node5_t5,0.0,9.0,I,node6node5,5,timber
flow_wide_node6node5_t1,0.0,9.0,I,node6node5,1,wide
flow_wide_node6node5_t2,0.0,9.0,I,node6node5,2,wide
flow_wide_node6node5_t3,0.0,9.0,I,node6node5,3,wide
