"Source(x,y)","Target(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-9936.64878, 146330.41641)","(-10003.61619, 146080.35893)",0.0,False,True,0,0,0,0,0,False,
"(-9936.64878, 146330.41641)","(-10328.465, 146251.40691)",0.0,False,True,0,0,0,0,0,False,
"(-9936.64878, 146330.41641)","(-9661.65701, 146389.74345)",0.0,False,True,0,0,0,0,0,False,
"(-9976.58998, 146666.29741)","(-9833.40198, 146132.72991)",1.5482147388398562,False,False,7482,2909,11220,2909,5608,False,"[(-9805.46208, 146134.68111), (-9741.08058, 146132.42451), (-9648.87528, 146125.89911), (-9582.33208, 146131.56141), (-9524.71108, 146168.79911), (-9474.36458, 146148.00311), (-9425.86588, 146152.17191), (-9359.18068, 146204.62561), (-9344.90718, 146279.05861), (-9337.37118, 146345.65811), (-9347.95448, 146436.67491), (-9354.96598, 146506.32671), (-9353.85428, 146563.86791), (-9397.18908, 146571.47301), (-9453.10198, 146592.00121), (-9496.01288, 146608.30301), (-9519.06088, 146583.74391), (-9580.44438, 146604.91061), (-9649.24508, 146658.36981), (-9695.71648, 146659.22551)]"
"(-9976.58998, 146666.29741)","(-9932.81588, 146541.95831)",0.1318195115285405,False,False,637,248,955,248,478,17.2107,
"(-9976.58998, 146666.29741)","(-10058.28294, 146752.22657)",0.1687033195565621,True,False,815,317,1223,317,610,False,"[(-10044.00608, 146765.79771), (-10005.56618, 146772.18441)]"
"(-9976.58998, 146666.29741)","(-9661.65701, 146389.74345)",0.0,False,True,0,0,0,0,0,False,
"(-9976.58998, 146666.29741)","(-10253.47608, 146660.54684)",0.0,False,True,0,0,0,0,0,False,
"(-10003.61619, 146080.35893)","(-9833.40198, 146132.72991)",0.0,False,True,0,0,0,0,0,False,
"(-10003.61619, 146080.35893)","(-10171.53348, 146040.09591)",0.0,False,True,0,0,0,0,0,False,
"(-10003.61619, 146080.35893)","(-9936.64878, 146330.41641)",0.0,False,True,0,0,0,0,0,False,
"(-10003.61619, 146080.35893)","(-9913.6735, 145997.5426)",0.0,True,True,0,0,0,0,0,False,
"(-10003.61619, 146080.35893)","(-10000.51986, 146251.47094)",0.0,True,True,0,0,0,0,0,False,
"(-9661.65701, 146389.74345)","(-9833.40198, 146132.72991)",0.0,False,True,0,0,0,0,0,False,
"(-9661.65701, 146389.74345)","(-9936.64878, 146330.41641)",0.0,False,True,0,0,0,0,0,False,
"(-9661.65701, 146389.74345)","(-9927.71538, 146363.58361)",0.0,False,True,0,0,0,0,0,False,
"(-9661.65701, 146389.74345)","(-9976.58998, 146666.29741)",0.0,False,True,0,0,0,0,0,False,
"(-9661.65701, 146389.74345)","(-9932.81588, 146541.95831)",0.0,False,True,0,0,0,0,0,False,
"(-12581.62248, 146404.94151)","(-12470.54088, 146156.54001)",0.3021569514151442,True,False,1459,568,2189,568,1095,False,"[(-12610.10888, 146362.91541), (-12580.47548, 146329.04871), (-12540.42858, 146276.60601), (-12491.57528, 146212.63171), (-12477.61118, 146175.39391)]"
"(-12581.62248, 146404.94151)","(-12580.68998, 146607.75611)",0.26604374726660196,True,False,1286,499,1928,499,964,False,"[(-12565.74738, 146438.27901), (-12577.65368, 146468.44151), (-12639.35458, 146509.71671), (-12641.10768, 146527.34251), (-12623.79488, 146574.70591)]"
"(-12581.62248, 146404.94151)","(-12419.48714, 146353.17934)",0.0,False,True,0,0,0,0,0,False,
"(-12470.54088, 146156.54001)","(-12581.62248, 146404.94151)",0.3021569514151442,True,False,1459,568,2189,568,1095,False,"[(-12610.10888, 146362.91541), (-12580.47548, 146329.04871), (-12540.42858, 146276.60601), (-12491.57528, 146212.63171), (-12477.61118, 146175.39391)]"
"(-12470.54088, 146156.54001)","(-12460.81378, 146096.66401)",0.060660958205494234,False,False,293,114,440,114,220,10.4611,
"(-12470.54088, 146156.54001)","(-12492.603, 146154.41865)",0.02216387392005062,True,False,107,42,161,42,80,24.9455,
"(-12470.54088, 146156.54001)","(-12650.0027, 145987.77659)",0.0,False,True,0,0,0,0,0,False,
"(-12470.54088, 146156.54001)","(-12419.48714, 146353.17934)",0.0,False,True,0,0,0,0,0,False,
"(-12580.68998, 146607.75611)","(-12581.62248, 146404.94151)",0.26604374726660196,True,False,1286,499,1928,499,964,False,"[(-12565.74738, 146438.27901), (-12577.65368, 146468.44151), (-12639.35458, 146509.71671), (-12641.10768, 146527.34251), (-12623.79488, 146574.70591)]"
"(-12580.68998, 146607.75611)","(-12451.77348, 146591.56311)",0.13186694186396372,True,False,636,249,956,249,478,False,"[(-12527.21298, 146606.28051), (-12462.34318, 146599.35461)]"
"(-12580.68998, 146607.75611)","(-12573.93998, 146944.30511)",0.3566823709744719,False,False,1722,670,2585,670,1292,False,"[(-12556.11648, 146675.55061), (-12533.73238, 146824.37381), (-12533.73238, 146894.22391)]"
"(-12580.68998, 146607.75611)","(-12419.48714, 146353.17934)",0.0,False,True,0,0,0,0,0,False,
"(-12580.68998, 146607.75611)","(-12416.58816, 146754.19929)",0.0,False,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12581.62248, 146404.94151)",0.0,False,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12580.68998, 146607.75611)",0.0,False,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12425.26918, 146572.02501)",0.0,False,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12460.81378, 146096.66401)",0.0,False,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12470.54088, 146156.54001)",0.0,False,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12451.77348, 146591.56311)",0.0,False,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12150.32018, 146106.93491)",0.0,False,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12236.01448, 146458.80881)",0.0,False,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12188.21993, 146109.72315)",0.0,True,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12164.98961, 146108.01412)",0.0,True,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12306.4491, 146483.83352)",0.0,True,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12265.70579, 146469.35783)",0.0,True,True,0,0,0,0,0,False,
"(-12419.48714, 146353.17934)","(-12157.26545, 146117.35794)",0.0,True,True,0,0,0,0,0,False,
"(-11320.00928, 144379.32771)","(-11298.81805, 144346.94946)",0.03869650245146179,True,False,187,73,280,73,140,7.90462,
"(-11320.00928, 144379.32771)","(-11567.18588, 144257.36441)",0.28029122567205317,False,False,1355,526,2030,526,1015,False,"[(-11400.44298, 144355.27201), (-11470.55298, 144318.91261), (-11531.58058, 144295.01581)]"
"(-11320.00928, 144379.32771)","(-11657.61788, 144440.58811)",0.37958268000375617,False,False,1834,713,2750,713,1376,False,"[(-11368.44098, 144395.19441), (-11384.58178, 144434.66241), (-11458.48648, 144463.70191), (-11526.46438, 144478.29961), (-11591.04198, 144466.26011)]"
"(-11320.00928, 144379.32771)","(-11880.59009, 144169.38769)",0.0,False,True,0,0,0,0,0,False,
"(-11320.00928, 144379.32771)","(-11413.82977, 144285.92566)",0.0,False,True,0,0,0,0,0,False,
"(-11320.00928, 144379.32771)","(-11527.59886, 144721.10856)",0.0,False,True,0,0,0,0,0,False,
"(-11298.81805, 144346.94946)","(-11320.00928, 144379.32771)",0.03869650245146179,True,False,187,73,280,73,140,7.90462,
"(-11298.81805, 144346.94946)","(-11279.64678, 144317.65751)",0.0350079409308262,True,False,169,66,254,66,127,7.90462,
"(-11298.81805, 144346.94946)","(-11413.82977, 144285.92566)",0.0,True,True,0,0,0,0,0,False,
"(-11298.81805, 144346.94946)","(-11527.59886, 144721.10856)",0.0,True,True,0,0,0,0,0,False,
"(-11567.18588, 144257.36441)","(-11320.00928, 144379.32771)",0.28029122567205317,False,False,1355,526,2030,526,1015,False,"[(-11400.44298, 144355.27201), (-11470.55298, 144318.91261), (-11531.58058, 144295.01581)]"
"(-11567.18588, 144257.36441)","(-11652.93558, 144066.29101)",0.21827948002942477,False,False,1640,586,2461,586,1229,False,"[(-11595.31278, 144206.94801), (-11629.99018, 144170.65121)]"
"(-11567.18588, 144257.36441)","(-11345.44256, 144244.06245)",0.2476882793603696,True,False,1197,465,1795,465,897,False,"[(-11372.82138, 144227.12571)]"
"(-11567.18588, 144257.36441)","(-11880.59009, 144169.38769)",0.0,False,True,0,0,0,0,0,False,
"(-11567.18588, 144257.36441)","(-11262.38902, 144249.96448)",0.0,False,True,0,0,0,0,0,False,
"(-11567.18588, 144257.36441)","(-11413.82977, 144285.92566)",0.0,False,True,0,0,0,0,0,False,
"(-11657.61788, 144440.58811)","(-11320.00928, 144379.32771)",0.37958268000375617,False,False,1834,713,2750,713,1376,False,"[(-11368.44098, 144395.19441), (-11384.58178, 144434.66241), (-11458.48648, 144463.70191), (-11526.46438, 144478.29961), (-11591.04198, 144466.26011)]"
"(-11657.61788, 144440.58811)","(-12377.49558, 143982.26871)",0.8938328695112214,False,False,4316,1678,6477,1678,3239,False,"[(-12284.20328, 144033.49331), (-12323.05608, 143997.39251), (-12236.71128, 144059.83711)]"
"(-11657.61788, 144440.58811)","(-12126.48468, 144569.94141)",0.6751830870160261,False,False,3262,1270,4894,1270,2445,False,"[(-11651.00938, 144579.24941), (-11666.08398, 144633.48321), (-11728.00428, 144655.71251), (-11814.22648, 144658.01381), (-11864.57358, 144649.02741), (-11935.47078, 144631.96481), (-12027.64138, 144585.59591), (-12078.79258, 144571.43461)]"
"(-11657.61788, 144440.58811)","(-11880.59009, 144169.38769)",0.0,False,True,0,0,0,0,0,False,
"(-11657.61788, 144440.58811)","(-12124.7887, 144347.00114)",0.0,False,True,0,0,0,0,0,False,
"(-11657.61788, 144440.58811)","(-11527.59886, 144721.10856)",0.0,False,True,0,0,0,0,0,False,
"(-11880.59009, 144169.38769)","(-11320.00928, 144379.32771)",0.0,False,True,0,0,0,0,0,False,
"(-11880.59009, 144169.38769)","(-11657.61788, 144440.58811)",0.0,False,True,0,0,0,0,0,False,
"(-11880.59009, 144169.38769)","(-11652.93558, 144066.29101)",0.0,False,True,0,0,0,0,0,False,
"(-11880.59009, 144169.38769)","(-11567.18588, 144257.36441)",0.0,False,True,0,0,0,0,0,False,
"(-11880.59009, 144169.38769)","(-12377.49558, 143982.26871)",0.0,False,True,0,0,0,0,0,False,
"(-11413.82977, 144285.92566)","(-11320.00928, 144379.32771)",0.0,False,True,0,0,0,0,0,False,
"(-11413.82977, 144285.92566)","(-11279.64678, 144317.65751)",0.0,False,True,0,0,0,0,0,False,
"(-11413.82977, 144285.92566)","(-11567.18588, 144257.36441)",0.0,False,True,0,0,0,0,0,False,
"(-11413.82977, 144285.92566)","(-11345.44256, 144244.06245)",0.0,True,True,0,0,0,0,0,False,
"(-11413.82977, 144285.92566)","(-11298.81805, 144346.94946)",0.0,True,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11320.00928, 144379.32771)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11279.64678, 144317.65751)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11360.44038, 144863.96811)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11657.61788, 144440.58811)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11715.25928, 145005.74931)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11660.15818, 145199.22361)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11010.83498, 144515.51401)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-10989.83068, 144664.08681)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11076.49878, 144696.99751)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-10820.93418, 144562.38671)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-12126.48468, 144569.94141)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-10866.58898, 144554.29691)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11445.56428, 144561.99741)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11474.53728, 145036.98431)",0.0,False,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11051.44306, 144481.72032)",0.0,True,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11298.81805, 144346.94946)",0.0,True,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11212.70112, 144513.24222)",0.0,True,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-11745.20313, 144967.58487)",0.0,True,True,0,0,0,0,0,False,
"(-11527.59886, 144721.10856)","(-10920.07257, 144533.31419)",0.0,True,True,0,0,0,0,0,False,
"(-11202.03978, 145337.13791)","(-11241.84149, 145346.14847)",0.04080889989252021,True,False,197,77,296,77,148,23.4323,
"(-11202.03978, 145337.13791)","(-10936.17132, 145338.84818)",0.26610687054843707,True,False,1285,500,1928,500,964,False,"[(-11086.83998, 145340.36581), (-11004.92478, 145335.81491)]"
"(-11202.03978, 145337.13791)","(-10886.6139, 145312.75793)",0.0,False,True,0,0,0,0,0,False,
"(-11202.03978, 145337.13791)","(-10875.67833, 145439.00808)",0.0,False,True,0,0,0,0,0,False,
"(-11241.84149, 145346.14847)","(-11202.03978, 145337.13791)",0.04080889989252021,True,False,197,77,296,77,148,23.4323,
"(-11241.84149, 145346.14847)","(-11263.25238, 145350.99561)",0.021952698621625744,True,False,106,41,159,41,80,23.4323,
"(-11241.84149, 145346.14847)","(-10886.6139, 145312.75793)",0.0,True,True,0,0,0,0,0,False,
"(-11241.84149, 145346.14847)","(-10875.67833, 145439.00808)",0.0,True,True,0,0,0,0,0,False,
"(-10936.17132, 145338.84818)","(-11202.03978, 145337.13791)",0.26610687054843707,True,False,1285,500,1928,500,964,False,"[(-11086.83998, 145340.36581), (-11004.92478, 145335.81491)]"
"(-10936.17132, 145338.84818)","(-10727.11168, 145383.44001)",0.21552228099091134,True,False,1042,405,1562,405,781,False,"[(-10914.96628, 145339.78371)]"
"(-10936.17132, 145338.84818)","(-10886.6139, 145312.75793)",0.0,True,True,0,0,0,0,0,False,
"(-10936.17132, 145338.84818)","(-10875.67833, 145439.00808)",0.0,True,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-11202.03978, 145337.13791)",0.0,False,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-11214.88648, 145304.51751)",0.0,False,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-10586.47098, 145430.04251)",0.0,False,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-10930.14798, 145204.05181)",0.0,False,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-11263.25238, 145350.99561)",0.0,False,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-10727.11168, 145383.44001)",0.0,False,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-10572.27948, 145306.64461)",0.0,False,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-10969.37789, 145233.76956)",0.0,True,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-10945.4788, 145215.66533)",0.0,True,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-10599.75727, 145307.75594)",0.0,True,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-10936.17132, 145338.84818)",0.0,True,True,0,0,0,0,0,False,
"(-10886.6139, 145312.75793)","(-11241.84149, 145346.14847)",0.0,True,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-11202.03978, 145337.13791)",0.0,False,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-10586.47098, 145430.04251)",0.0,False,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-11314.48788, 145345.86911)",0.0,False,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-10540.80828, 145570.98241)",0.0,False,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-11263.25238, 145350.99561)",0.0,False,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-11285.94848, 145413.02391)",0.0,False,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-10727.11168, 145383.44001)",0.0,False,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-10508.17068, 145469.67671)",0.0,False,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-10421.15038, 145524.38761)",0.0,False,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-11294.04205, 145347.91487)",0.0,True,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-10936.17132, 145338.84818)",0.0,True,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-11241.84149, 145346.14847)",0.0,True,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-10441.67454, 145539.26826)",0.0,True,True,0,0,0,0,0,False,
"(-10875.67833, 145439.00808)","(-10717.38045, 145541.53695)",0.0,True,True,0,0,0,0,0,False,
"(-10422.21398, 144868.81691)","(-10356.64758, 144859.65951)",0.06620280042203573,False,False,497,178,746,178,373,28.1464,
"(-10422.21398, 144868.81691)","(-10474.81838, 144921.17101)",0.07421707813010216,False,False,558,199,837,199,418,32.9737,
"(-10422.21398, 144868.81691)","(-10202.64327, 145042.93949)",0.29207006551251047,True,False,2195,784,3293,784,1647,False,"[(-10332.03728, 144894.55521), (-10320.13108, 144910.43021), (-10285.73508, 144950.11781), (-10243.40168, 145010.97211)]"
"(-10422.21398, 144868.81691)","(-10319.20618, 145145.05011)",0.3062665001919165,True,False,2303,822,3451,822,1725,False,"[(-10420.67288, 144938.21151), (-10411.74668, 144974.66021), (-10404.79788, 145003.03461), (-10396.28738, 145031.97031), (-10384.95408, 145070.50351), (-10341.29778, 145126.06611)]"
"(-10422.21398, 144868.81691)","(-10691.85714, 144728.22114)",0.0,False,True,0,0,0,0,0,False,
"(-10422.21398, 144868.81691)","(-10092.28536, 144992.41853)",0.0,False,True,0,0,0,0,0,False,
"(-10422.21398, 144868.81691)","(-10171.96168, 145155.81475)",0.0,False,True,0,0,0,0,0,False,
"(-10422.21398, 144868.81691)","(-10433.51815, 145216.22844)",0.0,False,True,0,0,0,0,0,False,
"(-10356.64758, 144859.65951)","(-10422.21398, 144868.81691)",0.06620280042203573,False,False,497,178,746,178,373,28.1464,
"(-10356.64758, 144859.65951)","(-10346.78668, 144660.43371)",0.3052110074670662,False,False,2294,820,3441,820,1719,False,"[(-10392.81278, 144805.08201)]"
"(-10356.64758, 144859.65951)","(-10096.21758, 144857.05771)",0.26909543366385813,False,False,2022,722,3033,722,1517,False,"[(-10273.53398, 144857.77701)]"
"(-10356.64758, 144859.65951)","(-10038.91817, 144696.09826)",0.0,False,True,0,0,0,0,0,False,
"(-10356.64758, 144859.65951)","(-10691.85714, 144728.22114)",0.0,False,True,0,0,0,0,0,False,
"(-10356.64758, 144859.65951)","(-10092.28536, 144992.41853)",0.0,False,True,0,0,0,0,0,False,
"(-10474.81838, 144921.17101)","(-10422.21398, 144868.81691)",0.07421707813010216,False,False,558,199,837,199,418,32.9737,
"(-10474.81838, 144921.17101)","(-10931.42588, 144772.14521)",0.5018521733742011,False,False,3771,1347,5658,1347,2827,False,"[(-10747.02548, 144814.89671), (-10818.46908, 144831.42181), (-10886.27628, 144800.47311), (-10691.35818, 144826.91311)]"
"(-10474.81838, 144921.17101)","(-10536.39665, 144988.45603)",0.09123637292031228,True,False,686,245,1028,245,515,False,"[(-10513.05188, 144961.34401)]"
"(-10474.81838, 144921.17101)","(-10691.85714, 144728.22114)",0.0,False,True,0,0,0,0,0,False,
"(-10474.81838, 144921.17101)","(-10706.98024, 144921.79793)",0.0,False,True,0,0,0,0,0,False,
"(-10474.81838, 144921.17101)","(-10433.51815, 145216.22844)",0.0,False,True,0,0,0,0,0,False,
"(-10202.64327, 145042.93949)","(-10422.21398, 144868.81691)",0.29207006551251047,True,False,2195,784,3293,784,1647,False,"[(-10332.03728, 144894.55521), (-10320.13108, 144910.43021), (-10285.73508, 144950.11781), (-10243.40168, 145010.97211)]"
"(-10202.64327, 145042.93949)","(-10175.93288, 145063.88881)",0.03394582363730637,True,False,255,91,383,91,191,32.9737,
"(-10202.64327, 145042.93949)","(-10092.28536, 144992.41853)",0.0,True,True,0,0,0,0,0,False,
"(-10202.64327, 145042.93949)","(-10171.96168, 145155.81475)",0.0,True,True,0,0,0,0,0,False,
"(-10319.20618, 145145.05011)","(-10422.21398, 144868.81691)",0.3062665001919165,True,False,2303,822,3451,822,1725,False,"[(-10420.67288, 144938.21151), (-10411.74668, 144974.66021), (-10404.79788, 145003.03461), (-10396.28738, 145031.97031), (-10384.95408, 145070.50351), (-10341.29778, 145126.06611)]"
"(-10319.20618, 145145.05011)","(-10240.41981, 145208.32364)",0.10112719932631448,True,False,760,271,1140,271,570,False,"[(-10274.41428, 145183.54161)]"
"(-10319.20618, 145145.05011)","(-10171.96168, 145155.81475)",0.0,False,True,0,0,0,0,0,False,
"(-10319.20618, 145145.05011)","(-10433.51815, 145216.22844)",0.0,False,True,0,0,0,0,0,False,
"(-10691.85714, 144728.22114)","(-10422.21398, 144868.81691)",0.0,False,True,0,0,0,0,0,False,
"(-10691.85714, 144728.22114)","(-10931.42588, 144772.14521)",0.0,False,True,0,0,0,0,0,False,
"(-10691.85714, 144728.22114)","(-10356.64758, 144859.65951)",0.0,False,True,0,0,0,0,0,False,
"(-10691.85714, 144728.22114)","(-10474.81838, 144921.17101)",0.0,False,True,0,0,0,0,0,False,
"(-10691.85714, 144728.22114)","(-10989.83068, 144664.08681)",0.0,False,True,0,0,0,0,0,False,
"(-10691.85714, 144728.22114)","(-10820.93418, 144562.38671)",0.0,False,True,0,0,0,0,0,False,
"(-10691.85714, 144728.22114)","(-10346.78668, 144660.43371)",0.0,False,True,0,0,0,0,0,False,
"(-10092.28536, 144992.41853)","(-10422.21398, 144868.81691)",0.0,False,True,0,0,0,0,0,False,
"(-10092.28536, 144992.41853)","(-10013.21378, 145209.41001)",0.0,False,True,0,0,0,0,0,False,
"(-10092.28536, 144992.41853)","(-10356.64758, 144859.65951)",0.0,False,True,0,0,0,0,0,False,
"(-10092.28536, 144992.41853)","(-10096.21758, 144857.05771)",0.0,False,True,0,0,0,0,0,False,
"(-10092.28536, 144992.41853)","(-9832.74258, 145029.71041)",0.0,False,True,0,0,0,0,0,False,
"(-10092.28536, 144992.41853)","(-10175.93288, 145063.88881)",0.0,False,True,0,0,0,0,0,False,
"(-10092.28536, 144992.41853)","(-9945.05923, 144940.80891)",0.0,True,True,0,0,0,0,0,False,
"(-10092.28536, 144992.41853)","(-10202.64327, 145042.93949)",0.0,True,True,0,0,0,0,0,False,
"(-10171.96168, 145155.81475)","(-10422.21398, 144868.81691)",0.0,False,True,0,0,0,0,0,False,
"(-10171.96168, 145155.81475)","(-10013.21378, 145209.41001)",0.0,False,True,0,0,0,0,0,False,
"(-10171.96168, 145155.81475)","(-10319.20618, 145145.05011)",0.0,False,True,0,0,0,0,0,False,
"(-10171.96168, 145155.81475)","(-9861.69428, 145345.43311)",0.0,False,True,0,0,0,0,0,False,
"(-10171.96168, 145155.81475)","(-10099.59488, 145303.55751)",0.0,False,True,0,0,0,0,0,False,
"(-10171.96168, 145155.81475)","(-10175.93288, 145063.88881)",0.0,False,True,0,0,0,0,0,False,
"(-10171.96168, 145155.81475)","(-9981.22558, 145423.59061)",0.0,False,True,0,0,0,0,0,False,
"(-10171.96168, 145155.81475)","(-10202.64327, 145042.93949)",0.0,True,True,0,0,0,0,0,False,
"(-10171.96168, 145155.81475)","(-10240.41981, 145208.32364)",0.0,True,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10422.21398, 144868.81691)",0.0,False,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10586.47098, 145430.04251)",0.0,False,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10319.20618, 145145.05011)",0.0,False,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10099.59488, 145303.55751)",0.0,False,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10474.81838, 144921.17101)",0.0,False,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10643.00188, 145112.35371)",0.0,False,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10508.17068, 145469.67671)",0.0,False,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10572.27948, 145306.64461)",0.0,False,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10536.39665, 144988.45603)",0.0,True,True,0,0,0,0,0,False,
"(-10433.51815, 145216.22844)","(-10240.41981, 145208.32364)",0.0,True,True,0,0,0,0,0,False,
