"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-10422.21398, 144868.81691)","(-10099.59488, 145303.55751)",0.5775648899986379,False,False,False,4341,1550,6509,1550,3255,"[(-10156.18288, 145269.73251), (-10274.41428, 145183.54161)]"
"(-10422.21398, 144868.81691)","(-10013.21378, 145209.41001)",0.545916533203666,False,False,False,4103,1465,6153,1465,3077,"[(-10320.13108, 144910.43021), (-10332.03728, 144894.55521), (-10285.73508, 144950.11781), (-10144.18278, 145107.54531)]"
"(-10422.21398, 144868.81691)","(-10691.85715, 144728.22114)",0.0,False,False,True,0,0,0,0,0,
"(-10422.21398, 144868.81691)","(-10433.51815, 145216.22844)",0.0,False,False,True,0,0,0,0,0,
"(-10422.21398, 144868.81691)","(-10092.28536, 144992.41853)",0.0,False,False,True,0,0,0,0,0,
"(-10422.21398, 144868.81691)","(-10171.96168, 145155.81475)",0.0,False,False,True,0,0,0,0,0,
"(-11445.56428, 144561.99741)","(-11360.44038, 144863.96811)",0.6612615899245472,False,True,False,3193,1240,4791,1240,2396,"[(-11372.96028, 144727.24241), (-11373.78948, 144671.10651), (-11435.19028, 144629.50041), (-11445.88488, 144695.98131), (-11418.35498, 144839.21431)]"
"(-11445.56428, 144561.99741)","(-11076.49878, 144696.99751)",0.5006871263511206,False,True,False,2419,941,3627,941,1814,"[(-11360.85918, 144547.62541), (-11288.46198, 144541.69671), (-11237.67288, 144496.64751), (-11212.70111, 144513.24223), (-11190.24768, 144528.16341), (-11183.10578, 144600.70141), (-11134.51618, 144634.83131)]"
"(-11263.25238, 145350.99561)","(-11214.88648, 145304.51751)",0.06707811910318273,23.4323,False,False,324,126,486,126,243,
"(-11263.25238, 145350.99561)","(-11285.94848, 145413.02391)",0.15698283572878668,False,False,False,758,295,1137,295,569,"[(-11314.48788, 145345.86911), (-11340.88868, 145368.59671)]"
"(-11263.25238, 145350.99561)","(-10586.47098, 145430.04251)",0.6928978824719679,False,False,False,3347,1301,5020,1301,2510,"[(-11086.83998, 145340.36581), (-11202.03978, 145337.13791), (-11004.92478, 145335.81491), (-10696.68458, 145397.99221), (-10623.92408, 145419.15881)]"
"(-11263.25238, 145350.99561)","(-11298.50872, 145094.28111)",0.0,False,False,True,0,0,0,0,0,
"(-11263.25238, 145350.99561)","(-10875.67833, 145439.00808)",0.0,False,False,True,0,0,0,0,0,
"(-11263.25238, 145350.99561)","(-10886.61391, 145312.75793)",0.0,False,False,True,0,0,0,0,0,
"(-10458.37578, 145856.31011)","(-10522.91078, 145861.60871)",0.06475215353144695,31.5762,False,False,487,174,730,174,365,
