"Node1(x,y)","Node2(x,y)"
"(-15481.4178, 153579.0507)","(-15537.2623, 153551.445)"
"(-15537.2623, 153551.445)","(-15592.5578, 153524.9956)"
"(-15592.5578, 153524.9956)","(-15666.3425, 153489.3586)"
"(-15666.3425, 153489.3586)","(-15723.7219, 153435.3573)"
"(-15723.7219, 153435.3573)","(-15723.8783, 153435.6899)"
"(-15723.8783, 153435.6899)","(-15763.8848, 153467.9654)"
"(-15763.8848, 153467.9654)","(-15772.9521, 153482.2139)"
"(-15772.9521, 153482.2139)","(-15696.2702, 153545.1458)"
"(-15696.2702, 153545.1458)","(-15627.4784, 153588.8022)"
"(-15627.4784, 153588.8022)","(-15565.3012, 153631.1356)"
"(-15565.3012, 153631.1356)","(-15493.8635, 153660.2398)"
"(-15493.8635, 153660.2398)","(-15475.3427, 153660.769)"
"(-15475.3427, 153660.769)","(-15474.0197, 153602.5606)"
"(-15474.0197, 153602.5606)","(-15481.4178, 153579.0507)"
"(-15438.7876, 153559.7081)","(-15378.1861, 153541.8483)"
"(-15378.1861, 153541.8483)","(-15331.717, 153496.2662)"
"(-15331.717, 153496.2662)","(-15259.8235, 153513.4529)"
"(-15259.8235, 153513.4529)","(-15209.3138, 153521.2847)"
"(-15209.3138, 153521.2847)","(-15226.2018, 153447.3103)"
"(-15226.2018, 153447.3103)","(-15285.2298, 153399.5916)"
"(-15285.2298, 153399.5916)","(-15359.6734, 153418.0979)"
"(-15359.6734, 153418.0979)","(-15429.9053, 153430.533)"
"(-15429.9053, 153430.533)","(-15495.4613, 153454.1827)"
"(-15495.4613, 153454.1827)","(-15535.9467, 153423.595)"
"(-15535.9467, 153423.595)","(-15496.1236, 153391.8784)"
"(-15496.1236, 153391.8784)","(-15518.2663, 153342.5992)"
"(-15518.2663, 153342.5992)","(-15584.3096, 153306.6401)"
"(-15584.3096, 153306.6401)","(-15655.194, 153299.3856)"
"(-15655.194, 153299.3856)","(-15719.4244, 153315.256)"
"(-15719.4244, 153315.256)","(-15689.6527, 153362.8787)"
"(-15689.6527, 153362.8787)","(-15689.8072, 153363.2072)"
"(-15689.8072, 153363.2072)","(-15689.7984, 153363.2212)"
"(-15689.7984, 153363.2212)","(-15723.7219, 153435.3573)"
"(-15723.7219, 153435.3573)","(-15666.3425, 153489.3586)"
"(-15666.3425, 153489.3586)","(-15592.5578, 153524.9956)"
"(-15592.5578, 153524.9956)","(-15537.2623, 153551.445)"
"(-15537.2623, 153551.445)","(-15481.4178, 153579.0507)"
"(-15481.4178, 153579.0507)","(-15438.7876, 153559.7081)"
"(-15364.2696, 154100.3014)","(-15405.5133, 154063.9478)"
"(-15405.5133, 154063.9478)","(-15427.1819, 154015.4425)"
"(-15427.1819, 154015.4425)","(-15458.6944, 153967.5681)"
"(-15458.6944, 153967.5681)","(-15493.6145, 153916.3438)"
"(-15493.6145, 153916.3438)","(-15517.4672, 153846.5175)"
"(-15517.4672, 153846.5175)","(-15558.3184, 153790.5166)"
"(-15558.3184, 153790.5166)","(-15563.6948, 153790.0833)"
"(-15563.6948, 153790.0833)","(-15638.989, 153784.0147)"
"(-15638.989, 153784.0147)","(-15719.8377, 153816.4139)"
"(-15719.8377, 153816.4139)","(-15771.4448, 153866.0574)"
"(-15771.4448, 153866.0574)","(-15815.9649, 153882.2879)"
"(-15815.9649, 153882.2879)","(-15826.6533, 153886.1845)"
"(-15826.6533, 153886.1845)","(-15869.4326, 153900.9525)"
"(-15869.4326, 153900.9525)","(-15926.4072, 153893.1248)"
"(-15926.4072, 153893.1248)","(-15970.7799, 153910.3117)"
"(-15970.7799, 153910.3117)","(-15971.0767, 153910.4266)"
"(-15971.0767, 153910.4266)","(-15970.9257, 153910.6542)"
"(-15970.9257, 153910.6542)","(-15984.3342, 153915.8477)"
"(-15984.3342, 153915.8477)","(-16002.699, 153945.8773)"
"(-16002.699, 153945.8773)","(-15999.5285, 154014.0432)"
"(-15999.5285, 154014.0432)","(-16000.4093, 154054.7079)"
"(-16000.4093, 154054.7079)","(-15972.628, 154108.9476)"
"(-15972.628, 154108.9476)","(-15943.5238, 154132.7601)"
"(-15943.5238, 154132.7601)","(-15907.8049, 154156.5727)"
"(-15907.8049, 154156.5727)","(-15833.7215, 154167.1561)"
"(-15833.7215, 154167.1561)","(-15756.9922, 154167.156)"
"(-15756.9922, 154167.156)","(-15627.346, 154193.6144)"
"(-15627.346, 154193.6144)","(-15544.0022, 154189.6457)"
"(-15544.0022, 154189.6457)","(-15364.2696, 154100.3014)"
"(-15481.4178, 153579.0507)","(-15474.0197, 153602.5606)"
"(-15474.0197, 153602.5606)","(-15475.3427, 153660.769)"
"(-15475.3427, 153660.769)","(-15507.0927, 153717.6545)"
"(-15507.0927, 153717.6545)","(-15537.5858, 153743.8994)"
"(-15537.5858, 153743.8994)","(-15563.6948, 153790.0833)"
"(-15563.6948, 153790.0833)","(-15558.3184, 153790.5166)"
"(-15558.3184, 153790.5166)","(-15517.4672, 153846.5175)"
"(-15517.4672, 153846.5175)","(-15493.6145, 153916.3438)"
"(-15493.6145, 153916.3438)","(-15458.6944, 153967.5681)"
"(-15458.6944, 153967.5681)","(-15427.1819, 154015.4425)"
"(-15427.1819, 154015.4425)","(-15405.5133, 154063.9478)"
"(-15405.5133, 154063.9478)","(-15364.2696, 154100.3014)"
"(-15364.2696, 154100.3014)","(-15352.5625, 154035.5599)"
"(-15352.5625, 154035.5599)","(-15369.8011, 153991.4079)"
"(-15369.8011, 153991.4079)","(-15398.4662, 153950.9034)"
"(-15398.4662, 153950.9034)","(-15421.7152, 153908.4409)"
"(-15421.7152, 153908.4409)","(-15354.9263, 153888.8681)"
"(-15354.9263, 153888.8681)","(-15336.7808, 153846.0206)"
"(-15336.7808, 153846.0206)","(-15323.5097, 153797.1195)"
"(-15323.5097, 153797.1195)","(-15321.8121, 153713.6783)"
"(-15321.8121, 153713.6783)","(-15317.0881, 153654.3452)"
"(-15317.0881, 153654.3452)","(-15336.7395, 153603.3896)"
"(-15336.7395, 153603.3896)","(-15256.395, 153619.6137)"
"(-15256.395, 153619.6137)","(-15181.0371, 153580.0351)"
"(-15181.0371, 153580.0351)","(-15209.3138, 153521.2847)"
"(-15209.3138, 153521.2847)","(-15259.8235, 153513.4529)"
"(-15259.8235, 153513.4529)","(-15331.717, 153496.2662)"
"(-15331.717, 153496.2662)","(-15378.1861, 153541.8483)"
"(-15378.1861, 153541.8483)","(-15438.7876, 153559.7081)"
"(-15438.7876, 153559.7081)","(-15481.4178, 153579.0507)"
"(-15285.2298, 153399.5916)","(-15214.9807, 153387.1768)"
"(-15214.9807, 153387.1768)","(-15172.2776, 153336.7898)"
"(-15172.2776, 153336.7898)","(-15140.4192, 153292.3948)"
"(-15140.4192, 153292.3948)","(-15184.4956, 153258.4097)"
"(-15184.4956, 153258.4097)","(-15218.1767, 153189.2343)"
"(-15218.1767, 153189.2343)","(-15265.6167, 153213.0566)"
"(-15265.6167, 153213.0566)","(-15311.6202, 153168.5682)"
"(-15311.6202, 153168.5682)","(-15366.3836, 153175.4069)"
"(-15366.3836, 153175.4069)","(-15394.8142, 153159.0479)"
"(-15394.8142, 153159.0479)","(-15365.5403, 153195.1014)"
"(-15365.5403, 153195.1014)","(-15391.9987, 153233.4661)"
"(-15391.9987, 153233.4661)","(-15454.1759, 153266.539)"
"(-15454.1759, 153266.539)","(-15571.9158, 153259.9245)"
"(-15571.9158, 153259.9245)","(-15574.2538, 153226.7665)"
"(-15574.2538, 153226.7665)","(-15599.207, 153232.9704)"
"(-15599.207, 153232.9704)","(-15661.6523, 153256.1585)"
"(-15661.6523, 153256.1585)","(-15775.2899, 153285.1274)"
"(-15775.2899, 153285.1274)","(-15719.4244, 153315.256)"
"(-15719.4244, 153315.256)","(-15655.194, 153299.3856)"
"(-15655.194, 153299.3856)","(-15584.3096, 153306.6401)"
"(-15584.3096, 153306.6401)","(-15518.2663, 153342.5992)"
"(-15518.2663, 153342.5992)","(-15496.1236, 153391.8784)"
"(-15496.1236, 153391.8784)","(-15535.9467, 153423.595)"
"(-15535.9467, 153423.595)","(-15495.4613, 153454.1827)"
"(-15495.4613, 153454.1827)","(-15429.9053, 153430.533)"
"(-15429.9053, 153430.533)","(-15359.6734, 153418.0979)"
"(-15359.6734, 153418.0979)","(-15285.2298, 153399.5916)"
"(-15475.3427, 153660.769)","(-15493.8635, 153660.2398)"
"(-15493.8635, 153660.2398)","(-15565.3012, 153631.1356)"
"(-15565.3012, 153631.1356)","(-15627.4784, 153588.8022)"
"(-15627.4784, 153588.8022)","(-15696.2702, 153545.1458)"
"(-15696.2702, 153545.1458)","(-15772.9521, 153482.2139)"
"(-15772.9521, 153482.2139)","(-15773.1452, 153482.5175)"
"(-15773.1452, 153482.5175)","(-15819.4474, 153475.9028)"
"(-15819.4474, 153475.9028)","(-15868.3954, 153448.1215)"
"(-15868.3954, 153448.1215)","(-15916.0205, 153453.4132)"
"(-15916.0205, 153453.4132)","(-15964.9419, 153471.924)"
"(-15964.9419, 153471.924)","(-15989.9582, 153541.7063)"
"(-15989.9582, 153541.7063)","(-15951.978, 153552.4452)"
"(-15951.978, 153552.4452)","(-15892.0622, 153578.748)"
"(-15892.0622, 153578.748)","(-15870.8955, 153594.623)"
"(-15870.8955, 153594.623)","(-15856.4757, 153583.2459)"
"(-15856.4757, 153583.2459)","(-15823.9319, 153602.296)"
"(-15823.9319, 153602.296)","(-15794.5631, 153630.0773)"
"(-15794.5631, 153630.0773)","(-15740.588, 153668.9711)"
"(-15740.588, 153668.9711)","(-15681.8504, 153707.8649)"
"(-15681.8504, 153707.8649)","(-15626.2878, 153726.1212)"
"(-15626.2878, 153726.1212)","(-15581.8377, 153755.4901)"
"(-15581.8377, 153755.4901)","(-15563.6948, 153790.0833)"
"(-15563.6948, 153790.0833)","(-15537.5858, 153743.8994)"
"(-15537.5858, 153743.8994)","(-15507.0927, 153717.6545)"
"(-15507.0927, 153717.6545)","(-15475.3427, 153660.769)"
"(-14817.3037, 153290.8893)","(-14760.5766, 153230.2031)"
"(-14760.5766, 153230.2031)","(-14813.5136, 153221.8263)"
"(-14813.5136, 153221.8263)","(-14857.6848, 153208.0215)"
"(-14857.6848, 153208.0215)","(-14893.3802, 153171.8584)"
"(-14893.3802, 153171.8584)","(-14937.3977, 153180.6719)"
"(-14937.3977, 153180.6719)","(-14991.0536, 153138.6888)"
"(-14991.0536, 153138.6888)","(-15054.2101, 153114.6661)"
"(-15054.2101, 153114.6661)","(-15107.9269, 153119.7337)"
"(-15107.9269, 153119.7337)","(-15199.8377, 153085.9196)"
"(-15199.8377, 153085.9196)","(-15183.0358, 153148.2668)"
"(-15183.0358, 153148.2668)","(-15218.1767, 153189.2343)"
