Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-19249.6093, 151674.2858)","(-19267.443, 151680.6021)",18.919,25.1,142168.4,50774.43,213252.6,106626.3,50774.43
"(-19249.6093, 151674.2858)","(-19225.1353, 151667.0097)",25.533,25.1,191865.41,68523.36,287798.11,143899.05,68523.36
"(-19134.1317, 151515.0063)","(-19126.8556, 151537.4959)",23.637,36.1,177622.78,63436.71,266434.16,133217.08,63436.71
"(-19095.8332, 151621.369)","(-19102.9769, 151627.719)",9.558,36.1,71823.43,25651.22,107735.14,53867.57,25651.22
"(-19095.8332, 151621.369)","(-19092.6582, 151612.6378)",9.291,36.1,69813.9,24933.54,104720.85,52360.43,24933.54
"(-19158.1938, 151643.1957)","(-19154.8397, 151642.5724)",3.412,36.1,25635.89,9155.68,38453.84,19226.92,9155.68
"(-19099.0743, 151544.1105)","(-19088.491, 151576.522)",34.096,36.1,256211.57,91504.13,384317.35,192158.67,91504.13
"(-19099.0743, 151544.1105)","(-19110.3191, 151511.699)",34.307,36.1,257797.83,92070.65,386696.74,193348.37,92070.65
"(-19102.9769, 151627.719)","(-19122.027, 151640.419)",22.895,36.1,172046.99,61445.35,258070.48,129035.24,61445.35
"(-19225.1353, 151667.0097)","(-19204.6301, 151665.0254)",20.601,25.1,154806.12,55287.9,232209.18,116104.59,55287.9
"(-19300.1801, 151715.1958)","(-19301.2287, 151718.0334)",3.025,25.1,22732.49,8118.75,34098.74,17049.37,8118.75
"(-19122.0269, 151625.3377)","(-19135.1238, 151632.8784)",15.113,36.1,113563.7,40558.46,170345.55,85172.77,40558.46
"(-19267.443, 151680.6021)","(-19278.5469, 151700.0335)",22.38,25.1,168176.44,60063.01,252264.66,126132.33,60063.01
"(-19106.9457, 151607.8752)","(-19109.6577, 151579.1679)",28.835,36.1,216681.49,77386.25,325022.24,162511.12,77386.25
"(-19173.0565, 151647.9159)","(-19174.3823, 151648.1437)",1.345,36.1,10108.72,3610.26,15163.07,7581.54,3610.26
"(-19162.3838, 151654.8228)","(-19166.7507, 151653.9047)",4.462,36.1,33532.46,11975.88,50298.69,25149.35,11975.88
"(-19162.3838, 151654.8228)","(-19161.053, 151654.5132)",1.366,36.1,10267.35,3666.91,15401.03,7700.51,3666.91
"(-19314.5605, 151739.5112)","(-19311.2048, 151735.866)",4.955,25.1,37231.45,13296.95,55847.18,27923.59,13296.95
"(-19314.5605, 151739.5112)","(-19317.2706, 151743.6592)",4.955,25.1,37233.23,13297.58,55849.84,27924.92,13297.58
"(-19136.3145, 151651.1347)","(-19122.027, 151640.419)",17.859,36.1,134204.61,47930.22,201306.92,100653.46,47930.22
"(-19294.2395, 151702.4132)","(-19292.639, 151699.8802)",2.996,25.1,22515.54,8041.26,33773.31,16886.66,8041.26
"(-19294.2395, 151702.4132)","(-19295.2622, 151704.1597)",2.024,25.1,15208.61,5431.65,22812.91,11406.46,5431.65
"(-19088.491, 151576.522)","(-19092.6582, 151612.6378)",36.355,36.1,273192.8,97568.86,409789.21,204894.6,97568.86
"(-19226.4582, 151652.4576)","(-19246.302, 151663.7024)",22.808,25.1,171393.53,61211.97,257090.29,128545.14,61211.97
"(-19208.0517, 151659.7475)","(-19203.3264, 151664.3488)",6.595,36.1,49561.77,17700.63,74342.66,37171.33,17700.63
"(-19177.5542, 151654.7264)","(-19166.7507, 151653.9047)",10.835,36.1,81417.38,29077.64,122126.07,61063.04,29077.64
"(-19246.302, 151663.7024)","(-19252.4043, 151662.9351)",6.15,25.1,46216.81,16506.0,69325.22,34662.61,16506.0
"(-19319.2609, 151748.1967)","(-19317.2706, 151743.6592)",4.955,25.1,37232.96,13297.49,55849.45,27924.72,13297.49
"(-19319.2609, 151748.1967)","(-19328.323, 151758.2912)",13.565,25.1,101937.34,36406.19,152906.01,76453.0,36406.19
"(-19309.1125, 151733.7494)","(-19307.3433, 151729.9333)",4.206,25.1,31608.0,11288.57,47412.0,23706.0,11288.57
"(-19277.2466, 151676.6006)","(-19275.3254, 151673.4341)",3.704,25.1,27831.8,9939.93,41747.69,20873.85,9939.93
"(-19277.2466, 151676.6006)","(-19277.5721, 151677.1504)",0.639,25.1,4801.23,1714.73,7201.85,3600.92,1714.73
"(-19307.3433, 151729.9333)","(-19305.6256, 151726.8731)",3.509,25.1,26370.77,9418.13,39556.16,19778.08,9418.13
"(-19310.0919, 151768.7774)","(-19329.1227, 151761.3053)",20.445,25.1,153634.98,54869.64,230452.47,115226.24,54869.64
"(-19201.4734, 151657.3628)","(-19195.1386, 151655.0665)",6.738,36.1,50633.84,18083.51,75950.76,37975.38,18083.51
"(-19201.4734, 151657.3628)","(-19207.3553, 151656.6909)",5.92,36.1,44486.98,15888.21,66730.47,33365.24,15888.21
"(-19296.9275, 151707.4246)","(-19297.6767, 151709.0195)",1.762,25.1,13241.32,4729.04,19861.98,9930.99,4729.04
"(-19179.185, 151649.127)","(-19180.298, 151649.4317)",1.154,36.1,8671.39,3096.93,13007.09,6503.54,3096.93
"(-19301.2287, 151718.0334)","(-19301.6927, 151719.1013)",1.164,25.1,8749.49,3124.82,13124.24,6562.12,3124.82
"(-19126.8556, 151537.4959)","(-19114.9494, 151553.3709)",19.844,36.1,149115.63,53255.58,223673.45,111836.73,53255.58
"(-19180.298, 151649.4317)","(-19183.4786, 151650.3687)",3.316,36.1,24916.19,8898.64,37374.28,18687.14,8898.64
"(-19280.5433, 151681.9998)","(-19279.0385, 151679.5147)",2.905,25.1,21831.07,7796.81,32746.61,16373.3,7796.81
"(-19304.3428, 151724.5906)","(-19303.2452, 151722.422)",2.431,25.1,18264.33,6522.98,27396.5,13698.25,6522.98
"(-19304.3428, 151724.5906)","(-19305.6256, 151726.8731)",2.618,25.1,19675.05,7026.8,29512.58,14756.29,7026.8
"(-19188.9212, 151652.5615)","(-19183.4786, 151650.3687)",5.868,36.1,44093.06,15747.52,66139.6,33069.8,15747.52
"(-19188.9212, 151652.5615)","(-19195.1386, 151655.0665)",6.703,36.1,50370.19,17989.35,75555.28,37777.64,17989.35
"(-19328.323, 151758.2912)","(-19329.1227, 151761.3053)",3.118,25.1,23433.1,8368.96,35149.65,17574.82,8368.96
"(-19168.4114, 151466.5375)","(-19169.2186, 151449.5836)",16.973,36.1,127544.4,45551.57,191316.6,95658.3,45551.57
"(-19277.5721, 151677.1504)","(-19278.3361, 151678.4725)",1.527,25.1,11474.43,4098.01,17211.65,8605.83,4098.01
"(-19261.5156, 151668.994)","(-19252.4043, 151662.9351)",10.942,25.1,82223.21,29365.43,123334.82,61667.41,29365.43
"(-19261.5156, 151668.994)","(-19275.3254, 151673.4341)",14.506,25.1,109005.6,38930.57,163508.4,81754.2,38930.57
"(-19114.9494, 151553.3709)","(-19109.6577, 151579.1679)",26.334,36.1,197887.95,70674.27,296831.92,148415.96,70674.27
"(-19297.6767, 151709.0195)","(-19298.6404, 151711.2379)",2.419,25.1,18175.18,6491.13,27262.76,13631.38,6491.13
"(-19279.0385, 151679.5147)","(-19278.3361, 151678.4725)",1.257,25.1,9444.22,3372.94,14166.34,7083.17,3372.94
"(-19128.84, 151489.2093)","(-19110.3191, 151511.699)",29.134,36.1,218930.07,78189.31,328395.11,164197.55,78189.31
"(-19286.3855, 151689.8707)","(-19288.8585, 151693.7103)",4.567,25.1,34319.35,12256.91,51479.03,25739.52,12256.91
"(-19288.8585, 151693.7103)","(-19289.7233, 151695.4391)",1.933,25.1,14525.8,5187.79,21788.7,10894.35,5187.79
"(-19301.6927, 151719.1013)","(-19303.2452, 151722.422)",3.666,25.1,27545.85,9837.8,41318.77,20659.39,9837.8
