"Node1(x,y)","Node2(x,y)"
"(-19114.4864, 151619.3846)","(-19122.0269, 151625.3377)"
"(-19122.0269, 151625.3377)","(-19135.1238, 151632.8784)"
"(-19135.1238, 151632.8784)","(-19146.2364, 151638.8315)"
"(-19146.2364, 151638.8315)","(-19154.8397, 151642.5724)"
"(-19154.8397, 151642.5724)","(-19158.1938, 151643.1957)"
"(-19158.1938, 151643.1957)","(-19162.2321, 151644.5293)"
"(-19162.2321, 151644.5293)","(-19166.1905, 151646.1566)"
"(-19166.1905, 151646.1566)","(-19168.7902, 151647.2513)"
"(-19168.7902, 151647.2513)","(-19173.0565, 151647.9159)"
"(-19173.0565, 151647.9159)","(-19174.3823, 151648.1437)"
"(-19174.3823, 151648.1437)","(-19177.5613, 151648.7634)"
"(-19177.5613, 151648.7634)","(-19179.185, 151649.127)"
"(-19179.185, 151649.127)","(-19180.298, 151649.4317)"
"(-19180.298, 151649.4317)","(-19183.4786, 151650.3687)"
"(-19183.4786, 151650.3687)","(-19188.9212, 151652.5615)"
"(-19188.9212, 151652.5615)","(-19195.1386, 151655.0665)"
"(-19195.1386, 151655.0665)","(-19201.4734, 151657.3628)"
"(-19201.4734, 151657.3628)","(-19207.3553, 151656.6909)"
"(-19207.3553, 151656.6909)","(-19213.2291, 151655.7649)"
"(-19213.2291, 151655.7649)","(-19208.0517, 151659.7475)"
"(-19208.0517, 151659.7475)","(-19203.3264, 151664.3488)"
"(-19203.3264, 151664.3488)","(-19184.3435, 151659.9321)"
"(-19184.3435, 151659.9321)","(-19177.5542, 151654.7264)"
"(-19177.5542, 151654.7264)","(-19166.7507, 151653.9047)"
"(-19166.7507, 151653.9047)","(-19162.3838, 151654.8228)"
"(-19162.3838, 151654.8228)","(-19161.053, 151654.5132)"
"(-19161.053, 151654.5132)","(-19155.3295, 151653.1817)"
"(-19155.3295, 151653.1817)","(-19136.3145, 151651.1347)"
"(-19136.3145, 151651.1347)","(-19122.027, 151640.419)"
"(-19122.027, 151640.419)","(-19102.9769, 151627.719)"
"(-19102.9769, 151627.719)","(-19095.8332, 151621.369)"
"(-19095.8332, 151621.369)","(-19092.6582, 151612.6378)"
"(-19092.6582, 151612.6378)","(-19088.491, 151576.522)"
"(-19088.491, 151576.522)","(-19099.0743, 151544.1105)"
"(-19099.0743, 151544.1105)","(-19110.3191, 151511.699)"
"(-19110.3191, 151511.699)","(-19128.84, 151489.2093)"
"(-19128.84, 151489.2093)","(-19152.6525, 151467.3812)"
"(-19152.6525, 151467.3812)","(-19169.2186, 151449.5836)"
"(-19169.2186, 151449.5836)","(-19168.4114, 151466.5375)"
"(-19168.4114, 151466.5375)","(-19157.2828, 151489.2093)"
"(-19157.2828, 151489.2093)","(-19140.7463, 151503.7615)"
"(-19140.7463, 151503.7615)","(-19134.1317, 151515.0063)"
"(-19134.1317, 151515.0063)","(-19126.8556, 151537.4959)"
"(-19126.8556, 151537.4959)","(-19114.9494, 151553.3709)"
"(-19114.9494, 151553.3709)","(-19109.6577, 151579.1679)"
"(-19109.6577, 151579.1679)","(-19106.9457, 151607.8752)"
"(-19106.9457, 151607.8752)","(-19114.4864, 151619.3846)"
"(-19329.1227, 151761.3053)","(-19310.0919, 151768.7774)"
"(-19310.0919, 151768.7774)","(-19299.1391, 151736.0685)"
"(-19299.1391, 151736.0685)","(-19278.5469, 151700.0335)"
"(-19278.5469, 151700.0335)","(-19267.443, 151680.6021)"
"(-19267.443, 151680.6021)","(-19249.6093, 151674.2858)"
"(-19249.6093, 151674.2858)","(-19225.1353, 151667.0097)"
"(-19225.1353, 151667.0097)","(-19204.6301, 151665.0254)"
"(-19204.6301, 151665.0254)","(-19204.6301, 151662.3795)"
"(-19204.6301, 151662.3795)","(-19213.2291, 151655.7649)"
"(-19213.2291, 151655.7649)","(-19226.4582, 151652.4576)"
"(-19226.4582, 151652.4576)","(-19246.302, 151663.7024)"
"(-19246.302, 151663.7024)","(-19252.4043, 151662.9351)"
"(-19252.4043, 151662.9351)","(-19261.5156, 151668.994)"
"(-19261.5156, 151668.994)","(-19275.3254, 151673.4341)"
"(-19275.3254, 151673.4341)","(-19277.2466, 151676.6006)"
"(-19277.2466, 151676.6006)","(-19277.5721, 151677.1504)"
"(-19277.5721, 151677.1504)","(-19278.3361, 151678.4725)"
"(-19278.3361, 151678.4725)","(-19279.0385, 151679.5147)"
"(-19279.0385, 151679.5147)","(-19280.5433, 151681.9998)"
"(-19280.5433, 151681.9998)","(-19281.2391, 151683.4296)"
"(-19281.2391, 151683.4296)","(-19281.6585, 151684.0337)"
"(-19281.6585, 151684.0337)","(-19282.8807, 151685.417)"
"(-19282.8807, 151685.417)","(-19284.3488, 151687.185)"
"(-19284.3488, 151687.185)","(-19286.3855, 151689.8707)"
"(-19286.3855, 151689.8707)","(-19288.8585, 151693.7103)"
"(-19288.8585, 151693.7103)","(-19289.7233, 151695.4391)"
"(-19289.7233, 151695.4391)","(-19290.21, 151696.4957)"
"(-19290.21, 151696.4957)","(-19291.1886, 151697.787)"
"(-19291.1886, 151697.787)","(-19292.639, 151699.8802)"
"(-19292.639, 151699.8802)","(-19294.2395, 151702.4132)"
"(-19294.2395, 151702.4132)","(-19295.2622, 151704.1597)"
"(-19295.2622, 151704.1597)","(-19295.6446, 151704.8901)"
"(-19295.6446, 151704.8901)","(-19296.9275, 151707.4246)"
"(-19296.9275, 151707.4246)","(-19297.6767, 151709.0195)"
"(-19297.6767, 151709.0195)","(-19298.6404, 151711.2379)"
"(-19298.6404, 151711.2379)","(-19299.1624, 151712.5197)"
"(-19299.1624, 151712.5197)","(-19300.1801, 151715.1958)"
"(-19300.1801, 151715.1958)","(-19301.2287, 151718.0334)"
"(-19301.2287, 151718.0334)","(-19301.6927, 151719.1013)"
"(-19301.6927, 151719.1013)","(-19303.2452, 151722.422)"
"(-19303.2452, 151722.422)","(-19304.3428, 151724.5906)"
"(-19304.3428, 151724.5906)","(-19305.6256, 151726.8731)"
"(-19305.6256, 151726.8731)","(-19307.3433, 151729.9333)"
"(-19307.3433, 151729.9333)","(-19309.1125, 151733.7494)"
"(-19309.1125, 151733.7494)","(-19309.3763, 151734.4428)"
"(-19309.3763, 151734.4428)","(-19311.2048, 151735.866)"
"(-19311.2048, 151735.866)","(-19314.5605, 151739.5112)"
"(-19314.5605, 151739.5112)","(-19317.2706, 151743.6592)"
"(-19317.2706, 151743.6592)","(-19319.2609, 151748.1967)"
"(-19319.2609, 151748.1967)","(-19328.323, 151758.2912)"
"(-19328.323, 151758.2912)","(-19329.1227, 151761.3053)"
