x,y
-9133.1124,150201.6968
-9291.818,149925.5515
-9345.5936,149745.5524
-9053.7515,149525.6823
-8880.1248,150284.1787
-8863.7311,149609.7228
-9577.9945,149808.5032
-9208.1021,149640.4147
-9048.6233,149969.356
-9069.3881,150235.4173
-9422.1057,150136.467
-9475.9897,150177.1918
-9200.6244,149706.3565
-8801.6758,150374.2576
-9199.2351,149572.6104
-8716.2378,150107.3757
-9378.6927,150079.8158
-9415.2054,150217.9054
-9120.4254,149549.4389
-8747.6332,149923.2181
-9500.5877,149672.8994
-9581.7309,149955.3015
-9015.2049,150188.0339
-9179.1641,150002.3163
-9295.848,149928.2706
-9177.5962,150164.6724
-9531.288,149727.7933
-9010.9528,150185.4508
-8863.4849,149796.3232
-9381.3832,150083.5304
-8670.6383,150200.1068
-8674.8268,149904.0674
-9113.2597,150246.4274
-9374.8523,149695.0714
-9530.6621,150009.0696
-9574.1511,149882.1768
-9622.5196,149905.8311
-8759.1148,150372.0174
-8594.4217,150332.561
-9354.2783,149892.5656
-9206.9909,149754.3758
-9126.599,149995.1663
-9230.5698,149851.7143
-8844.0095,149670.2601
-9290.7424,149791.1479
-9387.8528,149642.572
-9199.4302,149574.1029
-9012.4927,149938.0866
-9235.5359,149801.1631
-8977.2232,149542.3001
-9247.4373,149895.8955
-9291.5952,149925.6876
-9039.8376,149730.7265
-9281.5577,150135.861
-9509.2548,150059.1351
-9335.991,150110.7421
-9578.0425,150004.5317
-8938.1317,149707.6876
-9460.6721,149982.2877
-9228.9158,150145.2472
-8797.1766,149920.7268
-9382.9459,150082.3987
-8912.0555,150048.2263
-9433.0122,150041.7879
-8630.1713,150363.2636
-8852.4555,150317.1043
-8987.7244,150001.3717
-8726.6343,150063.3535
-8711.7378,150014.8125
-9014.2139,150188.3027
-8881.2748,149731.9154
-9265.9877,149966.328
-9025.0754,149796.6254
-8988.2441,149726.3807
-8931.085,149563.6207
-8959.6651,150199.3606
-9414.9658,149555.4341
-8691.3966,150341.2726
-8779.6233,150073.6142
-9527.9583,149839.9337
-8885.5263,149734.4986
-9086.1545,149537.2278
-9141.9989,149557.1257
-8844.8421,149876.3642
-9225.0206,149995.9573
-8612.671,150280.9072
-9417.3817,149599.8593
-9415.372,149953.5828
-8839.8357,150073.689
-8687.0802,149972.1822
-9567.3642,149754.1196
-9041.5118,149884.0062
-9510.6114,150116.2603
