"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-9382.9459, 150082.3987)","(-9433.0122, 150041.7879)",64.46604898959953,33.7606
"(-9433.0122, 150041.7879)","(-9460.6721, 149982.2877)",65.61511920320774,33.7606
"(-9460.6721, 149982.2877)","(-9415.372, 149953.5828)",53.629006554466656,33.7606
"(-9415.372, 149953.5828)","(-9354.2783, 149892.5656)",86.34546239108447,33.7606
"(-9354.2783, 149892.5656)","(-9290.7424, 149791.1479)",119.67606470008214,23.7919
"(-9290.7424, 149791.1479)","(-9345.5936, 149745.5524)",71.32744045381398,23.7919
"(-9345.5936, 149745.5524)","(-9374.8523, 149695.0714)",58.34726117556843,23.7919
"(-9374.8523, 149695.0714)","(-9387.8528, 149642.572)",54.085118106648025,23.7919
"(-9387.8528, 149642.572)","(-9417.3817, 149599.8593)",51.92620414104799,23.7919
"(-9417.3817, 149599.8593)","(-9414.9658, 149555.4341)",44.49084139291827,23.7919
"(-9414.9658, 149555.4341)","(-9500.5877, 149672.8994)",145.3588884922271,23.7919
"(-9500.5877, 149672.8994)","(-9531.288, 149727.7933)",62.89553781707833,23.7919
"(-9531.288, 149727.7933)","(-9567.3642, 149754.1196)",44.66056737358768,23.7919
"(-9567.3642, 149754.1196)","(-9577.9945, 149808.5032)",55.412807427977576,23.7919
"(-9577.9945, 149808.5032)","(-9527.9583, 149839.9337)",59.08889608622986,23.7919
"(-9527.9583, 149839.9337)","(-9574.1511, 149882.1768)",62.59596048827158,23.7919
"(-9574.1511, 149882.1768)","(-9622.5196, 149905.8311)",53.84271260571085,23.7919
"(-9622.5196, 149905.8311)","(-9581.7309, 149955.3015)",64.11738082492957,23.7919
"(-9581.7309, 149955.3015)","(-9578.0425, 150004.5317)",49.3681768612039,23.7919
"(-9578.0425, 150004.5317)","(-9530.6621, 150009.0696)",47.59721463037477,23.7919
"(-9530.6621, 150009.0696)","(-9509.2548, 150059.1351)",54.45022298891499,23.7919
"(-9509.2548, 150059.1351)","(-9510.6114, 150116.2603)",57.14130588810303,23.7919
"(-9510.6114, 150116.2603)","(-9475.9897, 150177.1918)",70.08073774683537,23.7919
"(-9475.9897, 150177.1918)","(-9415.2054, 150217.9054)",73.1596087431375,23.7919
"(-9415.2054, 150217.9054)","(-9422.1057, 150136.467)",81.73020943719325,23.7919
"(-9422.1057, 150136.467)","(-9382.9459, 150082.3987)",66.7598007855882,23.7919
"(-8630.1713, 150363.2636)","(-8594.4217, 150332.561)",47.12412913700466,43.7293
"(-8594.4217, 150332.561)","(-8612.671, 150280.9072)",54.782771059248056,43.7293
"(-8612.671, 150280.9072)","(-8670.6383, 150200.1068)",99.44301136553797,43.7293
"(-8670.6383, 150200.1068)","(-8716.2378, 150107.3757)",103.33620521124656,43.7293
"(-8716.2378, 150107.3757)","(-8726.6343, 150063.3535)",45.23318809337418,43.7293
"(-8726.6343, 150063.3535)","(-8779.6233, 150073.6142)",53.97329048233238,43.7293
"(-8779.6233, 150073.6142)","(-8839.8357, 150073.689)",60.212446460844305,43.7293
"(-8839.8357, 150073.689)","(-8912.0555, 150048.2263)",76.57707622605017,43.7293
"(-8912.0555, 150048.2263)","(-8987.7244, 150001.3717)",89.00076386397895,43.7293
"(-8987.7244, 150001.3717)","(-9048.6233, 149969.356)",68.80175192318372,43.7293
"(-9048.6233, 149969.356)","(-9126.599, 149995.1663)",82.13635843267433,33.3621
"(-9126.599, 149995.1663)","(-9179.1641, 150002.3163)",53.04914926754147,33.3621
"(-9179.1641, 150002.3163)","(-9225.0206, 149995.9573)",46.295307248682846,33.3621
"(-9225.0206, 149995.9573)","(-9265.9877, 149966.328)",50.55886372239805,33.3621
"(-9265.9877, 149966.328)","(-9295.848, 149928.2706)",48.37357967787288,33.3621
"(-9295.848, 149928.2706)","(-9354.2783, 149892.5656)",68.47588614314593,43.7293
"(-9354.2783, 149892.5656)","(-9415.372, 149953.5828)",1.9294497091131821,43.7293
"(-9415.372, 149953.5828)","(-9460.6721, 149982.2877)",4.58661568150594,43.7293
"(-9460.6721, 149982.2877)","(-9433.0122, 150041.7879)",52.72448401435017,43.7293
"(-9433.0122, 150041.7879)","(-9382.9459, 150082.3987)",59.94950613724963,43.7293
"(-9382.9459, 150082.3987)","(-9381.3832, 150083.5304)",53.472145889706134,43.7293
"(-9381.3832, 150083.5304)","(-9378.6927, 150079.8158)",54.87294177643468,43.7293
"(-9378.6927, 150079.8158)","(-9335.991, 150110.7421)",57.8758555686187,43.7293
"(-9335.991, 150110.7421)","(-9281.5577, 150135.861)",48.93829046511799,43.7293
"(-9281.5577, 150135.861)","(-9228.9158, 150145.2472)",45.232063722206,43.7293
"(-9228.9158, 150145.2472)","(-9177.5962, 150164.6724)",71.97920364799225,43.7293
"(-9177.5962, 150164.6724)","(-9133.1124, 150201.6968)",1.0268078885531555,43.7293
"(-9133.1124, 150201.6968)","(-9113.2597, 150246.4274)",4.332217309884158,43.7293
"(-9113.2597, 150246.4274)","(-9069.3881, 150235.4173)",53.140480872217694,43.7293
"(-9069.3881, 150235.4173)","(-9015.2049, 150188.0339)",116.27884335379261,43.7293
