"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-14394.34948, 149595.88141)","(-14536.41298, 149171.48071)",0.6260351279128202,False,True,False,3022,1177,4537,1177,2268,"[(-14396.36908, 149595.91681), (-14397.97728, 149595.22591), (-14405.43368, 149591.99161), (-14408.38698, 149590.71061), (-14410.47798, 149589.80361), (-14426.12518, 149583.01641), (-14451.89188, 149571.83981), (-14463.79538, 149566.67651), (-14466.98828, 149565.00781), (-14509.71568, 149542.67731), (-14510.13698, 149542.20961), (-14513.57788, 149538.20961), (-14552.30768, 149493.18681), (-14553.84848, 149491.39571), (-14554.04018, 149491.17281), (-14580.09608, 149465.15981)]"
"(-14394.34948, 149595.88141)","(-14164.98853, 149457.32158)",0.0,False,False,True,0,0,0,0,0,
"(-14394.34948, 149595.88141)","(-14512.32767, 149509.9299)",0.0,False,False,True,0,0,0,0,0,
"(-15267.75328, 149258.96071)","(-15342.36318, 149378.40191)",0.17674265537183378,False,False,False,1328,474,1992,474,996,"[(-15325.05848, 149260.63641), (-15339.07428, 149323.25151)]"
"(-15267.75328, 149258.96071)","(-15109.69738, 149003.07561)",0.33404791569433834,False,False,False,2510,896,3765,896,1884,"[(-15280.88318, 149225.06151), (-15268.18318, 149197.54471), (-15277.70808, 149188.01971), (-15247.23718, 149167.45171), (-15203.62468, 149138.01351), (-15145.41628, 149059.96121)]"
"(-15267.75328, 149258.96071)","(-14833.27348, 149483.41441)",0.5503923890930491,False,False,False,4137,1478,6203,1478,3102,"[(-15239.45908, 149300.36221), (-15196.62028, 149307.76531), (-15151.80328, 149322.20161), (-15097.81558, 149338.82871), (-15046.85938, 149320.26671), (-14987.22358, 149323.19071), (-14960.19308, 149384.50181), (-14950.74868, 149414.72841), (-14905.24018, 149424.25351), (-14863.96508, 149449.65351)]"
"(-15267.75328, 149258.96071)","(-14962.88955, 149225.70193)",0.0,False,False,True,0,0,0,0,0,
"(-15267.75328, 149258.96071)","(-14995.69725, 149518.72821)",0.0,False,False,True,0,0,0,0,0,
"(-15146.14858, 148863.64541)","(-14923.24858, 148582.19891)",0.3612446704459902,False,False,False,1744,678,2617,678,1308,"[(-15096.08118, 148794.79561)]"
"(-15146.14858, 148863.64541)","(-15028.03215, 148863.75522)",0.12033449534068466,False,True,False,905,324,1357,324,677,"[(-15089.96328, 148866.55581), (-15088.19328, 148866.64751), (-15086.51688, 148866.73431), (-15042.77458, 148858.10781)]"
"(-15146.14858, 148863.64541)","(-15419.87893, 149065.40362)",0.40059994978621927,False,True,False,1936,752,2902,752,1452,"[(-15168.08038, 148875.87781), (-15207.29468, 148897.74991), (-15234.17228, 148944.11421), (-15272.29468, 148975.83531), (-15324.37608, 148993.64931), (-15379.12588, 148985.17911), (-15366.65088, 149039.80391), (-15409.48728, 149066.50171)]"
"(-15146.14858, 148863.64541)","(-14564.73205, 148466.21055)",0.0,False,False,True,0,0,0,0,0,
"(-15146.14858, 148863.64541)","(-15219.81608, 148776.07505)",0.0,False,False,True,0,0,0,0,0,
"(-15771.70978, 150101.53671)","(-15759.21287, 150095.10028)",0.014057040609340274,23.4662,True,False,68,26,102,26,51,
"(-15771.70978, 150101.53671)","(-15082.78238, 150019.21581)",1.3061057758430255,False,True,False,6308,2451,9465,2451,4727,"[(-15500.94918, 150190.43401), (-15507.71868, 150190.09711), (-15526.81548, 150189.14671), (-15539.81228, 150188.50001), (-15544.88958, 150190.64831), (-15564.07008, 150198.76401), (-15564.67078, 150199.01821), (-15566.51868, 150199.80011), (-15569.20658, 150199.14321), (-15575.50808, 150197.60321), (-15581.04908, 150196.24901), (-15596.36968, 150192.50501), (-15596.61628, 150192.44471), (-15608.21038, 150189.61121), (-15611.26778, 150188.86411), (-15615.89268, 150187.73381), (-15616.52078, 150187.58031), (-15617.27618, 150187.66011), (-15628.85498, 150188.88411), (-15640.50618, 150190.11571), (-15646.87508, 150190.78881), (-15652.10978, 150191.34221), (-15664.87298, 150192.69131), (-15671.07088, 150192.34121), (-15683.15398, 150191.65861), (-15686.34168, 150191.47851), (-15694.08668, 150191.04101), (-15694.08098, 150191.12551), (-15694.23658, 150191.11671), (-15728.46058, 150147.22481), (-15767.83258, 150111.50161), (-15488.65158, 150192.52731), (-15263.69018, 150061.20481), (-15264.11018, 150089.14751), (-15264.33868, 150104.34871), (-15264.54298, 150117.93281), (-15263.10038, 150118.76731), (-15260.41108, 150120.32341), (-15257.61918, 150121.93871), (-15253.64258, 150124.23941), (-15250.03558, 150126.32641), (-15248.73208, 150127.08051), (-15247.19678, 150127.96891), (-15245.56118, 150128.91521), (-15244.01888, 150129.80751), (-15242.35108, 150130.77251), (-15241.77478, 150131.10591), (-15239.88348, 150132.20021), (-15237.31138, 150133.68831), (-15234.70178, 150135.19821), (-15230.65888, 150137.53731), (-15226.03418, 150140.21311), (-15224.54478, 150141.07491), (-15222.69538, 150142.14491), (-15220.59288, 150143.36141), (-15217.16728, 150145.34341), (-15213.00338, 150147.75251), (-15212.23598, 150148.19651), (-15211.18298, 150148.80571), (-15210.26578, 150149.33651), (-15209.04648, 150150.04191), (-15209.01768, 150150.03791), (-15199.26408, 150147.96461), (-15184.26338, 150144.77931), (-15168.87938, 150141.51261), (-15164.42968, 150140.56781), (-15155.98518, 150141.54071), (-15141.09178, 150143.25671), (-15127.62568, 150144.80821), (-15112.28718, 150146.57551), (-15110.65178, 150146.76391), (-15107.25398, 150147.15551), (-15100.50988, 150149.05321), (-15087.76428, 150152.63981), (-15073.20468, 150156.73681), (-15060.59528, 150160.28511), (-15057.07638, 150161.27541), (-15052.16208, 150165.11601), (-15039.38108, 150175.10501), (-15023.77828, 150187.29921), (-15020.02788, 150190.23031), (-15019.63258, 150190.53921), (-15019.63168, 150190.51721), (-15016.41728, 150123.94211), (-15080.09818, 150084.27321)]"
"(-15771.70978, 150101.53671)","(-15337.33357, 149837.40556)",0.0,False,False,True,0,0,0,0,0,
"(-14069.35638, 148584.14781)","(-14069.78638, 148330.28551)",0.25945107678283463,False,False,False,1950,696,2924,696,1462,"[(-14061.49498, 148506.27101), (-14045.11068, 148407.61001)]"
"(-14069.35638, 148584.14781)","(-14200.06897, 148883.78631)",0.3467166735340017,False,True,False,1675,652,2514,652,1256,"[(-14076.12758, 148617.52081), (-14186.39758, 148767.76981), (-14216.52748, 148821.40351)]"
"(-14069.35638, 148584.14781)","(-13864.08228, 148731.81221)",0.2587103572076784,False,True,False,1249,486,1874,486,938,"[(-14044.77378, 148626.22961), (-13980.12148, 148671.85081), (-13927.20188, 148694.85321)]"
"(-14069.35638, 148584.14781)","(-13864.91187, 148400.54176)",0.0,False,False,True,0,0,0,0,0,
"(-14069.35638, 148584.14781)","(-14259.36327, 148751.24827)",0.0,False,False,True,0,0,0,0,0,
"(-14069.35638, 148584.14781)","(-13836.02542, 149041.5392)",0.0,False,False,True,0,0,0,0,0,
"(-15091.43758, 148511.71781)","(-15011.11447, 148538.93237)",0.08540042351126312,False,True,False,413,161,619,161,310,"[(-15051.61568, 148530.50761)]"
"(-15091.43758, 148511.71781)","(-15062.52717, 148370.94237)",0.16992547256307725,False,True,False,1277,456,1916,456,958,"[(-15105.85768, 148504.91381), (-15071.10788, 148431.52601), (-15049.94108, 148400.83431)]"
"(-15091.43758, 148511.71781)","(-15419.87893, 149065.40362)",0.847038669905309,False,True,False,4094,1591,6137,1591,3071,"[(-15347.11938, 148756.28441), (-15376.47608, 148782.64951), (-15412.20938, 148871.37021), (-15437.60938, 148911.05781), (-15472.53448, 148969.79541), (-15477.80048, 149007.82631), (-15471.91978, 149052.76171), (-15465.53708, 149060.57891)]"
"(-15091.43758, 148511.71781)","(-14974.48877, 148376.05056)",0.0,False,False,True,0,0,0,0,0,
"(-15091.43758, 148511.71781)","(-15219.81608, 148776.07505)",0.0,False,False,True,0,0,0,0,0,
"(-14750.54618, 149658.12111)","(-14748.54698, 149657.91391)",0.002009908575035844,21.8462,True,False,10,4,15,4,7,
"(-14750.54618, 149658.12111)","(-14298.83828, 149685.76791)",1.0789326647102655,False,True,False,5211,2024,7815,2024,3909,"[(-14292.35458, 149932.10601), (-14288.75828, 149926.08501), (-14265.58948, 149887.53761), (-14265.36338, 149887.16101), (-14265.18628, 149886.37731), (-14251.86148, 149827.37961), (-14251.70138, 149826.67081), (-14251.70278, 149826.65231), (-14251.69858, 149826.63371), (-14255.86398, 149775.16421), (-14255.91428, 149775.03511), (-14273.08788, 149731.01391), (-14273.54818, 149729.83411), (-14274.14528, 149728.79261), (-14275.28918, 149726.79761), (-14277.99718, 149722.07471), (-14280.37258, 149717.93181), (-14284.25988, 149711.15201), (-14288.94508, 149702.98061), (-14293.44158, 149933.91611)]"
"(-14750.54618, 149658.12111)","(-14765.82038, 149768.07761)",0.3704031307699717,False,True,False,2784,994,4175,994,2087,"[(-14784.86778, 149661.67781), (-14816.61788, 149661.67781), (-14864.24298, 149658.50281), (-14905.51808, 149706.12791), (-14905.50578, 149706.14781), (-14905.52068, 149706.16501), (-14862.65808, 149776.01511), (-14824.55808, 149745.85261)]"
"(-14750.54618, 149658.12111)","(-14995.69725, 149518.72821)",0.0,False,False,True,0,0,0,0,0,
"(-14750.54618, 149658.12111)","(-14512.32767, 149509.9299)",0.0,False,False,True,0,0,0,0,0,
"(-14588.57088, 148086.74141)","(-14451.34568, 148138.03471)",0.14788549361901637,False,False,False,1111,397,1667,397,833,"[(-14524.06268, 148100.13261)]"
"(-14588.57088, 148086.74141)","(-14638.77407, 147795.47715)",0.7044207810346044,False,True,False,5293,1889,7940,1889,3969,"[(-14540.65458, 148034.60261), (-14460.88858, 148024.11841), (-14427.15348, 147879.70361), (-14384.69478, 147835.98351), (-14391.21158, 147788.57861)]"
"(-14588.57088, 148086.74141)","(-14784.72258, 148459.94331)",0.4831429641988003,False,False,False,3632,1295,5445,1295,2722,"[(-14636.60918, 148108.32401), (-14659.41228, 148155.32931), (-14712.10368, 148178.92611), (-14765.26908, 148206.73821), (-14790.42498, 148260.04881), (-14775.31078, 148411.48811)]"
"(-14588.57088, 148086.74141)","(-14646.58932, 148243.81284)",0.0,False,False,True,0,0,0,0,0,
"(-14588.57088, 148086.74141)","(-14672.51433, 148050.23587)",0.0,False,False,True,0,0,0,0,0,
"(-14115.84058, 148231.16461)","(-14148.02998, 148195.04921)",0.04837850338239758,32.1137,True,False,364,130,545,130,273,
"(-14115.84058, 148231.16461)","(-14082.90658, 148243.02061)",0.03500304403905391,32.1137,False,False,263,94,395,94,197,
"(-14115.84058, 148231.16461)","(-14433.07574, 148589.79609)",0.4962426055087523,False,True,False,3729,1333,5593,1333,2797,"[(-14130.12808, 148277.20211), (-14166.11148, 148374.56901), (-14219.02828, 148408.43571), (-14326.97848, 148514.26931)]"
"(-14115.84058, 148231.16461)","(-14083.29341, 148038.77795)",0.0,False,False,True,0,0,0,0,0,
"(-14115.84058, 148231.16461)","(-14468.39677, 148629.44725)",0.0,False,False,True,0,0,0,0,0,
"(-14115.84058, 148231.16461)","(-14564.73205, 148466.21055)",0.0,False,False,True,0,0,0,0,0,
"(-14148.02998, 148195.04921)","(-14083.29341, 148038.77795)",0.0,False,False,True,0,0,0,0,0,
"(-14148.02998, 148195.04921)","(-14564.73205, 148466.21055)",0.0,False,False,True,0,0,0,0,0,
"(-14508.68698, 148862.21821)","(-14459.27998, 148782.04391)",0.09624143254507844,False,False,False,723,258,1085,258,543,"[(-14485.60518, 148842.29221)]"
"(-14508.68698, 148862.21821)","(-14559.30131, 148727.3699)",0.1674864981727515,False,True,False,1258,450,1887,450,944,"[(-14536.42088, 148824.08701), (-14546.83488, 148719.18161)]"
"(-14508.68698, 148862.21821)","(-14468.39677, 148629.44725)",0.0,False,False,True,0,0,0,0,0,
"(-14508.68698, 148862.21821)","(-14259.36327, 148751.24827)",0.0,False,False,True,0,0,0,0,0,
"(-15279.23408, 149386.44861)","(-15342.36318, 149378.40191)",0.06363986681082946,23.4662,True,False,307,120,461,120,231,
"(-15279.23408, 149386.44861)","(-15239.2155, 149383.64563)",0.0401166230146142,23.4662,True,False,194,75,291,75,145,
"(-15279.23408, 149386.44861)","(-14995.69725, 149518.72821)",0.0,False,False,True,0,0,0,0,0,
"(-15279.23408, 149386.44861)","(-15337.33357, 149837.40556)",0.0,False,False,True,0,0,0,0,0,
"(-14323.89035, 149625.56992)","(-14298.83828, 149685.76791)",0.06520279297179916,21.8462,True,False,315,122,472,122,236,
"(-14323.89035, 149625.56992)","(-14243.49008, 149681.73381)",0.09811823117231645,False,True,False,738,263,1106,263,553,"[(-14322.10378, 149626.32271)]"
"(-14323.89035, 149625.56992)","(-14164.98853, 149457.32158)",0.0,False,False,True,0,0,0,0,0,
"(-14323.89035, 149625.56992)","(-14512.32767, 149509.9299)",0.0,False,False,True,0,0,0,0,0,
"(-13489.18408, 149095.06091)","(-13344.55208, 149283.23872)",0.25618078156986546,False,True,False,1238,483,1856,483,928,"[(-13461.54848, 149162.14451), (-13481.93518, 149112.65691), (-13450.96358, 149184.74191)]"
"(-13489.18408, 149095.06091)","(-13580.48258, 149011.38861)",0.14263019311220695,False,True,False,689,268,1033,268,517,"[(-13569.57968, 149068.22691)]"
"(-13489.18408, 149095.06091)","(-13836.02542, 149041.5392)",0.0,False,False,True,0,0,0,0,0,
"(-15109.69738, 149003.07561)","(-14849.10808, 149082.06171)",0.28363132099543475,False,False,False,2132,761,3196,761,1598,"[(-14916.55118, 149075.83621)]"
"(-15109.69738, 149003.07561)","(-14955.64841, 148962.5414)",0.0,False,False,True,0,0,0,0,0,
"(-15109.69738, 149003.07561)","(-14962.88955, 149225.70193)",0.0,False,False,True,0,0,0,0,0,
"(-14908.31698, 148833.23941)","(-14852.42928, 148832.95261)",0.07009128847044341,False,False,False,527,188,790,188,395,"[(-14875.21208, 148812.15971)]"
"(-14908.31698, 148833.23941)","(-14725.76646, 148708.12995)",0.23151640576559263,False,True,False,1740,621,2609,621,1305,"[(-14854.02958, 148755.56971)]"
"(-14908.31698, 148833.23941)","(-14468.39677, 148629.44725)",0.0,False,False,True,0,0,0,0,0,
"(-14908.31698, 148833.23941)","(-14564.73205, 148466.21055)",0.0,False,False,True,0,0,0,0,0,
"(-14908.31698, 148833.23941)","(-14955.64841, 148962.5414)",0.0,False,False,True,0,0,0,0,0,
"(-15034.83598, 149511.34681)","(-15025.81858, 149541.44301)",0.044231649520671476,False,True,False,213,82,320,82,160,"[(-15014.50708, 149535.09201), (-15018.41048, 149537.28371), (-15016.93718, 149532.27011)]"
"(-15034.83598, 149511.34681)","(-15239.2155, 149383.64563)",0.2554838907538121,False,True,False,1235,479,1851,479,923,"[(-15038.16228, 149507.48401), (-15045.95918, 149498.42951)]"
"(-15034.83598, 149511.34681)","(-14951.55558, 149723.59051)",0.3953072464689784,False,False,False,1909,743,2864,743,1431,"[(-15012.40988, 149495.51921), (-14998.65158, 149493.93161)]"
"(-15034.83598, 149511.34681)","(-14995.69725, 149518.72821)",0.0,False,False,True,0,0,0,0,0,
"(-15034.83598, 149511.34681)","(-15005.34727, 149634.31293)",0.0,False,False,True,0,0,0,0,0,
"(-15034.83598, 149511.34681)","(-15337.33357, 149837.40556)",0.0,False,False,True,0,0,0,0,0,
"(-14451.34568, 148138.03471)","(-14784.72258, 148459.94331)",0.47028934597751815,False,False,False,3535,1261,5301,1261,2650,"[(-14488.98938, 148205.82491), (-14554.52328, 148251.31111), (-14630.26168, 148341.63771)]"
"(-14451.34568, 148138.03471)","(-14646.58932, 148243.81284)",0.0,False,False,True,0,0,0,0,0,
"(-14451.34568, 148138.03471)","(-14564.73205, 148466.21055)",0.0,False,False,True,0,0,0,0,0,
"(-14659.81378, 149014.15301)","(-14639.88718, 148780.30091)",0.36460490613939045,False,False,False,1763,686,2642,686,1321,"[(-14711.12628, 148986.00911)]"
"(-14659.81378, 149014.15301)","(-14602.20849, 149018.09088)",0.057739728576804095,False,True,False,279,108,419,108,209,"[(-14634.13158, 149015.90861)]"
"(-14659.81378, 149014.15301)","(-14747.5615, 149078.66405)",0.15248204536256937,False,False,False,736,286,1104,286,554,"[(-14666.05638, 149031.70801), (-14673.46468, 149065.57481), (-14698.86478, 149102.61651)]"
"(-14659.81378, 149014.15301)","(-14754.39218, 148935.42417)",0.0,False,False,True,0,0,0,0,0,
"(-14659.81378, 149014.15301)","(-14512.32767, 149509.9299)",0.0,False,False,True,0,0,0,0,0,
"(-14541.00578, 149023.08711)","(-14259.36327, 148751.24827)",0.0,False,False,True,0,0,0,0,0,
"(-14541.00578, 149023.08711)","(-14512.32767, 149509.9299)",0.0,False,False,True,0,0,0,0,0,
"(-15050.65908, 149725.68891)","(-15048.83278, 149727.21631)",0.0023834210618592154,False,True,False,12,4,17,4,9,"[(-15048.94138, 149727.08851)]"
"(-15050.65908, 149725.68891)","(-15025.81858, 149541.44301)",0.29107701179011825,False,True,False,1407,545,2107,545,1055,"[(-15072.08578, 149708.23011), (-15078.29448, 149703.17121), (-15075.66738, 149689.50601), (-15075.18808, 149689.04121), (-15049.80138, 149664.42381), (-15040.86818, 149655.76141)]"
"(-15050.65908, 149725.68891)","(-15005.34727, 149634.31293)",0.0,False,False,True,0,0,0,0,0,
"(-15050.65908, 149725.68891)","(-15337.33357, 149837.40556)",0.0,False,False,True,0,0,0,0,0,
"(-14747.5615, 149078.66405)","(-14849.10808, 149082.06171)",0.10378939981950902,False,False,False,779,279,1170,279,585,"[(-14750.08848, 149077.42111)]"
"(-14747.5615, 149078.66405)","(-14833.27348, 149483.41441)",0.45121413486841055,False,False,False,2180,848,3271,848,1634,"[(-14736.91978, 149110.90521), (-14717.46018, 149169.86191), (-14704.28288, 149262.69421), (-14704.78528, 149272.23031)]"
"(-14747.5615, 149078.66405)","(-14754.39218, 148935.42417)",0.0,False,False,True,0,0,0,0,0,
"(-14747.5615, 149078.66405)","(-14962.88955, 149225.70193)",0.0,False,False,True,0,0,0,0,0,
"(-14747.5615, 149078.66405)","(-14512.32767, 149509.9299)",0.0,False,False,True,0,0,0,0,0,
"(-14784.72258, 148459.94331)","(-14923.24858, 148582.19891)",0.19699730125458473,False,False,False,1481,529,2221,529,1111,"[(-14818.18328, 148521.08241), (-14892.83918, 148575.14951)]"
"(-14784.72258, 148459.94331)","(-14646.58932, 148243.81284)",0.0,False,False,True,0,0,0,0,0,
"(-14784.72258, 148459.94331)","(-14672.51433, 148050.23587)",0.0,False,False,True,0,0,0,0,0,
"(-14784.72258, 148459.94331)","(-14564.73205, 148466.21055)",0.0,False,False,True,0,0,0,0,0,
"(-14194.49678, 148898.97241)","(-14200.06897, 148883.78631)",0.016309368170386532,False,True,False,79,31,118,31,59,"[(-14197.36568, 148894.03261)]"
"(-14194.49678, 148898.97241)","(-14209.85468, 149193.83981)",0.3274602160002653,False,False,False,1581,615,2373,615,1187,"[(-14167.19928, 148945.97381)]"
"(-14194.49678, 148898.97241)","(-14259.36327, 148751.24827)",0.0,False,False,True,0,0,0,0,0,
"(-14194.49678, 148898.97241)","(-13836.02542, 149041.5392)",0.0,False,False,True,0,0,0,0,0,
"(-14194.49678, 148898.97241)","(-14512.32767, 149509.9299)",0.0,False,False,True,0,0,0,0,0,
"(-14227.82758, 149203.41141)","(-14209.85468, 149193.83981)",0.020362727247838774,21.8462,False,False,98,38,148,38,74,
"(-14227.82758, 149203.41141)","(-14246.31599, 149213.27983)",0.020957266463562527,25.282,True,False,157,56,236,56,118,
"(-14227.82758, 149203.41141)","(-14536.41298, 149171.48071)",0.3597307352036706,False,True,False,1738,675,2607,675,1305,"[(-14390.04468, 149184.08561), (-14384.81938, 149181.11701)]"
"(-14227.82758, 149203.41141)","(-14164.98853, 149457.32158)",0.0,False,False,True,0,0,0,0,0,
"(-14227.82758, 149203.41141)","(-14512.32767, 149509.9299)",0.0,False,False,True,0,0,0,0,0,
"(-14852.42928, 148832.95261)","(-14639.88718, 148780.30091)",0.22275615365360713,False,False,False,1076,419,1615,419,808,"[(-14668.54348, 148773.42121)]"
"(-14852.42928, 148832.95261)","(-14849.10808, 149082.06171)",0.25576249087907926,False,False,False,1921,687,2882,687,1442,"[(-14845.81468, 148879.25481), (-14844.49178, 148921.58821), (-14864.33548, 149020.80721)]"
"(-14852.42928, 148832.95261)","(-14468.39677, 148629.44725)",0.0,False,False,True,0,0,0,0,0,
"(-14852.42928, 148832.95261)","(-14754.39218, 148935.42417)",0.0,False,False,True,0,0,0,0,0,
"(-14852.42928, 148832.95261)","(-14955.64841, 148962.5414)",0.0,False,False,True,0,0,0,0,0,
"(-13831.82048, 148553.24621)","(-13776.18971, 148526.14111)",0.06188270369662025,22.443,True,False,299,116,448,116,224,
"(-13831.82048, 148553.24621)","(-13864.08228, 148731.81221)",0.19507085893171386,False,True,False,943,366,1414,366,706,"[(-13837.14448, 148563.05601), (-13854.77698, 148595.54461)]"
"(-13831.82048, 148553.24621)","(-13864.91187, 148400.54176)",0.0,False,False,True,0,0,0,0,0,
"(-13864.08228, 148731.81221)","(-13580.48258, 149011.38861)",0.41438235436174453,False,True,False,2003,778,3003,778,1501,"[(-13647.10758, 148913.15991), (-13588.58838, 148959.50151), (-13730.96318, 148867.73881)]"
"(-13864.08228, 148731.81221)","(-13864.91187, 148400.54176)",0.0,False,False,True,0,0,0,0,0,
"(-13864.08228, 148731.81221)","(-13836.02542, 149041.5392)",0.0,False,False,True,0,0,0,0,0,
"(-13672.51748, 148400.85541)","(-13573.75614, 148328.60157)",0.12825008895807588,False,True,False,619,241,929,241,464,"[(-13610.15188, 148378.99901)]"
"(-13672.51748, 148400.85541)","(-13776.18971, 148526.14111)",0.1660005716456365,False,True,False,802,311,1203,311,601,"[(-13718.44658, 148444.67811), (-13725.34838, 148456.91111), (-13759.94078, 148518.22411)]"
"(-13672.51748, 148400.85541)","(-13864.91187, 148400.54176)",0.0,False,False,True,0,0,0,0,0,
"(-15025.81858, 149541.44301)","(-15005.34727, 149634.31293)",0.0,False,False,True,0,0,0,0,0,
"(-15025.81858, 149541.44301)","(-15337.33357, 149837.40556)",0.0,False,False,True,0,0,0,0,0,
"(-14082.90658, 148243.02061)","(-14069.78638, 148330.28551)",0.08824569349292101,32.1137,False,False,663,237,995,237,497,
"(-14082.90658, 148243.02061)","(-13912.17588, 148174.97421)",0.18617580737579126,False,False,False,900,349,1349,349,674,"[(-14010.99918, 148210.28281), (-13967.30428, 148206.00791)]"
"(-14082.90658, 148243.02061)","(-14083.29341, 148038.77795)",0.0,False,False,True,0,0,0,0,0,
"(-14082.90658, 148243.02061)","(-13864.91187, 148400.54176)",0.0,False,False,True,0,0,0,0,0,
"(-14082.90658, 148243.02061)","(-14468.39677, 148629.44725)",0.0,False,False,True,0,0,0,0,0,
"(-15048.83278, 149727.21631)","(-15078.50408, 149746.25911)",0.035256407581189274,23.4662,True,False,170,66,255,66,128,
"(-15048.83278, 149727.21631)","(-14951.55558, 149723.59051)",0.12185932002406455,False,True,False,588,229,882,229,442,"[(-15039.92658, 149744.54551)]"
"(-15048.83278, 149727.21631)","(-15005.34727, 149634.31293)",0.0,False,False,True,0,0,0,0,0,
"(-15048.83278, 149727.21631)","(-15337.33357, 149837.40556)",0.0,False,False,True,0,0,0,0,0,
"(-14209.85468, 149193.83981)","(-14099.12878, 149217.38171)",0.1230820917292561,False,False,False,925,330,1387,330,693,"[(-14178.75778, 149223.81741)]"
"(-14209.85468, 149193.83981)","(-13836.02542, 149041.5392)",0.0,False,False,True,0,0,0,0,0,
"(-14209.85468, 149193.83981)","(-14164.98853, 149457.32158)",0.0,False,False,True,0,0,0,0,0,
"(-14209.85468, 149193.83981)","(-14512.32767, 149509.9299)",0.0,False,False,True,0,0,0,0,0,
"(-13896.97758, 149398.60741)","(-14092.64652, 149254.32486)",0.2642860943465829,False,True,False,1987,709,2980,709,1489,"[(-13951.39908, 149345.43371), (-14030.13628, 149328.86261)]"
