"Source(x,y)","Target(x,y)"
"(-15048.83278, 149727.21631)","(-15078.50408, 149746.25911)"
"(-15048.83278, 149727.21631)","(-14951.55558, 149723.59051)"
"(-15048.83278, 149727.21631)","(-15005.34727, 149634.31293)"
"(-15048.83278, 149727.21631)","(-15337.33357, 149837.40556)"
"(-14209.85468, 149193.83981)","(-14099.12878, 149217.38171)"
"(-14209.85468, 149193.83981)","(-13836.02542, 149041.5392)"
"(-14209.85468, 149193.83981)","(-14164.98853, 149457.32158)"
"(-14209.85468, 149193.83981)","(-14512.32767, 149509.9299)"
"(-13896.97758, 149398.60741)","(-14092.64652, 149254.32486)"
"(-13896.97758, 149398.60741)","(-14243.49008, 149681.73381)"
"(-13896.97758, 149398.60741)","(-14164.98853, 149457.32158)"
"(-15068.22688, 149890.74231)","(-15082.78238, 150019.21581)"
"(-15068.22688, 149890.74231)","(-15078.50408, 149746.25911)"
"(-15068.22688, 149890.74231)","(-15337.33357, 149837.40556)"
"(-15078.50408, 149746.25911)","(-15337.33357, 149837.40556)"
"(-14269.57668, 148533.53211)","(-14069.78638, 148330.28551)"
"(-14269.57668, 148533.53211)","(-14459.27998, 148782.04391)"
"(-14269.57668, 148533.53211)","(-14178.38598, 148632.10491)"
"(-14269.57668, 148533.53211)","(-14468.39677, 148629.44725)"
"(-14269.57668, 148533.53211)","(-14259.36327, 148751.24827)"
"(-14269.57668, 148533.53211)","(-14345.5093, 148722.575)"
"(-14951.55558, 149723.59051)","(-14849.34118, 149844.50848)"
"(-14951.55558, 149723.59051)","(-14995.69725, 149518.72821)"
"(-14951.55558, 149723.59051)","(-15005.34727, 149634.31293)"
"(-14748.54698, 149657.91391)","(-14833.27348, 149483.41441)"
"(-14748.54698, 149657.91391)","(-14995.69725, 149518.72821)"
"(-14748.54698, 149657.91391)","(-14512.32767, 149509.9299)"
"(-14298.83828, 149685.76791)","(-14512.32767, 149509.9299)"
"(-14866.84908, 148174.35051)","(-14843.56568, 148156.35881)"
"(-14866.84908, 148174.35051)","(-15013.92462, 148250.73852)"
"(-14866.84908, 148174.35051)","(-14974.48877, 148376.05056)"
"(-13959.76258, 147857.25941)","(-14008.98295, 147819.37167)"
"(-13959.76258, 147857.25941)","(-13912.17588, 148174.97421)"
"(-13959.76258, 147857.25941)","(-14083.29341, 148038.77795)"
"(-14243.49008, 149681.73381)","(-14164.98853, 149457.32158)"
"(-14178.38598, 148632.10491)","(-14459.27998, 148782.04391)"
"(-14178.38598, 148632.10491)","(-14259.36327, 148751.24827)"
"(-14178.38598, 148632.10491)","(-14345.5093, 148722.575)"
"(-13580.48258, 149011.38861)","(-13836.02542, 149041.5392)"
"(-15082.78238, 150019.21581)","(-15337.33357, 149837.40556)"
"(-14923.24858, 148582.19891)","(-14843.56568, 148156.35881)"
"(-14923.24858, 148582.19891)","(-15011.11447, 148538.93237)"
"(-14923.24858, 148582.19891)","(-14672.51433, 148050.23587)"
"(-14923.24858, 148582.19891)","(-14974.48877, 148376.05056)"
"(-14923.24858, 148582.19891)","(-14564.73205, 148466.21055)"
"(-14923.24858, 148582.19891)","(-15219.81608, 148776.07505)"
"(-14536.41298, 149171.48071)","(-14512.32767, 149509.9299)"
"(-13912.17588, 148174.97421)","(-13573.75614, 148328.60157)"
"(-13912.17588, 148174.97421)","(-14083.29341, 148038.77795)"
"(-13912.17588, 148174.97421)","(-13864.91187, 148400.54176)"
"(-14099.12878, 149217.38171)","(-14092.64652, 149254.32486)"
"(-14099.12878, 149217.38171)","(-14012.48113, 149189.04611)"
"(-14099.12878, 149217.38171)","(-13836.02542, 149041.5392)"
"(-14099.12878, 149217.38171)","(-14164.98853, 149457.32158)"
"(-15342.36318, 149378.40191)","(-15383.42364, 149405.95416)"
"(-15342.36318, 149378.40191)","(-14995.69725, 149518.72821)"
"(-15342.36318, 149378.40191)","(-15337.33357, 149837.40556)"
"(-14069.78638, 148330.28551)","(-13864.91187, 148400.54176)"
"(-14069.78638, 148330.28551)","(-14468.39677, 148629.44725)"
"(-14069.78638, 148330.28551)","(-14259.36327, 148751.24827)"
"(-14833.27348, 149483.41441)","(-14962.88955, 149225.70193)"
"(-14833.27348, 149483.41441)","(-14995.69725, 149518.72821)"
"(-14833.27348, 149483.41441)","(-14512.32767, 149509.9299)"
"(-14843.56568, 148156.35881)","(-14792.76558, 147894.42081)"
"(-14843.56568, 148156.35881)","(-14672.51433, 148050.23587)"
"(-14843.56568, 148156.35881)","(-14974.48877, 148376.05056)"
"(-14792.76558, 147894.42081)","(-14638.77407, 147795.47715)"
"(-14792.76558, 147894.42081)","(-14672.51433, 148050.23587)"
"(-14765.82038, 149768.07761)","(-14849.34118, 149844.50848)"
"(-14765.82038, 149768.07761)","(-14995.69725, 149518.72821)"
"(-14849.10808, 149082.06171)","(-14754.39218, 148935.42417)"
"(-14849.10808, 149082.06171)","(-14955.64841, 148962.5414)"
"(-14849.10808, 149082.06171)","(-14962.88955, 149225.70193)"
"(-14459.27998, 148782.04391)","(-14468.39677, 148629.44725)"
"(-14459.27998, 148782.04391)","(-14259.36327, 148751.24827)"
"(-14459.27998, 148782.04391)","(-14345.5093, 148722.575)"
"(-14639.88718, 148780.30091)","(-14559.30131, 148727.3699)"
"(-14639.88718, 148780.30091)","(-14468.39677, 148629.44725)"
"(-14639.88718, 148780.30091)","(-14754.39218, 148935.42417)"
"(-15624.18615, 149941.11032)","(-15633.27607, 149960.79597)"
"(-15624.18615, 149941.11032)","(-15383.42364, 149405.95416)"
"(-15624.18615, 149941.11032)","(-15337.33357, 149837.40556)"
"(-14008.98295, 147819.37167)","(-14083.29341, 148038.77795)"
"(-13776.18971, 148526.14111)","(-13864.91187, 148400.54176)"
"(-13573.75614, 148328.60157)","(-13864.91187, 148400.54176)"
"(-14559.30131, 148727.3699)","(-14468.39677, 148629.44725)"
"(-14725.76646, 148708.12995)","(-14511.22747, 148637.70934)"
"(-14725.76646, 148708.12995)","(-14468.39677, 148629.44725)"
"(-14725.76646, 148708.12995)","(-14564.73205, 148466.21055)"
"(-14433.07574, 148589.79609)","(-14482.92326, 148621.2414)"
"(-14433.07574, 148589.79609)","(-14468.39677, 148629.44725)"
"(-14433.07574, 148589.79609)","(-14564.73205, 148466.21055)"
"(-14482.92326, 148621.2414)","(-14511.22747, 148637.70934)"
"(-14482.92326, 148621.2414)","(-14468.39677, 148629.44725)"
"(-14482.92326, 148621.2414)","(-14564.73205, 148466.21055)"
"(-14511.22747, 148637.70934)","(-14468.39677, 148629.44725)"
"(-14511.22747, 148637.70934)","(-14564.73205, 148466.21055)"
"(-14200.06897, 148883.78631)","(-14259.36327, 148751.24827)"
"(-14200.06897, 148883.78631)","(-13836.02542, 149041.5392)"
"(-14638.77407, 147795.47715)","(-14672.51433, 148050.23587)"
"(-15013.92462, 148250.73852)","(-15062.52717, 148370.94237)"
"(-15013.92462, 148250.73852)","(-14974.48877, 148376.05056)"
"(-15062.52717, 148370.94237)","(-14974.48877, 148376.05056)"
"(-15011.11447, 148538.93237)","(-14974.48877, 148376.05056)"
"(-15011.11447, 148538.93237)","(-15219.81608, 148776.07505)"
"(-15028.03215, 148863.75522)","(-14564.73205, 148466.21055)"
"(-15419.87893, 149065.40362)","(-15219.81608, 148776.07505)"
"(-15239.2155, 149383.64563)","(-14995.69725, 149518.72821)"
"(-15239.2155, 149383.64563)","(-15337.33357, 149837.40556)"
"(-14849.34118, 149844.50848)","(-14995.69725, 149518.72821)"
"(-15383.42364, 149405.95416)","(-15337.33357, 149837.40556)"
"(-15633.27607, 149960.79597)","(-15759.21287, 150095.10028)"
"(-15633.27607, 149960.79597)","(-15337.33357, 149837.40556)"
"(-15759.21287, 150095.10028)","(-15337.33357, 149837.40556)"
"(-13673.42836, 149304.85526)","(-13433.59645, 149423.02959)"
"(-13673.42836, 149304.85526)","(-14002.27211, 149191.41482)"
"(-13673.42836, 149304.85526)","(-13836.02542, 149041.5392)"
"(-14002.27211, 149191.41482)","(-14012.48113, 149189.04611)"
"(-14002.27211, 149191.41482)","(-13836.02542, 149041.5392)"
"(-13433.59645, 149423.02959)","(-13348.91581, 149304.03055)"
"(-13433.59645, 149423.02959)","(-13836.02542, 149041.5392)"
"(-13344.55208, 149283.23872)","(-13348.91581, 149304.03055)"
"(-13344.55208, 149283.23872)","(-13836.02542, 149041.5392)"
"(-14012.48113, 149189.04611)","(-13836.02542, 149041.5392)"
"(-13348.91581, 149304.03055)","(-13836.02542, 149041.5392)"
"(-14092.64652, 149254.32486)","(-14164.98853, 149457.32158)"
"(-14246.31599, 149213.27983)","(-14164.98853, 149457.32158)"
"(-14602.20849, 149018.09088)","(-14512.32767, 149509.9299)"
