"Node1(x,y)","Node2(x,y)"
"(-14293.44158, 149933.91611)","(-14368.62338, 150023.46951)"
"(-14293.44158, 149933.91611)","(-14292.35458, 149932.10601)"
"(-14608.13408, 149319.34441)","(-14608.36798, 149320.28141)"
"(-14608.13408, 149319.34441)","(-14600.39128, 149287.45991)"
"(-14540.70728, 149022.29541)","(-14541.00578, 149023.08711)"
"(-14540.70728, 149022.29541)","(-14542.82398, 149022.29541)"
"(-15163.10248, 149418.52021)","(-15195.44898, 149380.68971)"
"(-15163.10248, 149418.52021)","(-15114.61658, 149434.87321)"
"(-14679.62318, 148858.79391)","(-14698.59048, 148885.86641)"
"(-14679.62318, 148858.79391)","(-14644.73098, 148876.60901)"
"(-14251.70278, 149826.65231)","(-14251.70138, 149826.67081)"
"(-14251.70278, 149826.65231)","(-14251.69858, 149826.63371)"
"(-15040.98928, 148857.95961)","(-15041.30558, 148857.81811)"
"(-15040.98928, 148857.95961)","(-15028.03215, 148863.75522)"
"(-14440.99458, 148135.18271)","(-14373.17468, 148116.49711)"
"(-14440.99458, 148135.18271)","(-14451.34568, 148138.03471)"
"(-14598.32288, 149459.57551)","(-14592.00008, 149461.51271)"
"(-14598.32288, 149459.57551)","(-14603.13338, 149456.86951)"
"(-14202.62408, 148133.79761)","(-14148.02998, 148195.04921)"
"(-14202.62408, 148133.79761)","(-14261.58618, 148060.00501)"
"(-14261.58618, 148060.00501)","(-14263.29688, 148060.51301)"
"(-14172.64498, 148424.48411)","(-14216.04948, 148466.87681)"
"(-14172.64498, 148424.48411)","(-14101.08178, 148388.58591)"
"(-14364.68728, 149048.66971)","(-14345.29548, 149041.81091)"
"(-14364.68728, 149048.66971)","(-14388.44788, 149057.07371)"
"(-14267.12778, 149186.33161)","(-14280.40058, 149190.11751)"
"(-14267.12778, 149186.33161)","(-14250.94818, 149181.71641)"
"(-14394.34948, 149595.88141)","(-14323.89035, 149625.56992)"
"(-14394.34948, 149595.88141)","(-14396.36908, 149595.91681)"
"(-14346.50438, 149162.39281)","(-14349.38178, 149160.98391)"
"(-14346.50438, 149162.39281)","(-14319.35118, 149175.68841)"
"(-15013.85998, 148870.09431)","(-15001.54428, 148875.60301)"
"(-15013.85998, 148870.09431)","(-15056.78058, 148914.44001)"
"(-15013.85998, 148870.09431)","(-15028.03215, 148863.75522)"
"(-15006.37878, 148662.72221)","(-14961.83208, 148625.16081)"
"(-15006.37878, 148662.72221)","(-15053.21678, 148721.07641)"
"(-15267.75328, 149258.96071)","(-15239.45908, 149300.36221)"
"(-15267.75328, 149258.96071)","(-15325.05848, 149260.63641)"
"(-15267.75328, 149258.96071)","(-15280.88318, 149225.06151)"
"(-14405.43368, 149591.99161)","(-14397.97728, 149595.22591)"
"(-14405.43368, 149591.99161)","(-14408.38698, 149590.71061)"
"(-14568.27898, 148670.90301)","(-14451.86208, 148603.16941)"
"(-14568.27898, 148670.90301)","(-14699.51258, 148698.41961)"
"(-14174.52988, 149084.30821)","(-14171.88428, 149095.89931)"
"(-14174.52988, 149084.30821)","(-14183.48518, 149045.07181)"
"(-15041.30558, 148857.81811)","(-15042.77458, 148858.10781)"
"(-15146.14858, 148863.64541)","(-15096.08118, 148794.79561)"
