Node,Stand
"(-15624.18615, 149941.11032)",[1236]
"(-15664.25268, 150027.88071)",[1236]
"(-15715.46478, 150072.56821)",[1236]
"(-15771.70978, 150101.53671)",[1236]
"(-15767.83258, 150111.50161)",[1236]
"(-15728.46058, 150147.22481)",[1236]
"(-15694.23658, 150191.11671)",[1236]
"(-15694.08098, 150191.12551)",[1236]
"(-15694.08668, 150191.04101)",[1236]
"(-15686.34168, 150191.47851)",[1236]
"(-15683.15398, 150191.65861)",[1236]
"(-15671.07088, 150192.34121)",[1236]
"(-15664.87298, 150192.69131)",[1236]
"(-15652.10978, 150191.34221)",[1236]
"(-15646.87508, 150190.78881)",[1236]
"(-15640.50618, 150190.11571)",[1236]
"(-15628.85498, 150188.88411)",[1236]
"(-15617.27618, 150187.66011)",[1236]
"(-15616.52078, 150187.58031)",[1236]
"(-15615.89268, 150187.73381)",[1236]
"(-15611.26778, 150188.86411)",[1236]
"(-15608.21038, 150189.61121)",[1236]
"(-15596.61628, 150192.44471)",[1236]
"(-15596.36968, 150192.50501)",[1236]
"(-15581.04908, 150196.24901)",[1236]
"(-15575.50808, 150197.60321)",[1236]
"(-15569.20658, 150199.14321)",[1236]
"(-15566.51868, 150199.80011)",[1236]
"(-15564.67078, 150199.01821)",[1236]
"(-15564.07008, 150198.76401)",[1236]
"(-15544.88958, 150190.64831)",[1236]
"(-15539.81228, 150188.50001)",[1236]
"(-15526.81548, 150189.14671)",[1236]
"(-15507.71868, 150190.09711)",[1236]
"(-15500.94918, 150190.43401)",[1236]
"(-15488.65158, 150192.52731)",[1236]
"(-15470.29388, 150195.65221)",[1236]
"(-15461.41768, 150197.16311)",[1236]
"(-15454.54318, 150198.33331)",[1236]
"(-15442.47268, 150200.38811)",[1236]
"(-15427.02248, 150203.01811)",[1236]
"(-15411.10008, 150205.72861)",[1236]
"(-15395.71928, 150208.34681)",[1236]
"(-15379.71588, 150211.07121)",[1236]
"(-15364.35418, 150213.68621)",[1236]
"(-15348.90098, 150216.31691)",[1236]
"(-15333.54568, 150218.93101)",[1236]
"(-15325.97378, 150212.64901)",[1236]
"(-15307.25168, 150197.11641)",[1236]
"(-15292.80178, 150185.12831)",[1236]
"(-15293.51348, 150184.26091)",[1236]
"(-15297.46838, 150179.44091)",[1236]
"(-15309.93628, 150164.24571)",[1236]
"(-15321.27528, 150150.42641)",[1236]
"(-15328.32218, 150136.04191)",[1236]
"(-15335.93218, 150120.50791)",[1236]
"(-15343.76898, 150104.51101)",[1236]
"(-15346.36658, 150099.20891)",[1236]
"(-15340.43598, 150091.61301)",[1236]
"(-15330.12398, 150078.40561)",[1236]
"(-15318.00128, 150062.87911)",[1236]
"(-15309.57168, 150052.08271)",[1236]
"(-15303.66408, 150050.03251)",[1236]
"(-15269.96038, 150038.33611)",[1236]
"(-15263.31178, 150036.02881)",[1236]
"(-15263.31428, 150036.19491)",[1236]
"(-15263.53988, 150051.20381)",[1236]
"(-15263.69018, 150061.20481)",[1236]
"(-15263.90528, 150075.50691)",[1236]
"(-15264.11018, 150089.14751)",[1236]
"(-15264.33868, 150104.34871)",[1236]
"(-15264.54298, 150117.93281)",[1236]
"(-15263.10038, 150118.76731)",[1236]
"(-15260.41108, 150120.32341)",[1236]
"(-15257.61918, 150121.93871)",[1236]
"(-15253.64258, 150124.23941)",[1236]
"(-15250.03558, 150126.32641)",[1236]
"(-15248.73208, 150127.08051)",[1236]
"(-15247.19678, 150127.96891)",[1236]
"(-15245.56118, 150128.91521)",[1236]
"(-15244.01888, 150129.80751)",[1236]
"(-15242.35108, 150130.77251)",[1236]
"(-15241.77478, 150131.10591)",[1236]
"(-15239.88348, 150132.20021)",[1236]
"(-15237.31138, 150133.68831)",[1236]
"(-15234.70178, 150135.19821)",[1236]
"(-15230.65888, 150137.53731)",[1236]
"(-15226.03418, 150140.21311)",[1236]
"(-15224.54478, 150141.07491)",[1236]
"(-15222.69538, 150142.14491)",[1236]
"(-15220.59288, 150143.36141)",[1236]
"(-15217.16728, 150145.34341)",[1236]
"(-15213.00338, 150147.75251)",[1236]
"(-15212.23598, 150148.19651)",[1236]
"(-15211.18298, 150148.80571)",[1236]
"(-15210.26578, 150149.33651)",[1236]
"(-15073.43991, 149743.00897)",[1236]
"(-15084.77861, 150015.99235)",[1236]
"(-15070.82196, 149890.99599)",[1236]
"(-15056.40743, 149732.07766)",[1236]
"(-15383.42364, 149405.95416)",[1236]
"(-15633.27607, 149960.79597)",[1236]
"(-15618.24908, 149934.02048)",[1236]
"(-15759.21287, 150095.10028)",[1236]
"(-15770.94703, 150103.49707)",[1236]
"(-13342.41448, 149273.05371)",[919]
"(-13371.09178, 149240.39221)",[919]
"(-13435.39128, 149217.98711)",[919]
"(-13450.96358, 149184.74191)",[919]
"(-13461.54848, 149162.14451)",[919]
"(-13481.93518, 149112.65691)",[919]
"(-13489.18408, 149095.06091)",[919]
"(-13569.57968, 149068.22691)",[919]
"(-13580.48258, 149011.38861)",[919]
"(-13588.58838, 148959.50151)",[919]
"(-13647.10758, 148913.15991)",[919]
"(-13730.96318, 148867.73881)",[919]
"(-13767.01668, 148829.14901)",[919]
"(-13809.60088, 148771.65971)",[919]
"(-14167.19928, 148945.97381)","[1243, 919]"
"(-14157.18198, 148963.22211)","[1243, 919]"
"(-14146.36988, 148981.83861)","[1243, 919]"
"(-14171.90688, 149025.34581)","[1243, 919]"
"(-14183.48518, 149045.07181)","[1243, 919]"
"(-14174.52988, 149084.30821)","[1243, 919]"
"(-14171.88428, 149095.89931)","[1243, 919]"
"(-14181.96118, 149143.20531)","[1243, 919]"
"(-14184.98958, 149148.70271)","[1243, 919]"
"(-14209.85468, 149193.83981)","[1243, 813, 919]"
"(-14178.75778, 149223.81741)","[813, 919]"
"(-14099.12878, 149217.38171)","[813, 919]"
"(-14022.41558, 149186.74111)",[919]
"(-13951.06168, 149203.29671)",[919]
"(-13851.85718, 149266.54441)",[919]
"(-13794.73888, 149297.34721)",[919]
"(-13725.57678, 149318.46031)",[919]
"(-13633.87948, 149294.53731)",[919]
"(-13627.67848, 149377.50511)",[919]
"(-13565.80118, 149415.21911)",[919]
"(-13508.17998, 149364.53651)",[919]
"(-13449.88288, 149381.61201)",[919]
"(-13426.81678, 149440.27081)",[919]
"(-13396.57948, 149390.40541)",[919]
"(-13351.41038, 149315.91641)",[919]
"(-13673.42836, 149304.85526)",[919]
"(-14002.27211, 149191.41482)",[919]
"(-13433.59645, 149423.02959)",[919]
"(-13344.55208, 149283.23872)",[919]
"(-13495.4473, 149092.9704)",[919]
"(-13580.17927, 149012.9698)",[919]
"(-14012.48113, 149189.04611)",[919]
"(-13348.91581, 149304.03055)",[919]
"(-13896.97758, 149398.60741)",[813]
"(-13951.39908, 149345.43371)",[813]
"(-14030.13628, 149328.86261)",[813]
"(-14084.76888, 149299.22051)",[813]
"(-14227.82758, 149203.41141)","[1243, 813]"
"(-14257.65228, 149219.33071)",[813]
"(-14224.73838, 149292.35061)",[813]
"(-14200.12708, 149332.05391)",[813]
"(-14196.98408, 149393.73981)",[813]
"(-14196.98868, 149393.74131)",[813]
"(-14196.98678, 149393.77691)",[813]
"(-14277.48708, 149421.19601)",[813]
"(-14391.78548, 149483.07631)",[813]
"(-14417.60888, 149533.60341)",[813]
"(-14394.34948, 149595.88141)","[1243, 813]"
"(-14323.89035, 149625.56992)","[1243, 813]"
"(-14322.10378, 149626.32271)",[813]
"(-14243.49008, 149681.73381)",[813]
"(-14201.05878, 149685.44661)",[813]
"(-14155.50448, 149625.53251)",[813]
"(-14118.02978, 149588.48491)",[813]
"(-14060.67658, 149557.18821)",[813]
"(-13983.21498, 149490.35011)",[813]
"(-13914.85568, 149440.12011)",[813]
"(-14092.64652, 149254.32486)",[813]
"(-14246.31599, 149213.27983)",[813]
"(-14247.13478, 149679.16483)",[813]
"(-13897.67314, 149397.92779)",[813]
"(-14542.82398, 149022.29541)",[1243]
"(-14551.91548, 149021.52911)",[1243]
"(-14577.80198, 149019.75931)",[1243]
"(-14634.13158, 149015.90861)",[1243]
"(-14733.78988, 149687.67321)",[1243]
"(-14733.79508, 149687.70591)",[1243]
"(-14733.79258, 149687.71031)",[1243]
"(-14751.24938, 149798.79901)",[1243]
"(-14715.53358, 149805.94221)",[1243]
"(-14682.98978, 149856.74231)",[1243]
"(-14667.90848, 149865.47351)",[1243]
"(-14658.59278, 149854.34771)",[1243]
"(-14602.58978, 149886.58081)",[1243]
"(-14561.06378, 149915.74611)",[1243]
"(-14561.07458, 149915.77751)",[1243]
"(-14561.06648, 149915.78321)",[1243]
"(-14578.73448, 149967.34051)",[1243]
"(-14500.42688, 149986.38841)",[1243]
"(-14453.86018, 150009.67181)",[1243]
"(-14424.22678, 150052.00521)",[1243]
"(-14381.89328, 150039.30511)",[1243]
"(-14381.89608, 150039.34231)",[1243]
"(-14381.27458, 150038.60071)",[1243]
"(-14368.62338, 150023.46951)",[1243]
"(-14293.44158, 149933.91611)",[1243]
"(-14292.35458, 149932.10601)",[1243]
"(-14288.75828, 149926.08501)",[1243]
"(-14265.58948, 149887.53761)",[1243]
"(-14265.36338, 149887.16101)",[1243]
"(-14265.18628, 149886.37731)",[1243]
"(-14251.86148, 149827.37961)",[1243]
"(-14251.70138, 149826.67081)",[1243]
"(-14251.70278, 149826.65231)",[1243]
"(-14251.69858, 149826.63371)",[1243]
"(-14255.86398, 149775.16421)",[1243]
"(-14255.91428, 149775.03511)",[1243]
"(-14273.08788, 149731.01391)",[1243]
"(-14273.54818, 149729.83411)",[1243]
"(-14274.14528, 149728.79261)",[1243]
"(-14275.28918, 149726.79761)",[1243]
"(-14277.99718, 149722.07471)",[1243]
"(-14280.37258, 149717.93181)",[1243]
"(-14284.25988, 149711.15201)",[1243]
"(-14288.94508, 149702.98061)",[1243]
"(-14298.83828, 149685.76791)",[1243]
"(-14396.36908, 149595.91681)",[1243]
"(-14397.97728, 149595.22591)",[1243]
"(-14405.43368, 149591.99161)",[1243]
"(-14408.38698, 149590.71061)",[1243]
"(-14410.47798, 149589.80361)",[1243]
"(-14426.12518, 149583.01641)",[1243]
"(-14451.89188, 149571.83981)",[1243]
"(-14463.79538, 149566.67651)",[1243]
"(-14466.98828, 149565.00781)",[1243]
"(-14509.71568, 149542.67731)",[1243]
"(-14510.13698, 149542.20961)",[1243]
"(-14513.57788, 149538.20961)",[1243]
"(-14552.30768, 149493.18681)",[1243]
"(-14553.84848, 149491.39571)",[1243]
"(-14554.04018, 149491.17281)",[1243]
"(-14580.09608, 149465.15981)",[1243]
"(-14581.89798, 149464.60771)",[1243]
"(-14589.69178, 149462.21991)",[1243]
"(-14592.00008, 149461.51271)",[1243]
"(-14598.32288, 149459.57551)",[1243]
"(-14603.13338, 149456.86951)",[1243]
"(-14623.72298, 149445.28781)",[1243]
"(-14623.81308, 149445.11821)",[1243]
"(-14637.21058, 149419.89951)",[1243]
"(-14637.18438, 149419.82511)",[1243]
"(-14623.50518, 149380.89441)",[1243]
"(-14623.49608, 149380.86861)",[1243]
"(-14623.47758, 149380.79541)",[1243]
"(-14622.96268, 149378.76111)",[1243]
"(-14622.48728, 149376.85601)",[1243]
"(-14608.36798, 149320.28141)",[1243]
"(-14608.13408, 149319.34441)",[1243]
"(-14600.39128, 149287.45991)",[1243]
"(-14599.09588, 149282.09911)",[1243]
"(-14578.13628, 149230.92211)",[1243]
"(-14578.14548, 149230.91401)",[1243]
"(-14578.13358, 149230.88501)",[1243]
"(-14599.90468, 149211.92991)",[1243]
"(-14591.18188, 149178.62451)",[1243]
"(-14590.15738, 149178.49091)",[1243]
"(-14536.41298, 149171.48071)",[1243]
"(-14507.72818, 149197.91211)",[1243]
"(-14504.66848, 149199.05881)",[1243]
"(-14448.24368, 149220.20631)",[1243]
"(-14446.78408, 149219.27881)",[1243]
"(-14402.82378, 149191.34581)",[1243]
"(-14399.52948, 149189.47421)",[1243]
"(-14393.98958, 149186.32681)",[1243]
"(-14390.04468, 149184.08561)",[1243]
"(-14384.81938, 149181.11701)",[1243]
"(-14375.11568, 149175.60401)",[1243]
"(-14370.35888, 149172.90151)",[1243]
"(-14354.85678, 149164.09441)",[1243]
"(-14351.70628, 149162.30451)",[1243]
"(-14349.38178, 149160.98391)",[1243]
"(-14346.50438, 149162.39281)",[1243]
"(-14319.35118, 149175.68841)",[1243]
"(-14310.54608, 149179.99991)",[1243]
"(-14292.89268, 149193.68091)",[1243]
"(-14292.65528, 149193.61311)",[1243]
"(-14292.54018, 149193.58031)",[1243]
"(-14289.96398, 149192.84541)",[1243]
"(-14287.07568, 149192.02161)",[1243]
"(-14280.40058, 149190.11751)",[1243]
"(-14267.12778, 149186.33161)",[1243]
"(-14250.94818, 149181.71641)",[1243]
"(-14249.10138, 149181.18961)",[1243]
"(-14249.07498, 149181.18211)",[1243]
"(-14228.70138, 149202.05761)",[1243]
"(-14602.20849, 149018.09088)",[1243]
"(-14542.35084, 149172.25522)",[1243]
"(-14746.1363, 149665.89856)",[1243]
"(-14296.9724, 149689.01426)",[1243]
