"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-16542.9249, 145837.745)","(-16571.4686, 145818.4397)",34.45921382997857,12.8492
"(-16571.4686, 145818.4397)","(-16580.7259, 145799.6602)",20.937221008029816,12.8492
"(-16580.7259, 145799.6602)","(-16602.6726, 145776.6051)",31.830728500951047,12.8492
"(-16602.6726, 145776.6051)","(-16613.2697, 145726.635)",51.08139996532654,12.8492
"(-16613.2697, 145726.635)","(-16641.051, 145712.3475)",31.239930952870175,12.8492
"(-16641.051, 145712.3475)","(-16672.0073, 145705.2037)",31.76989751525758,12.8492
"(-16672.0073, 145705.2037)","(-16701.1015, 145693.566)",31.335419814172997,12.8492
"(-16701.1015, 145693.566)","(-16715.8267, 145700.7002)",16.3624058341073,12.8492
"(-16715.8267, 145700.7002)","(-16746.044, 145759.5397)",66.14508280696484,12.8492
"(-16746.044, 145759.5397)","(-16748.765, 145798.5462)",39.10129004587148,12.8492
"(-16748.765, 145798.5462)","(-16693.5443, 145833.9273)",65.5831376628146,12.8492
"(-16693.5443, 145833.9273)","(-16632.1608, 145858.269)",66.0337219240253,12.8492
"(-16632.1608, 145858.269)","(-16602.3604, 145879.1502)",36.38802486533377,12.8492
"(-16602.3604, 145879.1502)","(-16588.888, 145848.9942)",33.02862240180634,12.8492
"(-16588.888, 145848.9942)","(-16531.4917, 145870.6029)",61.329203234515774,12.8492
"(-16531.4917, 145870.6029)","(-16463.76, 145876.3184)",67.97242179840245,12.8492
"(-16463.76, 145876.3184)","(-16496.2865, 145837.9032)",50.335879780620864,12.8492
"(-16496.2865, 145837.9032)","(-16495.8897, 145813.3066)",24.599800442269842,12.8492
"(-16495.8897, 145813.3066)","(-16511.2355, 145799.5482)",20.610365067134094,12.8492
"(-16511.2355, 145799.5482)","(-16532.9314, 145774.1482)",33.40467148184233,12.8492
"(-16532.9314, 145774.1482)","(-16558.8606, 145745.5731)",38.58574545929111,12.8492
"(-16558.8606, 145745.5731)","(-16576.0526, 145716.4086)",33.85458498122162,12.8492
"(-16576.0526, 145716.4086)","(-16574.3759, 145732.985)",16.660983159756682,12.8492
"(-16574.3759, 145732.985)","(-16534.6313, 145815.7551)",91.81787779715737,12.8492
"(-16534.6313, 145815.7551)","(-16522.8626, 145827.1788)",16.401317672055065,12.8492
"(-16522.8626, 145827.1788)","(-16542.9249, 145837.745)",22.674665680668376,12.8492
"(-16737.1768, 145666.3835)","(-16714.232, 145666.5204)",22.94520840284644,11.39082
"(-16714.232, 145666.5204)","(-16694.3735, 145668.7608)",19.984479337972548,9.93244
"(-16694.3735, 145668.7608)","(-16672.5068, 145670.2806)",21.91945165669362,9.93244
"(-16672.5068, 145670.2806)","(-16666.2891, 145669.3545)",6.286290997081605,9.93244
"(-16666.2891, 145669.3545)","(-16657.8496, 145670.8111)",8.564277191335028,9.93244
"(-16657.8496, 145670.8111)","(-16649.8929, 145666.9935)",8.82514275521301,9.93244
"(-16649.8929, 145666.9935)","(-16659.14, 145638.1372)",30.301731107328145,9.93244
"(-16659.14, 145638.1372)","(-16671.0463, 145614.3246)",26.623296160511057,9.93244
"(-16671.0463, 145614.3246)","(-16696.4463, 145565.112)",55.38086310955964,9.93244
