Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-16632.1608, 145858.269)","(-16693.5443, 145833.9273)",66.034,12.8,318992.8,124037.74,478489.2,239244.6,124037.74
"(-16632.1608, 145858.269)","(-16588.888, 145848.9942)",69.417,12.8,335334.89,130392.23,503002.33,251501.16,130392.23
"(-17140.7226, 146003.7386)","(-17223.6608, 145955.5501)",95.997,12.8,463736.84,180320.28,695605.26,347802.63,180320.28
"(-17140.7226, 146003.7386)","(-17057.0523, 145992.7667)",105.677,12.8,510499.44,198503.54,765749.16,382874.58,198503.54
"(-17082.8181, 145727.4852)","(-17093.9051, 145792.419)",75.455,12.8,364505.04,141734.81,546757.56,273378.78,141734.81
"(-17082.8181, 145727.4852)","(-17022.1062, 145720.6237)",68.238,12.8,329640.93,128178.18,494461.39,247230.69,128178.18
"(-16463.76, 145876.3184)","(-16531.4917, 145870.6029)",67.972,12.8,328358.18,127679.4,492537.28,246268.64,127679.4
"(-16463.76, 145876.3184)","(-16495.8897, 145813.3066)",74.936,12.8,361995.99,140759.18,542993.98,271496.99,140759.18
"(-16991.4773, 145662.3746)","(-16934.5918, 145658.4058)",57.024,9.9,275467.97,107113.47,413201.95,206600.98,107113.47
"(-16991.4773, 145662.3746)","(-17028.5605, 145674.2474)",38.937,9.9,188097.45,73140.16,282146.17,141073.09,73140.16
"(-17057.3968, 145910.5749)","(-17076.2511, 145846.7144)",66.867,12.8,323018.83,125603.23,484528.25,242264.12,125603.23
"(-17057.3968, 145910.5749)","(-17057.0523, 145992.7667)",85.439,12.8,412734.7,160488.52,619102.05,309551.03,160488.52
"(-17392.0988, 146041.1193)","(-17363.5237, 146043.5006)",19.812,12.8,95707.28,37214.99,143560.92,71780.46,37214.99
"(-17392.0988, 146041.1193)","(-17408.1205, 145808.3772)",64.219,12.8,310224.92,120628.43,465337.38,232668.69,120628.43
"(-16495.8897, 145813.3066)","(-16558.8606, 145745.5731)",92.601,12.8,447331.78,173941.31,670997.67,335498.84,173941.31
"(-16531.4917, 145870.6029)","(-16588.888, 145848.9942)",61.329,12.8,296266.42,115200.78,444399.62,222199.81,115200.78
"(-17408.1205, 145808.3772)","(-17311.5266, 145869.6344)",90.259,12.8,436020.15,169542.87,654030.23,327015.12,169542.87
"(-17228.9906, 145921.9766)","(-17234.216, 145918.6628)",61.783,12.8,298459.32,116053.47,447688.99,223844.49,116053.47
"(-17228.9906, 145921.9766)","(-17126.5786, 145982.0139)",93.736,12.8,452815.36,176073.55,679223.04,339611.52,176073.55
"(-16789.0006, 145720.5023)","(-16788.8901, 145720.3869)",31.67,12.8,152990.45,59489.09,229485.67,114742.84,59489.09
"(-16789.0006, 145720.5023)","(-16794.9278, 145726.6921)",0.65,12.8,3140.51,1221.16,4710.76,2355.38,1221.16
"(-16676.7402, 145670.5452)","(-16672.5068, 145670.2806)",17.787,12.8,85925.7,33411.51,128888.55,64444.27,33411.51
"(-16676.7402, 145670.5452)","(-16681.1627, 145670.2512)",33.007,12.8,159450.98,62001.21,239176.46,119588.23,62001.21
"(-16666.2891, 145669.3545)","(-16672.5068, 145670.2806)",6.286,9.9,30367.54,11808.17,45551.31,22775.65,11808.17
"(-16666.2891, 145669.3545)","(-16657.8496, 145670.8111)",8.564,9.9,41371.93,16087.14,62057.9,31028.95,16087.14
"(-16666.2891, 145669.3545)","(-16669.4641, 145670.016)",0.157,12.8,760.19,295.59,1140.28,570.14,295.59
"(-16666.2891, 145669.3545)","(-16663.3566, 145669.2222)",24.437,12.8,118050.8,45903.09,177076.21,88538.1,45903.09
"(-17014.9051, 145694.7916)","(-17028.5605, 145674.2474)",23.854,12.8,115233.17,44807.48,172849.76,86424.88,44807.48
"(-17014.9051, 145694.7916)","(-16988.2634, 145746.0272)",57.748,9.9,278967.98,108474.42,418451.97,209225.98,108474.42
"(-17014.9051, 145694.7916)","(-16974.0304, 145773.3992)",40.82,12.8,197193.6,76677.12,295790.4,147895.2,76677.12
"(-16931.0659, 145753.6468)","(-16934.5918, 145658.4058)",98.586,9.9,476244.92,185183.95,714367.38,357183.69,185183.95
"(-16931.0659, 145753.6468)","(-16845.7774, 145724.2169)",92.56,9.9,447137.08,173865.6,670705.62,335352.81,173865.6
"(-16949.5741, 145791.7477)","(-16974.0304, 145773.3992)",30.574,9.9,147696.21,57430.47,221544.32,110772.16,57430.47
"(-16949.5741, 145791.7477)","(-16948.2297, 145792.7564)",1.681,9.9,8119.24,3157.1,12178.87,6089.43,3157.1
"(-17093.9051, 145792.419)","(-17076.2511, 145846.7144)",57.106,12.8,275864.76,107267.76,413797.15,206898.57,107267.76
"(-16893.1896, 145810.2033)","(-16948.2297, 145792.7564)",32.954,12.8,159192.8,61900.82,238789.21,119394.6,61900.82
"(-16893.1896, 145810.2033)","(-16866.3586, 145812.7594)",26.952,9.9,130200.86,50627.54,195301.29,97650.64,50627.54
"(-16893.1896, 145810.2033)","(-16884.888, 145810.9942)",62.936,12.8,304030.05,118219.6,456045.08,228022.54,118219.6
"(-17311.5266, 145869.6344)","(-17234.216, 145918.6628)",95.647,12.8,462046.93,179663.17,693070.4,346535.2,179663.17
"(-17223.6608, 145955.5501)","(-17275.8791, 145909.5152)",69.613,12.8,336283.18,130760.97,504424.77,252212.38,130760.97
"(-16580.7259, 145799.6602)","(-16602.6726, 145776.6051)",53.432,12.8,258117.89,100367.03,387176.84,193588.42,100367.03
"(-16580.7259, 145799.6602)","(-16522.8626, 145827.1788)",24.287,12.8,117323.8,45620.4,175985.7,87992.85,45620.4
"(-16641.9228, 145663.1694)","(-16598.3471, 145694.0912)",33.279,12.8,160763.14,62511.43,241144.71,120572.35,62511.43
"(-16641.9228, 145663.1694)","(-16657.8496, 145670.8111)",74.771,12.8,361198.2,140448.97,541797.3,270898.65,140448.97
"(-17077.9859, 145911.1966)","(-17076.0737, 145904.5042)",50.461,12.8,243763.16,94785.31,365644.74,182822.37,94785.31
"(-17077.9859, 145911.1966)","(-17087.9863, 145946.1964)",53.235,12.8,257163.36,99995.87,385745.04,192872.52,99995.87
"(-16574.3759, 145732.985)","(-16576.0526, 145716.4086)",4.242,12.8,20490.43,7967.54,30735.64,15367.82,7967.54
"(-16574.3759, 145732.985)","(-16534.6313, 145815.7551)",91.818,12.8,443549.76,172470.7,665324.65,332662.32,172470.7
"(-16574.3759, 145732.985)","(-16557.7071, 145770.2913)",3.054,12.8,14754.01,5736.98,22131.02,11065.51,5736.98
"(-17448.8044, 145830.4025)","(-17382.5295, 145837.1452)",66.692,12.8,322170.73,125273.46,483256.09,241628.05,125273.46
"(-17448.8044, 145830.4025)","(-17469.0926, 145860.9378)",68.36,12.8,330231.31,128407.75,495346.97,247673.48,128407.75
"(-16669.4641, 145670.016)","(-16672.5068, 145670.2806)",3.59,12.8,17343.83,6744.01,26015.75,13007.88,6744.01
"(-17126.5786, 145982.0139)","(-17087.9863, 145946.1964)",51.896,12.8,250698.42,97482.03,376047.63,188023.81,97482.03
"(-17363.5237, 146043.5006)","(-17377.9748, 145987.938)",55.101,12.8,266181.07,103502.33,399271.6,199635.8,103502.33
"(-16805.693, 145661.9074)","(-16793.284, 145601.6246)",71.694,9.9,346337.46,134670.49,519506.19,259753.09,134670.49
"(-16805.693, 145661.9074)","(-16845.7774, 145724.2169)",74.371,9.9,359265.75,139697.55,538898.63,269449.31,139697.55
"(-16974.0304, 145773.3992)","(-16988.2634, 145746.0272)",30.851,9.9,149035.26,57951.14,223552.88,111776.44,57951.14
"(-16974.0304, 145773.3992)","(-16973.7305, 145773.976)",8.613,12.8,41604.99,16177.76,62407.49,31203.74,16177.76
"(-17109.5232, 145680.5974)","(-17028.5605, 145674.2474)",64.087,12.8,309590.5,120381.74,464385.75,232192.88,120381.74
"(-16883.5619, 145853.081)","(-16833.2977, 145890.1479)",63.301,12.8,305793.81,118905.42,458690.71,229345.35,118905.42
"(-16883.5619, 145853.081)","(-16970.3698, 145807.2038)",113.3,12.8,547324.15,212822.52,820986.22,410493.11,212822.52
"(-16801.0775, 145809.0219)","(-16800.8229, 145812.7609)",3.748,9.9,18104.02,7039.6,27156.03,13578.02,7039.6
"(-16801.0775, 145809.0219)","(-16801.0668, 145809.1789)",37.205,12.8,179727.65,69885.63,269591.48,134795.74,69885.63
"(-16884.888, 145810.9942)","(-16866.3586, 145812.7594)",6.96,12.8,33623.15,13074.09,50434.72,25217.36,13074.09
"(-17382.5295, 145837.1452)","(-17330.6775, 145872.1153)",62.542,12.8,302126.53,117479.43,453189.8,226594.9,117479.43
"(-16854.9028, 145831.8529)","(-16866.3586, 145812.7594)",22.267,9.9,107564.04,41825.4,161346.05,80673.03,41825.4
"(-16854.9028, 145831.8529)","(-16840.2255, 145856.3158)",28.528,9.9,137812.64,53587.32,206718.96,103359.48,53587.32
"(-16819.6097, 145859.7262)","(-16828.9552, 145864.1588)",3.635,12.8,17560.94,6828.43,26341.41,13170.7,6828.43
"(-16819.6097, 145859.7262)","(-16801.7228, 145815.0107)",97.282,12.8,469944.27,182733.99,704916.4,352458.2,182733.99
"(-16558.8606, 145745.5731)","(-16576.0526, 145716.4086)",33.855,12.8,163543.24,63592.45,245314.86,122657.43,63592.45
"(-16801.0668, 145809.1789)","(-16800.8229, 145812.7609)",24.798,12.8,119791.25,46579.85,179686.87,89843.44,46579.85
"(-16522.8626, 145827.1788)","(-16534.6313, 145815.7551)",2.632,12.8,12712.84,4943.29,19069.27,9534.63,4943.29
"(-16970.3698, 145807.2038)","(-17022.1062, 145720.6237)",103.635,12.8,500635.63,194668.08,750953.45,375476.72,194668.08
"(-16663.3566, 145669.2222)","(-16657.8496, 145670.8111)",0.16,12.8,771.82,300.12,1157.74,578.87,300.12
"(-16649.8929, 145666.9935)","(-16657.8496, 145670.8111)",8.825,9.9,42632.11,16577.15,63948.17,31974.08,16577.15
"(-16598.3471, 145694.0912)","(-16576.0526, 145716.4086)",4.432,12.8,21411.17,8325.56,32116.76,16058.38,8325.56
"(-16788.8901, 145720.3869)","(-16737.1768, 145666.3835)",7.926,12.8,38287.74,14887.87,57431.6,28715.8,14887.87
"(-16737.1768, 145666.3835)","(-16714.232, 145666.5204)",0.413,12.8,1996.86,776.46,2995.28,1497.64,776.46
"(-16681.1627, 145670.2512)","(-16714.232, 145666.5204)",18.613,12.8,89916.27,34963.21,134874.4,67437.2,34963.21
"(-16840.2255, 145856.3158)","(-16828.9552, 145864.1588)",60.282,12.8,291208.44,113234.02,436812.66,218406.33,113234.02
"(-16840.2255, 145856.3158)","(-16849.3768, 145841.0633)",27.437,12.8,132540.04,51537.11,198810.06,99405.03,51537.11
"(-16731.3714, 145504.7869)","(-16696.4463, 145565.112)",69.706,9.9,336731.08,130935.13,505096.62,252548.31,130935.13
"(-16849.3768, 145841.0633)","(-16866.3586, 145812.7594)",5.246,12.8,25343.86,9854.75,38015.79,19007.89,9854.75
"(-17330.6775, 145872.1153)","(-17275.8791, 145909.5152)",66.345,12.8,320494.98,124621.86,480742.47,240371.24,124621.86
"(-16557.7071, 145770.2913)","(-16534.6313, 145815.7551)",3.243,12.8,15667.0,6091.99,23500.51,11750.25,6091.99
"(-16801.7228, 145815.0107)","(-16800.8229, 145812.7609)",29.11,12.8,140623.96,54680.48,210935.93,105467.97,54680.48
"(-16973.7305, 145773.976)","(-16948.2297, 145792.7564)",45.426,12.8,219440.12,85327.5,329160.18,164580.09,85327.5
