OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry
1080,1005,1,EcEc_1_4_1_Pv,1080,Castelo de Paiva,146474.093244,-13914.3066056,282.0,17.9453,x,m,i,3,Marginal,Ru1.1,Regossolos,709.040325751,23659.9121506,2.36599121506,Eucalipto,709.040381278,23659.916485,2.9,0.0,0.0,0.0,"POLYGON ((-13641.691800000146 146242.39200000092, -13716.905799999833 146248.94590000063, -13760.898500000127 146274.21529999934, -13816.085300000384 146267.7427999992, -13784.10850000009 146314.1283999998, -13771.379499999806 146374.60989999957, -13718.021599999629 146401.67669999972, -13670.468899999745 146412.35909999907, -13606.770299999975 146431.5639999993, -13577.666100000031 146386.58469999954, -13625.827800000086 146363.24190000072, -13651.015200000256 146307.02099999972, -13641.691800000146 146242.39200000092))"
1083,1008,1,EcEc_5_4_1_Pv,1083,Castelo de Paiva,146297.995451,-14066.8348146,282.0,17.9453,x,m,i,3,Marginal,Ru1.1,Regossolos,1815.7197288,73957.4194814,7.39574194814,Eucalipto,1815.71976761,73957.4118393,2.9,0.0,0.0,0.0,"POLYGON ((-13670.468899999745 146412.35909999907, -13718.021599999629 146401.67669999972, -13771.379499999806 146374.60989999957, -13784.10850000009 146314.1283999998, -13816.085300000384 146267.7427999992, -13760.898500000127 146274.21529999934, -13792.30439999979 146232.43539999984, -13810.393699999899 146181.98230000027, -13765.343799999915 146135.5114999991, -13718.186599999666 146080.93090000004, -13697.1305999998 146010.37590000033, -13752.743099999614 145974.84869999997, -13801.351200000383 145974.8958999999, -13866.221499999985 145988.60620000027, -13915.205299999565 146042.57159999944, -13985.391800000332 146045.02490000054, -14028.349999999627 146006.15130000003, -14063.677299999632 145962.64460000023, -14091.974600000307 146017.75049999915, -14041.10319999978 146052.53509999998, -13996.67129999958 146098.4944000002, -13958.70940000005 146135.06650000066, -13924.667000000365 146181.8133000005, -13896.909599999897 146245.54140000045, -13871.150200000033 146296.31450000033, -13845.741299999878 146338.3883999996, -13838.46729999967 146381.11150000058, -13867.299300000072 146430.12600000016, -13808.265200000256 146439.20680000074, -13728.03789999988 146442.99709999934, -13670.468899999745 146412.35909999907))"
1084,1009,1,EcEc_5_6_3_Pv,1084,Castelo de Paiva,146350.78506,-14434.2586028,300.0,17.9364,x,m,i,3,Marginal,Ru1.1,Regossolos,2352.49503064,245235.039066,24.5235039066,Eucalipto,2352.49523551,245235.043847,2.9,0.0,0.0,0.0,"POLYGON ((-13867.299300000072 146430.12600000016, -13838.46729999967 146381.11150000058, -13845.741299999878 146338.3883999996, -13871.150200000033 146296.31450000033, -13896.909599999897 146245.54140000045, -13924.667000000365 146181.8133000005, -13958.70940000005 146135.06650000066, -13996.67129999958 146098.4944000002, -14041.10319999978 146052.53509999998, -14091.974600000307 146017.75049999915, -14108.186400000006 146057.39550000057, -14162.94280000031 146054.33640000038, -14208.301900000311 146023.68229999952, -14233.132799999788 145987.86869999953, -14301.370600000024 145979.58110000007, -14370.812099999748 145919.46130000055, -14428.838299999945 145942.2478, -14498.741299999878 145941.7474000007, -14510.991499999538 146005.4031000007, -14488.664400000125 146060.55489999987, -14429.025100000203 146113.12769999914, -14479.9291000003 146109.91110000014, -14529.928000000305 146098.5976999998, -14575.19049999956 146154.28500000015, -14571.94550000038 146270.5047999993, -14529.670199999586 146306.52940000035, -14474.517300000414 146305.3197000008, -14423.850100000389 146276.42080000043, -14381.364599999972 146330.19810000062, -14357.086299999617 146373.6436999999, -14333.917399999686 146411.96509999968, -14252.557699999772 146429.07599999942, -14175.43209999986 146400.30179999955, -14114.355100000277 146385.84679999948, -14075.957600000314 146418.4969999995, -14046.529000000097 146455.3339000009, -13960.885599999689 146480.07019999996, -13909.611600000411 146435.46759999916, -13867.299300000072 146430.12600000016))"
1087,1012,1,EcEc_2_1_1_Pv,1087,Castelo de Paiva,145753.271681,-14467.4675069,153.0,16.3616,x,m,i,3,Marginal,Ru1.1,Regossolos,1456.53145936,85705.4156292,8.57054156292,Eucalipto,1456.53173236,85705.4073584,2.9,0.0,0.0,0.0,"POLYGON ((-14141.028199999593 145818.64310000092, -14088.528099999763 145781.17870000005, -14157.328399999999 145751.06799999997, -14159.631799999624 145678.55169999972, -14101.652999999933 145649.78910000063, -14118.372600000352 145592.34390000068, -14123.995099999942 145537.7458999995, -14125.47809999995 145487.4104999993, -14159.407300000079 145449.2302000001, -14178.559399999678 145409.3532999996, -14244.490799999796 145404.32120000012, -14294.92929999996 145437.8803000003, -14334.08710000012 145457.4598999992, -14378.419400000013 145527.29770000093, -14362.223199999891 145571.04089999944, -14311.086299999617 145605.49730000086, -14370.775799999945 145618.45629999973, -14389.950000000186 145667.29499999993, -14382.651800000109 145710.52789999917, -14376.599899999797 145769.12079999968, -14340.810999999754 145834.81320000067, -14283.598000000231 145807.02690000087, -14257.995000000112 145761.73059999943, -14202.762699999847 145747.71199999936, -14141.028199999593 145818.64310000092))"
1088,1013,1,EcEc_2_4_1_Pv,1088,Castelo de Paiva,145673.258923,-14226.6037996,228.0,16.573,x,m,i,3,Marginal,Ru1.1,Regossolos,1001.49484739,36960.3231934,3.69603231934,Eucalipto,1001.49488369,36960.3188362,2.9,0.0,0.0,0.0,"POLYGON ((-14042.463000000454 145639.46220000088, -13939.20669999998 145583.18590000086, -13854.539900000207 145532.91489999928, -13830.60560000036 145512.34390000068, -13857.901999999769 145482.75540000014, -13901.70660000015 145451.0326000005, -13969.728400000371 145450.06790000014, -13994.454499999993 145489.17689999938, -14045.552099999972 145530.79140000045, -14072.498900000006 145496.94620000012, -14090.76939999964 145448.75500000082, -14108.939600000158 145408.9693, -14125.001899999566 145421.78309999965, -14159.407300000079 145449.2302000001, -14125.47809999995 145487.4104999993, -14123.995099999942 145537.7458999995, -14118.372600000352 145592.34390000068, -14101.652999999933 145649.78910000063, -14042.463000000454 145639.46220000088))"
1155,1092,1,EcPb_3_10_3_Pv,1184,Castelo de Paiva,146511.358877,-14766.382573,318.0,18.1867,x,m,i,3,Marginal,Ru1.1,Regossolos,1876.76087621,139831.020787,13.9831020787,Pinheiro bravo,1876.76080053,139831.00284,3.0,0.0,0.0,0.0,"POLYGON ((-14333.917399999686 146411.96509999968, -14357.086299999617 146373.6436999999, -14381.364599999972 146330.19810000062, -14423.850100000389 146276.42080000043, -14474.517300000414 146305.3197000008, -14529.670199999586 146306.52940000035, -14571.94550000038 146270.5047999993, -14575.19049999956 146154.28500000015, -14600.548100000247 146017.8814000003, -14616.302199999802 145998.03079999983, -14618.91830000002 146022.29360000044, -14646.699599999934 146093.7313000001, -14666.54339999985 146090.55629999936, -14730.686400000006 146075.2006000001, -14732.642099999823 146085.4408999998, -14734.788300000131 146139.23149999976, -14744.58169999998 146207.4695999995, -14775.85570000019 146248.5683999993, -14761.022499999963 146289.27180000022, -14713.973100000061 146335.9277999997, -14688.792500000447 146396.4394000005, -14660.752399999648 146432.75420000032, -14673.302400000393 146490.35300000012, -14641.504999999888 146547.03240000084, -14596.545300000347 146570.1947000008, -14534.933100000024 146590.18429999985, -14474.75540000014 146609.7087999992, -14406.052099999972 146629.26989999972, -14364.20940000005 146600.52759999968, -14348.245199999772 146554.6230999995, -14304.336000000127 146544.1188999992, -14291.528699999675 146498.93170000054, -14333.367100000381 146462.08029999956, -14333.917399999686 146411.96509999968))"
1156,1093,1,EcEc_3_Np,1185,Castelo de Paiva,146730.5697,-15156.9237772,318.0,18.1867,x,m,i,3,Marginal,Ru1.1,Regossolos,3283.22146543,219487.261589,21.9487261589,Pinheiro bravo,3283.22127607,219487.268615,3.0,0.0,0.0,0.0,"POLYGON ((-15299.76350000035 146533.25379999913, -15311.35580000002 146544.43659999967, -15336.185999999754 146581.57870000042, -15342.477199999616 146590.98929999955, -15283.210400000215 146631.41779999994, -15274.415300000459 146648.1283999998, -15240.34779999964 146712.38040000014, -15183.197700000368 146723.49300000072, -15183.005900000222 146723.40159999952, -15182.86390000023 146723.4291999992, -15182.678999999538 146723.4651999995, -15182.541000000201 146723.4918000009, -15182.536199999973 146723.49290000089, -15182.419400000013 146723.43730000034, -15181.995199999772 146723.23530000076, -15181.519600000232 146723.00879999995, -15160.22829999961 146712.87010000087, -15111.345399999991 146688.69129999913, -15107.705500000156 146686.8191999998, -15078.003499999642 146671.54250000045, -15073.360299999826 146669.15440000035, -15069.50569999963 146667.14330000058, -15066.506900000386 146665.57870000042, -15062.378899999894 146663.42479999922, -15062.297199999914 146663.38230000064, -15040.322399999946 146682.2179000005, -15056.061300000176 146719.74909999967, -15060.959999999963 146731.43050000072, -15106.99749999959 146756.83049999923, -15097.553399999626 146771.58699999936, -15081.597500000149 146796.51810000092, -15060.545699999668 146811.25430000015, -15041.411500000395 146824.64829999954, -15018.097400000319 146840.9682, -14992.895100000314 146855.0814999994, -14978.409799999557 146863.19329999946, -14963.548299999908 146864.33640000038, -14957.772300000302 146864.7807, -14957.757100000046 146864.7310000006, -14957.110799999908 146864.7807, -14934.88570000045 146791.7555999998, -14876.148099999875 146661.58029999956, -14842.95380000025 146637.04539999925, -14839.635599999689 146634.59280000068, -14824.588600000367 146627.06929999962, -14799.992899999954 146614.7714000009, -14780.041899999604 146604.79590000026, -14781.314199999906 146611.43989999965, -14794.259399999864 146679.04289999977, -14798.4729000004 146716.96429999918, -14802.196899999864 146750.4804999996, -14802.196899999864 146779.05560000055, -14826.132399999537 146823.9344999995, -14827.597000000067 146826.68060000055, -14826.833800000139 146826.4899000004, -14826.935499999672 146826.68060000055, -14818.110999999568 146824.47450000048, -14795.580400000326 146818.84190000035, -14752.984400000423 146834.61820000038, -14752.834900000133 146834.4285000004, -14752.322900000028 146834.61820000038, -14711.047799999826 146782.2304999996, -14689.319500000216 146768.04059999995, -14633.260099999607 146731.43040000089, -14623.86699999962 146720.93229999952, -14585.0625 146677.5625, -14579.285000000149 146671.10529999994, -14563.273500000127 146641.89200000092, -14540.36110000033 146600.08779999986, -14534.933100000024 146590.18429999985, -14537.446499999613 146589.3688999992, -14557.688599999994 146582.80150000006, -14581.573800000362 146575.0521000009, -14596.545300000347 146570.1947000008, -14628.5569000002 146553.70309999958, -14641.504999999888 146547.03240000084, -14645.24749999959 146540.36150000058, -14673.302400000393 146490.35300000012, -14660.752399999648 146432.75420000032, -14688.792500000447 146396.4394000005, -14700.684000000358 146367.86290000007, -14713.973100000061 146335.9277999997, -14761.022499999963 146289.27180000022, -14761.303999999538 146289.6486000009, -14761.684000000358 146289.27190000005, -14794.20129999984 146332.78749999963, -14794.3833999997 146333.03109999932, -14790.057900000364 146378.77830000035, -14788.222299999557 146386.49579999968, -14778.633999999613 146426.80890000053, -14785.922399999574 146424.3576999996, -14820.856599999592 146412.60840000026, -14820.60850000009 146412.88580000028, -14821.518000000156 146412.6085000001, -14810.688400000334 146424.71609999985, -14810.468500000425 146453.76180000044, -14810.246199999936 146483.13929999992, -14822.034900000319 146481.61119999923, -14848.772099999711 146478.1453000009, -14874.195299999788 146474.84970000014, -14886.582399999723 146473.24400000088, -14895.309200000018 146472.1127000004, -14927.000799999572 146465.22320000082, -14973.000300000422 146455.22330000065, -14985.979600000195 146452.40169999935, -15004.847000000067 146448.30010000058, -15006.157200000249 146447.7433000002, -15068.347099999897 146421.31259999983, -15101.6847000001 146402.26249999925, -15101.876299999654 146402.5309999995, -15102.346099999733 146402.26249999925, -15110.283599999733 146413.37509999983, -15097.583599999547 146478.46270000003, -15125.256500000134 146500.81379999965, -15137.188299999572 146510.45109999925, -15138.811200000346 146511.76190000027, -15142.965099999681 146511.5022, -15163.597199999727 146510.21279999986, -15167.334999999963 146507.27600000054, -15185.822300000116 146492.75019999966, -15165.671600000001 146454.8582000006, -15170.055599999614 146444.2061999999, -15183.062800000422 146412.6018000003, -15190.584800000302 146394.32499999925, -15212.723600000143 146370.05819999985, -15212.958200000226 146370.0240000002, -15213.79870000016 146370.26520000026, -15228.229899999686 146377.48740000091, -15248.814500000328 146387.7890000008, -15274.201799999923 146408.50420000032, -15289.42119999975 146420.92280000076, -15301.327200000174 146430.63770000078, -15309.139600000344 146483.03910000063, -15278.977099999785 146513.2017000001, -15299.76350000035 146533.25379999913))"
1192,1143,1,EcEc_3_Np,1237,Castelo de Paiva,147266.724316,-15172.1047594,293.0,23.1806,x,m,i,3,Marginal,Ru1.1,Regossolos,2947.60411609,356006.511378,35.6006511378,Eucalipto,2947.60401589,356006.516476,2.9,0.0,0.0,0.0,"POLYGON ((-14582.37249999959 147373.3554999996, -14567.446399999782 147363.10339999944, -14542.840200000443 147346.43459999934, -14524.583899999969 147328.17830000073, -14534.108900000341 147320.24080000073, -14545.58980000019 147303.96759999916, -14551.555399999954 147262.4946999997, -14560.552299999632 147226.34630000032, -14586.76109999977 147170.8831999991, -14584.776700000279 147121.27380000055, -14590.729899999686 147096.13829999976, -14590.729899999686 147070.34139999934, -14569.563199999742 147037.2684000004, -14566.714399999939 147014.5036999993, -14571.150600000285 146984.08699999936, -14586.36429999955 146974.82660000026, -14610.17679999955 146970.19639999978, -14633.98929999955 146970.85779999942, -14669.879599999636 146971.5273000002, -14679.134200000204 146964.9707999993, -14732.378200000152 146945.6908999998, -14747.0541000003 146940.37670000084, -14812.260400000028 146925.42840000056, -14867.24450000003 146905.41899999976, -14956.534199999645 146903.55810000002, -15015.541799999774 146896.6144999992, -15090.94039999973 146847.4553999994, -15138.302000000142 146804.4190999996, -15199.930800000206 146765.25290000066, -15254.519700000063 146778.76270000078, -15262.552600000054 146770.98460000008, -15289.143000000156 146781.15130000003, -15291.788900000043 146802.9793999996, -15285.174300000072 146840.02119999938, -15287.158699999563 146886.32330000028, -15294.4347000001 146929.31819999963, -15319.064000000246 146989.99870000035, -15328.830599999987 147006.17980000004, -15336.365500000305 147022.75650000013, -15349.335900000297 147053.14350000024, -15365.210900000297 147071.6643000003, -15366.384700000286 147099.25980000012, -15371.593999999575 147106.18249999918, -15367.860000000335 147126.97560000047, -15363.838399999775 147183.27899999917, -15383.679899999872 147180.24349999987, -15380.295500000007 147192.48650000058, -15364.420500000007 147203.33449999988, -15340.87249999959 147203.86370000057, -15317.311999999918 147199.34889999963, -15271.342899999581 147197.0061000008, -15211.058600000106 147202.67589999922, -15170.04870000016 147216.95189999975, -15132.387600000016 147240.50989999995, -15115.278599999845 147289.4606999997, -15115.318400000222 147352.4935999997, -15131.03529999964 147400.7820999995, -15060.520100000314 147421.82689999975, -15008.132500000298 147434.52690000087, -14982.06230000034 147488.5493999999, -14941.113199999556 147469.81909999996, -14835.673000000417 147495.51019999944, -14873.570000000298 147447.7703000009, -14910.611700000241 147414.69730000012, -14934.424300000072 147389.56179999933, -14902.674200000241 147377.65560000017, -14849.757500000298 147371.04089999944, -14767.73639999982 147371.04099999927, -14710.850899999961 147377.65560000017, -14643.382000000216 147377.65550000034, -14582.37249999959 147373.3554999996))"
1305,1279,1,EcPb_4_10_1_Ad,1437,Castelo de Paiva,146541.890287,-15234.0766888,246.0,21.4855,x,m,i,3,Marginal,Ru1.1,Regossolos,1151.34261024,45802.3972668,4.58023972668,Eucalipto,1151.34248275,45802.3786042,2.9,0.0,0.0,0.0,"POLYGON ((-15101.876299999654 146402.5309999995, -15101.6847000001 146402.26249999925, -15068.347099999897 146421.31259999983, -15004.847000000067 146448.30010000058, -14895.309200000018 146472.1127000004, -14810.246199999936 146483.13929999992, -14810.688400000334 146424.71609999985, -14821.518000000156 146412.6085000001, -14820.571999999695 146412.9265999999, -14820.856599999592 146412.60840000026, -14855.433000000194 146361.6490000002, -14958.35309999995 146341.7458999995, -15002.152599999681 146329.51520000026, -15059.515800000168 146324.32239999995, -15137.941800000146 146314.30619999953, -15212.723600000143 146370.05819999985, -15190.584800000302 146394.32499999925, -15165.671600000001 146454.8582000006, -15185.822300000116 146492.75019999966, -15163.597199999727 146510.21279999986, -15138.811200000346 146511.76190000027, -15097.583599999547 146478.46270000003, -15110.283599999733 146413.37509999983, -15102.346099999733 146402.26249999925, -15101.876299999654 146402.5309999995))"
1306,1280,1,PbPb_5_25_1_Pv,1439,Castelo de Paiva,146128.768046,-14911.5188748,177.0,13.8017,x,m,i,3,Marginal,Ru1.1,Regossolos,606.437097763,20387.6650692,2.03876650692,Eucalipto,606.437139493,20387.6665024,2.9,0.0,0.0,0.0,"POLYGON ((-14616.302199999802 145998.03079999983, -14648.287100000307 145955.9360000007, -14676.068400000222 145907.51720000058, -14691.14969999995 145899.57970000058, -14709.406000000425 145878.14829999954, -14733.789400000125 145884.54659999907, -14740.934299999848 145920.44710000046, -14776.840800000355 145931.3267000001, -14766.469100000337 145983.15240000002, -14720.929999999702 146024.1132999994, -14730.686400000006 146075.2006000001, -14666.54339999985 146090.55629999936, -14646.699599999934 146093.7313000001, -14618.91830000002 146022.29360000044, -14616.302199999802 145998.03079999983))"
1307,1281,1,EcEc_2_10_2_Pv,1440,Castelo de Paiva,146105.969406,-15293.6727921,190.0,20.1344,x,m,i,3,Marginal,Ru1.1,Regossolos,716.557429038,13560.307641,1.3560307641,Eucalipto,716.557443188,13560.3037702,2.9,0.0,0.0,0.0,"POLYGON ((-14999.297199999914 146002.12670000084, -15031.889800000004 145952.68630000018, -15072.87799999956 145919.15890000015, -15152.68450000044 145822.9567000009, -15158.217199999839 145848.52930000052, -15132.740199999884 145902.14609999955, -15110.515100000426 145961.4129000008, -15084.438400000334 146019.89699999988, -15062.933100000024 146060.32799999975, -15031.424499999732 146093.76930000074, -15023.347299999557 146111.9012000002, -15021.284199999645 146050.12790000066, -15034.513399999589 145994.56519999914, -14999.297199999914 146002.12670000084))"
1308,1282,1,RGFd_2_4_1,1441,Castelo de Paiva,145994.10554,-14602.4809168,153.0,16.3616,x,m,i,3,Marginal,Ru1.1,Regossolos,2686.91635538,179169.547436,17.9169547436,Eucalipto,2686.91609516,179169.548209,2.9,0.0,0.0,0.0,"POLYGON ((-14091.974600000307 146017.75049999915, -14063.677299999632 145962.64460000023, -13983.700100000016 145961.79880000092, -13920.951799999923 145958.77950000018, -13981.873499999754 145902.62250000052, -14025.33430000022 145850.34559999965, -14098.538700000383 145854.89550000057, -14141.028199999593 145818.64310000092, -14202.762699999847 145747.71199999936, -14257.995000000112 145761.73059999943, -14283.598000000231 145807.02690000087, -14340.810999999754 145834.81320000067, -14376.599899999797 145769.12079999968, -14382.651800000109 145710.52789999917, -14389.950000000186 145667.29499999993, -14370.775799999945 145618.45629999973, -14464.546799999662 145575.30299999937, -14527.37229999993 145628.16950000077, -14611.509899999946 145648.80709999986, -14670.247600000352 145707.54470000044, -14694.060100000352 145772.63230000064, -14663.897499999963 145825.01989999972, -14613.097500000149 145893.2826000005, -14616.302199999802 145998.03079999983, -14600.548100000247 146017.8814000003, -14575.19049999956 146154.28500000015, -14529.928000000305 146098.5976999998, -14479.9291000003 146109.91110000014, -14429.025100000203 146113.12769999914, -14488.664400000125 146060.55489999987, -14510.991499999538 146005.4031000007, -14498.741299999878 145941.7474000007, -14428.838299999945 145942.2478, -14370.812099999748 145919.46130000055, -14301.370600000024 145979.58110000007, -14233.132799999788 145987.86869999953, -14208.301900000311 146023.68229999952, -14162.94280000031 146054.33640000038, -14108.186400000006 146057.39550000057, -14091.974600000307 146017.75049999915))"
1311,1285,1,EcEc_5_4_1_Pv,1444,Castelo de Paiva,145764.819096,-14110.6835831,228.0,16.573,x,m,i,3,Marginal,Ru1.1,Regossolos,702.940518531,29249.7673616,2.92497673616,Eucalipto,702.940559413,29249.7719485,2.9,0.0,0.0,0.0,"POLYGON ((-13775.63570000045 145591.59219999984, -13807.257799999788 145537.65210000053, -13830.60560000036 145512.34390000068, -13854.539900000207 145532.91489999928, -13939.20669999998 145583.18590000086, -14042.463000000454 145639.46220000088, -14015.061700000428 145680.4154000003, -13966.1986999996 145687.61260000058, -13893.870500000194 145718.25489999913, -13834.619099999778 145689.89580000006, -13805.660000000149 145654.6261, -13775.63570000045 145591.59219999984))"
1320,1294,1,EcEc_2_3_2_Pv,1456,Castelo de Paiva,147650.32547,-15273.0259576,293.0,23.1806,x,m,i,3,Marginal,Ru1.1,Regossolos,806.339929185,28876.8296125,2.88768296125,Eucalipto,806.339953985,28876.8241256,2.9,0.0,0.0,0.0,"POLYGON ((-14982.06230000034 147488.5493999999, -15008.132500000298 147434.52690000087, -15060.520100000314 147421.82689999975, -15131.03529999964 147400.7820999995, -15136.224100000225 147430.92200000025, -15144.690799999982 147480.66369999945, -15165.857499999925 147529.34720000066, -15143.632500000298 147572.73890000023, -15110.824099999852 147583.3222000003, -15058.965699999593 147569.56389999948, -15009.223899999633 147553.68889999948, -15002.12750000041 147584.0315000005, -14947.081299999729 147621.64169999957, -14903.028199999593 147618.74300000072, -14953.187900000252 147555.76099999994, -14982.06230000034 147488.5493999999))"
1325,1311,1,EcEc_2_10_2_Pv,1480,Castelo de Paiva,147152.40041,-14301.2262556,342.0,14.9411,x,m,i,3,Marginal,Ru1.1,Regossolos,1802.28670748,128201.771342,12.8201771342,Eucalipto,1802.28680254,128201.768418,2.9,0.0,0.0,0.0,"POLYGON ((-13687.912700000219 147043.5390000008, -13730.544999999925 147038.32159999944, -13800.01919999998 147012.38859999925, -13855.169900000095 146996.15020000003, -13910.82320000045 146974.78250000067, -13958.255900000222 146932.36339999922, -14033.050999999978 146920.91740000062, -14077.477199999616 146945.9701000005, -14108.20409999974 146902.49019999988, -14160.034199999645 146867.34070000052, -14213.842000000179 146845.2368999999, -14291.592899999581 146822.33520000055, -14369.734600000083 146909.2307999991, -14420.534699999727 146980.6685000006, -14422.907100000419 147050.39839999937, -14373.389399999753 147037.8139999993, -14313.606300000101 147038.9168999996, -14267.873399999924 147068.0474999994, -14218.13599999994 147068.91119999997, -14148.308500000276 147086.15689999983, -14086.389700000174 147094.48230000027, -14060.15510000009 147151.29289999977, -13989.95419999957 147181.8758000005, -13925.131199999712 147183.1986999996, -13849.724799999967 147150.12570000067, -13817.974700000137 147119.69859999977, -13721.401600000449 147098.53189999983, -13690.974499999546 147074.7193, -13687.912700000219 147043.5390000008))"
1326,1312,1,EcEc_3_Np,1481,Castelo de Paiva,147019.665287,-14740.671163,318.0,18.1867,x,m,i,3,Marginal,Ru1.1,Regossolos,1321.21456447,85341.1791104,8.53411791104,Eucalipto,1321.21448765,85341.1724793,2.9,0.0,0.0,0.0,"POLYGON ((-14422.907100000419 147050.39839999937, -14420.534699999727 146980.6685000006, -14369.734600000083 146909.2307999991, -14291.592899999581 146822.33520000055, -14366.642699999735 146796.47739999928, -14414.754999999888 146780.38150000013, -14478.255900000222 146750.8629999999, -14533.3722000001 146722.29739999957, -14495.773599999957 146681.8827999998, -14564.99749999959 146709.2053999994, -14653.897699999623 146801.28060000017, -14709.460300000384 146861.60569999926, -14725.335400000215 146909.2307999991, -14732.378200000152 146945.6908999998, -14679.134200000204 146964.9707999993, -14669.879599999636 146971.5273000002, -14610.17679999955 146970.19639999978, -14586.36429999955 146974.82660000026, -14571.150600000285 146984.08699999936, -14566.714399999939 147014.5036999993, -14555.313500000164 147024.7354000006, -14530.777900000103 147046.75540000014, -14487.75260000024 147054.5094000008, -14435.246700000018 147053.5343999993, -14422.907100000419 147050.39839999937))"
1327,1313,1,EcEc_3_4_1_Pv,1482,Castelo de Paiva,146902.410078,-15118.6840959,318.0,18.1867,x,m,i,3,Marginal,Ru1.1,Regossolos,3085.65269821,96093.1653318,9.60931653318,Clareira,3085.65258286,96093.1753678,0.0,0.0,0.0,0.0,"POLYGON ((-14495.773599999957 146681.8827999998, -14441.878299999982 146664.0898000002, -14406.052099999972 146629.26989999972, -14474.75540000014 146609.7087999992, -14534.933100000024 146590.18429999985, -14579.285000000149 146671.10529999994, -14633.260099999607 146731.43040000089, -14711.047799999826 146782.2304999996, -14752.322900000028 146834.61820000038, -14752.834900000133 146834.4285000004, -14752.984400000423 146834.61820000038, -14795.580400000326 146818.84190000035, -14826.935499999672 146826.68060000055, -14826.833800000139 146826.4899000004, -14827.597000000067 146826.68060000055, -14802.196899999864 146779.05560000055, -14802.196899999864 146750.4804999996, -14794.259399999864 146679.04289999977, -14780.041899999604 146604.79590000026, -14839.635599999689 146634.59280000068, -14876.148099999875 146661.58029999956, -14906.310700000264 146728.25549999997, -14934.88570000045 146791.7555999998, -14957.110799999908 146864.7807, -14957.757100000046 146864.7310000006, -14957.772300000302 146864.7807, -14978.409799999557 146863.19329999946, -15018.097400000319 146840.9682, -15081.597500000149 146796.51810000092, -15106.99749999959 146756.83049999923, -15060.959999999963 146731.43050000072, -15040.322399999946 146682.2179000005, -15062.297199999914 146663.38230000064, -15098.398599999957 146682.21780000068, -15149.19859999977 146707.61790000089, -15182.536199999973 146723.49290000089, -15183.005900000222 146723.40159999952, -15183.197700000368 146723.49300000072, -15240.34779999964 146712.38040000014, -15251.460300000384 146691.74290000089, -15283.210400000215 146631.41779999994, -15342.062199999578 146591.2723999992, -15361.202800000086 146613.25320000015, -15358.362300000153 146677.65350000001, -15314.03239999991 146700.18229999952, -15293.604500000365 146740.91740000062, -15262.552600000054 146770.98460000008, -15254.519700000063 146778.76270000078, -15199.930800000206 146765.25290000066, -15138.302000000142 146804.4190999996, -15090.94039999973 146847.4553999994, -15015.541799999774 146896.6144999992, -14956.534199999645 146903.55810000002, -14867.24450000003 146905.41899999976, -14812.260400000028 146925.42840000056, -14747.0541000003 146940.37670000084, -14732.378200000152 146945.6908999998, -14725.335400000215 146909.2307999991, -14709.460300000384 146861.60569999926, -14653.897699999623 146801.28060000017, -14564.99749999959 146709.2053999994, -14495.773599999957 146681.8827999998))"
1328,1314,1,EcEc_3_4_1_Pv,1483,Castelo de Paiva,145858.077681,-15236.8079629,145.0,26.5714,x,m,i,3,Marginal,Ru1.1,Regossolos,956.004805455,35713.5087561,3.57135087561,Eucalipto,956.004932401,35713.512097,2.9,0.0,0.0,0.0,"POLYGON ((-14978.978799999692 145717.92400000058, -15004.131000000052 145696.49310000055, -14990.51090000011 145620.66220000014, -14980.308600000106 145615.50019999966, -14986.966799999587 145602.9472000003, -14998.873200000264 145588.65960000083, -15022.685700000264 145583.10349999927, -15063.167000000365 145557.70340000093, -15086.446000000462 145576.76559999958, -15090.4729000004 145606.4868999999, -15094.441599999554 145630.2993999999, -15098.4104000004 145663.6370000001, -15115.872999999672 145689.0371000003, -15116.666699999943 145744.59970000014, -15104.760400000028 145756.50599999912, -15080.947800000198 145774.7622999996, -15084.122899999842 145786.6685000006, -15096.822900000028 145820.79979999922, -15058.72279999964 145835.08740000054, -15041.260300000198 145830.32489999942, -14994.415000000037 145810.39719999954, -14933.36930000037 145811.3713000007, -14872.797899999656 145804.64550000057, -14845.387699999847 145757.6163999997, -14894.829800000414 145747.58779999986, -14951.63870000001 145741.21910000034, -14978.978799999692 145717.92400000058))"
