Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-16524.9371, 150142.1588)","(-16478.6348, 150129.5911)",47.978,30.0,360527.67,128759.88,540791.51,270395.75,128759.88
"(-16524.9371, 150142.1588)","(-16558.01, 150150.7578)",34.172,30.0,256789.22,91710.44,385183.84,192591.92,91710.44
"(-16602.9893, 150180.5234)","(-16586.281, 150171.7896)",18.853,30.0,141673.05,50597.52,212509.57,106254.79,50597.52
"(-16602.9893, 150180.5234)","(-16604.2436, 150181.136)",1.396,30.0,10489.52,3746.26,15734.28,7867.14,3746.26
"(-16517.2085, 150298.5847)","(-16533.6828, 150362.5104)",66.014,30.0,496065.02,177166.08,744097.53,372048.76,177166.08
"(-16517.2085, 150298.5847)","(-16489.525, 150265.9092)",42.826,30.0,321815.82,114934.22,482723.73,241361.86,114934.22
"(-16423.8452, 150125.6377)","(-16431.6225, 150203.8758)",78.624,30.0,590817.82,211006.36,886226.73,443113.36,211006.36
"(-16423.8452, 150125.6377)","(-16478.6348, 150129.5911)",67.821,33.9,509638.87,182013.88,764458.3,382229.15,182013.88
"(-16423.8452, 150125.6377)","(-16381.7014, 150072.5006)",58.553,33.9,439999.2,157142.57,659998.8,329999.4,157142.57
"(-16789.7392, 150314.5233)","(-16790.2931, 150265.3452)",49.181,30.0,369572.27,131990.1,554358.41,277179.2,131990.1
"(-16789.7392, 150314.5233)","(-16732.09, 150362.7668)",75.172,30.0,564881.79,201743.5,847322.69,423661.34,201743.5
"(-16449.476, 149916.7559)","(-16400.2373, 149947.2088)",67.01,33.9,503545.33,179837.62,755317.99,377659.0,179837.62
"(-16449.476, 149916.7559)","(-16516.4126, 149913.6241)",40.55,33.9,304710.47,108825.17,457065.7,228532.85,108825.17
"(-16790.2931, 150265.3452)","(-16811.5677, 150227.5085)",43.408,30.0,326186.82,116495.29,489280.23,244640.11,116495.29
"(-16732.09, 150362.7668)","(-16714.7693, 150424.3599)",63.982,30.0,480793.93,171712.12,721190.9,360595.45,171712.12
"(-16733.9583, 150221.534)","(-16726.6822, 150209.6277)",13.954,30.0,104853.97,37447.84,157280.95,78640.47,37447.84
"(-16733.9583, 150221.534)","(-16786.1988, 150225.5555)",52.395,30.0,393722.68,140615.24,590584.02,295292.01,140615.24
"(-16558.01, 150150.7578)","(-16573.885, 150165.3099)",21.536,30.0,161828.77,57795.99,242743.16,121371.58,57795.99
"(-16558.01, 150150.7578)","(-16553.0326, 150057.3299)",82.149,33.9,617308.36,220467.27,925962.54,462981.27,220467.27
"(-16572.9984, 150400.2641)","(-16587.8727, 150403.6205)",15.248,30.0,114583.24,40922.59,171874.87,85937.43,40922.59
"(-16572.9984, 150400.2641)","(-16569.1113, 150393.7047)",7.625,30.0,57295.43,20462.65,85943.14,42971.57,20462.65
"(-16624.561, 150191.0585)","(-16613.3379, 150185.5774)",12.49,30.0,93856.2,33520.07,140784.31,70392.15,33520.07
"(-16624.561, 150191.0585)","(-16631.432, 150194.4141)",7.647,30.0,57460.47,20521.6,86190.71,43095.36,20521.6
"(-16714.7693, 150424.3599)","(-16587.8727, 150403.6205)",128.58,30.0,966215.97,345077.13,1449323.96,724661.98,345077.13
"(-16604.2436, 150181.136)","(-16613.3379, 150185.5774)",10.121,30.0,76053.4,27161.93,114080.09,57040.05,27161.93
"(-16489.525, 150265.9092)","(-16431.6225, 150203.8758)",84.858,30.0,637663.76,227737.06,956495.64,478247.82,227737.06
"(-16553.0326, 150057.3299)","(-16558.3242, 149989.861)",93.56,33.9,703059.57,251092.7,1054589.35,527294.68,251092.7
"(-16675.7498, 150204.336)","(-16631.432, 150194.4141)",45.415,30.0,341270.13,121882.19,511905.19,255952.6,121882.19
"(-16675.7498, 150204.336)","(-16726.6822, 150209.6277)",51.207,30.0,384791.67,137425.6,577187.51,288593.75,137425.6
"(-16573.885, 150165.3099)","(-16586.281, 150171.7896)",13.987,30.0,105108.31,37538.68,157662.46,78831.23,37538.68
"(-16786.1988, 150225.5555)","(-16811.5677, 150227.5085)",25.444,30.0,191198.67,68285.24,286798.0,143399.0,68285.24
"(-16556.96, 149913.1954)","(-16516.4126, 149913.6241)",76.678,33.9,576194.85,205783.88,864292.28,432146.14,205783.88
"(-16556.96, 149913.1954)","(-16558.3242, 149989.861)",67.676,33.9,508552.0,181625.71,762828.0,381414.0,181625.71
"(-16569.1113, 150393.7047)","(-16533.6828, 150362.5104)",47.204,30.0,354718.07,126685.02,532077.1,266038.55,126685.02
"(-16381.7014, 150072.5006)","(-16363.0597, 150016.994)",79.071,33.9,594175.47,212205.52,891263.2,445631.6,212205.52
"(-16400.2373, 149947.2088)","(-16363.0597, 150016.994)",57.895,33.9,435051.83,155375.65,652577.74,326288.87,155375.65
