variable,coefficient,type,prefix,width,edge,period
C_node4node19_wide_t0,1874.0,B,C,wide,,0
C_node4node19_wide_t1,1577.86,B,C,wide,,1
C_node4node19_wide_t2,1118.57,B,C,wide,,2
C_node4node19_wide_t3,792.98,B,C,wide,,3
C_node4node19_wide_t4,562.16,B,C,wide,,4
C_node4node19_wide_t5,398.52,B,C,wide,,5
C_node4node5_timber_t0,702.0,B,C,timber,,0
C_node4node5_timber_t1,591.07,B,C,timber,,1
C_node4node5_timber_t2,419.02,B,C,timber,,2
C_node4node5_timber_t3,297.05,B,C,timber,,3
C_node4node5_timber_t4,210.58,B,C,timber,,4
C_node4node5_timber_t5,149.29,B,C,timber,,5
C_node4node5_wide_t0,1053.0,B,C,wide,,0
C_node4node5_wide_t1,886.6,B,C,wide,,1
C_node4node5_wide_t2,628.53,B,C,wide,,2
C_node4node5_wide_t3,445.57,B,C,wide,,3
C_node4node5_wide_t4,315.88,B,C,wide,,4
C_node4node5_wide_t5,223.93,B,C,wide,,5
C_node4node28_timber_t0,0.0,B,C,timber,,0
C_node4node28_timber_t1,0.0,B,C,timber,,1
C_node4node28_timber_t2,0.0,B,C,timber,,2
C_node4node28_timber_t3,0.0,B,C,timber,,3
C_node4node28_timber_t4,0.0,B,C,timber,,4
C_node4node28_timber_t5,0.0,B,C,timber,,5
C_node4node28_wide_t0,0.0,B,C,wide,,0
C_node4node28_wide_t1,0.0,B,C,wide,,1
C_node4node28_wide_t2,0.0,B,C,wide,,2
C_node4node28_wide_t3,0.0,B,C,wide,,3
C_node4node28_wide_t4,0.0,B,C,wide,,4
C_node4node28_wide_t5,0.0,B,C,wide,,5
C_node5node9_timber_t0,5197.0,B,C,timber,,0
C_node5node9_timber_t1,4375.73,B,C,timber,,1
C_node5node9_timber_t2,3102.04,B,C,timber,,2
C_node5node9_timber_t3,2199.09,B,C,timber,,3
C_node5node9_timber_t4,1558.98,B,C,timber,,4
C_node5node9_timber_t5,1105.19,B,C,timber,,5
C_node5node9_wide_t0,7795.0,B,C,wide,,0
C_node5node9_wide_t1,6563.18,B,C,wide,,1
C_node5node9_wide_t2,4652.76,B,C,wide,,2
C_node5node9_wide_t3,3298.43,B,C,wide,,3
C_node5node9_wide_t4,2338.32,B,C,wide,,4
C_node5node9_wide_t5,1657.68,B,C,wide,,5
C_node5node14_timber_t0,1941.0,B,C,timber,,0
C_node5node14_timber_t1,1634.27,B,C,timber,,1
C_node5node14_timber_t2,1158.56,B,C,timber,,2
C_node5node14_timber_t3,821.33,B,C,timber,,3
C_node5node14_timber_t4,582.26,B,C,timber,,4
C_node5node14_timber_t5,412.77,B,C,timber,,5
C_node5node14_wide_t0,2914.0,B,C,wide,,0
C_node5node14_wide_t1,2453.51,B,C,wide,,1
C_node5node14_wide_t2,1739.34,B,C,wide,,2
C_node5node14_wide_t3,1233.05,B,C,wide,,3
C_node5node14_wide_t4,874.13,B,C,wide,,4
C_node5node14_wide_t5,619.69,B,C,wide,,5
C_node5node28_timber_t0,0.0,B,C,timber,,0
C_node5node28_timber_t1,0.0,B,C,timber,,1
C_node5node28_timber_t2,0.0,B,C,timber,,2
C_node5node28_timber_t3,0.0,B,C,timber,,3
C_node5node28_timber_t4,0.0,B,C,timber,,4
C_node5node28_timber_t5,0.0,B,C,timber,,5
C_node5node28_wide_t0,0.0,B,C,wide,,0
C_node5node28_wide_t1,0.0,B,C,wide,,1
C_node5node28_wide_t2,0.0,B,C,wide,,2
C_node5node28_wide_t3,0.0,B,C,wide,,3
C_node5node28_wide_t4,0.0,B,C,wide,,4
C_node5node28_wide_t5,0.0,B,C,wide,,5
C_node6node13_timber_t0,4449.0,B,C,timber,,0
C_node6node13_timber_t1,3745.94,B,C,timber,,1
C_node6node13_timber_t2,2655.57,B,C,timber,,2
C_node6node13_timber_t3,1882.58,B,C,timber,,3
C_node6node13_timber_t4,1334.6,B,C,timber,,4
C_node6node13_timber_t5,946.12,B,C,timber,,5
C_node6node13_wide_t0,6673.0,B,C,wide,,0
C_node6node13_wide_t1,5618.49,B,C,wide,,1
C_node6node13_wide_t2,3983.05,B,C,wide,,2
C_node6node13_wide_t3,2823.66,B,C,wide,,3
C_node6node13_wide_t4,2001.75,B,C,wide,,4
C_node6node13_wide_t5,1419.08,B,C,wide,,5
C_node6node23_timber_t0,2276.0,B,C,timber,,0
C_node6node23_timber_t1,1916.33,B,C,timber,,1
C_node6node23_timber_t2,1358.52,B,C,timber,,2
C_node6node23_timber_t3,963.08,B,C,timber,,3
C_node6node23_timber_t4,682.75,B,C,timber,,4
C_node6node23_timber_t5,484.01,B,C,timber,,5
C_node6node23_wide_t0,3413.0,B,C,wide,,0
C_node6node23_wide_t1,2873.65,B,C,wide,,1
C_node6node23_wide_t2,2037.19,B,C,wide,,2
C_node6node23_wide_t3,1444.2,B,C,wide,,3
C_node6node23_wide_t4,1023.82,B,C,wide,,4
C_node6node23_wide_t5,725.81,B,C,wide,,5
C_node6node12_timber_t0,7360.0,B,C,timber,,0
C_node6node12_timber_t1,6196.92,B,C,timber,,1
C_node6node12_timber_t2,4393.11,B,C,timber,,2
C_node6node12_timber_t3,3114.36,B,C,timber,,3
C_node6node12_timber_t4,2207.83,B,C,timber,,4
C_node6node12_timber_t5,1565.17,B,C,timber,,5
C_node6node12_wide_t0,11040.0,B,C,wide,,0
C_node6node12_wide_t1,9295.38,B,C,wide,,1
C_node6node12_wide_t2,6589.67,B,C,wide,,2
C_node6node12_wide_t3,4671.54,B,C,wide,,3
C_node6node12_wide_t4,3311.74,B,C,wide,,4
C_node6node12_wide_t5,2347.76,B,C,wide,,5
C_node7node10_timber_t0,386.0,B,C,timber,,0
C_node7node10_timber_t1,325.0,B,C,timber,,1
C_node7node10_timber_t2,230.4,B,C,timber,,2
C_node7node10_timber_t3,163.33,B,C,timber,,3
C_node7node10_timber_t4,115.79,B,C,timber,,4
C_node7node10_timber_t5,82.09,B,C,timber,,5
C_node7node10_wide_t0,578.0,B,C,wide,,0
C_node7node10_wide_t1,486.66,B,C,wide,,1
C_node7node10_wide_t2,345.0,B,C,wide,,2
C_node7node10_wide_t3,244.58,B,C,wide,,3
C_node7node10_wide_t4,173.39,B,C,wide,,4
C_node7node10_wide_t5,122.92,B,C,wide,,5
C_node7node21_timber_t0,146.0,B,C,timber,,0
C_node7node21_timber_t1,122.93,B,C,timber,,1
C_node7node21_timber_t2,87.15,B,C,timber,,2
C_node7node21_timber_t3,61.78,B,C,timber,,3
C_node7node21_timber_t4,43.8,B,C,timber,,4
C_node7node21_timber_t5,31.05,B,C,timber,,5
C_node7node21_wide_t0,219.0,B,C,wide,,0
C_node7node21_wide_t1,184.39,B,C,wide,,1
C_node7node21_wide_t2,130.72,B,C,wide,,2
C_node7node21_wide_t3,92.67,B,C,wide,,3
C_node7node21_wide_t4,65.69,B,C,wide,,4
C_node7node21_wide_t5,46.57,B,C,wide,,5
C_node7node24_timber_t0,6183.0,B,C,timber,,0
C_node7node24_timber_t1,5205.92,B,C,timber,,1
C_node7node24_timber_t2,3690.57,B,C,timber,,2
C_node7node24_timber_t3,2616.32,B,C,timber,,3
C_node7node24_timber_t4,1854.76,B,C,timber,,4
C_node7node24_timber_t5,1314.87,B,C,timber,,5
C_node7node24_wide_t0,9272.0,B,C,wide,,0
C_node7node24_wide_t1,7806.78,B,C,wide,,1
C_node7node24_wide_t2,5534.37,B,C,wide,,2
C_node7node24_wide_t3,3923.42,B,C,wide,,3
C_node7node24_wide_t4,2781.39,B,C,wide,,4
C_node7node24_wide_t5,1971.78,B,C,wide,,5
C_node8node14_timber_t0,1676.0,B,C,timber,,0
C_node8node14_timber_t1,1411.15,B,C,timber,,1
C_node8node14_timber_t2,1000.39,B,C,timber,,2
C_node8node14_timber_t3,709.19,B,C,timber,,3
C_node8node14_timber_t4,502.76,B,C,timber,,4
C_node8node14_timber_t5,356.42,B,C,timber,,5
C_node8node14_wide_t0,2513.0,B,C,wide,,0
C_node8node14_wide_t1,2115.88,B,C,wide,,1
C_node8node14_wide_t2,1499.99,B,C,wide,,2
C_node8node14_wide_t3,1063.37,B,C,wide,,3
C_node8node14_wide_t4,753.84,B,C,wide,,4
C_node8node14_wide_t5,534.41,B,C,wide,,5
C_node8node11_timber_t0,22089.0,B,C,timber,,0
C_node8node11_timber_t1,18598.35,B,C,timber,,1
C_node8node11_timber_t2,13184.72,B,C,timber,,2
C_node8node11_timber_t3,9346.89,B,C,timber,,3
C_node8node11_timber_t4,6626.19,B,C,timber,,4
C_node8node11_timber_t5,4697.43,B,C,timber,,5
C_node8node11_wide_t0,33130.0,B,C,wide,,0
C_node8node11_wide_t1,27894.57,B,C,wide,,1
C_node8node11_wide_t2,19774.99,B,C,wide,,2
C_node8node11_wide_t3,14018.86,B,C,wide,,3
C_node8node11_wide_t4,9938.23,B,C,wide,,4
C_node8node11_wide_t5,7045.4,B,C,wide,,5
C_node9node11_timber_t0,957.0,B,C,timber,,0
C_node9node11_timber_t1,805.77,B,C,timber,,1
C_node9node11_timber_t2,571.22,B,C,timber,,2
C_node9node11_timber_t3,404.95,B,C,timber,,3
C_node9node11_timber_t4,287.08,B,C,timber,,4
C_node9node11_timber_t5,203.51,B,C,timber,,5
C_node9node11_wide_t0,1435.0,B,C,wide,,0
C_node9node11_wide_t1,1208.23,B,C,wide,,1
C_node9node11_wide_t2,856.54,B,C,wide,,2
C_node9node11_wide_t3,607.22,B,C,wide,,3
C_node9node11_wide_t4,430.47,B,C,wide,,4
C_node9node11_wide_t5,305.17,B,C,wide,,5
C_node9node15_timber_t0,452.0,B,C,timber,,0
C_node9node15_timber_t1,380.57,B,C,timber,,1
C_node9node15_timber_t2,269.79,B,C,timber,,2
C_node9node15_timber_t3,191.26,B,C,timber,,3
C_node9node15_timber_t4,135.59,B,C,timber,,4
C_node9node15_timber_t5,96.12,B,C,timber,,5
C_node9node15_wide_t0,677.0,B,C,wide,,0
C_node9node15_wide_t1,570.02,B,C,wide,,1
C_node9node15_wide_t2,404.09,B,C,wide,,2
C_node9node15_wide_t3,286.47,B,C,wide,,3
C_node9node15_wide_t4,203.08,B,C,wide,,4
C_node9node15_wide_t5,143.97,B,C,wide,,5
C_node9node28_timber_t0,0.0,B,C,timber,,0
C_node9node28_timber_t1,0.0,B,C,timber,,1
C_node9node28_timber_t2,0.0,B,C,timber,,2
C_node9node28_timber_t3,0.0,B,C,timber,,3
C_node9node28_timber_t4,0.0,B,C,timber,,4
C_node9node28_timber_t5,0.0,B,C,timber,,5
C_node9node28_wide_t0,0.0,B,C,wide,,0
C_node9node28_wide_t1,0.0,B,C,wide,,1
C_node9node28_wide_t2,0.0,B,C,wide,,2
C_node9node28_wide_t3,0.0,B,C,wide,,3
C_node9node28_wide_t4,0.0,B,C,wide,,4
C_node9node28_wide_t5,0.0,B,C,wide,,5
C_node10node19_timber_t0,346.0,B,C,timber,,0
C_node10node19_timber_t1,291.32,B,C,timber,,1
C_node10node19_timber_t2,206.52,B,C,timber,,2
C_node10node19_timber_t3,146.41,B,C,timber,,3
C_node10node19_timber_t4,103.79,B,C,timber,,4
C_node10node19_timber_t5,73.58,B,C,timber,,5
C_node10node19_wide_t0,519.0,B,C,wide,,0
C_node10node19_wide_t1,436.98,B,C,wide,,1
C_node10node19_wide_t2,309.79,B,C,wide,,2
C_node10node19_wide_t3,219.61,B,C,wide,,3
C_node10node19_wide_t4,155.69,B,C,wide,,4
C_node10node19_wide_t5,110.37,B,C,wide,,5
C_node12node27_timber_t0,970.0,B,C,timber,,0
C_node12node27_timber_t1,816.71,B,C,timber,,1
C_node12node27_timber_t2,578.98,B,C,timber,,2
C_node12node27_timber_t3,410.45,B,C,timber,,3
C_node12node27_timber_t4,290.98,B,C,timber,,4
C_node12node27_timber_t5,206.28,B,C,timber,,5
C_node12node27_wide_t0,1455.0,B,C,wide,,0
C_node12node27_wide_t1,1225.07,B,C,wide,,1
C_node12node27_wide_t2,868.48,B,C,wide,,2
C_node12node27_wide_t3,615.68,B,C,wide,,3
C_node12node27_wide_t4,436.47,B,C,wide,,4
C_node12node27_wide_t5,309.42,B,C,wide,,5
C_node12node25_timber_t0,2100.0,B,C,timber,,0
C_node12node25_timber_t1,1768.14,B,C,timber,,1
C_node12node25_timber_t2,1253.47,B,C,timber,,2
C_node12node25_timber_t3,888.61,B,C,timber,,3
C_node12node25_timber_t4,629.95,B,C,timber,,4
C_node12node25_timber_t5,446.58,B,C,timber,,5
C_node12node25_wide_t0,3151.0,B,C,wide,,0
C_node12node25_wide_t1,2653.06,B,C,wide,,1
C_node12node25_wide_t2,1880.8,B,C,wide,,2
C_node12node25_wide_t3,1333.34,B,C,wide,,3
C_node12node25_wide_t4,945.23,B,C,wide,,4
C_node12node25_wide_t5,670.09,B,C,wide,,5
C_node13node20_timber_t0,172.0,B,C,timber,,0
C_node13node20_timber_t1,144.82,B,C,timber,,1
C_node13node20_timber_t2,102.67,B,C,timber,,2
C_node13node20_timber_t3,72.78,B,C,timber,,3
C_node13node20_timber_t4,51.6,B,C,timber,,4
C_node13node20_timber_t5,36.58,B,C,timber,,5
C_node13node20_wide_t0,257.0,B,C,wide,,0
C_node13node20_wide_t1,216.39,B,C,wide,,1
C_node13node20_wide_t2,153.4,B,C,wide,,2
C_node13node20_wide_t3,108.75,B,C,wide,,3
C_node13node20_wide_t4,77.09,B,C,wide,,4
C_node13node20_wide_t5,54.65,B,C,wide,,5
C_node13node22_timber_t0,1457.0,B,C,timber,,0
C_node13node22_timber_t1,1226.75,B,C,timber,,1
C_node13node22_timber_t2,869.67,B,C,timber,,2
C_node13node22_timber_t3,616.53,B,C,timber,,3
C_node13node22_timber_t4,437.07,B,C,timber,,4
C_node13node22_timber_t5,309.84,B,C,timber,,5
C_node13node22_wide_t0,2187.0,B,C,wide,,0
C_node13node22_wide_t1,1841.4,B,C,wide,,1
C_node13node22_wide_t2,1305.4,B,C,wide,,2
C_node13node22_wide_t3,925.42,B,C,wide,,3
C_node13node22_wide_t4,656.05,B,C,wide,,4
C_node13node22_wide_t5,465.09,B,C,wide,,5
C_node14node24_timber_t0,2415.0,B,C,timber,,0
C_node14node24_timber_t1,2033.37,B,C,timber,,1
C_node14node24_timber_t2,1441.49,B,C,timber,,2
C_node14node24_timber_t3,1021.9,B,C,timber,,3
C_node14node24_timber_t4,724.44,B,C,timber,,4
C_node14node24_timber_t5,513.57,B,C,timber,,5
C_node14node24_wide_t0,3620.0,B,C,wide,,0
C_node14node24_wide_t1,3047.94,B,C,wide,,1
C_node14node24_wide_t2,2160.74,B,C,wide,,2
C_node14node24_wide_t3,1531.79,B,C,wide,,3
C_node14node24_wide_t4,1085.92,B,C,wide,,4
C_node14node24_wide_t5,769.83,B,C,wide,,5
C_node15node17_timber_t0,204.0,B,C,timber,,0
C_node15node17_timber_t1,171.76,B,C,timber,,1
C_node15node17_timber_t2,121.77,B,C,timber,,2
C_node15node17_timber_t3,86.32,B,C,timber,,3
C_node15node17_timber_t4,61.2,B,C,timber,,4
C_node15node17_timber_t5,43.38,B,C,timber,,5
C_node15node17_wide_t0,305.0,B,C,wide,,0
C_node15node17_wide_t1,256.8,B,C,wide,,1
C_node15node17_wide_t2,182.05,B,C,wide,,2
C_node15node17_wide_t3,129.06,B,C,wide,,3
C_node15node17_wide_t4,91.49,B,C,wide,,4
C_node15node17_wide_t5,64.86,B,C,wide,,5
C_node15node18_timber_t0,688.0,B,C,timber,,0
C_node15node18_timber_t1,579.28,B,C,timber,,1
C_node15node18_timber_t2,410.66,B,C,timber,,2
C_node15node18_timber_t3,291.13,B,C,timber,,3
C_node15node18_timber_t4,206.38,B,C,timber,,4
C_node15node18_timber_t5,146.31,B,C,timber,,5
C_node15node18_wide_t0,1032.0,B,C,wide,,0
C_node15node18_wide_t1,868.92,B,C,wide,,1
C_node15node18_wide_t2,615.99,B,C,wide,,2
C_node15node18_wide_t3,436.69,B,C,wide,,3
C_node15node18_wide_t4,309.58,B,C,wide,,4
C_node15node18_wide_t5,219.46,B,C,wide,,5
C_node15node28_timber_t0,0.0,B,C,timber,,0
C_node15node28_timber_t1,0.0,B,C,timber,,1
C_node15node28_timber_t2,0.0,B,C,timber,,2
C_node15node28_timber_t3,0.0,B,C,timber,,3
C_node15node28_timber_t4,0.0,B,C,timber,,4
C_node15node28_timber_t5,0.0,B,C,timber,,5
C_node15node28_wide_t0,0.0,B,C,wide,,0
C_node15node28_wide_t1,0.0,B,C,wide,,1
C_node15node28_wide_t2,0.0,B,C,wide,,2
C_node15node28_wide_t3,0.0,B,C,wide,,3
C_node15node28_wide_t4,0.0,B,C,wide,,4
C_node15node28_wide_t5,0.0,B,C,wide,,5
C_node16node17_timber_t0,1131.0,B,C,timber,,0
C_node16node17_timber_t1,952.27,B,C,timber,,1
C_node16node17_timber_t2,675.08,B,C,timber,,2
C_node16node17_timber_t3,478.58,B,C,timber,,3
C_node16node17_timber_t4,339.27,B,C,timber,,4
C_node16node17_timber_t5,240.52,B,C,timber,,5
C_node16node17_wide_t0,1696.0,B,C,wide,,0
C_node16node17_wide_t1,1427.99,B,C,wide,,1
C_node16node17_wide_t2,1012.33,B,C,wide,,2
C_node16node17_wide_t3,717.66,B,C,wide,,3
C_node16node17_wide_t4,508.76,B,C,wide,,4
C_node16node17_wide_t5,360.67,B,C,wide,,5
C_node18node26_timber_t0,101.0,B,C,timber,,0
C_node18node26_timber_t1,85.04,B,C,timber,,1
C_node18node26_timber_t2,60.29,B,C,timber,,2
C_node18node26_timber_t3,42.74,B,C,timber,,3
C_node18node26_timber_t4,30.3,B,C,timber,,4
C_node18node26_timber_t5,21.48,B,C,timber,,5
C_node18node26_wide_t0,152.0,B,C,wide,,0
C_node18node26_wide_t1,127.98,B,C,wide,,1
C_node18node26_wide_t2,90.73,B,C,wide,,2
C_node18node26_wide_t3,64.32,B,C,wide,,3
C_node18node26_wide_t4,45.6,B,C,wide,,4
C_node18node26_wide_t5,32.32,B,C,wide,,5
C_node18node23_timber_t0,1557.0,B,C,timber,,0
C_node18node23_timber_t1,1310.95,B,C,timber,,1
C_node18node23_timber_t2,929.36,B,C,timber,,2
C_node18node23_timber_t3,658.84,B,C,timber,,3
C_node18node23_timber_t4,467.06,B,C,timber,,4
C_node18node23_timber_t5,331.11,B,C,timber,,5
C_node18node23_wide_t0,2335.0,B,C,wide,,0
C_node18node23_wide_t1,1966.01,B,C,wide,,1
C_node18node23_wide_t2,1393.74,B,C,wide,,2
C_node18node23_wide_t3,988.05,B,C,wide,,3
C_node18node23_wide_t4,700.45,B,C,wide,,4
C_node18node23_wide_t5,496.56,B,C,wide,,5
C_node18node28_timber_t0,0.0,B,C,timber,,0
C_node18node28_timber_t1,0.0,B,C,timber,,1
C_node18node28_timber_t2,0.0,B,C,timber,,2
C_node18node28_timber_t3,0.0,B,C,timber,,3
C_node18node28_timber_t4,0.0,B,C,timber,,4
C_node18node28_timber_t5,0.0,B,C,timber,,5
C_node18node28_wide_t0,0.0,B,C,wide,,0
C_node18node28_wide_t1,0.0,B,C,wide,,1
C_node18node28_wide_t2,0.0,B,C,wide,,2
C_node18node28_wide_t3,0.0,B,C,wide,,3
C_node18node28_wide_t4,0.0,B,C,wide,,4
C_node18node28_wide_t5,0.0,B,C,wide,,5
C_node21node22_timber_t0,2521.0,B,C,timber,,0
C_node21node22_timber_t1,2122.61,B,C,timber,,1
C_node21node22_timber_t2,1504.76,B,C,timber,,2
C_node21node22_timber_t3,1066.75,B,C,timber,,3
C_node21node22_timber_t4,756.24,B,C,timber,,4
C_node21node22_timber_t5,536.11,B,C,timber,,5
C_node21node22_wide_t0,3780.0,B,C,wide,,0
C_node21node22_wide_t1,3182.66,B,C,wide,,1
C_node21node22_wide_t2,2256.25,B,C,wide,,2
C_node21node22_wide_t3,1599.5,B,C,wide,,3
C_node21node22_wide_t4,1133.91,B,C,wide,,4
C_node21node22_wide_t5,803.85,B,C,wide,,5
C_node25node26_timber_t0,1314.0,B,C,timber,,0
C_node25node26_timber_t1,1106.35,B,C,timber,,1
C_node25node26_timber_t2,784.31,B,C,timber,,2
C_node25node26_timber_t3,556.02,B,C,timber,,3
C_node25node26_timber_t4,394.17,B,C,timber,,4
C_node25node26_timber_t5,279.43,B,C,timber,,5
C_node25node26_wide_t0,1972.0,B,C,wide,,0
C_node25node26_wide_t1,1660.37,B,C,wide,,1
C_node25node26_wide_t2,1177.07,B,C,wide,,2
C_node25node26_wide_t3,834.45,B,C,wide,,3
C_node25node26_wide_t4,591.55,B,C,wide,,4
C_node25node26_wide_t5,419.36,B,C,wide,,5
M_node1node4_timber_t0,731.0,B,M,timber,,0
M_node1node4_timber_t1,615.48,B,M,timber,,1
M_node1node4_timber_t2,436.33,B,M,timber,,2
M_node1node4_timber_t3,309.32,B,M,timber,,3
M_node1node4_timber_t4,219.28,B,M,timber,,4
M_node1node4_timber_t5,155.45,B,M,timber,,5
M_node1node4_wide_t0,731.0,B,M,wide,,0
M_node1node4_wide_t1,615.48,B,M,wide,,1
M_node1node4_wide_t2,436.33,B,M,wide,,2
M_node1node4_wide_t3,309.32,B,M,wide,,3
M_node1node4_wide_t4,219.28,B,M,wide,,4
M_node1node4_wide_t5,155.45,B,M,wide,,5
M_node1node18_timber_t0,2005.0,B,M,timber,,0
M_node1node18_timber_t1,1688.16,B,M,timber,,1
M_node1node18_timber_t2,1196.77,B,M,timber,,2
M_node1node18_timber_t3,848.41,B,M,timber,,3
M_node1node18_timber_t4,601.45,B,M,timber,,4
M_node1node18_timber_t5,426.38,B,M,timber,,5
M_node1node18_wide_t0,2005.0,B,M,wide,,0
M_node1node18_wide_t1,1688.16,B,M,wide,,1
M_node1node18_wide_t2,1196.77,B,M,wide,,2
M_node1node18_wide_t3,848.41,B,M,wide,,3
M_node1node18_wide_t4,601.45,B,M,wide,,4
M_node1node18_wide_t5,426.38,B,M,wide,,5
M_node1node20_timber_t0,1909.0,B,M,timber,,0
M_node1node20_timber_t1,1607.33,B,M,timber,,1
M_node1node20_timber_t2,1139.46,B,M,timber,,2
M_node1node20_timber_t3,807.79,B,M,timber,,3
M_node1node20_timber_t4,572.66,B,M,timber,,4
