variable,value,node_type_info,action,road_type,edge,period
C_node2node16_timber_t1,1.0,node2transit_node16source,C,timber,node2node16,1.0
C_node2node16_timber_t3,1.0,node2transit_node16source,C,timber,node2node16,3.0
C_node3node16_timber_t1,1.0,node3transit_node16source,C,timber,node3node16,1.0
C_node3node16_timber_t3,1.0,node3transit_node16source,C,timber,node3node16,3.0
C_node4node7_timber_t1,1.0,node4transit_node7transit,C,timber,node4node7,1.0
C_node4node16_timber_t1,1.0,node4transit_node16source,C,timber,node4node16,1.0
C_node7node13_timber_t1,1.0,node7transit_node13exit,C,timber,node7node13,1.0
C_node8node16_timber_t1,1.0,node8transit_node16source,C,timber,node8node16,1.0
C_node10node16_timber_t1,1.0,node10transit_node16source,C,timber,node10node16,1.0
M_node2node16_wide_t5,1.0,node2transit_node16source,M,wide,node2node16,5.0
M_node3node16_timber_t4,1.0,node3transit_node16source,M,timber,node3node16,4.0
M_node4node7_timber_t2,1.0,node4transit_node7transit,M,timber,node4node7,2.0
M_node4node7_timber_t3,1.0,node4transit_node7transit,M,timber,node4node7,3.0
M_node4node7_timber_t4,1.0,node4transit_node7transit,M,timber,node4node7,4.0
M_node4node7_timber_t5,1.0,node4transit_node7transit,M,timber,node4node7,5.0
M_node4node16_timber_t2,1.0,node4transit_node16source,M,timber,node4node16,2.0
M_node4node16_timber_t3,1.0,node4transit_node16source,M,timber,node4node16,3.0
M_node4node16_timber_t4,1.0,node4transit_node16source,M,timber,node4node16,4.0
M_node4node16_timber_t5,1.0,node4transit_node16source,M,timber,node4node16,5.0
M_node7node13_timber_t2,1.0,node7transit_node13exit,M,timber,node7node13,2.0
M_node7node13_timber_t3,1.0,node7transit_node13exit,M,timber,node7node13,3.0
M_node7node13_timber_t4,1.0,node7transit_node13exit,M,timber,node7node13,4.0
M_node7node13_timber_t5,1.0,node7transit_node13exit,M,timber,node7node13,5.0
M_node8node16_timber_t2,1.0,node8transit_node16source,M,timber,node8node16,2.0
M_node8node16_timber_t3,1.0,node8transit_node16source,M,timber,node8node16,3.0
M_node8node16_timber_t4,1.0,node8transit_node16source,M,timber,node8node16,4.0
M_node8node16_timber_t5,1.0,node8transit_node16source,M,timber,node8node16,5.0
M_node10node16_timber_t2,1.0,node10transit_node16source,M,timber,node10node16,2.0
M_node10node16_timber_t3,1.0,node10transit_node16source,M,timber,node10node16,3.0
M_node10node16_timber_t4,1.0,node10transit_node16source,M,timber,node10node16,4.0
M_node10node16_timber_t5,1.0,node10transit_node16source,M,timber,node10node16,5.0
U_node2node16_t4,1.0,node2transit_node16source,U,,node2node16,4.0
U_node3node16_t5,1.0,node3transit_node16source,U,,node3node16,5.0
flow_timber_node4node7_t1,1.0,node4transit_node7transit,flow,timber,node4node7,1.0
flow_timber_node4node7_t3,1.0,node4transit_node7transit,flow,timber,node4node7,3.0
flow_timber_node4node7_t4,1.0,node4transit_node7transit,flow,timber,node4node7,4.0
flow_timber_node4node7_t5,1.0,node4transit_node7transit,flow,timber,node4node7,5.0
flow_timber_node16node4_t1,1.0,node16source_node4transit,flow,timber,node16node4,1.0
flow_timber_node16node4_t3,1.0,node16source_node4transit,flow,timber,node16node4,3.0
flow_timber_node16node4_t4,1.0,node16source_node4transit,flow,timber,node16node4,4.0
flow_timber_node16node4_t5,1.0,node16source_node4transit,flow,timber,node16node4,5.0
flow_timber_node7node13_t1,1.0,node7transit_node13exit,flow,timber,node7node13,1.0
flow_timber_node7node13_t3,1.0,node7transit_node13exit,flow,timber,node7node13,3.0
flow_timber_node7node13_t4,1.0,node7transit_node13exit,flow,timber,node7node13,4.0
flow_timber_node7node13_t5,1.0,node7transit_node13exit,flow,timber,node7node13,5.0
