variable,value,node_type_info
C_node3node333_timber_t0,0.0,node3exit_node333exit
C_node3node333_timber_t1,0.0,node3exit_node333exit
C_node3node333_timber_t2,0.0,node3exit_node333exit
C_node3node333_timber_t3,0.0,node3exit_node333exit
C_node3node333_timber_t4,0.0,node3exit_node333exit
C_node3node333_timber_t5,0.0,node3exit_node333exit
C_node3node333_wide_t0,0.0,node3exit_node333exit
C_node3node333_wide_t1,0.0,node3exit_node333exit
C_node3node333_wide_t2,0.0,node3exit_node333exit
C_node3node333_wide_t3,0.0,node3exit_node333exit
C_node3node333_wide_t4,0.0,node3exit_node333exit
C_node3node333_wide_t5,0.0,node3exit_node333exit
C_node3node370_timber_t0,0.0,node3exit_node370exit
C_node3node370_timber_t1,0.0,node3exit_node370exit
C_node3node370_timber_t2,0.0,node3exit_node370exit
C_node3node370_timber_t3,0.0,node3exit_node370exit
C_node3node370_timber_t4,0.0,node3exit_node370exit
C_node3node370_timber_t5,0.0,node3exit_node370exit
C_node3node370_wide_t0,0.0,node3exit_node370exit
C_node3node370_wide_t1,0.0,node3exit_node370exit
C_node3node370_wide_t2,0.0,node3exit_node370exit
C_node3node370_wide_t3,0.0,node3exit_node370exit
C_node3node370_wide_t4,0.0,node3exit_node370exit
C_node3node370_wide_t5,0.0,node3exit_node370exit
C_node3node532_timber_t0,0.0,node3exit_node532source
C_node3node532_timber_t1,0.0,node3exit_node532source
C_node3node532_timber_t2,0.0,node3exit_node532source
C_node3node532_timber_t3,0.0,node3exit_node532source
C_node3node532_timber_t4,0.0,node3exit_node532source
C_node3node532_timber_t5,0.0,node3exit_node532source
C_node3node532_wide_t0,0.0,node3exit_node532source
C_node3node532_wide_t1,0.0,node3exit_node532source
C_node3node532_wide_t2,0.0,node3exit_node532source
C_node3node532_wide_t3,0.0,node3exit_node532source
C_node3node532_wide_t4,0.0,node3exit_node532source
C_node3node532_wide_t5,0.0,node3exit_node532source
C_node3node536_timber_t0,0.0,node3exit_node536source
C_node3node536_timber_t1,0.0,node3exit_node536source
C_node3node536_timber_t2,0.0,node3exit_node536source
C_node3node536_timber_t3,0.0,node3exit_node536source
C_node3node536_timber_t4,0.0,node3exit_node536source
C_node3node536_timber_t5,0.0,node3exit_node536source
C_node3node536_wide_t0,0.0,node3exit_node536source
C_node3node536_wide_t1,0.0,node3exit_node536source
C_node3node536_wide_t2,0.0,node3exit_node536source
C_node3node536_wide_t3,0.0,node3exit_node536source
C_node3node536_wide_t4,0.0,node3exit_node536source
C_node3node536_wide_t5,0.0,node3exit_node536source
C_node4node102_timber_t0,0.0,node4transit_node102exit
C_node4node102_timber_t1,1.0,node4transit_node102exit
C_node4node102_timber_t2,0.0,node4transit_node102exit
C_node4node102_timber_t3,0.0,node4transit_node102exit
C_node4node102_timber_t4,0.0,node4transit_node102exit
C_node4node102_timber_t5,0.0,node4transit_node102exit
C_node4node102_wide_t0,0.0,node4transit_node102exit
C_node4node102_wide_t1,0.0,node4transit_node102exit
C_node4node102_wide_t2,0.0,node4transit_node102exit
C_node4node102_wide_t3,0.0,node4transit_node102exit
C_node4node102_wide_t4,0.0,node4transit_node102exit
C_node4node102_wide_t5,0.0,node4transit_node102exit
C_node4node162_timber_t0,0.0,node4transit_node162transit
C_node4node162_timber_t1,0.0,node4transit_node162transit
C_node4node162_timber_t2,0.0,node4transit_node162transit
