variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node130_timber_t0,0.0,0.0,B,C,timber,node1node130,0,346.0
C_node1node130_timber_t1,0.0,1.0,B,C,timber,node1node130,1,291.32
C_node1node130_timber_t2,0.0,1.0,B,C,timber,node1node130,2,206.52
C_node1node130_timber_t3,0.0,1.0,B,C,timber,node1node130,3,146.41
C_node1node130_timber_t4,0.0,1.0,B,C,timber,node1node130,4,103.79
C_node1node130_timber_t5,0.0,1.0,B,C,timber,node1node130,5,73.58
C_node1node130_wide_t0,0.0,0.0,B,C,wide,node1node130,0,519.0
C_node1node130_wide_t1,0.0,1.0,B,C,wide,node1node130,1,436.98
C_node1node130_wide_t2,0.0,1.0,B,C,wide,node1node130,2,309.79
C_node1node130_wide_t3,0.0,1.0,B,C,wide,node1node130,3,219.61
C_node1node130_wide_t4,0.0,1.0,B,C,wide,node1node130,4,155.69
C_node1node130_wide_t5,0.0,1.0,B,C,wide,node1node130,5,110.37
C_node1node143_timber_t0,0.0,0.0,B,C,timber,node1node143,0,3326.0
C_node1node143_timber_t1,0.0,1.0,B,C,timber,node1node143,1,2800.4
C_node1node143_timber_t2,0.0,1.0,B,C,timber,node1node143,2,1985.26
C_node1node143_timber_t3,0.0,1.0,B,C,timber,node1node143,3,1407.39
C_node1node143_timber_t4,0.0,1.0,B,C,timber,node1node143,4,997.72
C_node1node143_timber_t5,0.0,1.0,B,C,timber,node1node143,5,707.3
C_node1node143_wide_t0,0.0,0.0,B,C,wide,node1node143,0,4987.0
C_node1node143_wide_t1,0.0,1.0,B,C,wide,node1node143,1,4198.92
C_node1node143_wide_t2,0.0,1.0,B,C,wide,node1node143,2,2976.69
C_node1node143_wide_t3,0.0,1.0,B,C,wide,node1node143,3,2110.23
C_node1node143_wide_t4,0.0,1.0,B,C,wide,node1node143,4,1495.98
C_node1node143_wide_t5,0.0,1.0,B,C,wide,node1node143,5,1060.53
C_node1node76_timber_t0,0.0,0.0,B,C,timber,node1node76,0,3084.0
C_node1node76_timber_t1,0.0,1.0,B,C,timber,node1node76,1,2596.65
C_node1node76_timber_t2,0.0,1.0,B,C,timber,node1node76,2,1840.81
C_node1node76_timber_t3,0.0,1.0,B,C,timber,node1node76,3,1304.99
C_node1node76_timber_t4,0.0,1.0,B,C,timber,node1node76,4,925.13
C_node1node76_timber_t5,0.0,1.0,B,C,timber,node1node76,5,655.84
C_node1node76_wide_t0,0.0,0.0,B,C,wide,node1node76,0,4626.0
C_node1node76_wide_t1,0.0,1.0,B,C,wide,node1node76,1,3894.97
C_node1node76_wide_t2,0.0,1.0,B,C,wide,node1node76,2,2761.22
C_node1node76_wide_t3,0.0,1.0,B,C,wide,node1node76,3,1957.48
C_node1node76_wide_t4,0.0,1.0,B,C,wide,node1node76,4,1387.69
C_node1node76_wide_t5,0.0,1.0,B,C,wide,node1node76,5,983.76
C_node1node257_timber_t0,0.0,0.0,B,C,timber,node1node257,0,0.0
C_node1node257_timber_t1,0.0,1.0,B,C,timber,node1node257,1,0.0
C_node1node257_timber_t2,0.0,1.0,B,C,timber,node1node257,2,0.0
C_node1node257_timber_t3,0.0,1.0,B,C,timber,node1node257,3,0.0
C_node1node257_timber_t4,0.0,1.0,B,C,timber,node1node257,4,0.0
C_node1node257_timber_t5,0.0,1.0,B,C,timber,node1node257,5,0.0
C_node1node257_wide_t0,0.0,0.0,B,C,wide,node1node257,0,0.0
C_node1node257_wide_t1,0.0,1.0,B,C,wide,node1node257,1,0.0
C_node1node257_wide_t2,0.0,1.0,B,C,wide,node1node257,2,0.0
C_node1node257_wide_t3,0.0,1.0,B,C,wide,node1node257,3,0.0
C_node1node257_wide_t4,0.0,1.0,B,C,wide,node1node257,4,0.0
C_node1node257_wide_t5,0.0,1.0,B,C,wide,node1node257,5,0.0
C_node1node259_timber_t0,0.0,0.0,B,C,timber,node1node259,0,0.0
C_node1node259_timber_t1,0.0,1.0,B,C,timber,node1node259,1,0.0
C_node1node259_timber_t2,0.0,1.0,B,C,timber,node1node259,2,0.0
C_node1node259_timber_t3,0.0,1.0,B,C,timber,node1node259,3,0.0
C_node1node259_timber_t4,0.0,1.0,B,C,timber,node1node259,4,0.0
C_node1node259_timber_t5,0.0,1.0,B,C,timber,node1node259,5,0.0
C_node1node259_wide_t0,0.0,0.0,B,C,wide,node1node259,0,0.0
C_node1node259_wide_t1,0.0,1.0,B,C,wide,node1node259,1,0.0
C_node1node259_wide_t2,0.0,1.0,B,C,wide,node1node259,2,0.0
C_node1node259_wide_t3,0.0,1.0,B,C,wide,node1node259,3,0.0
C_node1node259_wide_t4,0.0,1.0,B,C,wide,node1node259,4,0.0
C_node1node259_wide_t5,0.0,1.0,B,C,wide,node1node259,5,0.0
C_node1node271_timber_t0,0.0,0.0,B,C,timber,node1node271,0,0.0
C_node1node271_timber_t1,0.0,1.0,B,C,timber,node1node271,1,0.0
C_node1node271_timber_t2,0.0,1.0,B,C,timber,node1node271,2,0.0
C_node1node271_timber_t3,0.0,1.0,B,C,timber,node1node271,3,0.0
C_node1node271_timber_t4,0.0,1.0,B,C,timber,node1node271,4,0.0
C_node1node271_timber_t5,0.0,1.0,B,C,timber,node1node271,5,0.0
C_node1node271_wide_t0,0.0,0.0,B,C,wide,node1node271,0,0.0
C_node1node271_wide_t1,0.0,1.0,B,C,wide,node1node271,1,0.0
C_node1node271_wide_t2,0.0,1.0,B,C,wide,node1node271,2,0.0
C_node1node271_wide_t3,0.0,1.0,B,C,wide,node1node271,3,0.0
C_node1node271_wide_t4,0.0,1.0,B,C,wide,node1node271,4,0.0
C_node1node271_wide_t5,0.0,1.0,B,C,wide,node1node271,5,0.0
C_node2node200_timber_t0,0.0,0.0,B,C,timber,node2node200,0,1010.0
C_node2node200_timber_t1,0.0,1.0,B,C,timber,node2node200,1,850.39
C_node2node200_timber_t2,0.0,1.0,B,C,timber,node2node200,2,602.86
C_node2node200_timber_t3,0.0,1.0,B,C,timber,node2node200,3,427.38
C_node2node200_timber_t4,0.0,1.0,B,C,timber,node2node200,4,302.98
C_node2node200_timber_t5,0.0,1.0,B,C,timber,node2node200,5,214.79
C_node2node200_wide_t0,0.0,0.0,B,C,wide,node2node200,0,1515.0
C_node2node200_wide_t1,0.0,1.0,B,C,wide,node2node200,1,1275.59
C_node2node200_wide_t2,0.0,1.0,B,C,wide,node2node200,2,904.29
C_node2node200_wide_t3,0.0,1.0,B,C,wide,node2node200,3,641.07
C_node2node200_wide_t4,0.0,1.0,B,C,wide,node2node200,4,454.46
C_node2node200_wide_t5,0.0,1.0,B,C,wide,node2node200,5,322.18
C_node2node27_timber_t0,0.0,0.0,B,C,timber,node2node27,0,1096.0
C_node2node27_timber_t1,0.0,1.0,B,C,timber,node2node27,1,922.8
C_node2node27_timber_t2,0.0,1.0,B,C,timber,node2node27,2,654.19
C_node2node27_timber_t3,0.0,1.0,B,C,timber,node2node27,3,463.77
C_node2node27_timber_t4,0.0,1.0,B,C,timber,node2node27,4,328.77
C_node2node27_timber_t5,0.0,1.0,B,C,timber,node2node27,5,233.07
C_node2node27_wide_t0,0.0,0.0,B,C,wide,node2node27,0,1643.0
C_node2node27_wide_t1,0.0,1.0,B,C,wide,node2node27,1,1383.36
C_node2node27_wide_t2,0.0,1.0,B,C,wide,node2node27,2,980.69
C_node2node27_wide_t3,0.0,1.0,B,C,wide,node2node27,3,695.23
C_node2node27_wide_t4,0.0,1.0,B,C,wide,node2node27,4,492.86
C_node2node27_wide_t5,0.0,1.0,B,C,wide,node2node27,5,349.4
C_node3node56_timber_t0,0.0,0.0,B,C,timber,node3node56,0,690.0
C_node3node56_timber_t1,0.0,1.0,B,C,timber,node3node56,1,580.96
C_node3node56_timber_t2,0.0,1.0,B,C,timber,node3node56,2,411.85
C_node3node56_timber_t3,0.0,1.0,B,C,timber,node3node56,3,291.97
C_node3node56_timber_t4,0.0,1.0,B,C,timber,node3node56,4,206.98
C_node3node56_timber_t5,0.0,1.0,B,C,timber,node3node56,5,146.73
C_node3node56_wide_t0,0.0,0.0,B,C,wide,node3node56,0,1035.0
C_node3node56_wide_t1,0.0,1.0,B,C,wide,node3node56,1,871.44
C_node3node56_wide_t2,0.0,1.0,B,C,wide,node3node56,2,617.78
C_node3node56_wide_t3,0.0,1.0,B,C,wide,node3node56,3,437.96
C_node3node56_wide_t4,0.0,1.0,B,C,wide,node3node56,4,310.48
C_node3node56_wide_t5,0.0,1.0,B,C,wide,node3node56,5,220.1
C_node3node88_timber_t0,0.0,0.0,B,C,timber,node3node88,0,1043.0
C_node3node88_timber_t1,0.0,1.0,B,C,timber,node3node88,1,878.18
C_node3node88_timber_t2,0.0,1.0,B,C,timber,node3node88,2,622.56
C_node3node88_timber_t3,0.0,1.0,B,C,timber,node3node88,3,441.34
C_node3node88_timber_t4,0.0,1.0,B,C,timber,node3node88,4,312.88
C_node3node88_timber_t5,0.0,1.0,B,C,timber,node3node88,5,221.8
C_node3node88_wide_t0,0.0,0.0,B,C,wide,node3node88,0,1564.0
C_node3node88_wide_t1,0.0,1.0,B,C,wide,node3node88,1,1316.85
C_node3node88_wide_t2,0.0,1.0,B,C,wide,node3node88,2,933.54
C_node3node88_wide_t3,0.0,1.0,B,C,wide,node3node88,3,661.8
C_node3node88_wide_t4,0.0,1.0,B,C,wide,node3node88,4,469.16
C_node3node88_wide_t5,0.0,1.0,B,C,wide,node3node88,5,332.6
C_node3node162_timber_t0,0.0,0.0,B,C,timber,node3node162,0,918.0
C_node3node162_timber_t1,0.0,1.0,B,C,timber,node3node162,1,772.93
C_node3node162_timber_t2,0.0,1.0,B,C,timber,node3node162,2,547.95
C_node3node162_timber_t3,0.0,1.0,B,C,timber,node3node162,3,388.45
C_node3node162_timber_t4,0.0,1.0,B,C,timber,node3node162,4,275.38
C_node3node162_timber_t5,0.0,1.0,B,C,timber,node3node162,5,195.22
C_node3node162_wide_t0,0.0,0.0,B,C,wide,node3node162,0,1378.0
C_node3node162_wide_t1,0.0,1.0,B,C,wide,node3node162,1,1160.24
C_node3node162_wide_t2,0.0,1.0,B,C,wide,node3node162,2,822.52
C_node3node162_wide_t3,0.0,1.0,B,C,wide,node3node162,3,583.1
C_node3node162_wide_t4,0.0,1.0,B,C,wide,node3node162,4,413.37
C_node3node162_wide_t5,0.0,1.0,B,C,wide,node3node162,5,293.04
