variable,value,node_type_info
C_node96node104_wide_t1,1.0,node96transit_node104transit
C_node96node235_timber_t1,1.0,node96transit_node235source
C_node97node238_timber_t1,1.0,node97transit_node238source
C_node97node283_wide_t1,1.0,node97transit_node283source
C_node98node246_timber_t1,1.0,node98transit_node246source
C_node98node247_timber_t1,1.0,node98transit_node247source
C_node99node258_timber_t1,1.0,node99transit_node258source
C_node99node258_timber_t3,1.0,node99transit_node258source
C_node99node261_timber_t1,1.0,node99transit_node261source
C_node100node240_timber_t1,1.0,node100transit_node240source
C_node100node244_wide_t1,1.0,node100transit_node244source
C_node101node256_timber_t1,1.0,node101transit_node256source
C_node101node256_timber_t3,1.0,node101transit_node256source
C_node101node259_wide_t1,1.0,node101transit_node259source
C_node104node230_wide_t1,1.0,node104transit_node230exit
C_node105node123_timber_t2,1.0,node105transit_node123transit
C_node105node250_timber_t1,1.0,node105transit_node250source
C_node105node268_timber_t1,1.0,node105transit_node268source
C_node106node267_wide_t1,1.0,node106transit_node267source
C_node108node265_timber_t1,1.0,node108transit_node265source
C_node110node236_timber_t1,1.0,node110transit_node236source
C_node110node283_wide_t1,1.0,node110transit_node283source
C_node111node164_timber_t1,1.0,node111transit_node164transit
C_node111node136_timber_t1,1.0,node111transit_node136transit
C_node112node262_timber_t1,1.0,node112transit_node262source
C_node115node274_wide_t2,1.0,node115transit_node274source
C_node115node282_wide_t1,1.0,node115transit_node282source
C_node117node251_wide_t1,1.0,node117transit_node251source
C_node117node269_timber_t1,1.0,node117transit_node269source
C_node117node270_timber_t3,1.0,node117transit_node270source
C_node117node270_wide_t1,1.0,node117transit_node270source
C_node119node259_timber_t1,1.0,node119transit_node259source
C_node120node164_timber_t1,1.0,node120transit_node164transit
C_node120node239_timber_t1,1.0,node120transit_node239source
C_node120node257_timber_t1,1.0,node120transit_node257source
C_node121node245_timber_t1,1.0,node121transit_node245source
C_node121node246_timber_t1,1.0,node121transit_node246source
C_node123node250_timber_t1,1.0,node123transit_node250source
C_node123node254_timber_t1,1.0,node123transit_node254source
C_node123node268_timber_t1,1.0,node123transit_node268source
C_node125node250_timber_t1,1.0,node125transit_node250source
C_node125node254_timber_t1,1.0,node125transit_node254source
C_node126node255_timber_t1,1.0,node126transit_node255source
C_node126node255_timber_t3,1.0,node126transit_node255source
C_node128node262_timber_t1,1.0,node128transit_node262source
C_node130node257_timber_t1,1.0,node130transit_node257source
C_node130node271_timber_t1,1.0,node130transit_node271source
C_node131node155_timber_t1,1.0,node131transit_node155transit
C_node131node269_timber_t1,1.0,node131transit_node269source
C_node131node270_wide_t1,1.0,node131transit_node270source
C_node131node270_wide_t4,1.0,node131transit_node270source
C_node132node259_timber_t1,1.0,node132transit_node259source
C_node132node260_timber_t1,1.0,node132transit_node260source
C_node132node260_timber_t4,1.0,node132transit_node260source
C_node133node233_timber_t1,1.0,node133transit_node233source
C_node133node235_timber_t1,1.0,node133transit_node235source
C_node134node146_timber_t1,1.0,node134transit_node146transit
C_node134node242_timber_t1,1.0,node134transit_node242source
C_node134node263_timber_t1,1.0,node134transit_node263source
C_node134node263_timber_t3,1.0,node134transit_node263source
C_node136node222_timber_t1,1.0,node136transit_node222exit
C_node138node174_wide_t1,1.0,node138transit_node174transit
C_node138node193_wide_t1,1.0,node138transit_node193transit
C_node138node284_wide_t1,1.0,node138transit_node284source
C_node138node285_wide_t1,1.0,node138transit_node285source
C_node141node263_timber_t1,1.0,node141transit_node263source
C_node141node273_timber_t1,1.0,node141transit_node273source
C_node141node279_wide_t1,1.0,node141transit_node279source
C_node143node259_timber_t1,1.0,node143transit_node259source
C_node143node260_timber_t1,1.0,node143transit_node260source
C_node143node271_timber_t1,1.0,node143transit_node271source
C_node144node249_timber_t1,1.0,node144transit_node249source
C_node144node264_timber_t1,1.0,node144transit_node264source
C_node144node264_timber_t3,1.0,node144transit_node264source
C_node145node244_timber_t1,1.0,node145transit_node244source
C_node146node166_timber_t1,1.0,node146transit_node166transit
C_node146node242_timber_t1,1.0,node146transit_node242source
C_node147node256_timber_t1,1.0,node147transit_node256source
C_node147node256_timber_t4,1.0,node147transit_node256source
C_node148node240_timber_t1,1.0,node148transit_node240source
C_node148node245_timber_t1,1.0,node148transit_node245source
C_node150node180_wide_t1,1.0,node150transit_node180transit
C_node150node193_wide_t1,1.0,node150transit_node193transit
C_node150node283_wide_t1,1.0,node150transit_node283source
C_node150node285_wide_t1,1.0,node150transit_node285source
C_node151node261_timber_t1,1.0,node151transit_node261source
C_node151node261_wide_t4,1.0,node151transit_node261source
C_node152node170_wide_t3,1.0,node152transit_node170transit
C_node152node238_timber_t1,1.0,node152transit_node238source
C_node152node275_wide_t1,1.0,node152transit_node275source
C_node152node282_wide_t1,1.0,node152transit_node282source
C_node154node254_wide_t1,1.0,node154transit_node254source
C_node154node255_timber_t1,1.0,node154transit_node255source
C_node155node270_wide_t1,1.0,node155transit_node270source
C_node155node270_wide_t4,1.0,node155transit_node270source
C_node156node279_wide_t1,1.0,node156transit_node279source
C_node157node246_timber_t1,1.0,node157transit_node246source
C_node157node247_timber_t1,1.0,node157transit_node247source
C_node158node195_timber_t1,1.0,node158transit_node195transit
C_node158node177_wide_t1,1.0,node158transit_node177transit
C_node158node233_timber_t1,1.0,node158transit_node233source
C_node158node233_wide_t3,1.0,node158transit_node233source
C_node158node234_timber_t1,1.0,node158transit_node234source
C_node159node235_timber_t1,1.0,node159transit_node235source
C_node159node263_timber_t1,1.0,node159transit_node263source
C_node161node248_timber_t2,1.0,node161transit_node248source
C_node161node267_timber_t1,1.0,node161transit_node267source
C_node162node266_timber_t1,1.0,node162transit_node266source
C_node162node266_wide_t4,1.0,node162transit_node266source
C_node163node262_timber_t1,1.0,node163transit_node262source
C_node163node271_timber_t1,1.0,node163transit_node271source
C_node164node168_timber_t1,1.0,node164transit_node168transit
C_node164node239_timber_t1,1.0,node164transit_node239source
C_node166node242_timber_t1,1.0,node166transit_node242source
C_node166node243_timber_t1,1.0,node166transit_node243source
C_node168node202_timber_t1,1.0,node168transit_node202transit
C_node168node239_timber_t1,1.0,node168transit_node239source
C_node168node253_timber_t1,1.0,node168transit_node253source
C_node168node253_timber_t3,1.0,node168transit_node253source
C_node169node276_wide_t1,1.0,node169transit_node276source
C_node169node279_wide_t1,1.0,node169transit_node279source
C_node170node238_timber_t1,1.0,node170transit_node238source
C_node170node274_timber_t1,1.0,node170transit_node274source
