arc,type
node10node14,source_in_transit_out
node6node14,source_in_transit_out
node5node14,source_in_transit_out
node2node14,source_in_transit_out
node1node15,source_in_transit_out
node7node15,source_in_transit_out
node4node15,source_in_transit_out
node5node15,source_in_transit_out
node10node15,source_in_transit_out
node14node2,source_out_transit_in
node14node6,source_out_transit_in
node14node5,source_out_transit_in
node14node10,source_out_transit_in
node15node1,source_out_transit_in
node15node10,source_out_transit_in
node15node5,source_out_transit_in
node15node7,source_out_transit_in
node15node4,source_out_transit_in
node6node3,exit_in_transit_out
node2node3,exit_in_transit_out
node13node8,exit_in_exit_out
node9node8,exit_in_transit_out
node12node11,exit_in_exit_out
node4node11,exit_in_transit_out
node9node12,exit_in_transit_out
node11node12,exit_in_exit_out
node7node13,exit_in_transit_out
node8node13,exit_in_exit_out
node3node2,exit_out_transit_in
node3node6,exit_out_transit_in
node8node9,exit_out_transit_in
node11node4,exit_out_transit_in
node12node9,exit_out_transit_in
node13node7,exit_out_transit_in
node9node1,transit_in_transit_out
node4node1,transit_in_transit_out
node10node1,transit_in_transit_out
node4node7,transit_in_transit_out
node5node7,transit_in_transit_out
node1node9,transit_in_transit_out
node5node2,transit_in_transit_out
node6node2,transit_in_transit_out
node7node4,transit_in_transit_out
node1node4,transit_in_transit_out
node10node6,transit_in_transit_out
node2node6,transit_in_transit_out
node2node5,transit_in_transit_out
node7node5,transit_in_transit_out
node10node5,transit_in_transit_out
node5node10,transit_in_transit_out
node6node10,transit_in_transit_out
node1node10,transit_in_transit_out
