variable,value,node_type_info,action,road_type,edge,period
C_node1node15_timber_t1,1.0,node1transit_node15source,C,timber,node1node15,1.0
C_node2node3_timber_t1,1.0,node2transit_node3exit,C,timber,node2node3,1.0
C_node2node14_timber_t1,1.0,node2transit_node14source,C,timber,node2node14,1.0
C_node4node15_wide_t1,1.0,node4transit_node15source,C,wide,node4node15,1.0
C_node5node14_timber_t1,1.0,node5transit_node14source,C,timber,node5node14,1.0
C_node5node15_wide_t1,1.0,node5transit_node15source,C,wide,node5node15,1.0
C_node6node14_timber_t1,1.0,node6transit_node14source,C,timber,node6node14,1.0
C_node7node13_timber_t1,1.0,node7transit_node13exit,C,timber,node7node13,1.0
C_node7node15_wide_t1,1.0,node7transit_node15source,C,wide,node7node15,1.0
C_node10node14_timber_t1,1.0,node10transit_node14source,C,timber,node10node14,1.0
C_node10node15_wide_t1,1.0,node10transit_node15source,C,wide,node10node15,1.0
M_node2node3_timber_t2,1.0,node2transit_node3exit,M,timber,node2node3,2.0
M_node2node3_timber_t3,1.0,node2transit_node3exit,M,timber,node2node3,3.0
M_node2node3_timber_t4,1.0,node2transit_node3exit,M,timber,node2node3,4.0
M_node2node14_timber_t2,1.0,node2transit_node14source,M,timber,node2node14,2.0
M_node2node14_timber_t3,1.0,node2transit_node14source,M,timber,node2node14,3.0
M_node2node14_timber_t4,1.0,node2transit_node14source,M,timber,node2node14,4.0
M_node5node14_timber_t2,1.0,node5transit_node14source,M,timber,node5node14,2.0
M_node5node14_timber_t3,1.0,node5transit_node14source,M,timber,node5node14,3.0
M_node6node14_timber_t2,1.0,node6transit_node14source,M,timber,node6node14,2.0
M_node6node14_timber_t3,1.0,node6transit_node14source,M,timber,node6node14,3.0
M_node10node14_timber_t2,1.0,node10transit_node14source,M,timber,node10node14,2.0
M_node10node14_wide_t4,1.0,node10transit_node14source,M,wide,node10node14,4.0
U_node5node14_t4,1.0,node5transit_node14source,U,,node5node14,4.0
U_node6node14_t4,1.0,node6transit_node14source,U,,node6node14,4.0
U_node10node14_t3,1.0,node10transit_node14source,U,,node10node14,3.0
flow_timber_node15node7_t1,1.0,node15source_node7transit,flow,timber,node15node7,1.0
flow_timber_node2node3_t1,1.0,node2transit_node3exit,flow,timber,node2node3,1.0
flow_timber_node2node3_t2,1.0,node2transit_node3exit,flow,timber,node2node3,2.0
flow_timber_node2node3_t3,1.0,node2transit_node3exit,flow,timber,node2node3,3.0
flow_timber_node2node3_t4,1.0,node2transit_node3exit,flow,timber,node2node3,4.0
flow_timber_node14node2_t1,1.0,node14source_node2transit,flow,timber,node14node2,1.0
flow_timber_node14node2_t2,1.0,node14source_node2transit,flow,timber,node14node2,2.0
flow_timber_node14node2_t3,1.0,node14source_node2transit,flow,timber,node14node2,3.0
flow_timber_node14node2_t4,1.0,node14source_node2transit,flow,timber,node14node2,4.0
flow_timber_node7node13_t1,1.0,node7transit_node13exit,flow,timber,node7node13,1.0
