variable,lb,ub,type,edge,period,road_type
flow_timber_node1node26_t1,0.0,9.0,I,node1node26,1,timber
flow_timber_node1node26_t2,0.0,9.0,I,node1node26,2,timber
flow_timber_node1node26_t3,0.0,9.0,I,node1node26,3,timber
flow_timber_node1node26_t4,0.0,9.0,I,node1node26,4,timber
flow_timber_node1node26_t5,0.0,9.0,I,node1node26,5,timber
flow_wide_node1node26_t1,0.0,9.0,I,node1node26,1,wide
flow_wide_node1node26_t2,0.0,9.0,I,node1node26,2,wide
flow_wide_node1node26_t3,0.0,9.0,I,node1node26,3,wide
flow_wide_node1node26_t4,0.0,9.0,I,node1node26,4,wide
flow_wide_node1node26_t5,0.0,9.0,I,node1node26,5,wide
flow_timber_node1node10_t1,0.0,9.0,I,node1node10,1,timber
flow_timber_node1node10_t2,0.0,9.0,I,node1node10,2,timber
flow_timber_node1node10_t3,0.0,9.0,I,node1node10,3,timber
flow_timber_node1node10_t4,0.0,9.0,I,node1node10,4,timber
flow_timber_node1node10_t5,0.0,9.0,I,node1node10,5,timber
flow_wide_node1node10_t1,0.0,9.0,I,node1node10,1,wide
flow_wide_node1node10_t2,0.0,9.0,I,node1node10,2,wide
flow_wide_node1node10_t3,0.0,9.0,I,node1node10,3,wide
flow_wide_node1node10_t4,0.0,9.0,I,node1node10,4,wide
flow_wide_node1node10_t5,0.0,9.0,I,node1node10,5,wide
flow_timber_node1node39_t1,0.0,9.0,I,node1node39,1,timber
flow_timber_node1node39_t2,0.0,9.0,I,node1node39,2,timber
flow_timber_node1node39_t3,0.0,9.0,I,node1node39,3,timber
flow_timber_node1node39_t4,0.0,9.0,I,node1node39,4,timber
flow_timber_node1node39_t5,0.0,9.0,I,node1node39,5,timber
flow_wide_node1node39_t1,0.0,9.0,I,node1node39,1,wide
flow_wide_node1node39_t2,0.0,9.0,I,node1node39,2,wide
flow_wide_node1node39_t3,0.0,9.0,I,node1node39,3,wide
flow_wide_node1node39_t4,0.0,9.0,I,node1node39,4,wide
flow_wide_node1node39_t5,0.0,9.0,I,node1node39,5,wide
flow_timber_node1node41_t1,0.0,9.0,I,node1node41,1,timber
flow_timber_node1node41_t2,0.0,9.0,I,node1node41,2,timber
flow_timber_node1node41_t3,0.0,9.0,I,node1node41,3,timber
flow_timber_node1node41_t4,0.0,9.0,I,node1node41,4,timber
flow_timber_node1node41_t5,0.0,9.0,I,node1node41,5,timber
flow_wide_node1node41_t1,0.0,9.0,I,node1node41,1,wide
flow_wide_node1node41_t2,0.0,9.0,I,node1node41,2,wide
flow_wide_node1node41_t3,0.0,9.0,I,node1node41,3,wide
flow_wide_node1node41_t4,0.0,9.0,I,node1node41,4,wide
flow_wide_node1node41_t5,0.0,9.0,I,node1node41,5,wide
flow_timber_node26node1_t1,0.0,9.0,I,node26node1,1,timber
flow_timber_node26node1_t2,0.0,9.0,I,node26node1,2,timber
flow_timber_node26node1_t3,0.0,9.0,I,node26node1,3,timber
flow_timber_node26node1_t4,0.0,9.0,I,node26node1,4,timber
flow_timber_node26node1_t5,0.0,9.0,I,node26node1,5,timber
flow_wide_node26node1_t1,0.0,9.0,I,node26node1,1,wide
flow_wide_node26node1_t2,0.0,9.0,I,node26node1,2,wide
flow_wide_node26node1_t3,0.0,9.0,I,node26node1,3,wide
flow_wide_node26node1_t4,0.0,9.0,I,node26node1,4,wide
flow_wide_node26node1_t5,0.0,9.0,I,node26node1,5,wide
flow_timber_node26node16_t1,0.0,9.0,I,node26node16,1,timber
flow_timber_node26node16_t2,0.0,9.0,I,node26node16,2,timber
flow_timber_node26node16_t3,0.0,9.0,I,node26node16,3,timber
flow_timber_node26node16_t4,0.0,9.0,I,node26node16,4,timber
flow_timber_node26node16_t5,0.0,9.0,I,node26node16,5,timber
flow_wide_node26node16_t1,0.0,9.0,I,node26node16,1,wide
flow_wide_node26node16_t2,0.0,9.0,I,node26node16,2,wide
flow_wide_node26node16_t3,0.0,9.0,I,node26node16,3,wide
flow_wide_node26node16_t4,0.0,9.0,I,node26node16,4,wide
flow_wide_node26node16_t5,0.0,9.0,I,node26node16,5,wide
flow_timber_node26node39_t1,0.0,9.0,I,node26node39,1,timber
flow_timber_node26node39_t2,0.0,9.0,I,node26node39,2,timber
flow_timber_node26node39_t3,0.0,9.0,I,node26node39,3,timber
flow_timber_node26node39_t4,0.0,9.0,I,node26node39,4,timber
flow_timber_node26node39_t5,0.0,9.0,I,node26node39,5,timber
flow_wide_node26node39_t1,0.0,9.0,I,node26node39,1,wide
flow_wide_node26node39_t2,0.0,9.0,I,node26node39,2,wide
flow_wide_node26node39_t3,0.0,9.0,I,node26node39,3,wide
flow_wide_node26node39_t4,0.0,9.0,I,node26node39,4,wide
flow_wide_node26node39_t5,0.0,9.0,I,node26node39,5,wide
flow_timber_node26node41_t1,0.0,9.0,I,node26node41,1,timber
flow_timber_node26node41_t2,0.0,9.0,I,node26node41,2,timber
flow_timber_node26node41_t3,0.0,9.0,I,node26node41,3,timber
flow_timber_node26node41_t4,0.0,9.0,I,node26node41,4,timber
