x,y,is_exit,is_source,stands
-15619.97148,148999.27151,False,False,"[1009, 1341]"
-15793.61828,149365.17751,False,False,"[1009, 1339, 1341]"
-15811.95098,149403.67461,False,False,"[1009, 1235, 1339]"
-15670.99908,149537.82541,False,False,"[1339, 1341, 1294]"
-15624.13075,149940.34083,True,False,[1294]
-16193.90588,149396.15961,True,False,[1235]
-15634.59598,149548.87011,False,False,"[1341, 1294]"
-15674.55638,149714.29631,False,False,"[1339, 1294]"
-15942.25358,149158.39901,True,False,[1009]
-16492.11498,150128.50021,False,False,"[1339, 1235]"
-16017.06138,149231.68971,False,False,"[1009, 1235]"
-15788.7415,149025.24159,True,False,[1009]
-15594.54804,149561.0209,True,False,[1294]
-15500.88077,149002.84667,True,False,[1341]
-15610.6063,149500.43285,True,False,[1341]
