"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-15664.25268, 150027.88071)","(-15715.46478, 150072.56821)",0.06796802073519623,23.5684,False,False
"(-15664.25268, 150027.88071)","(-15633.27606, 149960.79595)",0.07389124448053157,23.5684,True,False
"(-16778.70888, 149874.74821)","(-16735.61448, 149882.30321)",0.04375163238509134,23.5684,False,False
"(-16778.70888, 149874.74821)","(-16791.40498, 149933.36191)",0.059972967101035876,23.5684,False,False
"(-15877.87558, 149064.23291)","(-15907.88078, 149104.95591)",0.05058334465058459,46.1107,True,False
"(-15877.87558, 149064.23291)","(-15849.01232, 149047.76755)",0.03322944263386417,46.1107,True,False
"(-15570.61278, 149201.29521)","(-15579.62388, 149202.66721)",0.009114949654825483,46.1107,False,False
"(-15570.61278, 149201.29521)","(-15560.74678, 149199.79321)",0.009979677349494962,46.1107,False,False
"(-16791.40498, 149933.36191)","(-16751.65348, 149997.72251)",0.0756469998387775,23.5684,False,False
"(-15924.27318, 149875.35241)","(-15999.89108, 149898.06391)",0.07895491772309128,23.5684,False,False
"(-15924.27318, 149875.35241)","(-15873.75828, 149817.05011)",0.07714216296745781,23.5684,False,False
"(-15618.78318, 149517.63841)","(-15633.59988, 149536.15921)",0.02371823415707678,46.1107,False,False
"(-15618.78318, 149517.63841)","(-15610.6063, 149500.43285)",0.019049741768540816,46.1107,True,False
"(-16027.24558, 149943.32661)","(-16077.97838, 149979.41281)",0.062257777235309335,23.5684,False,False
"(-16027.24558, 149943.32661)","(-15999.89108, 149898.06391)",0.052886488648229896,23.5684,False,False
"(-15470.58808, 149163.95611)","(-15470.44708, 149164.15681)",0.00024527839284076266,46.1107,False,False
"(-15470.58808, 149163.95611)","(-15470.87658, 149163.54741)",0.0005002678682468917,46.1107,False,False
"(-15481.56848, 149139.17741)","(-15482.25228, 149133.57001)",0.005648939475697301,46.1107,False,False
"(-15481.56848, 149139.17741)","(-15481.49658, 149139.76801)",0.0005949604776747919,46.1107,False,False
"(-16102.60028, 149324.25061)","(-16086.40418, 149305.67671)",0.024643526866493886,23.5684,False,False
"(-16102.60028, 149324.25061)","(-16140.55138, 149363.93091)",0.054907305518488096,23.5684,False,False
"(-15481.48808, 149693.88531)","(-15500.69658, 149692.21201)",0.019281244906387787,23.5684,False,False
"(-15481.48808, 149693.88531)","(-15468.72278, 149694.99731)",0.01281364226478808,23.5684,False,False
"(-16191.43188, 150029.67341)","(-16255.71778, 150054.05851)",0.06875543644556976,23.5684,False,False
"(-16191.43188, 150029.67341)","(-16077.97838, 149979.41281)",0.12408797111165878,23.5684,False,False
"(-15583.07898, 149881.33411)","(-15588.01568, 149897.91681)",0.017301934752505847,23.5684,False,False
"(-15583.07898, 149881.33411)","(-15575.52858, 149855.97201)",0.026462136281296778,23.5684,False,False
"(-15823.90448, 149033.44451)","(-15788.7415, 149025.24159)",0.036107105381169985,46.1107,True,False
"(-15823.90448, 149033.44451)","(-15849.01232, 149047.76755)",0.028905935451164638,46.1107,True,False
"(-15602.47048, 149206.14551)","(-15603.08018, 149206.23851)",0.0006167520490439139,46.1107,False,False
"(-15602.47048, 149206.14551)","(-15602.46768, 149206.14501)",2.8442925299276204e-06,46.1107,False,False
"(-15568.71988, 149833.10121)","(-15575.52858, 149855.97201)",0.02386277201689251,23.5684,False,False
"(-15568.71988, 149833.10121)","(-15568.71738, 149833.09291)",8.668333160591789e-06,23.5684,False,False
"(-15550.69258, 149094.39891)","(-15529.26128, 149139.64281)",0.05006307128912614,46.1107,False,False
"(-15550.69258, 149094.39891)","(-15560.14318, 149065.65971)",0.030253189203766954,46.1107,False,False
"(-15513.79638, 149302.37291)","(-15552.69018, 149326.18551)",0.04560446904855063,46.1107,False,False
"(-15513.79638, 149302.37291)","(-15501.71524, 149289.82714)",0.017416954056103787,46.1107,True,False
"(-15473.48738, 149159.70311)","(-15472.52498, 149161.12131)",0.0017139151087377648,46.1107,False,False
"(-15473.48738, 149159.70311)","(-15474.38778, 149158.37631)",0.001603470735630557,46.1107,False,False
"(-16255.71778, 150054.05851)","(-16379.09948, 150091.50601)",0.12893936230314104,23.5684,False,False
"(-15873.75828, 149817.05011)","(-15843.26998, 149786.28151)",0.04331562284962195,23.5684,False,False
"(-15560.14318, 149065.65971)","(-15571.32638, 149055.52541)",0.015091984585538575,46.1107,False,False
"(-15474.56608, 149281.41831)","(-15493.15878, 149280.94161)",0.01859881007430236,46.1107,False,False
"(-15474.56608, 149281.41831)","(-15462.20248, 149281.73531)",0.012367663237653361,46.1107,False,False
"(-15455.55588, 149185.28141)","(-15451.29278, 149191.32911)",0.007399236237609052,46.1107,False,False
"(-15455.55588, 149185.28141)","(-15460.30438, 149178.54531)",0.008241559043052515,46.1107,False,False
"(-15619.97148, 148999.27151)","(-15600.37048, 149023.25441)",0.030973838854913543,46.1107,False,False
"(-15619.97148, 148999.27151)","(-15663.86318, 148962.19151)",0.05745787786621658,46.1107,False,False
"(-15619.97148, 148999.27151)","(-15550.95318, 148992.04341)",0.06939575753963387,46.1107,False,False
"(-15386.67088, 149574.81071)","(-15385.18978, 149580.38481)",0.005767516625028045,23.5684,False,False
"(-15386.67088, 149574.81071)","(-15388.29288, 149568.70661)",0.006315925966156131,23.5684,False,False
"(-15451.29278, 149191.32911)","(-15449.95928, 149193.22081)",0.0023144656273165346,46.1107,False,False
"(-15482.63548, 149130.42641)","(-15482.25228, 149133.57001)",0.00316686962157667,46.1107,False,False
"(-15482.63548, 149130.42641)","(-15482.82318, 149128.88771)",0.001550106118923505,46.1107,False,False
"(-15561.43778, 149808.20651)","(-15564.13278, 149817.69331)",0.009862170108056905,23.5684,False,False
"(-15561.43778, 149808.20651)","(-15560.18648, 149803.80161)",0.004579180679984975,23.5684,False,False
"(-15601.53718, 149206.00371)","(-15602.46768, 149206.14501)",0.0009411673283777329,46.1107,False,False
"(-15601.53718, 149206.00371)","(-15600.30248, 149205.81571)",0.0012489307787046005,46.1107,False,False
"(-15502.15008, 149561.18511)","(-15447.83318, 149557.48271)",0.05444293702005644,23.5684,False,False
"(-15502.15008, 149561.18511)","(-15577.15548, 149566.29791)",0.07517945698793008,23.5684,False,False
"(-15529.26128, 149139.64281)","(-15517.35498, 149170.59911)",0.03316703920131011,46.1107,False,False
"(-15793.61828, 149365.17751)","(-15771.41578, 149315.21621)",0.054672502265211836,46.1107,False,False
"(-15793.61828, 149365.17751)","(-15806.01598, 149394.50761)",0.03184270295216026,23.5684,False,False
"(-15793.61828, 149365.17751)","(-15746.77528, 149398.86511)",0.05769853588056105,46.1107,False,False
"(-15483.83418, 149119.56701)","(-15483.80168, 149120.10171)",0.0005356867928075641,46.1107,False,False
"(-15483.83418, 149119.56701)","(-15485.10098, 149098.73271)",0.020872777456042744,46.1107,False,False
"(-15476.43298, 149155.36231)","(-15475.37958, 149156.91461)",0.0018759762391964288,46.1107,False,False
"(-15476.43298, 149155.36231)","(-15480.28808, 149149.68111)",0.006865699487300044,46.1107,False,False
"(-15811.95098, 149403.67461)","(-15840.75558, 149381.68081)",0.03624130543454276,23.5684,False,False
"(-15811.95098, 149403.67461)","(-15806.01598, 149394.50761)",0.01092053634212856,23.5684,False,False
"(-15811.95098, 149403.67461)","(-15833.77018, 149437.37581)",0.040147831449291245,23.5684,False,False
"(-16284.68278, 149852.48811)","(-16356.34938, 149915.21171)",0.09523839326931002,23.5684,False,False
"(-16284.68278, 149852.48811)","(-16221.74348, 149794.79101)",0.08538331706429683,23.5684,False,False
"(-15625.29379, 149940.73314)","(-15624.21298, 149940.51621)",0.0011023651305246882,23.5684,False,False
"(-15625.29379, 149940.73314)","(-15690.15528, 149958.46721)",0.06724217518630221,23.5684,False,False
"(-15624.21298, 149940.51621)","(-15624.13075, 149940.34083)",0.0001937005867316946,23.5684,True,False
"(-16101.02698, 149674.62261)","(-16146.00628, 149723.57051)",0.06647581773020801,23.5684,False,False
"(-16101.02698, 149674.62261)","(-16073.24568, 149650.81001)",0.036590170106877845,23.5684,False,False
"(-15670.99908, 149537.82541)","(-15634.59598, 149548.87011)",0.03804170195587908,46.1107,False,False
"(-15670.99908, 149537.82541)","(-15731.65198, 149556.07351)",0.06333851460225451,23.5684,False,False
"(-15670.99908, 149537.82541)","(-15717.81378, 149471.49851)",0.08118419673617612,46.1107,False,False
"(-15482.82318, 149128.88771)","(-15483.70968, 149121.61581)",0.0073257362674556134,46.1107,False,False
"(-16086.40418, 149305.67671)","(-16059.87208, 149275.24931)",0.040370521437915106,23.5684,False,False
"(-15529.46438, 149195.03031)","(-15543.06928, 149197.10171)",0.013761686014800297,46.1107,False,False
"(-15529.46438, 149195.03031)","(-15514.97368, 149192.82421)",0.014657669108697124,46.1107,False,False
"(-16356.06658, 149547.23811)","(-16391.76558, 149607.77001)",0.07027467195661692,23.5684,False,False
"(-16356.06658, 149547.23811)","(-16331.59884, 149514.21081)",0.04110319751550561,23.5684,True,False
"(-16651.11488, 150045.42071)","(-16601.87618, 150075.87361)",0.05789497988686413,23.5684,False,False
"(-16651.11488, 150045.42071)","(-16681.90173, 150043.98027)",0.030820528877943384,23.5684,True,False
"(-16485.25828, 150068.36541)","(-16492.11498, 150128.50021)",0.060524445523523644,23.5684,False,False
"(-16485.25828, 150068.36541)","(-16451.92068, 149992.16531)",0.08317361849629959,23.5684,False,False
"(-15568.71738, 149833.09291)","(-15564.13278, 149817.69331)",0.0160675523126621,23.5684,False,False
"(-15500.69658, 149692.21201)","(-15521.17198, 149690.42841)",0.02055293735989959,23.5684,False,False
"(-15468.72278, 149694.99731)","(-15461.26038, 149693.95951)",0.007534218114711492,23.5684,False,False
"(-15447.83318, 149557.48271)","(-15432.42958, 149560.20351)",0.015642047359597316,23.5684,False,False
"(-15717.72428, 149733.91301)","(-15796.81658, 149761.69821)",0.08383083715632787,23.5684,False,False
"(-15717.72428, 149733.91301)","(-15674.55638, 149714.29631)",0.04741605750480959,23.5684,False,False
"(-16422.19278, 149634.22841)","(-16391.76558, 149607.77001)",0.04032197205495142,23.5684,False,False
"(-16422.19278, 149634.22841)","(-16433.69169, 149651.75062)",0.020958358105348032,23.5684,True,False
"(-15549.11008, 149764.81151)","(-15551.07158, 149771.71641)",0.007178100463208641,23.5684,False,False
"(-15549.11008, 149764.81151)","(-15544.55798, 149752.09621)",0.01350557175762214,23.5684,False,False
