"Source(x,y)","Target(x,y)"
"(-15588.50576, 149723.41652)","(-15771.70978, 150101.53671)"
"(-16492.11498, 150128.50021)","(-16564.69858, 150145.65881)"
"(-16574.49956, 150174.84172)","(-16564.69858, 150145.65881)"
"(-16681.90172, 150043.98027)","(-16564.69858, 150145.65881)"
"(-16292.8521, 149684.2472)","(-16564.69858, 150145.65881)"
"(-16675.83992, 150153.96904)","(-16564.69858, 150145.65881)"
"(-16601.72959, 149811.74573)","(-16659.49288, 149900.12391)"
"(-16292.8521, 149684.2472)","(-16659.49288, 149900.12391)"
"(-16721.6544, 149755.09882)","(-16659.49288, 149900.12391)"
"(-16776.26926, 149021.65721)","(-16776.74348, 149006.34991)"
"(-16683.429, 148898.24976)","(-16776.74348, 149006.34991)"
"(-16366.64318, 148905.93287)","(-16776.74348, 149006.34991)"
"(-15239.2155, 149383.64563)","(-15279.23408, 149386.44861)"
"(-15383.42364, 149405.95416)","(-15279.23408, 149386.44861)"
"(-15337.33357, 149837.40556)","(-15279.23408, 149386.44861)"
"(-15849.01234, 149047.76756)","(-15877.87558, 149064.23291)"
"(-16022.10956, 149015.14463)","(-15877.87558, 149064.23291)"
"(-15918.87544, 149122.0505)","(-15877.87558, 149064.23291)"
"(-15684.28178, 148934.79575)","(-15877.87558, 149064.23291)"
"(-16366.64318, 148905.93287)","(-15877.87558, 149064.23291)"
"(-15764.51447, 149165.73973)","(-15877.87558, 149064.23291)"
"(-15793.61828, 149365.17751)","(-15619.97148, 148999.27151)"
"(-15500.88077, 149002.84667)","(-15619.97148, 148999.27151)"
"(-15788.74149, 149025.24159)","(-15619.97148, 148999.27151)"
"(-15684.28178, 148934.79575)","(-15619.97148, 148999.27151)"
"(-15606.52116, 149283.65674)","(-15619.97148, 148999.27151)"
"(-15764.51447, 149165.73973)","(-15619.97148, 148999.27151)"
"(-16331.59883, 149514.2108)","(-16356.06658, 149547.23811)"
"(-16433.69168, 149651.7506)","(-16356.06658, 149547.23811)"
"(-16462.34046, 149506.2213)","(-16356.06658, 149547.23811)"
"(-16292.8521, 149684.2472)","(-16356.06658, 149547.23811)"
"(-15674.55638, 149714.29631)","(-15624.13075, 149940.34083)"
"(-15588.50576, 149723.41652)","(-15624.13075, 149940.34083)"
"(-16449.97398, 149676.56181)","(-16499.45678, 149737.91531)"
"(-16553.56148, 149769.65901)","(-16499.45678, 149737.91531)"
"(-16628.56808, 149630.25971)","(-16499.45678, 149737.91531)"
"(-16559.44949, 149626.45824)","(-16499.45678, 149737.91531)"
"(-16292.8521, 149684.2472)","(-16499.45678, 149737.91531)"
"(-15078.50408, 149746.25911)","(-15050.65908, 149725.68891)"
"(-15025.81858, 149541.44301)","(-15050.65908, 149725.68891)"
"(-15337.33357, 149837.40556)","(-15050.65908, 149725.68891)"
"(-16316.34628, 149259.96351)","(-16473.25068, 149342.17171)"
"(-16315.87153, 149475.02299)","(-16473.25068, 149342.17171)"
"(-16323.37635, 149369.71863)","(-16473.25068, 149342.17171)"
"(-16462.34046, 149506.2213)","(-16473.25068, 149342.17171)"
"(-15670.99908, 149537.82541)","(-15674.55638, 149714.29631)"
"(-16492.11498, 150128.50021)","(-15674.55638, 149714.29631)"
"(-15588.50576, 149723.41652)","(-15674.55638, 149714.29631)"
"(-16032.55339, 149773.62856)","(-15674.55638, 149714.29631)"
"(-16303.38155, 149197.15631)","(-16316.34628, 149259.96351)"
"(-16209.73468, 149375.92036)","(-16316.34628, 149259.96351)"
"(-16208.66676, 149270.10625)","(-16316.34628, 149259.96351)"
"(-16323.37635, 149369.71863)","(-16316.34628, 149259.96351)"
"(-15610.6063, 149500.43285)","(-15593.82428, 149372.17921)"
"(-15572.53398, 149327.77301)","(-15593.82428, 149372.17921)"
"(-15606.52116, 149283.65674)","(-15593.82428, 149372.17921)"
"(-16285.35536, 149161.40208)","(-16245.86728, 149152.28741)"
"(-16121.89008, 149268.83801)","(-16245.86728, 149152.28741)"
"(-16116.91647, 149190.97586)","(-16245.86728, 149152.28741)"
"(-16208.66676, 149270.10625)","(-16245.86728, 149152.28741)"
"(-16097.64202, 149294.01046)","(-16121.89008, 149268.83801)"
"(-16116.91647, 149190.97586)","(-16121.89008, 149268.83801)"
"(-16208.66676, 149270.10625)","(-16121.89008, 149268.83801)"
"(-15501.71524, 149289.82714)","(-15572.53398, 149327.77301)"
"(-15606.52116, 149283.65674)","(-15572.53398, 149327.77301)"
"(-16662.33718, 149556.03021)","(-16864.50628, 149700.05771)"
"(-17289.9082, 149690.33503)","(-16864.50628, 149700.05771)"
"(-17157.83597, 149889.99859)","(-16864.50628, 149700.05771)"
"(-16721.6544, 149755.09882)","(-16864.50628, 149700.05771)"
"(-15239.2155, 149383.64563)","(-15025.81858, 149541.44301)"
"(-15337.33357, 149837.40556)","(-15025.81858, 149541.44301)"
"(-15383.42364, 149405.95416)","(-15432.42958, 149560.20351)"
"(-15594.54804, 149561.0209)","(-15432.42958, 149560.20351)"
"(-15633.27607, 149960.79597)","(-15432.42958, 149560.20351)"
"(-15337.33357, 149837.40556)","(-15432.42958, 149560.20351)"
"(-15588.50576, 149723.41652)","(-15432.42958, 149560.20351)"
"(-15417.75238, 149244.42911)","(-15443.63188, 149202.19701)"
"(-15471.91978, 149052.76171)","(-15443.63188, 149202.19701)"
"(-15606.52116, 149283.65674)","(-15443.63188, 149202.19701)"
"(-15811.95098, 149403.67461)","(-16492.11498, 150128.50021)"
"(-16292.8521, 149684.2472)","(-16492.11498, 150128.50021)"
"(-16032.55339, 149773.62856)","(-16492.11498, 150128.50021)"
"(-16758.59888, 150041.86021)","(-16718.05148, 150042.28891)"
"(-16681.90172, 150043.98027)","(-16718.05148, 150042.28891)"
"(-16292.8521, 149684.2472)","(-16718.05148, 150042.28891)"
"(-17157.83597, 149889.99859)","(-16718.05148, 150042.28891)"
"(-16675.83992, 150153.96904)","(-16718.05148, 150042.28891)"
"(-15995.85048, 149206.55341)","(-16017.06138, 149231.68971)"
"(-16086.40418, 149305.67671)","(-16017.06138, 149231.68971)"
"(-15811.95098, 149403.67461)","(-16017.06138, 149231.68971)"
"(-15764.51447, 149165.73973)","(-16017.06138, 149231.68971)"
"(-16116.91647, 149190.97586)","(-16017.06138, 149231.68971)"
"(-16292.8521, 149684.2472)","(-16017.06138, 149231.68971)"
"(-15793.61828, 149365.17751)","(-15811.95098, 149403.67461)"
"(-15764.51447, 149165.73973)","(-15811.95098, 149403.67461)"
"(-16292.8521, 149684.2472)","(-15811.95098, 149403.67461)"
"(-16032.55339, 149773.62856)","(-15811.95098, 149403.67461)"
"(-15634.59598, 149548.87011)","(-15670.99908, 149537.82541)"
"(-15793.61828, 149365.17751)","(-15670.99908, 149537.82541)"
"(-15606.52116, 149283.65674)","(-15670.99908, 149537.82541)"
"(-15588.50576, 149723.41652)","(-15670.99908, 149537.82541)"
"(-16032.55339, 149773.62856)","(-15670.99908, 149537.82541)"
"(-16097.64202, 149294.01046)","(-16086.40418, 149305.67671)"
"(-16193.90588, 149396.15961)","(-16086.40418, 149305.67671)"
"(-16116.91647, 149190.97586)","(-16086.40418, 149305.67671)"
"(-16208.66676, 149270.10625)","(-16086.40418, 149305.67671)"
"(-16292.8521, 149684.2472)","(-16086.40418, 149305.67671)"
"(-15450.38611, 148808.33277)","(-15412.13218, 148814.67231)"
"(-15684.28178, 148934.79575)","(-15412.13218, 148814.67231)"
"(-15082.78238, 150019.21581)","(-15068.22688, 149890.74231)"
"(-15078.50408, 149746.25911)","(-15068.22688, 149890.74231)"
"(-15337.33357, 149837.40556)","(-15068.22688, 149890.74231)"
"(-15337.33357, 149837.40556)","(-15078.50408, 149746.25911)"
"(-16209.73468, 149375.92036)","(-16193.90588, 149396.15961)"
"(-16268.40903, 149459.63785)","(-16193.90588, 149396.15961)"
"(-16208.66676, 149270.10625)","(-16193.90588, 149396.15961)"
"(-16323.37635, 149369.71863)","(-16193.90588, 149396.15961)"
"(-16292.8521, 149684.2472)","(-16193.90588, 149396.15961)"
"(-16628.56808, 149630.25971)","(-16662.33718, 149556.03021)"
"(-16559.44949, 149626.45824)","(-16662.33718, 149556.03021)"
"(-16721.6544, 149755.09882)","(-16662.33718, 149556.03021)"
"(-16758.81272, 150053.87764)","(-16758.59888, 150041.86021)"
"(-16905.11617, 149968.61218)","(-16758.59888, 150041.86021)"
"(-17157.83597, 149889.99859)","(-16758.59888, 150041.86021)"
"(-16675.83992, 150153.96904)","(-16758.59888, 150041.86021)"
"(-16268.40903, 149459.63785)","(-16308.30998, 149482.77481)"
"(-16315.87153, 149475.02299)","(-16308.30998, 149482.77481)"
"(-16331.59883, 149514.2108)","(-16308.30998, 149482.77481)"
"(-16323.37635, 149369.71863)","(-16308.30998, 149482.77481)"
"(-16462.34046, 149506.2213)","(-16308.30998, 149482.77481)"
"(-16292.8521, 149684.2472)","(-16308.30998, 149482.77481)"
"(-15477.80048, 149007.82631)","(-15471.91978, 149052.76171)"
"(-15419.87893, 149065.40362)","(-15471.91978, 149052.76171)"
"(-15219.81608, 148776.07505)","(-15471.91978, 149052.76171)"
"(-15606.52116, 149283.65674)","(-15471.91978, 149052.76171)"
"(-17338.35242, 150043.75704)","(-17064.65368, 149924.49661)"
"(-16965.48659, 149930.30321)","(-17064.65368, 149924.49661)"
"(-17157.83597, 149889.99859)","(-17064.65368, 149924.49661)"
"(-15500.88077, 149002.84667)","(-15477.80048, 149007.82631)"
"(-15684.28178, 148934.79575)","(-15477.80048, 149007.82631)"
"(-15219.81608, 148776.07505)","(-15477.80048, 149007.82631)"
"(-15606.52116, 149283.65674)","(-15477.80048, 149007.82631)"
"(-16641.31994, 148826.02313)","(-16636.54468, 148817.15481)"
"(-16512.74376, 148760.74466)","(-16636.54468, 148817.15481)"
"(-16366.64318, 148905.93287)","(-16636.54468, 148817.15481)"
"(-15918.87544, 149122.0505)","(-15942.25358, 149158.39901)"
"(-15995.85048, 149206.55341)","(-15942.25358, 149158.39901)"
"(-16007.6823, 149102.63771)","(-15942.25358, 149158.39901)"
"(-16366.64318, 148905.93287)","(-15942.25358, 149158.39901)"
"(-16053.31948, 149116.13761)","(-15942.25358, 149158.39901)"
"(-15764.51447, 149165.73973)","(-15942.25358, 149158.39901)"
"(-15446.14765, 149278.21116)","(-15417.75238, 149244.42911)"
"(-15606.52116, 149283.65674)","(-15417.75238, 149244.42911)"
"(-15337.33357, 149837.40556)","(-15082.78238, 150019.21581)"
"(-15606.52116, 149283.65674)","(-15793.61828, 149365.17751)"
"(-15764.51447, 149165.73973)","(-15793.61828, 149365.17751)"
"(-16032.55339, 149773.62856)","(-15793.61828, 149365.17751)"
"(-15594.54804, 149561.0209)","(-15634.59598, 149548.87011)"
"(-15610.6063, 149500.43285)","(-15634.59598, 149548.87011)"
"(-15606.52116, 149283.65674)","(-15634.59598, 149548.87011)"
"(-15588.50576, 149723.41652)","(-15634.59598, 149548.87011)"
"(-16758.81272, 150053.87764)","(-16759.96308, 150118.52581)"
"(-16574.49956, 150174.84172)","(-16759.96308, 150118.52581)"
"(-16675.83992, 150153.96904)","(-16759.96308, 150118.52581)"
"(-16601.72959, 149811.74573)","(-16553.56148, 149769.65901)"
"(-16628.56808, 149630.25971)","(-16553.56148, 149769.65901)"
"(-16292.8521, 149684.2472)","(-16553.56148, 149769.65901)"
"(-16721.6544, 149755.09882)","(-16553.56148, 149769.65901)"
"(-16559.44949, 149626.45824)","(-16628.56808, 149630.25971)"
"(-16721.6544, 149755.09882)","(-16628.56808, 149630.25971)"
"(-16433.69168, 149651.7506)","(-16449.97398, 149676.56181)"
"(-16462.34046, 149506.2213)","(-16449.97398, 149676.56181)"
"(-16559.44949, 149626.45824)","(-16449.97398, 149676.56181)"
"(-16292.8521, 149684.2472)","(-16449.97398, 149676.56181)"
"(-16048.51648, 149164.73519)","(-15995.85048, 149206.55341)"
"(-16053.31948, 149116.13761)","(-15995.85048, 149206.55341)"
"(-15764.51447, 149165.73973)","(-15995.85048, 149206.55341)"
"(-16116.91647, 149190.97586)","(-15995.85048, 149206.55341)"
"(-16139.07027, 149017.76038)","(-16117.07368, 149032.53151)"
"(-16007.6823, 149102.63771)","(-16117.07368, 149032.53151)"
"(-16366.64318, 148905.93287)","(-16117.07368, 149032.53151)"
"(-16053.31948, 149116.13761)","(-16117.07368, 149032.53151)"
"(-15788.74149, 149025.24159)","(-15849.01234, 149047.76756)"
"(-15684.28178, 148934.79575)","(-15849.01234, 149047.76756)"
"(-15764.51447, 149165.73973)","(-15849.01234, 149047.76756)"
"(-15684.28178, 148934.79575)","(-15788.74149, 149025.24159)"
"(-15764.51447, 149165.73973)","(-15788.74149, 149025.24159)"
"(-15450.38611, 148808.33277)","(-15641.03461, 148879.14287)"
"(-15684.28178, 148934.79575)","(-15641.03461, 148879.14287)"
"(-15684.28178, 148934.79575)","(-15500.88077, 149002.84667)"
"(-15606.52116, 149283.65674)","(-15500.88077, 149002.84667)"
"(-15684.28178, 148934.79575)","(-15450.38611, 148808.33277)"
"(-16009.83117, 148970.18546)","(-16022.10956, 149015.14463)"
"(-15684.28178, 148934.79575)","(-16022.10956, 149015.14463)"
"(-16366.64318, 148905.93287)","(-16022.10956, 149015.14463)"
"(-15684.28178, 148934.79575)","(-16009.83117, 148970.18546)"
"(-16366.64318, 148905.93287)","(-16009.83117, 148970.18546)"
"(-15419.87893, 149065.40362)","(-15011.11447, 148538.93237)"
"(-15219.81608, 148776.07505)","(-15011.11447, 148538.93237)"
"(-15219.81608, 148776.07505)","(-15419.87893, 149065.40362)"
"(-15446.14765, 149278.21116)","(-15501.71524, 149289.82714)"
"(-15606.52116, 149283.65674)","(-15501.71524, 149289.82714)"
"(-15606.52116, 149283.65674)","(-15610.6063, 149500.43285)"
"(-15606.52116, 149283.65674)","(-15446.14765, 149278.21116)"
"(-15337.33357, 149837.40556)","(-15239.2155, 149383.64563)"
"(-15337.33357, 149837.40556)","(-15383.42364, 149405.95416)"
"(-15759.21287, 150095.10028)","(-15633.27607, 149960.79597)"
"(-15337.33357, 149837.40556)","(-15633.27607, 149960.79597)"
"(-15588.50576, 149723.41652)","(-15633.27607, 149960.79597)"
"(-15337.33357, 149837.40556)","(-15759.21287, 150095.10028)"
"(-15588.50576, 149723.41652)","(-15759.21287, 150095.10028)"
"(-15588.50576, 149723.41652)","(-15594.54804, 149561.0209)"
"(-16366.64318, 148905.93287)","(-15918.87544, 149122.0505)"
"(-15764.51447, 149165.73973)","(-15918.87544, 149122.0505)"
"(-16683.429, 148898.24976)","(-16641.31994, 148826.02313)"
"(-16366.64318, 148905.93287)","(-16641.31994, 148826.02313)"
"(-16366.64318, 148905.93287)","(-16683.429, 148898.24976)"
"(-16608.30785, 148998.07357)","(-16776.26926, 149021.65721)"
"(-16366.64318, 148905.93287)","(-16776.26926, 149021.65721)"
"(-16508.08165, 148975.35509)","(-16608.30785, 148998.07357)"
"(-16366.64318, 148905.93287)","(-16608.30785, 148998.07357)"
"(-16366.64318, 148905.93287)","(-16512.74376, 148760.74466)"
"(-16508.08165, 148975.35509)","(-16273.14073, 148945.09264)"
"(-16139.07027, 149017.76038)","(-16273.14073, 148945.09264)"
"(-16366.64318, 148905.93287)","(-16273.14073, 148945.09264)"
"(-16366.64318, 148905.93287)","(-16508.08165, 148975.35509)"
"(-16366.64318, 148905.93287)","(-16007.6823, 149102.63771)"
"(-16053.31948, 149116.13761)","(-16007.6823, 149102.63771)"
"(-16366.64318, 148905.93287)","(-16139.07027, 149017.76038)"
"(-16053.31948, 149116.13761)","(-16048.51648, 149164.73519)"
"(-16116.91647, 149190.97586)","(-16048.51648, 149164.73519)"
"(-16116.91647, 149190.97586)","(-16097.64202, 149294.01046)"
"(-16208.66676, 149270.10625)","(-16097.64202, 149294.01046)"
"(-16208.66676, 149270.10625)","(-16209.73468, 149375.92036)"
"(-16323.37635, 149369.71863)","(-16209.73468, 149375.92036)"
"(-16303.38155, 149197.15631)","(-16285.35536, 149161.40208)"
"(-16208.66676, 149270.10625)","(-16285.35536, 149161.40208)"
"(-16208.66676, 149270.10625)","(-16303.38155, 149197.15631)"
"(-16323.37635, 149369.71863)","(-16268.40903, 149459.63785)"
"(-16292.8521, 149684.2472)","(-16268.40903, 149459.63785)"
"(-16323.37635, 149369.71863)","(-16315.87153, 149475.02299)"
"(-16462.34046, 149506.2213)","(-16315.87153, 149475.02299)"
"(-16462.34046, 149506.2213)","(-16331.59883, 149514.2108)"
"(-16292.8521, 149684.2472)","(-16331.59883, 149514.2108)"
"(-16462.34046, 149506.2213)","(-16433.69168, 149651.7506)"
"(-16292.8521, 149684.2472)","(-16433.69168, 149651.7506)"
"(-16292.8521, 149684.2472)","(-16601.72959, 149811.74573)"
"(-16721.6544, 149755.09882)","(-16601.72959, 149811.74573)"
"(-16292.8521, 149684.2472)","(-16681.90172, 150043.98027)"
"(-16675.83992, 150153.96904)","(-16681.90172, 150043.98027)"
"(-17289.9082, 149690.33503)","(-17338.35242, 150043.75704)"
"(-17157.83597, 149889.99859)","(-17338.35242, 150043.75704)"
"(-16905.11617, 149968.61218)","(-16965.48659, 149930.30321)"
"(-17157.83597, 149889.99859)","(-16965.48659, 149930.30321)"
"(-17157.83597, 149889.99859)","(-16905.11617, 149968.61218)"
"(-17157.83597, 149889.99859)","(-17289.9082, 149690.33503)"
"(-16675.83992, 150153.96904)","(-16758.81272, 150053.87764)"
"(-16675.83992, 150153.96904)","(-16574.49956, 150174.84172)"
