"Node1(x,y)","Node2(x,y)"
"(-15664.25268, 150027.88071)","(-15715.46478, 150072.56821)"
"(-15664.25268, 150027.88071)","(-15633.27606, 149960.79595)"
"(-16778.70888, 149874.74821)","(-16735.61448, 149882.30321)"
"(-16778.70888, 149874.74821)","(-16791.40498, 149933.36191)"
"(-15877.87558, 149064.23291)","(-15907.88078, 149104.95591)"
"(-15877.87558, 149064.23291)","(-15849.01232, 149047.76755)"
"(-15570.61278, 149201.29521)","(-15579.62388, 149202.66721)"
"(-15570.61278, 149201.29521)","(-15560.74678, 149199.79321)"
"(-16791.40498, 149933.36191)","(-16751.65348, 149997.72251)"
"(-15924.27318, 149875.35241)","(-15999.89108, 149898.06391)"
"(-15924.27318, 149875.35241)","(-15873.75828, 149817.05011)"
"(-15618.78318, 149517.63841)","(-15633.59988, 149536.15921)"
"(-15618.78318, 149517.63841)","(-15610.6063, 149500.43285)"
"(-16027.24558, 149943.32661)","(-16077.97838, 149979.41281)"
"(-16027.24558, 149943.32661)","(-15999.89108, 149898.06391)"
"(-15470.58808, 149163.95611)","(-15470.44708, 149164.15681)"
"(-15470.58808, 149163.95611)","(-15470.87658, 149163.54741)"
"(-15481.56848, 149139.17741)","(-15482.25228, 149133.57001)"
"(-15481.56848, 149139.17741)","(-15481.49658, 149139.76801)"
"(-16102.60028, 149324.25061)","(-16086.40418, 149305.67671)"
"(-16102.60028, 149324.25061)","(-16140.55138, 149363.93091)"
"(-15481.48808, 149693.88531)","(-15500.69658, 149692.21201)"
"(-15481.48808, 149693.88531)","(-15468.72278, 149694.99731)"
"(-16191.43188, 150029.67341)","(-16255.71778, 150054.05851)"
"(-16191.43188, 150029.67341)","(-16077.97838, 149979.41281)"
"(-15583.07898, 149881.33411)","(-15588.01568, 149897.91681)"
"(-15583.07898, 149881.33411)","(-15575.52858, 149855.97201)"
"(-15823.90448, 149033.44451)","(-15788.7415, 149025.24159)"
"(-15823.90448, 149033.44451)","(-15849.01232, 149047.76755)"
"(-15602.47048, 149206.14551)","(-15603.08018, 149206.23851)"
"(-15602.47048, 149206.14551)","(-15602.46768, 149206.14501)"
"(-15568.71988, 149833.10121)","(-15575.52858, 149855.97201)"
"(-15568.71988, 149833.10121)","(-15568.71738, 149833.09291)"
"(-15550.69258, 149094.39891)","(-15529.26128, 149139.64281)"
"(-15550.69258, 149094.39891)","(-15560.14318, 149065.65971)"
"(-15513.79638, 149302.37291)","(-15552.69018, 149326.18551)"
"(-15513.79638, 149302.37291)","(-15501.71524, 149289.82714)"
"(-15473.48738, 149159.70311)","(-15472.52498, 149161.12131)"
"(-15473.48738, 149159.70311)","(-15474.38778, 149158.37631)"
"(-16255.71778, 150054.05851)","(-16379.09948, 150091.50601)"
"(-15873.75828, 149817.05011)","(-15843.26998, 149786.28151)"
"(-15560.14318, 149065.65971)","(-15571.32638, 149055.52541)"
"(-15474.56608, 149281.41831)","(-15493.15878, 149280.94161)"
"(-15474.56608, 149281.41831)","(-15462.20248, 149281.73531)"
"(-15455.55588, 149185.28141)","(-15451.29278, 149191.32911)"
"(-15455.55588, 149185.28141)","(-15460.30438, 149178.54531)"
"(-15619.97148, 148999.27151)","(-15600.37048, 149023.25441)"
"(-15619.97148, 148999.27151)","(-15663.86318, 148962.19151)"
"(-15619.97148, 148999.27151)","(-15550.95318, 148992.04341)"
"(-15386.67088, 149574.81071)","(-15385.18978, 149580.38481)"
"(-15386.67088, 149574.81071)","(-15388.29288, 149568.70661)"
"(-15451.29278, 149191.32911)","(-15449.95928, 149193.22081)"
"(-15482.63548, 149130.42641)","(-15482.25228, 149133.57001)"
"(-15482.63548, 149130.42641)","(-15482.82318, 149128.88771)"
"(-15561.43778, 149808.20651)","(-15564.13278, 149817.69331)"
"(-15561.43778, 149808.20651)","(-15560.18648, 149803.80161)"
"(-15601.53718, 149206.00371)","(-15602.46768, 149206.14501)"
