Node,Stand
"(-11757.33918, 154102.37501)","[1248, 834]"
"(-11709.50388, 154112.28011)","[1248, 834]"
"(-11668.61128, 154227.32701)","[833, 834]"
"(-11672.63108, 154150.08441)",[834]
"(-12341.16828, 153920.59921)",[834]
"(-12386.52538, 153950.08671)",[834]
"(-12366.10568, 154002.79501)",[834]
"(-12359.08248, 154069.95171)",[834]
"(-12303.31908, 154097.02801)",[834]
"(-12184.63758, 154082.42321)",[834]
"(-12117.43878, 154079.65491)",[834]
"(-12050.77098, 154087.81231)",[834]
"(-12011.14038, 154110.95691)",[834]
"(-11946.51378, 154162.03381)",[834]
"(-11947.22238, 154164.30621)","[833, 834]"
"(-11943.19228, 154163.71601)","[833, 834]"
"(-11894.71658, 154157.96891)","[833, 834]"
"(-11852.96108, 154212.13741)","[833, 834]"
"(-11787.58418, 154200.47251)","[833, 834]"
"(-11729.64488, 154233.45721)","[833, 834]"
"(-12358.14671, 153931.6372)",[834]
"(-12367.9136, 153937.98684)",[834]
"(-11964.41288, 154208.55791)",[833]
"(-11961.23088, 154334.23471)",[833]
"(-11953.60528, 154386.13751)",[833]
"(-11950.42538, 154407.56901)",[833]
"(-11950.42498, 154407.57231)",[833]
"(-11947.82978, 154423.15281)",[833]
"(-11884.89948, 154416.19321)",[833]
"(-11839.92018, 154450.58921)",[833]
"(-11784.35758, 154447.94331)",[833]
"(-11731.44088, 154463.81831)",[833]
"(-11712.13718, 154488.69021)",[833]
"(-11707.40868, 154486.71001)",[833]
"(-11690.19268, 154479.50021)",[833]
"(-11650.97828, 154448.08451)",[833]
"(-11636.78588, 154405.31201)",[833]
"(-11950.77618, 154164.82671)",[833]
"(-12393.58578, 152922.40961)",[895]
"(-12444.19248, 152943.45541)",[895]
"(-12497.46708, 152977.71341)",[895]
"(-12524.54968, 153016.96771)",[895]
"(-12535.13298, 153052.68661)",[895]
"(-12570.85168, 153093.69711)",[895]
"(-12572.24838, 153092.98651)",[895]
"(-12575.11518, 153096.27801)",[895]
"(-12615.54518, 153075.70951)",[895]
"(-12636.99738, 153100.31171)",[895]
"(-12621.12248, 153139.99931)",[895]
"(-12625.95208, 153141.16511)",[895]
"(-12625.38618, 153142.58011)",[895]
"(-12659.13758, 153150.72711)",[895]
"(-12652.87238, 153177.04101)",[895]
"(-12632.03668, 153243.01481)",[895]
"(-12658.16398, 153261.70791)",[895]
"(-12658.74948, 153261.65701)",[895]
"(-12662.42788, 153264.28881)",[895]
"(-12692.85498, 153261.64291)",[895]
"(-12714.96238, 153238.73771)",[895]
"(-12728.84008, 153237.52791)",[895]
"(-12771.16368, 153231.88521)",[895]
"(-12843.79568, 153246.36331)",[895]
"(-12843.66778, 153215.34071)",[895]
"(-12866.82748, 153194.61891)",[895]
"(-12890.99708, 153240.54141)",[895]
"(-12894.71978, 153242.09241)",[895]
"(-12895.26168, 153243.12201)",[895]
"(-12923.85358, 153255.03531)",[895]
"(-12925.87078, 153257.34111)",[895]
"(-12884.44138, 153293.28651)",[895]
"(-12862.18488, 153322.63961)",[895]
"(-12835.83658, 153357.38951)",[895]
"(-12806.82018, 153396.95031)",[895]
"(-12783.99468, 153428.33621)",[895]
"(-12779.46288, 153426.12341)",[895]
"(-12735.14378, 153399.90971)",[895]
"(-12676.80108, 153366.77081)",[895]
"(-12585.47408, 153319.59111)",[895]
"(-12521.40748, 153299.53291)",[895]
"(-12473.73098, 153311.58501)",[895]
"(-12444.01568, 153345.95961)",[895]
"(-12424.87668, 153397.32711)",[895]
"(-12620.37282, 153081.24604)",[895]
"(-12907.83772, 153272.98714)",[895]
"(-12486.90107, 152970.91898)",[895]
"(-12511.81427, 152998.50864)",[895]
"(-12853.59106, 153206.462)",[895]
"(-12827.82838, 153368.30784)",[895]
"(-12822.27081, 153242.07265)",[895]
"(-12802.65621, 153402.67592)",[895]
"(-12736.78054, 153400.87782)",[895]
