ID_UG;nodes
1249;(-12090.70898, 153395.19681),(-12041.87038, 153837.88171),(-12279.51718, 153901.73191),(-11835.45238, 153587.40911),(-12161.29224, 153560.96726)
1246;(-12090.70898, 153395.19681),(-11835.45238, 153587.40911),(-11857.11854, 153308.47251),(-12074.45001, 153379.5218),(-11982.65825, 153501.88596)
833;(-11668.61128, 154227.32701),(-11852.96108, 154212.13741),(-11947.22238, 154164.30621),(-11806.91572, 154325.00831)
834;(-11668.61128, 154227.32701),(-12041.87038, 153837.88171),(-11852.96108, 154212.13741),(-11668.03908, 154075.18431),(-12279.51718, 153901.73191),(-11947.22238, 154164.30621),(-12358.1467, 153931.6372),(-12367.91359, 153937.98684)
1248;(-12041.87038, 153837.88171),(-11668.03908, 154075.18431),(-11706.40128, 154010.89941),(-11860.29828, 153991.51239)
1247;(-12041.87038, 153837.88171),(-11668.03908, 154075.18431),(-11706.40128, 154010.89941),(-11835.45238, 153587.40911),(-11798.12711, 153812.06549)
