"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-12117.43878, 154079.65491)","(-12184.63758, 154082.42321)",0.06725579682324785,24.7615,False,False
"(-12117.43878, 154079.65491)","(-12050.77098, 154087.81231)",0.06716501121566262,24.7615,False,False
"(-12166.06988, 153407.69891)","(-12090.70898, 153395.19681)",0.07639088789391221,24.7615,False,False
"(-12166.06988, 153407.69891)","(-12182.61278, 153333.52971)",0.07599169539529035,24.7615,False,False
"(-11951.15958, 153651.61201)","(-11923.59838, 153617.74741)",0.04366269435799925,24.7615,False,False
"(-11951.15958, 153651.61201)","(-12009.69978, 153680.13371)",0.06511867924742622,24.7615,False,False
"(-12179.26288, 153897.39511)","(-12122.34948, 153847.47381)",0.07570516028152618,24.7615,False,False
"(-12179.26288, 153897.39511)","(-12232.26378, 153893.46751)",0.053146226983390804,24.7615,False,False
"(-11656.51598, 154016.67151)","(-11668.03908, 154075.18431)",0.05963664643030356,24.7615,False,False
"(-11656.51598, 154016.67151)","(-11636.41688, 153780.76101)",0.23676515332932568,24.7615,False,False
"(-11950.77618, 154164.82671)","(-11947.22238, 154164.30621)",0.0035917147283705863,24.7615,False,False
"(-11950.77618, 154164.82671)","(-11964.41288, 154208.55791)",0.04580804995119074,24.7615,False,False
"(-11828.19438, 153395.80601)","(-11793.86928, 153453.69651)",0.06730172717145526,19.743,False,False
"(-11828.19438, 153395.80601)","(-11845.94078, 153350.30881)",0.0488357442945343,19.743,False,False
"(-12278.18358, 153900.04741)","(-12275.25398, 153899.15081)",0.003063731013000445,24.7615,False,False
"(-12278.18358, 153900.04741)","(-12279.51718, 153901.73191)",0.0021484946381152593,24.7615,False,False
"(-12184.63758, 154082.42321)","(-12303.31908, 154097.02801)",0.1195767478454308,24.7615,False,False
"(-11978.30988, 153881.09061)","(-12041.87038, 153837.88171)",0.07685666008526701,24.7615,False,False
"(-11978.30988, 153881.09061)","(-11929.94078, 153941.92781)",0.07772216375428277,24.7615,False,False
"(-11953.60528, 154386.13751)","(-11961.23088, 154334.23471)",0.052459988783844655,24.7615,False,False
"(-11953.60528, 154386.13751)","(-11950.42538, 154407.56901)",0.021666124624866678,24.7615,False,False
"(-11952.53098, 153302.15281)","(-11950.54588, 153300.42801)",0.0026297446739154758,19.743,False,False
"(-11952.53098, 153302.15281)","(-12018.75658, 153327.06481)",0.0707561858734664,19.743,False,False
"(-12018.75658, 153327.06481)","(-12019.11398, 153327.41091)",0.0004975137887508621,19.743,False,False
"(-11636.78588, 154405.31201)","(-11650.97828, 154448.08451)",0.04506562963067642,24.7615,False,False
"(-11636.78588, 154405.31201)","(-11668.61128, 154227.32701)",0.18080795422258117,24.7615,False,False
"(-12360.51118, 153407.09491)","(-12304.48148, 153389.81791)",0.05863294305328675,24.7615,False,False
"(-12360.51118, 153407.09491)","(-12397.34978, 153437.14811)",0.04754237352299272,24.7615,False,False
"(-12349.56388, 153462.41591)","(-12397.34978, 153437.14811)",0.05405510110664992,24.7615,False,False
"(-12349.56388, 153462.41591)","(-12276.08848, 153483.50301)",0.07644148213875014,24.7615,False,False
"(-11897.31148, 153536.75521)","(-11847.84468, 153524.39331)",0.05098804638196821,24.7615,False,False
"(-11897.31148, 153536.75521)","(-11835.45238, 153587.40911)",0.07995227225051484,24.7615,False,False
"(-12122.34948, 153847.47381)","(-12041.87038, 153837.88171)",0.08104871324839306,24.7615,False,False
"(-12088.37368, 153392.93531)","(-12090.70898, 153395.19681)",0.003250847326461821,19.743,False,False
"(-12088.37368, 153392.93531)","(-12074.45001, 153379.5218)",0.01933367106344146,19.743,True,False
"(-11866.83748, 153272.09631)","(-11903.83458, 153232.79441)",0.05397614984434655,19.743,False,False
"(-11866.83748, 153272.09631)","(-11857.11854, 153308.47251)",0.037652167549339366,19.743,True,False
"(-11920.32698, 154029.64551)","(-11862.52498, 154051.08331)",0.06164941583534531,24.7615,False,False
"(-11920.32698, 154029.64551)","(-11989.22288, 153985.83031)",0.08164812788944381,24.7615,False,False
"(-12046.31288, 153352.41561)","(-12021.36728, 153328.25851)",0.03472532850484058,19.743,False,False
"(-12046.31288, 153352.41561)","(-12074.45001, 153379.5218)",0.03906972767952939,19.743,True,False
"(-12196.44028, 153641.75931)","(-12176.14828, 153583.28471)",0.0618954288228017,24.7615,False,False
"(-12196.44028, 153641.75931)","(-12172.32248, 153687.41821)",0.051637229070224736,24.7615,False,False
"(-11923.59838, 153617.74741)","(-11880.70178, 153632.27841)",0.0452909290317571,24.7615,False,False
"(-12192.77158, 153799.84761)","(-12144.19158, 153749.26061)",0.07013601763003048,24.7615,False,False
"(-12192.77158, 153799.84761)","(-12229.28708, 153841.08811)",0.055083215052329285,24.7615,False,False
"(-11636.41688, 153780.76101)","(-11654.02718, 153726.86541)",0.05669972103501701,24.7615,False,False
"(-11852.40078, 153770.86711)","(-11927.38758, 153732.53551)",0.0842159826446291,24.7615,False,False
"(-11852.40078, 153770.86711)","(-11818.25948, 153813.11131)",0.05431575093222285,24.7615,False,False
"(-11877.97948, 153938.07801)","(-11929.94078, 153941.92781)",0.05210372019088521,24.7615,False,False
"(-11877.97948, 153938.07801)","(-11807.18148, 153953.19991)",0.07239494915814255,24.7615,False,False
"(-11767.11758, 153504.90481)","(-11751.65958, 153553.05381)",0.05056951616340113,19.743,False,False
