972.0 * C_node1node11_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
818.4 * C_node1node11_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
580.18 * C_node1node11_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
411.3 * C_node1node11_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
291.58 * C_node1node11_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
206.7 * C_node1node11_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1459.0 * C_node1node11_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1228.44 * C_node1node11_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
870.86 * C_node1node11_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
617.37 * C_node1node11_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
437.67 * C_node1node11_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
310.27 * C_node1node11_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
915.0 * C_node1node14_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
770.41 * C_node1node14_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
546.15 * C_node1node14_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
387.18 * C_node1node14_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
274.48 * C_node1node14_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
194.58 * C_node1node14_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1372.0 * C_node1node14_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1155.19 * C_node1node14_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
818.93 * C_node1node14_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
580.56 * C_node1node14_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
411.57 * C_node1node14_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
291.77 * C_node1node14_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
1013.0 * C_node1node17_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
