variable,coefficient,type,prefix,width,edge,period
C_node1node2_timber_t0,3558.0,B,C,timber,,0
C_node1node2_timber_t1,2995.74,B,C,timber,,1
C_node1node2_timber_t2,2123.74,B,C,timber,,2
C_node1node2_timber_t3,1505.56,B,C,timber,,3
C_node1node2_timber_t4,1067.32,B,C,timber,,4
C_node1node2_timber_t5,756.64,B,C,timber,,5
C_node1node2_wide_t0,5336.0,B,C,wide,,0
C_node1node2_wide_t1,4492.77,B,C,wide,,1
C_node1node2_wide_t2,3185.01,B,C,wide,,2
C_node1node2_wide_t3,2257.91,B,C,wide,,3
C_node1node2_wide_t4,1600.68,B,C,wide,,4
C_node1node2_wide_t5,1134.75,B,C,wide,,5
C_node1node4_timber_t0,1239.0,B,C,timber,,0
C_node1node4_timber_t1,1043.2,B,C,timber,,1
C_node1node4_timber_t2,739.55,B,C,timber,,2
C_node1node4_timber_t3,524.28,B,C,timber,,3
C_node1node4_timber_t4,371.67,B,C,timber,,4
C_node1node4_timber_t5,263.48,B,C,timber,,5
C_node1node4_wide_t0,1861.0,B,C,wide,,0
C_node1node4_wide_t1,1566.91,B,C,wide,,1
C_node1node4_wide_t2,1110.81,B,C,wide,,2
C_node1node4_wide_t3,787.48,B,C,wide,,3
C_node1node4_wide_t4,558.26,B,C,wide,,4
C_node1node4_wide_t5,395.76,B,C,wide,,5
C_node1node6_timber_t0,1394.0,B,C,timber,,0
C_node1node6_timber_t1,1173.71,B,C,timber,,1
C_node1node6_timber_t2,832.07,B,C,timber,,2
C_node1node6_timber_t3,589.87,B,C,timber,,3
C_node1node6_timber_t4,418.17,B,C,timber,,4
C_node1node6_timber_t5,296.45,B,C,timber,,5
C_node1node6_wide_t0,2094.0,B,C,wide,,0
C_node1node6_wide_t1,1763.09,B,C,wide,,1
C_node1node6_wide_t2,1249.89,B,C,wide,,2
C_node1node6_wide_t3,886.07,B,C,wide,,3
C_node1node6_wide_t4,628.15,B,C,wide,,4
C_node1node6_wide_t5,445.31,B,C,wide,,5
C_node1node8_timber_t0,0.0,B,C,timber,,0
C_node1node8_timber_t1,0.0,B,C,timber,,1
C_node1node8_timber_t2,0.0,B,C,timber,,2
C_node1node8_timber_t3,0.0,B,C,timber,,3
C_node1node8_timber_t4,0.0,B,C,timber,,4
C_node1node8_timber_t5,0.0,B,C,timber,,5
C_node1node8_wide_t0,0.0,B,C,wide,,0
C_node1node8_wide_t1,0.0,B,C,wide,,1
C_node1node8_wide_t2,0.0,B,C,wide,,2
C_node1node8_wide_t3,0.0,B,C,wide,,3
C_node1node8_wide_t4,0.0,B,C,wide,,4
C_node1node8_wide_t5,0.0,B,C,wide,,5
C_node2node3_timber_t0,619.0,B,C,timber,,0
C_node2node3_timber_t1,521.18,B,C,timber,,1
C_node2node3_timber_t2,369.48,B,C,timber,,2
C_node2node3_timber_t3,261.93,B,C,timber,,3
C_node2node3_timber_t4,185.69,B,C,timber,,4
C_node2node3_timber_t5,131.64,B,C,timber,,5
C_node2node3_wide_t0,928.0,B,C,wide,,0
C_node2node3_wide_t1,781.35,B,C,wide,,1
C_node2node3_wide_t2,553.91,B,C,wide,,2
C_node2node3_wide_t3,392.68,B,C,wide,,3
C_node2node3_wide_t4,278.38,B,C,wide,,4
C_node2node3_wide_t5,197.35,B,C,wide,,5
C_node2node5_timber_t0,6317.0,B,C,timber,,0
C_node2node5_timber_t1,5318.74,B,C,timber,,1
C_node2node5_timber_t2,3770.56,B,C,timber,,2
C_node2node5_timber_t3,2673.02,B,C,timber,,3
C_node2node5_timber_t4,1894.95,B,C,timber,,4
C_node2node5_timber_t5,1343.37,B,C,timber,,5
C_node2node5_wide_t0,9476.0,B,C,wide,,0
C_node2node5_wide_t1,7978.54,B,C,wide,,1
C_node2node5_wide_t2,5656.14,B,C,wide,,2
C_node2node5_wide_t3,4009.74,B,C,wide,,3
C_node2node5_wide_t4,2842.58,B,C,wide,,4
C_node2node5_wide_t5,2015.16,B,C,wide,,5
C_node2node8_timber_t0,0.0,B,C,timber,,0
C_node2node8_timber_t1,0.0,B,C,timber,,1
C_node2node8_timber_t2,0.0,B,C,timber,,2
C_node2node8_timber_t3,0.0,B,C,timber,,3
C_node2node8_timber_t4,0.0,B,C,timber,,4
C_node2node8_timber_t5,0.0,B,C,timber,,5
C_node2node8_wide_t0,0.0,B,C,wide,,0
C_node2node8_wide_t1,0.0,B,C,wide,,1
C_node2node8_wide_t2,0.0,B,C,wide,,2
C_node2node8_wide_t3,0.0,B,C,wide,,3
C_node2node8_wide_t4,0.0,B,C,wide,,4
C_node2node8_wide_t5,0.0,B,C,wide,,5
C_node3node5_timber_t0,953.0,B,C,timber,,0
C_node3node5_timber_t1,802.4,B,C,timber,,1
C_node3node5_timber_t2,568.84,B,C,timber,,2
C_node3node5_timber_t3,403.26,B,C,timber,,3
C_node3node5_timber_t4,285.88,B,C,timber,,4
C_node3node5_timber_t5,202.66,B,C,timber,,5
C_node3node5_wide_t0,1430.0,B,C,wide,,0
C_node3node5_wide_t1,1204.02,B,C,wide,,1
C_node3node5_wide_t2,853.55,B,C,wide,,2
C_node3node5_wide_t3,605.1,B,C,wide,,3
C_node3node5_wide_t4,428.97,B,C,wide,,4
C_node3node5_wide_t5,304.1,B,C,wide,,5
C_node3node4_timber_t0,587.0,B,C,timber,,0
C_node3node4_timber_t1,494.24,B,C,timber,,1
C_node3node4_timber_t2,350.37,B,C,timber,,2
C_node3node4_timber_t3,248.39,B,C,timber,,3
C_node3node4_timber_t4,176.09,B,C,timber,,4
C_node3node4_timber_t5,124.83,B,C,timber,,5
C_node3node4_wide_t0,882.0,B,C,wide,,0
C_node3node4_wide_t1,742.62,B,C,wide,,1
C_node3node4_wide_t2,526.46,B,C,wide,,2
C_node3node4_wide_t3,373.22,B,C,wide,,3
C_node3node4_wide_t4,264.58,B,C,wide,,4
C_node3node4_wide_t5,187.57,B,C,wide,,5
C_node3node8_timber_t0,0.0,B,C,timber,,0
C_node3node8_timber_t1,0.0,B,C,timber,,1
C_node3node8_timber_t2,0.0,B,C,timber,,2
C_node3node8_timber_t3,0.0,B,C,timber,,3
C_node3node8_timber_t4,0.0,B,C,timber,,4
C_node3node8_timber_t5,0.0,B,C,timber,,5
C_node3node8_wide_t0,0.0,B,C,wide,,0
C_node3node8_wide_t1,0.0,B,C,wide,,1
C_node3node8_wide_t2,0.0,B,C,wide,,2
C_node3node8_wide_t3,0.0,B,C,wide,,3
C_node3node8_wide_t4,0.0,B,C,wide,,4
C_node3node8_wide_t5,0.0,B,C,wide,,5
C_node4node7_timber_t0,1222.0,B,C,timber,,0
C_node4node7_timber_t1,1028.89,B,C,timber,,1
C_node4node7_timber_t2,729.4,B,C,timber,,2
C_node4node7_timber_t3,517.09,B,C,timber,,3
C_node4node7_timber_t4,366.57,B,C,timber,,4
C_node4node7_timber_t5,259.87,B,C,timber,,5
C_node4node7_wide_t0,1831.0,B,C,wide,,0
C_node4node7_wide_t1,1541.65,B,C,wide,,1
C_node4node7_wide_t2,1092.91,B,C,wide,,2
C_node4node7_wide_t3,774.78,B,C,wide,,3
C_node4node7_wide_t4,549.26,B,C,wide,,4
C_node4node7_wide_t5,389.38,B,C,wide,,5
C_node4node8_timber_t0,0.0,B,C,timber,,0
C_node4node8_timber_t1,0.0,B,C,timber,,1
C_node4node8_timber_t2,0.0,B,C,timber,,2
C_node4node8_timber_t3,0.0,B,C,timber,,3
C_node4node8_timber_t4,0.0,B,C,timber,,4
C_node4node8_timber_t5,0.0,B,C,timber,,5
C_node4node8_wide_t0,0.0,B,C,wide,,0
C_node4node8_wide_t1,0.0,B,C,wide,,1
C_node4node8_wide_t2,0.0,B,C,wide,,2
C_node4node8_wide_t3,0.0,B,C,wide,,3
C_node4node8_wide_t4,0.0,B,C,wide,,4
C_node4node8_wide_t5,0.0,B,C,wide,,5
C_node6node7_timber_t0,2663.0,B,C,timber,,0
C_node6node7_timber_t1,2242.17,B,C,timber,,1
C_node6node7_timber_t2,1589.52,B,C,timber,,2
C_node6node7_timber_t3,1126.84,B,C,timber,,3
C_node6node7_timber_t4,798.84,B,C,timber,,4
C_node6node7_timber_t5,566.31,B,C,timber,,5
C_node6node7_wide_t0,3994.0,B,C,wide,,0
C_node6node7_wide_t1,3362.84,B,C,wide,,1
C_node6node7_wide_t2,2383.98,B,C,wide,,2
C_node6node7_wide_t3,1690.05,B,C,wide,,3
C_node6node7_wide_t4,1198.11,B,C,wide,,4
C_node6node7_wide_t5,849.36,B,C,wide,,5
M_node1node2_timber_t0,1384.0,B,M,timber,,0
M_node1node2_timber_t1,1165.29,B,M,timber,,1
M_node1node2_timber_t2,826.1,B,M,timber,,2
M_node1node2_timber_t3,585.64,B,M,timber,,3
M_node1node2_timber_t4,415.17,B,M,timber,,4
M_node1node2_timber_t5,294.32,B,M,timber,,5
M_node1node2_wide_t0,1384.0,B,M,wide,,0
M_node1node2_wide_t1,1165.29,B,M,wide,,1
M_node1node2_wide_t2,826.1,B,M,wide,,2
M_node1node2_wide_t3,585.64,B,M,wide,,3
M_node1node2_wide_t4,415.17,B,M,wide,,4
M_node1node2_wide_t5,294.32,B,M,wide,,5
M_node1node4_timber_t0,482.0,B,M,timber,,0
M_node1node4_timber_t1,405.83,B,M,timber,,1
M_node1node4_timber_t2,287.7,B,M,timber,,2
M_node1node4_timber_t3,203.96,B,M,timber,,3
M_node1node4_timber_t4,144.59,B,M,timber,,4
M_node1node4_timber_t5,102.5,B,M,timber,,5
M_node1node4_wide_t0,482.0,B,M,wide,,0
M_node1node4_wide_t1,405.83,B,M,wide,,1
M_node1node4_wide_t2,287.7,B,M,wide,,2
M_node1node4_wide_t3,203.96,B,M,wide,,3
M_node1node4_wide_t4,144.59,B,M,wide,,4
M_node1node4_wide_t5,102.5,B,M,wide,,5
M_node1node6_timber_t0,542.0,B,M,timber,,0
M_node1node6_timber_t1,456.35,B,M,timber,,1
M_node1node6_timber_t2,323.51,B,M,timber,,2
M_node1node6_timber_t3,229.35,B,M,timber,,3
M_node1node6_timber_t4,162.59,B,M,timber,,4
M_node1node6_timber_t5,115.26,B,M,timber,,5
M_node1node6_wide_t0,542.0,B,M,wide,,0
M_node1node6_wide_t1,456.35,B,M,wide,,1
M_node1node6_wide_t2,323.51,B,M,wide,,2
M_node1node6_wide_t3,229.35,B,M,wide,,3
M_node1node6_wide_t4,162.59,B,M,wide,,4
M_node1node6_wide_t5,115.26,B,M,wide,,5
M_node1node8_timber_t0,0.0,B,M,timber,,0
M_node1node8_timber_t1,0.0,B,M,timber,,1
M_node1node8_timber_t2,0.0,B,M,timber,,2
M_node1node8_timber_t3,0.0,B,M,timber,,3
M_node1node8_timber_t4,0.0,B,M,timber,,4
M_node1node8_timber_t5,0.0,B,M,timber,,5
M_node1node8_wide_t0,0.0,B,M,wide,,0
M_node1node8_wide_t1,0.0,B,M,wide,,1
M_node1node8_wide_t2,0.0,B,M,wide,,2
M_node1node8_wide_t3,0.0,B,M,wide,,3
M_node1node8_wide_t4,0.0,B,M,wide,,4
M_node1node8_wide_t5,0.0,B,M,wide,,5
M_node2node3_timber_t0,241.0,B,M,timber,,0
M_node2node3_timber_t1,202.92,B,M,timber,,1
M_node2node3_timber_t2,143.85,B,M,timber,,2
M_node2node3_timber_t3,101.98,B,M,timber,,3
M_node2node3_timber_t4,72.29,B,M,timber,,4
M_node2node3_timber_t5,51.25,B,M,timber,,5
M_node2node3_wide_t0,241.0,B,M,wide,,0
M_node2node3_wide_t1,202.92,B,M,wide,,1
M_node2node3_wide_t2,143.85,B,M,wide,,2
M_node2node3_wide_t3,101.98,B,M,wide,,3
M_node2node3_wide_t4,72.29,B,M,wide,,4
M_node2node3_wide_t5,51.25,B,M,wide,,5
M_node2node5_timber_t0,2456.0,B,M,timber,,0
M_node2node5_timber_t1,2067.89,B,M,timber,,1
M_node2node5_timber_t2,1465.96,B,M,timber,,2
M_node2node5_timber_t3,1039.25,B,M,timber,,3
M_node2node5_timber_t4,736.74,B,M,timber,,4
M_node2node5_timber_t5,522.29,B,M,timber,,5
M_node2node5_wide_t0,2456.0,B,M,wide,,0
M_node2node5_wide_t1,2067.89,B,M,wide,,1
M_node2node5_wide_t2,1465.96,B,M,wide,,2
M_node2node5_wide_t3,1039.25,B,M,wide,,3
M_node2node5_wide_t4,736.74,B,M,wide,,4
M_node2node5_wide_t5,522.29,B,M,wide,,5
M_node2node8_timber_t0,0.0,B,M,timber,,0
M_node2node8_timber_t1,0.0,B,M,timber,,1
M_node2node8_timber_t2,0.0,B,M,timber,,2
M_node2node8_timber_t3,0.0,B,M,timber,,3
M_node2node8_timber_t4,0.0,B,M,timber,,4
M_node2node8_timber_t5,0.0,B,M,timber,,5
M_node2node8_wide_t0,0.0,B,M,wide,,0
M_node2node8_wide_t1,0.0,B,M,wide,,1
M_node2node8_wide_t2,0.0,B,M,wide,,2
M_node2node8_wide_t3,0.0,B,M,wide,,3
M_node2node8_wide_t4,0.0,B,M,wide,,4
M_node2node8_wide_t5,0.0,B,M,wide,,5
M_node3node5_timber_t0,371.0,B,M,timber,,0
M_node3node5_timber_t1,312.37,B,M,timber,,1
M_node3node5_timber_t2,221.45,B,M,timber,,2
M_node3node5_timber_t3,156.99,B,M,timber,,3
M_node3node5_timber_t4,111.29,B,M,timber,,4
M_node3node5_timber_t5,78.9,B,M,timber,,5
M_node3node5_wide_t0,371.0,B,M,wide,,0
M_node3node5_wide_t1,312.37,B,M,wide,,1
M_node3node5_wide_t2,221.45,B,M,wide,,2
M_node3node5_wide_t3,156.99,B,M,wide,,3
M_node3node5_wide_t4,111.29,B,M,wide,,4
M_node3node5_wide_t5,78.9,B,M,wide,,5
M_node3node4_timber_t0,228.0,B,M,timber,,0
M_node3node4_timber_t1,191.97,B,M,timber,,1
M_node3node4_timber_t2,136.09,B,M,timber,,2
M_node3node4_timber_t3,96.48,B,M,timber,,3
M_node3node4_timber_t4,68.39,B,M,timber,,4
M_node3node4_timber_t5,48.49,B,M,timber,,5
M_node3node4_wide_t0,228.0,B,M,wide,,0
M_node3node4_wide_t1,191.97,B,M,wide,,1
M_node3node4_wide_t2,136.09,B,M,wide,,2
M_node3node4_wide_t3,96.48,B,M,wide,,3
M_node3node4_wide_t4,68.39,B,M,wide,,4
M_node3node4_wide_t5,48.49,B,M,wide,,5
M_node3node8_timber_t0,0.0,B,M,timber,,0
M_node3node8_timber_t1,0.0,B,M,timber,,1
M_node3node8_timber_t2,0.0,B,M,timber,,2
M_node3node8_timber_t3,0.0,B,M,timber,,3
M_node3node8_timber_t4,0.0,B,M,timber,,4
M_node3node8_timber_t5,0.0,B,M,timber,,5
M_node3node8_wide_t0,0.0,B,M,wide,,0
M_node3node8_wide_t1,0.0,B,M,wide,,1
M_node3node8_wide_t2,0.0,B,M,wide,,2
M_node3node8_wide_t3,0.0,B,M,wide,,3
M_node3node8_wide_t4,0.0,B,M,wide,,4
M_node3node8_wide_t5,0.0,B,M,wide,,5
M_node4node7_timber_t0,474.0,B,M,timber,,0
M_node4node7_timber_t1,399.1,B,M,timber,,1
M_node4node7_timber_t2,282.93,B,M,timber,,2
M_node4node7_timber_t3,200.57,B,M,timber,,3
M_node4node7_timber_t4,142.19,B,M,timber,,4
M_node4node7_timber_t5,100.8,B,M,timber,,5
M_node4node7_wide_t0,474.0,B,M,wide,,0
M_node4node7_wide_t1,399.1,B,M,wide,,1
M_node4node7_wide_t2,282.93,B,M,wide,,2
M_node4node7_wide_t3,200.57,B,M,wide,,3
