arc,type
node3node6,source_in_transit_out
node2node6,source_in_transit_out
node1node6,source_in_transit_out
node1node7,source_in_transit_out
node4node7,exit_out_source_in
node3node7,source_in_transit_out
node2node7,source_in_transit_out
node5node7,exit_out_source_in
node6node2,source_out_transit_in
node6node1,source_out_transit_in
node6node3,source_out_transit_in
node7node1,source_out_transit_in
node7node5,exit_in_source_out
node7node3,source_out_transit_in
node7node2,source_out_transit_in
node7node4,exit_in_source_out
node3node4,exit_in_transit_out
node5node4,exit_in_exit_out
node1node5,exit_in_transit_out
node4node5,exit_in_exit_out
node4node3,exit_out_transit_in
node5node1,exit_out_transit_in
node2node1,transit_in_transit_out
node3node1,transit_in_transit_out
node2node3,transit_in_transit_out
node1node3,transit_in_transit_out
node3node2,transit_in_transit_out
node1node2,transit_in_transit_out
