OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry
353,1181,1,EcEc_3_10_2_Pv,1275,Castelo de Paiva,148633.252414,-9045.28013461,175.0,51.2721,x,m,i,3,Marginal,Ru1.1,Regossolos,1256.9847059,71002.6913912,7.10026913912,Eucalipto,1256.98470288,71002.6891549,2.9,0.0,0.0,0.0,"POLYGON ((-8614.009999999776 148443.44769999944, -8648.853500000201 148394.35830000043, -8720.291100000031 148386.42080000043, -8812.366299999878 148372.1333000008, -8850.559200000018 148387.56929999962, -8935.484500000253 148411.60380000062, -8987.602500000037 148462.6447999999, -9038.066899999976 148439.93850000016, -9066.310600000434 148485.60979999974, -9010.27460000012 148527.4905999992, -8954.63570000045 148560.59589999914, -8889.094100000337 148601.9542999994, -8854.115500000305 148651.70900000073, -8751.845499999821 148651.1166999992, -8771.166000000201 148606.3245000001, -8746.199000000022 148553.54739999957, -8697.999300000258 148523.3136, -8657.503899999894 148490.40660000034, -8632.943900000304 148518.03449999914, -8627.773299999535 148523.85109999962, -8628.422000000253 148522.46330000088, -8629.006400000304 148520.28219999932, -8629.59489999991 148518.0856999997, -8629.989900000393 148513.5706999991, -8629.989900000393 148507.25359999947, -8629.989799999632 148491.61140000075, -8629.989799999632 148488.57159999944, -8629.891999999993 148487.45340000093, -8629.718500000425 148485.47030000016, -8629.594800000079 148484.05680000037, -8628.421799999662 148479.67909999937, -8626.506599999964 148475.57159999944, -8623.907100000419 148471.85920000076, -8622.374499999918 148470.1866999995, -8619.262900000438 148460.2399000004, -8614.009999999776 148443.44769999944))"
849,738,1,EcPb_3_9_3_Pv,816,Castelo de Paiva,151428.236708,-8510.42646523,135.0,29.5896,g,o,a,1,Moderada,Tc8.1,Antrossolos,1841.19250935,96050.6008005,9.60506008005,Matos,1841.19245404,96050.6090663,0.0,0.0,0.0,0.0,"POLYGON ((-8353.78249999974 151054.76889999956, -8353.806200000457 151054.53140000068, -8351.918600000441 151051.8451000005, -8345.822200000286 151043.16950000077, -8339.899000000209 151034.74039999954, -8340.433299999684 151035.11739999987, -8363.837799999863 151051.91459999979, -8364.86149999965 151052.1819000002, -8368.088700000197 151054.49799999967, -8422.852800000459 151068.80030000024, -8485.351400000043 151051.73460000008, -8547.755199999548 151037.5951000005, -8611.683699999936 151023.90579999983, -8648.839499999769 151039.43549999967, -8607.382600000128 151080.60529999994, -8526.541500000283 151106.80140000023, -8428.31240000017 151124.61610000022, -8422.719600000419 151199.9637000002, -8424.524799999781 151254.2235000003, -8428.651899999939 151253.07919999957, -8428.775899999775 151256.8069000002, -8401.8180999998 151313.74770000018, -8386.446600000374 151313.5803999994, -8354.03509999998 151332.76270000078, -8348.082000000402 151344.00760000013, -8356.019500000402 151387.00239999965, -8337.498700000346 151406.8462000005, -8317.65490000043 151403.5388999991, -8310.378800000064 151413.4606999997, -8307.733000000007 151437.27329999954, -8292.51939999964 151451.1640000008, -8263.415099999867 151467.70050000027, -8235.633799999952 151496.8047000002, -8223.732400000095 151505.3618999999, -8055.612900000066 151505.17039999925, -8055.157100000419 151450.73249999993, -8069.444699999876 151403.90110000037, -8078.969700000249 151361.8322999999, -8109.132299999706 151331.66970000044, -8171.108300000429 151283.9791000001, -8210.13049999997 151254.27820000052, -8249.626299999654 151224.51329999976, -8257.835199999623 151219.09229999967, -8291.695100000128 151196.73200000077, -8301.193900000304 151182.67369999923, -8311.538900000043 151167.36309999973, -8314.78010000009 151156.39609999955, -8335.946800000034 151136.5524000004, -8348.514499999583 151110.09390000068, -8351.54320000019 151077.16119999997, -8353.666600000113 151055.92720000073, -8353.78249999974 151054.76889999956))"
896,809,1,EcEc_3_3_3_Pv,1117,Castelo de Paiva,147068.207286,-9884.24457738,354.0,23.9191,x,m,i,3,Marginal,Ru1.1,Regossolos,2590.57149444,109060.407942,10.9060407942,Eucalipto,2590.57146216,109060.417016,2.9,0.0,0.0,0.0,"POLYGON ((-9487.188699999824 147231.0742000006, -9482.207799999975 147196.75119999982, -9439.960199999623 147188.48259999976, -9499.89400000032 147141.25980000012, -9538.900600000285 147089.97560000047, -9602.474399999715 147068.61500000022, -9666.348399999551 147041.2862999998, -9669.971800000407 146991.68610000052, -9711.63069999963 146954.74190000072, -9754.406100000255 146919.45020000078, -9633.732099999674 146911.08940000087, -9623.810100000352 146818.48509999923, -9666.805100000463 146735.80260000005, -9656.88320000004 146706.03690000065, -9623.810200000182 146636.58369999938, -9572.585099999793 146586.2223000005, -9572.346499999985 146585.9877000004, -9624.186599999666 146525.46330000088, -9673.022699999623 146554.56259999983, -9730.172899999656 146558.7960000001, -9774.95110000018 146537.63260000013, -9792.48350000009 146587.43290000036, -9803.927299999632 146643.51960000023, -9734.571600000374 146663.47199999914, -9693.296400000341 146684.10960000008, -9731.396599999629 146730.1470999997, -9713.934000000358 146769.83469999954, -9769.496700000018 146747.6096999999, -9814.94550000038 146742.34280000068, -9804.74700000044 146779.73489999957, -9770.139499999583 146851.8881000001, -9794.941700000316 146898.55790000036, -9819.799499999732 146933.4587999992, -9828.198900000192 146978.8543999996, -9801.313500000164 147031.00269999914, -9759.346800000407 147041.7117999997, -9713.495199999772 147087.37629999965, -9691.308699999936 147124.4383000005, -9707.374499999918 147173.3621999994, -9649.697999999858 147181.95749999955, -9611.963200000115 147240.76300000027, -9576.859799999744 147292.66149999946, -9554.640899999999 147334.78219999932, -9503.57870000042 147323.26029999927, -9491.412399999797 147260.17960000038, -9487.188699999824 147231.0742000006))"
897,810,1,EcEc_4_10_2_Pv,1118,Castelo de Paiva,147061.334209,-9586.53117155,472.0,11.1055,x,m,i,3,Marginal,Ru1.1,Regossolos,1295.33364066,68448.1088496,6.84481088496,Eucalipto,1295.33366435,68448.1088139,2.9,0.0,0.0,0.0,"POLYGON ((-9134.313299999572 146873.85840000026, -9182.148599999957 146893.12399999984, -9218.739599999972 146935.5240000002, -9304.164300000295 146902.63599999994, -9335.682799999602 146864.0837999992, -9374.825699999928 146806.21770000085, -9429.38889999967 146761.77569999918, -9450.12480000034 146754.79370000027, -9447.343500000425 146809.90609999932, -9489.677000000142 146803.5560999997, -9525.66029999964 146803.5560999997, -9579.19290000014 146817.20260000043, -9579.340200000443 146817.54710000008, -9586.776300000027 146834.9330000002, -9549.211099999957 146894.33330000006, -9515.072700000368 146958.08880000003, -9471.784199999645 147005.08740000054, -9426.345999999903 147024.2017000001, -9366.709800000302 147032.6548999995, -9309.007500000298 147034.8326999992, -9239.02450000029 147027.1827000007, -9150.586199999787 147012.7298000008, -9131.071600000374 146952.68679999933, -9134.313299999572 146873.85840000026))"
898,811,1,EcEc_2_6_2_Pv,1119,Castelo de Paiva,146914.935993,-9514.50269054,472.0,11.1055,x,m,i,3,Marginal,Ru1.1,Regossolos,1070.4621204,60173.3196977,6.01733196977,Eucalipto,1070.46211061,60173.3259233,2.9,0.0,0.0,0.0,"POLYGON ((-9134.313299999572 146873.85840000026, -9152.013000000268 146782.57139999978, -9192.025899999775 146685.8041999992, -9233.899899999611 146665.4748999998, -9310.316100000404 146682.37820000015, -9390.413800000213 146660.51139999926, -9453.374099999666 146661.19409999996, -9453.680200000294 146661.44590000063, -9453.51929999981 146661.53810000047, -9533.0055999998 146726.88660000078, -9450.12480000034 146754.79370000027, -9429.38889999967 146761.77569999918, -9374.825699999928 146806.21770000085, -9335.682799999602 146864.0837999992, -9304.164300000295 146902.63599999994, -9218.739599999972 146935.5240000002, -9182.148599999957 146893.12399999984, -9134.313299999572 146873.85840000026))"
899,812,1,EcEc_4_6_2_Pv,1120,Castelo de Paiva,146715.965093,-9533.23411939,443.0,27.2203,x,m,i,3,Marginal,Ru1.1,Regossolos,1459.73370971,78415.0549994,7.84150549994,Eucalipto,1459.73369418,78415.0646064,2.9,0.0,0.0,0.0,"POLYGON ((-9152.215400000103 146435.20309999958, -9195.550200000405 146442.80819999985, -9251.463100000285 146463.33640000038, -9294.373999999836 146479.63819999993, -9317.422000000253 146455.07909999974, -9378.805499999784 146476.24579999968, -9447.606200000271 146529.70500000007, -9494.077600000426 146530.56069999933, -9521.925300000235 146534.67320000008, -9561.240399999544 146540.4793999996, -9624.186599999666 146525.46330000088, -9572.346499999985 146585.9877000004, -9503.962600000203 146632.21330000088, -9453.374099999666 146661.19409999996, -9390.413800000213 146660.51139999926, -9310.316100000404 146682.37820000015, -9233.899899999611 146665.4748999998, -9192.025899999775 146685.8041999992, -9152.013000000268 146782.57139999978, -9135.46989999991 146665.16919999942, -9136.9458999997 146570.77800000086, -9152.215400000103 146435.20309999958))"
900,813,1,EcEc_3_4_1_Pv,1121,Castelo de Paiva,146400.016042,-9678.24453438,503.0,17.2107,x,m,i,3,Marginal,Ru1.1,Regossolos,2198.91271032,288198.645813,28.8198645813,Eucalipto,2198.91275663,288198.650469,2.9,0.0,0.0,0.0,"POLYGON ((-9731.177000000142 146413.2935000006, -9774.95110000018 146537.63260000013, -9730.172899999656 146558.7960000001, -9673.022699999623 146554.56259999983, -9624.186599999666 146525.46330000088, -9561.240399999544 146540.4793999996, -9521.925300000235 146534.67320000008, -9494.077600000426 146530.56069999933, -9447.606200000271 146529.70500000007, -9378.805499999784 146476.24579999968, -9317.422000000253 146455.07909999974, -9294.373999999836 146479.63819999993, -9251.463100000285 146463.33640000038, -9195.550200000405 146442.80819999985, -9152.215400000103 146435.20309999958, -9153.327100000344 146377.66190000065, -9146.315600000322 146308.0100999996, -9135.732300000265 146216.9933000002, -9143.268299999647 146150.39379999973, -9157.541799999774 146075.96079999954, -9224.226999999955 146023.50709999911, -9272.725700000301 146019.33830000088, -9323.072200000286 146040.1342999991, -9380.69319999963 146002.89660000056, -9447.23639999982 145997.2343000006, -9539.441700000316 146003.7597000003, -9603.82320000045 146006.01630000025, -9631.763100000098 146004.0650999993, -9667.170099999756 146001.59249999933, -9732.732099999674 146001.59200000018, -9744.743800000288 146061.2335000001, -9739.214200000279 146141.57880000025, -9735.009899999946 146201.75159999914, -9726.076500000432 146234.9188000001, -9718.066999999806 146264.65589999966, -9717.78010000009 146316.5504999999, -9717.460500000045 146374.33290000074, -9731.177000000142 146413.2935000006))"
901,814,1,EcEc_3_7_3_Pv,1122,Castelo de Paiva,146026.578012,-9324.21504811,400.0,26.4359,x,m,i,3,Marginal,Ru1.1,Regossolos,1288.71426704,103384.656659,10.3384656659,Eucalipto,1288.71441273,103384.656281,2.9,0.0,0.0,0.0,"POLYGON ((-9100.31230000034 145706.3805999998, -9180.03259999957 145705.39279999956, -9245.942400000058 145711.56599999964, -9275.374300000258 145696.55629999936, -9265.441899999976 145914.5845999997, -9232.104299999774 145925.69710000046, -9219.404299999587 145970.14719999954, -9224.226999999955 146023.50709999911, -9157.541799999774 146075.96079999954, -9081.291500000283 146090.79739999957, -8946.353799999692 146022.5348000005, -8913.01620000042 145949.50960000046, -8922.541199999861 145911.40960000083, -8965.403800000437 145890.7720999997, -8981.278800000437 145844.73440000042, -8965.403800000437 145795.52190000005, -8997.153800000437 145735.19669999927, -9100.31230000034 145706.3805999998))"
922,835,1,EcPb_3_9_3_Pv,903,Castelo de Paiva,151956.5858,-8338.97137117,124.0,31.8689,g,o,a,1,Moderada,Tc8.1,Antrossolos,1427.23647889,54478.0159155,5.44780159155,Eucalipto,1427.23653317,54478.017552,2.9,0.0,0.0,0.0,"POLYGON ((-8027.608500000089 151682.17420000024, -8031.344600000419 151672.5066999998, -8040.075799999759 151655.04419999942, -8052.775899999775 151647.1065999996, -8052.261699999683 151632.4626000002, -8052.13049999997 151628.7285999991, -8054.045800000429 151624.62109999917, -8055.218799999915 151620.24349999987, -8065.9430999998 151625.48000000045, -8113.037100000307 151642.02630000003, -8166.562900000252 151663.65619999915, -8125.566899999976 151698.74840000086, -8075.296000000089 151739.75889999978, -8099.1085999999195 151772.83180000074, -8144.087799999863 151832.36319999956, -8181.129599999636 151779.44639999978, -8226.10879999958 151742.4046, -8284.345599999651 151703.39379999973, -8294.283499999903 151744.51879999973, -8289.11129999999 151790.59569999948, -8259.41849999968 151837.57569999993, -8194.02990000043 151897.31379999965, -8125.849200000055 151943.43989999965, -8102.782999999821 152017.43989999965, -8046.7249999996275 152020.41220000014, -8045.632100000046 152017.47110000066, -8045.3601999999955 152007.68019999936, -8044.838399999775 151988.89599999972, -8040.075899999589 151961.11480000056, -8036.900899999775 151952.8596999999, -8044.044700000435 151933.01600000076, -8043.250900000334 151897.29710000008, -8024.99459999986 151869.51579999924, -8012.294599999674 151855.2282999996, -8017.850800000131 151838.5594999995, -8018.6446000002325 151813.15949999914, -8011.500799999572 151805.22199999914, -8008.752100000158 151789.13179999962, -8003.563299999572 151759.18429999985, -8008.712799999863 151729.74840000086, -8012.7357000000775 151720.0360000003, -8014.841599999927 151714.95199999958, -8018.205299999565 151706.50579999946, -8020.2098000003025 151701.3189000003, -8022.18219999969 151696.21499999985, -8024.03809999954 151691.4129000008, -8027.608500000089 151682.17420000024))"
923,836,1,EcPb_3_9_3_Pv,904,Castelo de Paiva,151719.492978,-8387.90013621,135.0,29.5896,g,o,a,1,Moderada,Tc8.1,Antrossolos,756.056756314,31287.2541487,3.12872541487,Eucalipto,756.056818025,31287.2589596,2.9,0.0,0.0,0.0,"POLYGON ((-8113.037100000307 151642.02630000003, -8065.9430999998 151625.48000000045, -8055.218799999915 151620.24349999987, -8055.613800000399 151615.72849999927, -8055.6134000001475 151568.55360000022, -8055.613099999726 151523.89189999923, -8055.612900000066 151505.90020000003, -8055.612900000066 151505.17039999925, -8223.732400000095 151505.3618999999, -8221.743200000376 151529.41459999979, -8232.987999999896 151542.64389999956, -8248.201600000262 151542.64379999973, -8258.123399999924 151528.75320000015, -8279.290099999867 151520.1542000007, -8290.65479999967 151529.18150000088, -8274.17080000043 151661.28839999996, -8224.580500000156 151653.82870000042, -8166.562900000252 151663.65619999915, -8113.037100000307 151642.02630000003))"
985,910,1,EcFd_4_4_1_Pv,983,Castelo de Paiva,150930.95495,-8383.68296149,148.0,29.0654,x,m,i,3,Marginal,Ru1.1,Regossolos,999.435170476,24724.3297601,2.47243297601,Eucalipto,999.435271068,24724.3320718,2.9,0.0,0.0,0.0,"POLYGON ((-8196.798299999908 150937.2907999996, -8241.071100000292 150966.57010000013, -8291.186800000258 151000.17259999923, -8291.194500000216 151000.17730000056, -8291.848199999891 151000.61229999922, -8292.229899999686 151000.86659999937, -8293.199400000274 151001.51249999925, -8294.262900000438 151002.22110000066, -8295.710400000215 151003.1855999995, -8296.359000000171 151003.61769999936, -8296.881000000052 151003.96539999917, -8271.123800000176 150993.01559999958, -8250.618499999866 151005.58330000006, -8239.373700000346 150997.6458999999, -8214.238199999556 150991.03130000085, -8188.441300000064 150962.58850000054, -8174.550599999726 150941.81870000064, -8163.582299999893 150910.82129999995, -8159.337100000121 150898.82379999943, -8153.383899999782 150875.0111999996, -8136.185899999924 150853.18310000002, -8109.066100000404 150835.98509999923, -8095.83690000046 150813.49540000036, -8077.315999999642 150793.65159999952, -8083.269199999981 150777.11519999988, -8095.83690000046 150765.87040000036, -8118.702200000174 150728.8286000006, -8118.7017999999225 150686.04370000027, -8178.468200000003 150626.27559999935, -8181.7578999996185 150626.27559999935, -8205.7444000002 150662.4285000004, -8206.436999999918 150755.80370000005, -8207.202399999835 150818.57689999975, -8207.202399999835 150818.7884999998, -8205.848199999891 150821.1889999993, -8199.045400000177 150833.2478, -8180.471400000155 150866.17300000042, -8172.746399999596 150879.8705000002, -8196.798299999908 150937.2907999996))"
