variable,value,node_type_info
C_node142node195_timber_t1,1.0,node142transit_node195source
C_node142node195_timber_t3,1.0,node142transit_node195source
C_node142node196_timber_t1,1.0,node142transit_node196source
C_node142node196_wide_t4,1.0,node142transit_node196source
M_node1node178_timber_t5,1.0,node1transit_node178source
M_node1node178_wide_t2,1.0,node1transit_node178source
M_node1node179_wide_t2,1.0,node1transit_node179source
M_node1node179_wide_t3,1.0,node1transit_node179source
M_node1node179_wide_t4,1.0,node1transit_node179source
M_node1node209_wide_t4,1.0,node1transit_node209source
M_node1node209_wide_t5,1.0,node1transit_node209source
M_node2node180_timber_t4,1.0,node2transit_node180source
M_node2node210_timber_t2,1.0,node2transit_node210source
M_node2node210_timber_t3,1.0,node2transit_node210source
M_node2node210_timber_t4,1.0,node2transit_node210source
M_node2node210_timber_t5,1.0,node2transit_node210source
M_node3node194_timber_t2,1.0,node3transit_node194source
M_node3node194_timber_t5,1.0,node3transit_node194source
M_node3node197_wide_t5,1.0,node3transit_node197source
M_node4node51_timber_t5,1.0,node4transit_node51transit
M_node4node193_wide_t3,1.0,node4transit_node193source
M_node4node193_wide_t4,1.0,node4transit_node193source
M_node4node193_wide_t5,1.0,node4transit_node193source
M_node4node195_timber_t2,1.0,node4transit_node195source
M_node4node195_timber_t5,1.0,node4transit_node195source
M_node4node196_timber_t4,1.0,node4transit_node196source
M_node4node196_timber_t5,1.0,node4transit_node196source
M_node5node83_timber_t2,1.0,node5transit_node83transit
M_node5node83_timber_t3,1.0,node5transit_node83transit
M_node5node83_timber_t4,1.0,node5transit_node83transit
M_node5node83_timber_t5,1.0,node5transit_node83transit
M_node5node89_timber_t2,1.0,node5transit_node89transit
M_node5node89_timber_t3,1.0,node5transit_node89transit
M_node5node89_timber_t4,1.0,node5transit_node89transit
M_node5node89_timber_t5,1.0,node5transit_node89transit
M_node5node110_timber_t2,1.0,node5transit_node110transit
M_node5node110_timber_t3,1.0,node5transit_node110transit
M_node5node110_timber_t4,1.0,node5transit_node110transit
M_node5node110_timber_t5,1.0,node5transit_node110transit
M_node5node174_timber_t2,1.0,node5transit_node174source
M_node5node174_timber_t5,1.0,node5transit_node174source
M_node5node180_wide_t4,1.0,node5transit_node180source
M_node5node180_wide_t5,1.0,node5transit_node180source
M_node6node96_timber_t2,1.0,node6transit_node96transit
M_node6node96_timber_t3,1.0,node6transit_node96transit
M_node6node96_timber_t4,1.0,node6transit_node96transit
M_node6node96_timber_t5,1.0,node6transit_node96transit
M_node6node56_timber_t2,1.0,node6transit_node56transit
M_node6node56_timber_t3,1.0,node6transit_node56transit
M_node6node56_timber_t4,1.0,node6transit_node56transit
M_node6node56_timber_t5,1.0,node6transit_node56transit
M_node6node203_wide_t2,1.0,node6transit_node203source
M_node6node203_wide_t3,1.0,node6transit_node203source
M_node6node203_wide_t4,1.0,node6transit_node203source
M_node7node145_timber_t5,1.0,node7transit_node145exit
M_node7node176_wide_t5,1.0,node7transit_node176source
M_node8node203_wide_t2,1.0,node8transit_node203source
M_node8node203_wide_t3,1.0,node8transit_node203source
M_node8node203_wide_t4,1.0,node8transit_node203source
M_node8node208_wide_t4,1.0,node8transit_node208source
M_node8node208_wide_t5,1.0,node8transit_node208source
M_node9node176_wide_t5,1.0,node9transit_node176source
M_node10node25_timber_t3,1.0,node10transit_node25transit
M_node10node175_timber_t2,1.0,node10transit_node175source
M_node10node175_timber_t3,1.0,node10transit_node175source
M_node10node175_timber_t4,1.0,node10transit_node175source
M_node10node190_timber_t4,1.0,node10transit_node190source
M_node10node190_timber_t5,1.0,node10transit_node190source
M_node10node191_timber_t2,1.0,node10transit_node191source
M_node10node191_timber_t3,1.0,node10transit_node191source
M_node10node191_timber_t4,1.0,node10transit_node191source
M_node10node191_timber_t5,1.0,node10transit_node191source
M_node10node193_timber_t2,1.0,node10transit_node193source
M_node10node193_timber_t3,1.0,node10transit_node193source
M_node10node193_wide_t5,1.0,node10transit_node193source
M_node11node174_timber_t2,1.0,node11transit_node174source
M_node11node174_wide_t5,1.0,node11transit_node174source
M_node12node179_wide_t3,1.0,node12transit_node179source
M_node12node179_wide_t4,1.0,node12transit_node179source
M_node12node209_wide_t4,1.0,node12transit_node209source
M_node12node209_wide_t5,1.0,node12transit_node209source
M_node16node56_timber_t2,1.0,node16transit_node56transit
M_node16node56_timber_t3,1.0,node16transit_node56transit
M_node16node56_timber_t4,1.0,node16transit_node56transit
M_node16node56_timber_t5,1.0,node16transit_node56transit
M_node16node183_wide_t3,1.0,node16transit_node183source
M_node16node183_wide_t4,1.0,node16transit_node183source
M_node16node183_wide_t5,1.0,node16transit_node183source
M_node19node136_timber_t2,-1.4088730182493236e-13,node19transit_node136transit
M_node19node177_timber_t2,1.0,node19transit_node177source
M_node19node177_timber_t3,1.0,node19transit_node177source
M_node19node177_timber_t4,1.0,node19transit_node177source
M_node20node175_timber_t2,1.0,node20transit_node175source
M_node20node175_timber_t3,1.0,node20transit_node175source
M_node20node175_timber_t4,1.0,node20transit_node175source
M_node20node175_timber_t5,1.0,node20transit_node175source
M_node20node193_timber_t2,1.0,node20transit_node193source
M_node20node193_wide_t4,1.0,node20transit_node193source
M_node20node193_wide_t5,1.0,node20transit_node193source
M_node21node186_timber_t2,1.0,node21transit_node186source
M_node21node186_timber_t3,1.0,node21transit_node186source
M_node21node186_wide_t5,1.0,node21transit_node186source
M_node21node188_timber_t2,1.0,node21transit_node188source
M_node21node188_timber_t3,1.0,node21transit_node188source
M_node21node188_wide_t5,1.0,node21transit_node188source
M_node22node76_timber_t3,1.2456702336294256e-13,node22transit_node76transit
M_node22node76_timber_t4,1.2456702336294256e-13,node22transit_node76transit
M_node22node177_timber_t2,1.0,node22transit_node177source
M_node22node177_timber_t3,1.0,node22transit_node177source
M_node23node128_wide_t2,1.0,node23transit_node128transit
M_node23node128_wide_t3,1.0,node23transit_node128transit
M_node23node128_wide_t4,1.0,node23transit_node128transit
M_node23node128_wide_t5,1.0,node23transit_node128transit
M_node23node179_wide_t2,1.0,node23transit_node179source
M_node23node179_wide_t3,1.0,node23transit_node179source
M_node23node179_wide_t4,1.0,node23transit_node179source
M_node23node203_wide_t2,1.0,node23transit_node203source
M_node23node203_wide_t3,1.0,node23transit_node203source
M_node23node203_wide_t4,1.0,node23transit_node203source
M_node23node203_wide_t5,1.0,node23transit_node203source
M_node23node208_wide_t2,1.0,node23transit_node208source
M_node23node208_wide_t3,1.0,node23transit_node208source
M_node23node208_wide_t4,1.0,node23transit_node208source
M_node23node208_wide_t5,1.0,node23transit_node208source
M_node25node29_timber_t2,1.0,node25transit_node29transit
