Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-15186.3064, 150980.7653)","(-15200.6425, 151033.718)",6.487,18.0,31336.87,12185.08,47005.3,23502.65,12185.08
"(-15948.178, 150519.6673)","(-15970.4996, 150483.6954)",86.82,18.7,419406.76,163082.89,629110.14,314555.07,163082.89
"(-15948.178, 150519.6673)","(-15943.4155, 150537.1298)",57.045,18.7,275568.08,107152.4,413352.12,206676.06,107152.4
"(-15749.5359, 150247.4338)","(-15734.6023, 150337.1977)",29.93,25.4,224906.33,80323.69,337359.49,168679.75,80323.69
"(-15749.5359, 150247.4338)","(-15767.5893, 150233.2019)",55.282,18.0,267055.61,103842.39,400583.41,200291.71,103842.39
"(-15629.2252, 150871.1636)","(-15616.6534, 150821.2038)",66.776,18.0,322580.94,125432.96,483871.41,241935.7,125432.96
"(-15629.2252, 150871.1636)","(-15643.8352, 150923.2576)",56.599,18.0,273418.23,106316.45,410127.35,205063.67,106316.45
"(-15174.2702, 150733.0541)","(-15167.607, 150759.8153)",5.264,18.0,25428.48,9887.65,38142.71,19071.36,9887.65
"(-15865.6279, 150497.4422)","(-15893.465, 150473.733)",54.859,19.4,265010.55,103047.19,397515.82,198757.91,103047.19
"(-15865.6279, 150497.4422)","(-15895.7904, 150524.4298)",72.227,19.4,348912.96,135671.95,523369.44,261684.72,135671.95
"(-15131.5263, 150832.9359)","(-15109.1706, 150856.708)",11.643,18.0,56246.01,21870.8,84369.02,42184.51,21870.8
"(-15131.5263, 150832.9359)","(-15167.607, 150759.8153)",18.12,18.0,87535.63,34037.51,131303.44,65651.72,34037.51
"(-15120.1155, 150502.9657)","(-15132.745, 150499.4203)",40.663,25.4,305560.09,109128.6,458340.13,229170.07,109128.6
"(-15120.1155, 150502.9657)","(-15043.5151, 150526.5179)",42.988,25.4,323035.99,115370.0,484553.99,242277.0,115370.0
"(-15733.0713, 150194.2291)","(-15767.5893, 150233.2019)",19.335,18.0,93403.76,36319.29,140105.65,70052.82,36319.29
"(-15937.5165, 150752.8877)","(-15985.3893, 150728.1271)",58.995,18.0,284988.93,110815.62,427483.39,213741.7,110815.62
"(-15937.5165, 150752.8877)","(-15866.0134, 150645.6093)",92.728,18.0,447947.81,174180.85,671921.72,335960.86,174180.85
"(-15572.4235, 150612.1954)","(-15608.9383, 150573.2111)",51.195,25.4,384707.73,137395.62,577061.6,288530.8,137395.62
"(-15055.236, 150917.5087)","(-15082.539, 150885.3702)",0.647,18.0,3123.49,1214.54,4685.24,2342.62,1214.54
"(-15055.236, 150917.5087)","(-15107.3838, 150924.5593)",4.761,18.0,22999.31,8943.09,34498.96,17249.48,8943.09
"(-15709.7172, 151020.6005)","(-15692.4893, 151073.5103)",52.318,18.0,252735.3,98274.06,379102.95,189551.48,98274.06
"(-14741.2091, 150748.9475)","(-14661.4096, 150746.7847)",18.575,25.4,139581.49,49850.53,209372.23,104686.12,49850.53
"(-14741.2091, 150748.9475)","(-14868.1804, 150740.7878)",52.224,25.4,392435.19,140155.43,588652.79,294326.4,140155.43
"(-16094.2283, 150540.3048)","(-16067.2407, 150527.6048)",49.019,19.4,236801.05,92078.15,355201.58,177600.79,92078.15
"(-16094.2283, 150540.3048)","(-16118.9299, 150561.0841)",52.061,19.4,251495.09,97791.81,377242.63,188621.32,97791.81
"(-15386.3184, 151060.9925)","(-15446.1206, 151057.9985)",58.662,22.4,283382.16,110190.84,425073.24,212536.62,110190.84
"(-15386.3184, 151060.9925)","(-15342.0484, 151052.5424)",59.106,22.4,285526.5,111024.65,428289.75,214144.87,111024.65
"(-15124.3262, 150985.113)","(-14954.1123, 150958.3617)",157.693,19.4,761776.92,296210.73,1142665.38,571332.69,296210.73
"(-14903.4784, 150679.167)","(-14868.1804, 150740.7878)",39.216,25.4,294685.96,105244.99,442028.95,221014.47,105244.99
"(-14903.4784, 150679.167)","(-15028.5005, 150536.7229)",101.507,25.4,762770.96,272418.2,1144156.44,572078.22,272418.2
"(-15890.1642, 150437.7926)","(-15897.0547, 150444.2237)",66.504,19.4,321266.86,124921.99,481900.29,240950.15,124921.99
"(-15890.1642, 150437.7926)","(-15825.6546, 150454.8887)",90.998,19.4,439587.39,170929.96,659381.08,329690.54,170929.96
"(-14876.5886, 150955.8709)","(-14954.1123, 150958.3617)",53.414,22.4,258032.3,100333.75,387048.45,193524.23,100333.75
"(-15043.5151, 150526.5179)","(-15028.5005, 150536.7229)",22.157,25.4,166501.88,59464.96,249752.82,124876.41,59464.96
"(-14600.249, 150627.1838)","(-14614.7683, 150687.6367)",62.516,22.4,302001.22,117430.71,453001.82,226500.91,117430.71
"(-14600.249, 150627.1838)","(-14677.8581, 150536.2398)",86.047,22.4,415672.9,161631.01,623509.34,311754.67,161631.01
"(-15132.745, 150499.4203)","(-15180.1282, 150486.1186)",28.026,18.0,135386.12,52643.79,203079.18,101539.59,52643.79
"(-15172.3488, 150892.0946)","(-15237.4751, 150860.8638)",11.935,18.0,57656.62,22419.31,86484.93,43242.47,22419.31
"(-15172.3488, 150892.0946)","(-15107.3838, 150924.5593)",3.147,18.0,15204.11,5911.99,22806.17,11403.08,5911.99
"(-15897.0547, 150444.2237)","(-15913.253, 150459.3421)",58.355,19.4,281900.58,109614.74,422850.88,211425.44,109614.74
"(-14661.4087, 150746.8173)","(-14661.4123, 150746.8219)",66.541,18.7,321441.36,124989.85,482162.04,241081.02,124989.85
"(-14661.4087, 150746.8173)","(-14661.4096, 150746.7847)",43.602,19.4,210632.11,81902.57,315948.16,157974.08,81902.57
"(-15082.539, 150885.3702)","(-15085.5578, 150881.8169)",82.13,19.4,396748.69,154272.49,595123.03,297561.52,154272.49
"(-15082.539, 150885.3702)","(-15109.1706, 150856.708)",0.76,18.0,3669.46,1426.84,5504.19,2752.09,1426.84
"(-15921.2683, 150494.618)","(-15895.7904, 150524.4298)",72.625,19.4,350834.23,136419.02,526251.35,263125.67,136419.02
"(-15921.2683, 150494.618)","(-15952.3656, 150487.7187)",95.839,19.0,462973.19,180023.34,694459.78,347229.89,180023.34
"(-15339.519, 150431.1993)","(-15462.2341, 150359.6596)",76.797,18.0,370985.52,144254.69,556478.28,278239.14,144254.69
"(-15608.9383, 150573.2111)","(-15732.7951, 150582.6537)",77.302,25.4,580882.57,207458.06,871323.86,435661.93,207458.06
"(-15560.0714, 151100.2253)","(-15512.5416, 151075.3224)",62.708,18.7,302928.09,117791.11,454392.13,227196.07,117791.11
"(-15093.9354, 150813.3057)","(-15104.3435, 150803.0733)",62.133,19.4,300146.95,116709.69,450220.43,225110.21,116709.69
"(-15093.9354, 150813.3057)","(-15063.8398, 150842.8938)",82.472,19.4,398404.27,154916.24,597606.4,298803.2,154916.24
"(-14897.4511, 150812.9223)","(-14917.7014, 150833.5801)",52.622,19.4,254205.38,98845.68,381308.07,190654.03,98845.68
"(-14897.4511, 150812.9223)","(-14868.1804, 150740.7878)",46.833,19.4,226238.09,87970.83,339357.13,169678.57,87970.83
"(-16118.9299, 150561.0841)","(-16095.8158, 150664.13)",67.694,18.0,327013.05,127156.35,490519.58,245259.79,127156.35
"(-15142.269, 150774.933)","(-15167.607, 150759.8153)",57.847,19.4,279443.24,108659.22,419164.86,209582.43,108659.22
"(-15142.269, 150774.933)","(-15118.6064, 150789.0512)",61.056,19.4,294947.44,114687.9,442421.16,221210.58,114687.9
"(-15707.8184, 150769.1935)","(-15743.457, 150710.6992)",62.172,18.0,300337.98,116783.97,450506.97,225253.48,116783.97
"(-15743.457, 150710.6992)","(-15773.2696, 150747.8767)",64.631,18.0,312215.67,121402.51,468323.5,234161.75,121402.51
"(-15743.457, 150710.6992)","(-15732.7951, 150582.6537)",60.435,25.4,454139.1,162192.54,681208.65,340604.33,162192.54
"(-14661.4096, 150746.7847)","(-14614.7683, 150687.6367)",49.215,18.7,237745.0,92445.2,356617.5,178308.75,92445.2
"(-15985.3893, 150728.1271)","(-16095.8158, 150664.13)",69.321,18.0,334874.81,130213.33,502312.22,251156.11,130213.33
"(-15825.6546, 150454.8887)","(-15767.5875, 150372.8555)",91.514,25.4,687679.52,245599.83,1031519.28,515759.64,245599.83
"(-15237.4751, 150860.8638)","(-15107.3838, 150924.5593)",35.975,19.4,173784.56,67574.71,260676.84,130338.42,67574.71
"(-15913.253, 150459.3421)","(-15893.465, 150473.733)",73.264,19.4,353921.82,137619.61,530882.72,265441.36,137619.61
"(-14793.8812, 150494.6003)","(-14859.0429, 150445.543)",53.619,22.4,259019.53,100717.63,388529.3,194264.65,100717.63
"(-15512.5416, 151075.3224)","(-15446.1206, 151057.9985)",65.558,22.4,316693.24,123143.58,475039.85,237519.93,123143.58
"(-15371.8196, 150895.1716)","(-15305.7676, 150955.8686)",20.827,18.0,100609.25,39121.09,150913.88,75456.94,39121.09
"(-15943.4155, 150537.1298)","(-15981.5156, 150562.5298)",116.864,18.7,564542.87,219517.88,846814.3,423407.15,219517.88
"(-15342.0484, 151052.5424)","(-15262.5011, 151072.9757)",72.006,22.4,347843.44,135256.08,521765.16,260882.58,135256.08
"(-16005.3281, 150583.1673)","(-15981.5156, 150562.5298)",53.591,18.7,258885.42,100665.48,388328.12,194164.06,100665.48
"(-16005.3281, 150583.1673)","(-16067.2407, 150527.6048)",110.163,19.0,532172.89,206931.08,798259.33,399129.66,206931.08
"(-15281.7957, 151017.9024)","(-15305.7676, 150955.8686)",0.652,18.0,3150.96,1225.23,4726.45,2363.22,1225.23
"(-15281.7957, 151017.9024)","(-15262.5011, 151072.9757)",2.007,18.0,9692.98,3769.04,14539.48,7269.74,3769.04
"(-15063.8398, 150842.8938)","(-15004.9851, 150877.2061)",64.727,19.4,312679.4,121582.83,469019.11,234509.55,121582.83
"(-15118.6064, 150789.0512)","(-15104.3435, 150803.0733)",60.853,19.4,293967.36,114306.8,440951.03,220475.52,114306.8
"(-15866.0134, 150645.6093)","(-15846.2917, 150690.4921)",62.709,18.0,302931.2,117792.32,454396.81,227198.4,117792.32
"(-15262.5011, 151072.9757)","(-15305.7676, 150955.8686)",68.496,19.4,330887.14,128662.76,496330.71,248165.36,128662.76
"(-15262.5011, 151072.9757)","(-15200.6425, 151033.718)",2.767,18.0,13366.73,5197.54,20050.1,10025.05,5197.54
"(-15774.5624, 150320.0997)","(-15807.4734, 150260.0873)",49.025,25.4,368395.34,131569.76,552593.01,276296.5,131569.76
"(-15774.5624, 150320.0997)","(-15767.5875, 150372.8555)",50.802,25.4,381751.36,136339.77,572627.04,286313.52,136339.77
"(-15109.1706, 150856.708)","(-15085.5578, 150881.8169)",45.069,19.4,217718.54,84658.07,326577.81,163288.9,84658.07
"(-15099.8375, 150409.3705)","(-15054.9675, 150436.275)",68.444,25.4,514324.69,183687.39,771487.03,385743.51,183687.39
"(-15099.8375, 150409.3705)","(-15150.2622, 150399.3551)",53.215,25.4,399883.23,142815.44,599824.85,299912.42,142815.44
"(-15952.3656, 150487.7187)","(-15970.4996, 150483.6954)",70.103,18.7,338651.43,131681.84,507977.14,253988.57,131681.84
"(-14659.8085, 150805.8194)","(-14661.4123, 150746.8219)",60.753,18.7,293481.61,114117.93,440222.42,220111.21,114117.93
