x,y
-15292.2127,150885.5606
-15541.5845,150557.8148
-14741.5284,150516.1104
-15022.3991,150662.4103
-15532.6994,150993.7156
-15653.2803,151048.166
-15241.8035,150474.7838
-15783.9592,150220.2971
-15487.164,150537.21
-15737.9588,150317.0225
-15696.199,150374.6165
-15194.0804,150079.682
-15812.6416,150728.5514
-15131.706,150090.3617
-14861.2509,150904.3953
-15427.2161,150060.2193
-15647.0816,150208.7812
-15287.0127,150063.8625
-15406.5715,150060.9464
-14905.0414,150452.5846
-14953.4247,150862.9543
-15546.4767,150717.1982
-15114.7389,150635.1581
-15636.0348,151135.1663
-15033.5115,150583.0351
-15415.5896,150847.0049
-15613.6029,150117.4116
-14956.5786,150408.6899
-15664.9195,150799.5589
-15186.3064,150980.7653
-15948.178,150519.6673
-15259.7788,150068.4983
-15749.5359,150247.4338
-15629.2252,150871.1636
-15552.1566,150935.0319
-15502.611,150088.6279
-15174.2702,150733.0541
-15563.9934,150087.6459
-15865.6279,150497.4422
-15131.5263,150832.9359
-15120.1155,150502.9657
-15733.0713,150194.2291
-15343.2507,150061.9835
-15379.4102,150067.5842
-15937.5165,150752.8877
-14956.6005,150408.6712
-15394.9774,150063.7799
-15572.4235,150612.1954
-15123.9992,150686.752
-15268.655,150066.9874
-15055.236,150917.5087
-15767.5893,150233.2019
-15655.0191,150153.2186
-15445.2362,150062.124
-15709.7172,151020.6005
-14914.8728,150293.8618
-14741.2091,150748.9475
-16094.2283,150540.3048
-15742.3687,150290.5148
-15913.9533,150706.4822
-15386.3184,151060.9925
-15124.3262,150985.113
-14903.4784,150679.167
-15450.4709,150062.6774
-15890.1642,150437.7926
-14876.5886,150955.8709
-15043.5151,150526.5179
-14600.249,150627.1838
-15363.0319,150070.3534
-15132.745,150499.4203
-15442.0576,150782.5169
-15172.3488,150892.0946
-15306.0798,150061.4323
-15028.5005,150536.7229
-15178.077,150082.4064
-15481.5151,150062.9938
-14960.1718,150250.4982
-15897.0547,150444.2237
-14843.8067,150352.8782
-15594.7966,151018.1742
-14661.4087,150746.8173
-15082.539,150885.3702
-15921.2683,150494.618
-15616.6534,150821.2038
-15339.519,150431.1993
-15367.5677,150070.4784
-15463.2341,150064.0265
-15484.7028,150062.8137
-15608.9383,150573.2111
-15560.0714,151100.2253
-15325.1766,150060.4819
-15093.9354,150813.3057
-14883.4195,150325.2258
-15469.432,150063.6764
-15734.6023,150337.1977
-15492.4478,150062.3762
-15488.9459,150509.4105
-15225.3836,150074.3533
-15299.3103,150061.7692
-15093.6063,150511.1163
-15252.9043,150069.6685
-15609.6341,150045.974
-15373.8692,150068.9384
-14897.4511,150812.9223
-15645.3529,150084.3386
-16118.9299,150561.0841
-14901.0103,150367.3046
-15394.7308,150063.8402
-15626.8321,150121.3803
-15574.3249,150659.2904
-15142.269,150774.933
-15707.8184,150769.1935
-15743.457,150710.6992
-15643.8352,150923.2576
-15773.2696,150747.8767
-15038.1099,150145.5771
-15162.3639,150721.8093
-14661.4096,150746.7847
-15985.3893,150728.1271
-15825.6546,150454.8887
-15414.8819,150058.9155
-15783.0465,150419.8273
-15408.2877,150378.2031
-14745.737,150843.7442
-15237.4751,150860.8638
-15180.1282,150486.1186
-15913.253,150459.3421
-15724.6424,150641.1947
-15414.2538,150059.069
-14793.8812,150494.6003
-14905.0721,150452.5585
-14859.0429,150445.543
-15113.4159,150571.6579
-15364.8798,150071.1353
-15512.5416,151075.3224
-15371.8196,150895.1716
-15438.8673,150061.4509
-15625.5091,150069.7864
-15556.7692,150290.9546
-14868.1804,150740.7878
-15453.3026,150729.6709
-15129.9524,150528.0016
-15943.4155,150470.4546
-15943.4155,150537.1298
-14985.2213,150566.1389
-14931.8506,150624.1459
-14878.4011,150793.489
-15297.1712,150487.0663
-15342.0484,151052.5424
-15692.4893,151073.5103
-16005.3281,150583.1673
-15281.7957,151017.9024
-15396.0133,150868.5476
-15446.1206,151057.9985
-15063.8398,150842.8938
-15118.6064,150789.0512
-15162.7153,150085.0214
-15844.7991,150449.8151
-15732.7951,150582.6537
-16095.8158,150664.13
-15866.0134,150645.6093
-15492.5977,150062.4519
-15107.3838,150924.5593
-14677.8581,150536.2398
-16067.2407,150527.6048
-15262.5011,151072.9757
-15774.5624,150320.0997
-15258.4344,150940.7746
-15600.7794,150260.3751
-14614.7683,150687.6367
-15109.1706,150856.708
-14801.9307,150747.0029
-15767.5875,150372.8555
-15240.8338,150071.7233
-15636.8124,150146.7096
-15865.6278,150414.892
-14965.7434,150472.4276
-15024.8249,150195.6964
-15102.1824,150137.1003
-15099.8375,150409.3705
-15952.3656,150487.7187
-16014.8532,150722.8676
-14659.8085,150805.8194
-15054.9675,150436.275
-15305.7676,150955.8686
-14956.6033,150408.7083
-15643.3685,150093.599
-15684.1233,150191.5832
-15131.9068,150090.2662
-15415.6373,150058.9953
-14954.1123,150958.3617
-15807.4734,150260.0873
-14661.4123,150746.8219
-15167.607,150759.8153
-15002.9048,150989.4347
-16030.7282,150538.7173
-15362.4312,150070.0992
-15117.3846,150660.2936
-15981.5156,150562.5298
-15209.4612,150077.0638
-15085.5578,150881.8169
-15200.6425,151033.718
-15071.6116,150730.6728
-15970.4996,150483.6954
-15180.3164,150801.5242
-16157.7284,150605.3924
-15150.2622,150399.3551
-14917.7014,150833.5801
-15502.3479,150703.1738
-15528.2746,150088.3074
-15004.9851,150877.2061
-15674.269,150578.6619
-15409.6289,150060.1993
-14814.0273,150855.6372
-15543.4881,150452.7716
-15846.2917,150690.4921
-15893.465,150473.733
-15895.7904,150524.4298
-15462.2341,150359.6596
-15063.5393,150982.2714
-15492.4421,150062.4607
-15147.2621,150087.6521
-14626.6388,150575.6139
-15338.1734,150059.8352
-15104.3435,150803.0733
-15575.8997,150080.3698
