variable,value,node_type_info,action,road_type,edge,period
C_node1node544_wide_t1,1.0,node1transit_node544source,C,wide,node1node544,1.0
C_node1node545_timber_t1,1.0,node1transit_node545source,C,timber,node1node545,1.0
C_node1node553_timber_t1,1.0,node1transit_node553source,C,timber,node1node553,1.0
C_node1node553_wide_t4,1.0,node1transit_node553source,C,wide,node1node553,4.0
C_node4node102_timber_t1,1.0,node4transit_node102exit,C,timber,node4node102,1.0
C_node4node102_timber_t4,1.0,node4transit_node102exit,C,timber,node4node102,4.0
C_node4node599_timber_t1,1.0,node4transit_node599source,C,timber,node4node599,1.0
C_node6node634_timber_t1,1.0,node6transit_node634source,C,timber,node6node634,1.0
C_node6node638_timber_t1,1.0,node6transit_node638source,C,timber,node6node638,1.0
C_node6node640_timber_t1,1.0,node6transit_node640source,C,timber,node6node640,1.0
C_node6node640_timber_t3,1.0,node6transit_node640source,C,timber,node6node640,3.0
C_node8node634_timber_t1,1.0,node8transit_node634source,C,timber,node8node634,1.0
C_node8node640_timber_t1,1.0,node8transit_node640source,C,timber,node8node640,1.0
C_node8node642_timber_t1,1.0,node8transit_node642source,C,timber,node8node642,1.0
C_node9node515_wide_t1,1.0,node9transit_node515exit,C,wide,node9node515,1.0
C_node9node110_wide_t1,1.0,node9transit_node110transit,C,wide,node9node110,1.0
C_node9node638_wide_t1,1.0,node9transit_node638source,C,wide,node9node638,1.0
C_node9node639_timber_t4,1.0,node9transit_node639source,C,timber,node9node639,4.0
C_node10node633_wide_t1,1.0,node10transit_node633source,C,wide,node10node633,1.0
C_node11node577_timber_t1,1.0,node11transit_node577source,C,timber,node11node577,1.0
C_node11node578_timber_t1,1.0,node11transit_node578source,C,timber,node11node578,1.0
C_node12node630_wide_t1,1.0,node12transit_node630source,C,wide,node12node630,1.0
C_node12node631_wide_t1,1.0,node12transit_node631source,C,wide,node12node631,1.0
C_node12node634_timber_t1,1.0,node12transit_node634source,C,timber,node12node634,1.0
C_node13node559_timber_t1,1.0,node13transit_node559source,C,timber,node13node559,1.0
C_node13node559_timber_t3,1.0,node13transit_node559source,C,timber,node13node559,3.0
C_node13node569_timber_t1,1.0,node13transit_node569source,C,timber,node13node569,1.0
C_node13node569_wide_t4,1.0,node13transit_node569source,C,wide,node13node569,4.0
C_node14node631_wide_t1,1.0,node14transit_node631source,C,wide,node14node631,1.0
C_node14node633_wide_t1,1.0,node14transit_node633source,C,wide,node14node633,1.0
C_node15node614_wide_t1,1.0,node15transit_node614source,C,wide,node15node614,1.0
C_node15node618_timber_t1,1.0,node15transit_node618source,C,timber,node15node618,1.0
C_node15node626_timber_t1,1.0,node15transit_node626source,C,timber,node15node626,1.0
C_node15node626_wide_t3,1.0,node15transit_node626source,C,wide,node15node626,3.0
C_node16node549_timber_t1,1.0,node16transit_node549source,C,timber,node16node549,1.0
C_node16node549_timber_t3,1.0,node16transit_node549source,C,timber,node16node549,3.0
C_node18node551_wide_t1,1.0,node18exit_node551source,C,wide,node18node551,1.0
C_node21node610_wide_t1,1.0,node21transit_node610source,C,wide,node21node610,1.0
C_node21node610_wide_t3,1.0,node21transit_node610source,C,wide,node21node610,3.0
C_node22node626_timber_t1,1.0,node22transit_node626source,C,timber,node22node626,1.0
C_node22node626_wide_t4,1.0,node22transit_node626source,C,wide,node22node626,4.0
C_node22node627_timber_t1,1.0,node22transit_node627source,C,timber,node22node627,1.0
C_node22node632_timber_t1,1.0,node22transit_node632source,C,timber,node22node632,1.0
C_node22node632_timber_t3,1.0,node22transit_node632source,C,timber,node22node632,3.0
C_node23node621_timber_t1,1.0,node23transit_node621source,C,timber,node23node621,1.0
C_node23node626_timber_t1,1.0,node23transit_node626source,C,timber,node23node626,1.0
C_node23node626_timber_t4,1.0,node23transit_node626source,C,timber,node23node626,4.0
C_node23node627_timber_t1,1.0,node23transit_node627source,C,timber,node23node627,1.0
C_node23node627_wide_t3,1.0,node23transit_node627source,C,wide,node23node627,3.0
C_node25node599_timber_t1,1.0,node25transit_node599source,C,timber,node25node599,1.0
C_node25node599_timber_t4,1.0,node25transit_node599source,C,timber,node25node599,4.0
C_node25node601_timber_t1,1.0,node25transit_node601source,C,timber,node25node601,1.0
C_node29node544_timber_t1,1.0,node29exit_node544source,C,timber,node29node544,1.0
C_node29node544_timber_t3,1.0,node29exit_node544source,C,timber,node29node544,3.0
C_node29node553_timber_t1,1.0,node29exit_node553source,C,timber,node29node553,1.0
C_node29node553_timber_t4,1.0,node29exit_node553source,C,timber,node29node553,4.0
C_node30node67_timber_t1,1.0,node30transit_node67transit,C,timber,node30node67,1.0
C_node30node67_timber_t4,1.0,node30transit_node67transit,C,timber,node30node67,4.0
C_node30node540_timber_t1,1.0,node30transit_node540source,C,timber,node30node540,1.0
C_node30node545_timber_t1,1.0,node30transit_node545source,C,timber,node30node545,1.0
C_node32node243_timber_t1,1.0,node32transit_node243transit,C,timber,node32node243,1.0
C_node32node621_timber_t1,1.0,node32transit_node621source,C,timber,node32node621,1.0
C_node32node627_timber_t1,1.0,node32transit_node627source,C,timber,node32node627,1.0
C_node32node627_wide_t3,1.0,node32transit_node627source,C,wide,node32node627,3.0
C_node32node632_timber_t1,1.0,node32transit_node632source,C,timber,node32node632,1.0
C_node32node632_wide_t3,1.0,node32transit_node632source,C,wide,node32node632,3.0
C_node33node640_timber_t1,1.0,node33exit_node640source,C,timber,node33node640,1.0
C_node33node640_wide_t3,1.0,node33exit_node640source,C,wide,node33node640,3.0
C_node34node579_timber_t1,1.0,node34transit_node579source,C,timber,node34node579,1.0
C_node39node609_timber_t1,1.0,node39transit_node609source,C,timber,node39node609,1.0
C_node39node609_timber_t3,1.0,node39transit_node609source,C,timber,node39node609,3.0
C_node44node577_timber_t1,1.0,node44transit_node577source,C,timber,node44node577,1.0
C_node44node578_wide_t1,1.0,node44transit_node578source,C,wide,node44node578,1.0
C_node45node626_timber_t1,1.0,node45transit_node626source,C,timber,node45node626,1.0
C_node45node626_wide_t3,1.0,node45transit_node626source,C,wide,node45node626,3.0
C_node47node551_timber_t1,1.0,node47exit_node551source,C,timber,node47node551,1.0
C_node47node551_timber_t4,1.0,node47exit_node551source,C,timber,node47node551,4.0
C_node48node618_timber_t1,1.0,node48transit_node618source,C,timber,node48node618,1.0
C_node49node369_wide_t5,1.0,node49transit_node369exit,C,wide,node49node369,5.0
C_node49node529_timber_t1,1.0,node49transit_node529source,C,timber,node49node529,1.0
C_node52node559_timber_t1,1.0,node52transit_node559source,C,timber,node52node559,1.0
C_node52node571_timber_t1,1.0,node52transit_node571source,C,timber,node52node571,1.0
C_node52node571_timber_t4,1.0,node52transit_node571source,C,timber,node52node571,4.0
C_node53node641_timber_t1,1.0,node53transit_node641source,C,timber,node53node641,1.0
C_node56node554_timber_t1,1.0,node56transit_node554source,C,timber,node56node554,1.0
C_node56node557_wide_t1,1.0,node56transit_node557source,C,wide,node56node557,1.0
