variable,value
C_wide_node4node37_t1,1.0
C_wide_node4node37_t2,1.0
C_wide_node4node37_t3,1.0
C_wide_node4node37_t4,1.0
C_wide_node4node37_t5,1.0
C_timber_node4node89_t0,0.0
C_timber_node4node89_t1,1.0
C_timber_node4node89_t2,1.0
C_timber_node4node89_t3,1.0
C_timber_node4node89_t4,1.0
C_timber_node4node89_t5,1.0
C_wide_node4node89_t0,0.0
C_wide_node4node89_t1,1.0
C_wide_node4node89_t2,1.0
C_wide_node4node89_t3,1.0
C_wide_node4node89_t4,1.0
C_wide_node4node89_t5,1.0
C_timber_node4node8_t0,0.0
C_timber_node4node8_t1,1.0
C_timber_node4node8_t2,1.0
C_timber_node4node8_t3,1.0
C_timber_node4node8_t4,1.0
C_timber_node4node8_t5,1.0
C_wide_node4node8_t0,0.0
C_wide_node4node8_t1,1.0
C_wide_node4node8_t2,1.0
C_wide_node4node8_t3,1.0
C_wide_node4node8_t4,1.0
C_wide_node4node8_t5,1.0
C_timber_node4node366_t0,0.0
C_timber_node4node366_t1,1.0
C_timber_node4node366_t2,1.0
C_timber_node4node366_t3,1.0
C_timber_node4node366_t4,1.0
C_timber_node4node366_t5,1.0
C_wide_node4node366_t0,0.0
C_wide_node4node366_t1,1.0
C_wide_node4node366_t2,1.0
C_wide_node4node366_t3,1.0
C_wide_node4node366_t4,1.0
C_wide_node4node366_t5,1.0
C_timber_node4node368_t0,0.0
C_timber_node4node368_t1,1.0
C_timber_node4node368_t2,1.0
C_timber_node4node368_t3,1.0
C_timber_node4node368_t4,1.0
C_timber_node4node368_t5,1.0
C_wide_node4node368_t0,0.0
C_wide_node4node368_t1,1.0
C_wide_node4node368_t2,1.0
C_wide_node4node368_t3,1.0
C_wide_node4node368_t4,1.0
C_wide_node4node368_t5,1.0
C_timber_node4node376_t0,0.0
C_timber_node4node376_t1,1.0
C_timber_node4node376_t2,1.0
C_timber_node4node376_t3,1.0
C_timber_node4node376_t4,1.0
C_timber_node4node376_t5,1.0
C_wide_node4node376_t0,0.0
C_wide_node4node376_t1,1.0
C_wide_node4node376_t2,1.0
C_wide_node4node376_t3,1.0
C_wide_node4node376_t4,1.0
C_wide_node4node376_t5,1.0
C_timber_node5node347_t0,0.0
C_timber_node5node347_t1,1.0
C_timber_node5node347_t2,1.0
C_timber_node5node347_t3,1.0
C_timber_node5node347_t4,1.0
C_timber_node5node347_t5,1.0
C_wide_node5node347_t0,0.0
C_wide_node5node347_t1,1.0
C_wide_node5node347_t2,1.0
C_wide_node5node347_t3,1.0
C_wide_node5node347_t4,1.0
C_wide_node5node347_t5,1.0
C_timber_node5node176_t0,0.0
C_timber_node5node176_t1,1.0
C_timber_node5node176_t2,1.0
C_timber_node5node176_t3,1.0
C_timber_node5node176_t4,1.0
C_timber_node5node176_t5,1.0
C_wide_node5node176_t0,0.0
C_wide_node5node176_t1,1.0
C_wide_node5node176_t2,1.0
C_wide_node5node176_t3,1.0
C_wide_node5node176_t4,1.0
C_wide_node5node176_t5,1.0
C_timber_node5node114_t0,0.0
C_timber_node5node114_t1,1.0
C_timber_node5node114_t2,1.0
C_timber_node5node114_t3,1.0
C_timber_node5node114_t4,1.0
C_timber_node5node114_t5,1.0
C_wide_node5node114_t0,0.0
C_wide_node5node114_t1,1.0
C_wide_node5node114_t2,1.0
C_wide_node5node114_t3,1.0
C_wide_node5node114_t4,1.0
C_wide_node5node114_t5,1.0
C_timber_node5node436_t0,0.0
C_timber_node5node436_t1,1.0
C_timber_node5node436_t2,1.0
C_timber_node5node436_t3,1.0
C_timber_node5node436_t4,1.0
C_timber_node5node436_t5,1.0
C_wide_node5node436_t0,0.0
C_wide_node5node436_t1,1.0
C_wide_node5node436_t2,1.0
C_wide_node5node436_t3,1.0
C_wide_node5node436_t4,1.0
C_wide_node5node436_t5,1.0
C_timber_node5node438_t0,0.0
C_timber_node5node438_t1,1.0
C_timber_node5node438_t2,1.0
C_timber_node5node438_t3,1.0
C_timber_node5node438_t4,1.0
C_timber_node5node438_t5,1.0
C_wide_node5node438_t0,0.0
C_wide_node5node438_t1,1.0
C_wide_node5node438_t2,1.0
C_wide_node5node438_t3,1.0
C_wide_node5node438_t4,1.0
C_wide_node5node438_t5,1.0
C_timber_node5node439_t0,0.0
C_timber_node5node439_t1,1.0
C_timber_node5node439_t2,1.0
C_timber_node5node439_t3,1.0
C_timber_node5node439_t4,1.0
C_timber_node5node439_t5,1.0
C_wide_node5node439_t0,0.0
C_wide_node5node439_t1,1.0
C_wide_node5node439_t2,1.0
C_wide_node5node439_t3,1.0
C_wide_node5node439_t4,1.0
C_wide_node5node439_t5,1.0
C_timber_node6node92_t0,0.0
C_timber_node6node92_t1,1.0
C_timber_node6node92_t2,1.0
C_timber_node6node92_t3,1.0
C_timber_node6node92_t4,1.0
C_timber_node6node92_t5,1.0
C_wide_node6node92_t0,0.0
C_wide_node6node92_t1,1.0
C_wide_node6node92_t2,1.0
C_wide_node6node92_t3,1.0
C_wide_node6node92_t4,1.0
C_wide_node6node92_t5,1.0
C_timber_node6node36_t0,0.0
C_timber_node6node36_t1,1.0
C_timber_node6node36_t2,1.0
C_timber_node6node36_t3,1.0
C_timber_node6node36_t4,1.0
C_timber_node6node36_t5,1.0
C_wide_node6node36_t0,0.0
C_wide_node6node36_t1,1.0
C_wide_node6node36_t2,1.0
C_wide_node6node36_t3,1.0
C_wide_node6node36_t4,1.0
C_wide_node6node36_t5,1.0
C_timber_node6node247_t0,0.0
C_timber_node6node247_t1,1.0
C_timber_node6node247_t2,1.0
C_timber_node6node247_t3,1.0
C_timber_node6node247_t4,1.0
C_timber_node6node247_t5,1.0
C_wide_node6node247_t0,0.0
C_wide_node6node247_t1,1.0
C_wide_node6node247_t2,1.0
C_wide_node6node247_t3,1.0
C_wide_node6node247_t4,1.0
C_wide_node6node247_t5,1.0
C_timber_node6node359_t0,0.0
C_timber_node6node359_t1,1.0
C_timber_node6node359_t2,1.0
C_timber_node6node359_t3,1.0
C_timber_node6node359_t4,1.0
C_timber_node6node359_t5,1.0
C_wide_node6node359_t0,0.0
C_wide_node6node359_t1,1.0
C_wide_node6node359_t2,1.0
C_wide_node6node359_t3,1.0
C_wide_node6node359_t4,1.0
C_wide_node6node359_t5,1.0
C_timber_node6node360_t0,0.0
C_timber_node6node360_t1,1.0
C_timber_node6node360_t2,1.0
C_timber_node6node360_t3,1.0
C_timber_node6node360_t4,1.0
C_timber_node6node360_t5,1.0
C_wide_node6node360_t0,0.0
C_wide_node6node360_t1,1.0
C_wide_node6node360_t2,1.0
C_wide_node6node360_t3,1.0
C_wide_node6node360_t4,1.0
C_wide_node6node360_t5,1.0
C_timber_node7node256_t0,0.0
C_timber_node7node256_t1,1.0
C_timber_node7node256_t2,1.0
C_timber_node7node256_t3,1.0
C_timber_node7node256_t4,1.0
C_timber_node7node256_t5,1.0
C_wide_node7node256_t0,0.0
C_wide_node7node256_t1,1.0
C_wide_node7node256_t2,1.0
C_wide_node7node256_t3,1.0
C_wide_node7node256_t4,1.0
C_wide_node7node256_t5,1.0
C_timber_node7node257_t0,0.0
C_timber_node7node257_t1,1.0
C_timber_node7node257_t2,1.0
C_timber_node7node257_t3,1.0
C_timber_node7node257_t4,1.0
C_timber_node7node257_t5,1.0
C_wide_node7node257_t0,0.0
C_wide_node7node257_t1,1.0
C_wide_node7node257_t2,1.0
C_wide_node7node257_t3,1.0
C_wide_node7node257_t4,1.0
C_wide_node7node257_t5,1.0
C_timber_node7node122_t0,0.0
C_timber_node7node122_t1,1.0
C_timber_node7node122_t2,1.0
C_timber_node7node122_t3,1.0
C_timber_node7node122_t4,1.0
C_timber_node7node122_t5,1.0
C_wide_node7node122_t0,0.0
C_wide_node7node122_t1,1.0
C_wide_node7node122_t2,1.0
C_wide_node7node122_t3,1.0
C_wide_node7node122_t4,1.0
C_wide_node7node122_t5,1.0
C_timber_node7node356_t0,0.0
C_timber_node7node356_t1,1.0
C_timber_node7node356_t2,1.0
C_timber_node7node356_t3,1.0
C_timber_node7node356_t4,1.0
C_timber_node7node356_t5,1.0
C_wide_node7node356_t0,0.0
C_wide_node7node356_t1,1.0
C_wide_node7node356_t2,1.0
C_wide_node7node356_t3,1.0
C_wide_node7node356_t4,1.0
C_wide_node7node356_t5,1.0
C_timber_node7node357_t0,0.0
C_timber_node7node357_t1,1.0
C_timber_node7node357_t2,1.0
C_timber_node7node357_t3,1.0
C_timber_node7node357_t4,1.0
C_timber_node7node357_t5,1.0
C_wide_node7node357_t0,0.0
C_wide_node7node357_t1,1.0
C_wide_node7node357_t2,1.0
C_wide_node7node357_t3,1.0
C_wide_node7node357_t4,1.0
C_wide_node7node357_t5,1.0
C_timber_node7node375_t0,0.0
C_timber_node7node375_t1,1.0
C_timber_node7node375_t2,1.0
C_timber_node7node375_t3,1.0
C_timber_node7node375_t4,1.0
C_timber_node7node375_t5,1.0
C_wide_node7node375_t0,0.0
C_wide_node7node375_t1,1.0
C_wide_node7node375_t2,1.0
C_wide_node7node375_t3,1.0
C_wide_node7node375_t4,1.0
C_wide_node7node375_t5,1.0
C_timber_node8node134_t0,0.0
C_timber_node8node134_t1,1.0
C_timber_node8node134_t2,1.0
C_timber_node8node134_t3,1.0
C_timber_node8node134_t4,1.0
C_timber_node8node134_t5,1.0
C_wide_node8node134_t0,0.0
C_wide_node8node134_t1,1.0
C_wide_node8node134_t2,1.0
C_wide_node8node134_t3,1.0
C_wide_node8node134_t4,1.0
C_wide_node8node134_t5,1.0
C_timber_node8node366_t0,0.0
C_timber_node8node366_t1,1.0
C_timber_node8node366_t2,1.0
C_timber_node8node366_t3,1.0
C_timber_node8node366_t4,1.0
C_timber_node8node366_t5,1.0
C_wide_node8node366_t0,0.0
C_wide_node8node366_t1,1.0
C_wide_node8node366_t2,1.0
C_wide_node8node366_t3,1.0
C_wide_node8node366_t4,1.0
C_wide_node8node366_t5,1.0
C_timber_node8node368_t0,0.0
C_timber_node8node368_t1,1.0
C_timber_node8node368_t2,1.0
C_timber_node8node368_t3,1.0
C_timber_node8node368_t4,1.0
C_timber_node8node368_t5,1.0
C_wide_node8node368_t0,0.0
C_wide_node8node368_t1,1.0
C_wide_node8node368_t2,1.0
C_wide_node8node368_t3,1.0
C_wide_node8node368_t4,1.0
C_wide_node8node368_t5,1.0
C_timber_node9node134_t0,0.0
C_timber_node9node134_t1,1.0
C_timber_node9node134_t2,1.0
C_timber_node9node134_t3,1.0
C_timber_node9node134_t4,1.0
C_timber_node9node134_t5,1.0
C_wide_node9node134_t0,0.0
C_wide_node9node134_t1,1.0
C_wide_node9node134_t2,1.0
C_wide_node9node134_t3,1.0
C_wide_node9node134_t4,1.0
C_wide_node9node134_t5,1.0
C_timber_node9node138_t0,0.0
C_timber_node9node138_t1,1.0
C_timber_node9node138_t2,1.0
C_timber_node9node138_t3,1.0
C_timber_node9node138_t4,1.0
C_timber_node9node138_t5,1.0
C_wide_node9node138_t0,0.0
C_wide_node9node138_t1,1.0
C_wide_node9node138_t2,1.0
C_wide_node9node138_t3,1.0
C_wide_node9node138_t4,1.0
C_wide_node9node138_t5,1.0
C_timber_node9node280_t0,0.0
C_timber_node9node280_t1,1.0
C_timber_node9node280_t2,1.0
C_timber_node9node280_t3,1.0
C_timber_node9node280_t4,1.0
C_timber_node9node280_t5,1.0
C_wide_node9node280_t0,0.0
C_wide_node9node280_t1,1.0
C_wide_node9node280_t2,1.0
C_wide_node9node280_t3,1.0
C_wide_node9node280_t4,1.0
C_wide_node9node280_t5,1.0
C_timber_node9node366_t0,0.0
C_timber_node9node366_t1,1.0
C_timber_node9node366_t2,1.0
C_timber_node9node366_t3,1.0
C_timber_node9node366_t4,1.0
C_timber_node9node366_t5,1.0
C_wide_node9node366_t0,0.0
C_wide_node9node366_t1,1.0
C_wide_node9node366_t2,1.0
C_wide_node9node366_t3,1.0
C_wide_node9node366_t4,1.0
C_wide_node9node366_t5,1.0
C_timber_node9node369_t0,0.0
C_timber_node9node369_t1,1.0
C_timber_node9node369_t2,1.0
C_timber_node9node369_t3,1.0
C_timber_node9node369_t4,1.0
C_timber_node9node369_t5,1.0
C_wide_node9node369_t0,0.0
C_wide_node9node369_t1,1.0
C_wide_node9node369_t2,1.0
C_wide_node9node369_t3,1.0
C_wide_node9node369_t4,1.0
C_wide_node9node369_t5,1.0
C_timber_node10node209_t0,0.0
C_timber_node10node209_t1,1.0
C_timber_node10node209_t2,1.0
C_timber_node10node209_t3,1.0
C_timber_node10node209_t4,1.0
C_timber_node10node209_t5,1.0
C_wide_node10node209_t0,0.0
C_wide_node10node209_t1,1.0
C_wide_node10node209_t2,1.0
C_wide_node10node209_t3,1.0
C_wide_node10node209_t4,1.0
C_wide_node10node209_t5,1.0
C_timber_node10node224_t0,0.0
C_timber_node10node224_t1,1.0
C_timber_node10node224_t2,1.0
C_timber_node10node224_t3,1.0
C_timber_node10node224_t4,1.0
C_timber_node10node224_t5,1.0
C_wide_node10node224_t0,0.0
C_wide_node10node224_t1,1.0
C_wide_node10node224_t2,1.0
C_wide_node10node224_t3,1.0
C_wide_node10node224_t4,1.0
C_wide_node10node224_t5,1.0
C_timber_node10node299_t0,0.0
C_timber_node10node299_t1,1.0
C_timber_node10node299_t2,1.0
C_timber_node10node299_t3,1.0
C_timber_node10node299_t4,1.0
C_timber_node10node299_t5,1.0
C_wide_node10node299_t0,0.0
C_wide_node10node299_t1,1.0
C_wide_node10node299_t2,1.0
C_wide_node10node299_t3,1.0
C_wide_node10node299_t4,1.0
C_wide_node10node299_t5,1.0
C_timber_node10node387_t0,0.0
C_timber_node10node387_t1,1.0
C_timber_node10node387_t2,1.0
C_timber_node10node387_t3,1.0
C_timber_node10node387_t4,1.0
C_timber_node10node387_t5,1.0
C_wide_node10node387_t0,0.0
C_wide_node10node387_t1,1.0
C_wide_node10node387_t2,1.0
C_wide_node10node387_t3,1.0
C_wide_node10node387_t4,1.0
C_wide_node10node387_t5,1.0
C_timber_node10node392_t0,0.0
C_timber_node10node392_t1,1.0
C_timber_node10node392_t2,1.0
C_timber_node10node392_t3,1.0
C_timber_node10node392_t4,1.0
C_timber_node10node392_t5,1.0
C_wide_node10node392_t0,0.0
C_wide_node10node392_t1,1.0
C_wide_node10node392_t2,1.0
C_wide_node10node392_t3,1.0
C_wide_node10node392_t4,1.0
C_wide_node10node392_t5,1.0
C_timber_node10node396_t0,0.0
C_timber_node10node396_t1,1.0
