variable,value,node_type_info,action,road_type,edge,period
C_node1node391_timber_t0,0.0,node1transit_node391exit,C,timber,node1node391,0.0
C_node1node391_timber_t1,0.0,node1transit_node391exit,C,timber,node1node391,1.0
C_node1node391_timber_t2,0.0,node1transit_node391exit,C,timber,node1node391,2.0
C_node1node391_timber_t3,0.0,node1transit_node391exit,C,timber,node1node391,3.0
C_node1node391_timber_t4,0.0,node1transit_node391exit,C,timber,node1node391,4.0
C_node1node391_timber_t5,0.0,node1transit_node391exit,C,timber,node1node391,5.0
C_node1node391_wide_t0,0.0,node1transit_node391exit,C,wide,node1node391,0.0
C_node1node391_wide_t1,0.0,node1transit_node391exit,C,wide,node1node391,1.0
C_node1node391_wide_t2,0.0,node1transit_node391exit,C,wide,node1node391,2.0
C_node1node391_wide_t3,0.0,node1transit_node391exit,C,wide,node1node391,3.0
C_node1node391_wide_t4,0.0,node1transit_node391exit,C,wide,node1node391,4.0
C_node1node391_wide_t5,0.0,node1transit_node391exit,C,wide,node1node391,5.0
C_node1node389_timber_t0,0.0,node1transit_node389exit,C,timber,node1node389,0.0
C_node1node389_timber_t1,0.0,node1transit_node389exit,C,timber,node1node389,1.0
C_node1node389_timber_t2,0.0,node1transit_node389exit,C,timber,node1node389,2.0
C_node1node389_timber_t3,0.0,node1transit_node389exit,C,timber,node1node389,3.0
C_node1node389_timber_t4,0.0,node1transit_node389exit,C,timber,node1node389,4.0
C_node1node389_timber_t5,0.0,node1transit_node389exit,C,timber,node1node389,5.0
C_node1node389_wide_t0,0.0,node1transit_node389exit,C,wide,node1node389,0.0
C_node1node389_wide_t1,0.0,node1transit_node389exit,C,wide,node1node389,1.0
C_node1node389_wide_t2,0.0,node1transit_node389exit,C,wide,node1node389,2.0
C_node1node389_wide_t3,0.0,node1transit_node389exit,C,wide,node1node389,3.0
C_node1node389_wide_t4,0.0,node1transit_node389exit,C,wide,node1node389,4.0
C_node1node389_wide_t5,0.0,node1transit_node389exit,C,wide,node1node389,5.0
C_node1node29_timber_t0,0.0,node1transit_node29exit,C,timber,node1node29,0.0
C_node1node29_timber_t1,0.0,node1transit_node29exit,C,timber,node1node29,1.0
C_node1node29_timber_t2,0.0,node1transit_node29exit,C,timber,node1node29,2.0
C_node1node29_timber_t3,0.0,node1transit_node29exit,C,timber,node1node29,3.0
C_node1node29_timber_t4,0.0,node1transit_node29exit,C,timber,node1node29,4.0
C_node1node29_timber_t5,0.0,node1transit_node29exit,C,timber,node1node29,5.0
C_node1node29_wide_t0,0.0,node1transit_node29exit,C,wide,node1node29,0.0
C_node1node29_wide_t1,0.0,node1transit_node29exit,C,wide,node1node29,1.0
C_node1node29_wide_t2,0.0,node1transit_node29exit,C,wide,node1node29,2.0
C_node1node29_wide_t3,0.0,node1transit_node29exit,C,wide,node1node29,3.0
C_node1node29_wide_t4,0.0,node1transit_node29exit,C,wide,node1node29,4.0
C_node1node29_wide_t5,0.0,node1transit_node29exit,C,wide,node1node29,5.0
C_node1node544_timber_t0,0.0,node1transit_node544source,C,timber,node1node544,0.0
C_node1node544_timber_t1,1.0,node1transit_node544source,C,timber,node1node544,1.0
C_node1node544_timber_t2,0.0,node1transit_node544source,C,timber,node1node544,2.0
C_node1node544_timber_t3,0.0,node1transit_node544source,C,timber,node1node544,3.0
C_node1node544_timber_t4,-0.0,node1transit_node544source,C,timber,node1node544,4.0
C_node1node544_timber_t5,-0.0,node1transit_node544source,C,timber,node1node544,5.0
C_node1node544_wide_t0,0.0,node1transit_node544source,C,wide,node1node544,0.0
C_node1node544_wide_t1,0.0,node1transit_node544source,C,wide,node1node544,1.0
C_node1node544_wide_t2,0.0,node1transit_node544source,C,wide,node1node544,2.0
C_node1node544_wide_t3,0.0,node1transit_node544source,C,wide,node1node544,3.0
C_node1node544_wide_t4,0.0,node1transit_node544source,C,wide,node1node544,4.0
C_node1node544_wide_t5,0.0,node1transit_node544source,C,wide,node1node544,5.0
C_node1node545_timber_t0,0.0,node1transit_node545source,C,timber,node1node545,0.0
C_node1node545_timber_t1,1.0,node1transit_node545source,C,timber,node1node545,1.0
C_node1node545_timber_t2,0.0,node1transit_node545source,C,timber,node1node545,2.0
C_node1node545_timber_t3,0.0,node1transit_node545source,C,timber,node1node545,3.0
C_node1node545_timber_t4,-0.0,node1transit_node545source,C,timber,node1node545,4.0
C_node1node545_timber_t5,-0.0,node1transit_node545source,C,timber,node1node545,5.0
C_node1node545_wide_t0,0.0,node1transit_node545source,C,wide,node1node545,0.0
C_node1node545_wide_t1,0.0,node1transit_node545source,C,wide,node1node545,1.0
C_node1node545_wide_t2,0.0,node1transit_node545source,C,wide,node1node545,2.0
C_node1node545_wide_t3,0.0,node1transit_node545source,C,wide,node1node545,3.0
C_node1node545_wide_t4,0.0,node1transit_node545source,C,wide,node1node545,4.0
C_node1node545_wide_t5,0.0,node1transit_node545source,C,wide,node1node545,5.0
C_node1node553_timber_t0,0.0,node1transit_node553source,C,timber,node1node553,0.0
C_node1node553_timber_t1,1.0,node1transit_node553source,C,timber,node1node553,1.0
C_node1node553_timber_t2,0.0,node1transit_node553source,C,timber,node1node553,2.0
C_node1node553_timber_t3,-0.0,node1transit_node553source,C,timber,node1node553,3.0
C_node1node553_timber_t4,-0.0,node1transit_node553source,C,timber,node1node553,4.0
C_node1node553_timber_t5,-0.0,node1transit_node553source,C,timber,node1node553,5.0
C_node1node553_wide_t0,0.0,node1transit_node553source,C,wide,node1node553,0.0
C_node1node553_wide_t1,0.0,node1transit_node553source,C,wide,node1node553,1.0
C_node1node553_wide_t2,0.0,node1transit_node553source,C,wide,node1node553,2.0
C_node1node553_wide_t3,0.0,node1transit_node553source,C,wide,node1node553,3.0
C_node1node553_wide_t4,-0.0,node1transit_node553source,C,wide,node1node553,4.0
C_node1node553_wide_t5,0.0,node1transit_node553source,C,wide,node1node553,5.0
C_node2node499_timber_t0,0.0,node2exit_node499exit,C,timber,node2node499,0.0
C_node2node499_timber_t1,0.0,node2exit_node499exit,C,timber,node2node499,1.0
C_node2node499_timber_t2,0.0,node2exit_node499exit,C,timber,node2node499,2.0
C_node2node499_timber_t3,0.0,node2exit_node499exit,C,timber,node2node499,3.0
C_node2node499_timber_t4,0.0,node2exit_node499exit,C,timber,node2node499,4.0
C_node2node499_timber_t5,0.0,node2exit_node499exit,C,timber,node2node499,5.0
C_node2node499_wide_t0,0.0,node2exit_node499exit,C,wide,node2node499,0.0
C_node2node499_wide_t1,0.0,node2exit_node499exit,C,wide,node2node499,1.0
C_node2node499_wide_t2,0.0,node2exit_node499exit,C,wide,node2node499,2.0
C_node2node499_wide_t3,0.0,node2exit_node499exit,C,wide,node2node499,3.0
C_node2node499_wide_t4,0.0,node2exit_node499exit,C,wide,node2node499,4.0
C_node2node499_wide_t5,0.0,node2exit_node499exit,C,wide,node2node499,5.0
C_node2node362_timber_t0,0.0,node2exit_node362transit,C,timber,node2node362,0.0
C_node2node362_timber_t1,0.0,node2exit_node362transit,C,timber,node2node362,1.0
C_node2node362_timber_t2,0.0,node2exit_node362transit,C,timber,node2node362,2.0
C_node2node362_timber_t3,0.0,node2exit_node362transit,C,timber,node2node362,3.0
C_node2node362_timber_t4,0.0,node2exit_node362transit,C,timber,node2node362,4.0
C_node2node362_timber_t5,0.0,node2exit_node362transit,C,timber,node2node362,5.0
C_node2node362_wide_t0,0.0,node2exit_node362transit,C,wide,node2node362,0.0
C_node2node362_wide_t1,0.0,node2exit_node362transit,C,wide,node2node362,1.0
C_node2node362_wide_t2,0.0,node2exit_node362transit,C,wide,node2node362,2.0
C_node2node362_wide_t3,0.0,node2exit_node362transit,C,wide,node2node362,3.0
C_node2node362_wide_t4,0.0,node2exit_node362transit,C,wide,node2node362,4.0
C_node2node362_wide_t5,0.0,node2exit_node362transit,C,wide,node2node362,5.0
C_node2node622_timber_t0,0.0,node2exit_node622source,C,timber,node2node622,0.0
C_node2node622_timber_t1,0.0,node2exit_node622source,C,timber,node2node622,1.0
C_node2node622_timber_t2,0.0,node2exit_node622source,C,timber,node2node622,2.0
C_node2node622_timber_t3,0.0,node2exit_node622source,C,timber,node2node622,3.0
C_node2node622_timber_t4,0.0,node2exit_node622source,C,timber,node2node622,4.0
C_node2node622_timber_t5,0.0,node2exit_node622source,C,timber,node2node622,5.0
C_node2node622_wide_t0,0.0,node2exit_node622source,C,wide,node2node622,0.0
C_node2node622_wide_t1,0.0,node2exit_node622source,C,wide,node2node622,1.0
C_node2node622_wide_t2,0.0,node2exit_node622source,C,wide,node2node622,2.0
C_node2node622_wide_t3,0.0,node2exit_node622source,C,wide,node2node622,3.0
C_node2node622_wide_t4,0.0,node2exit_node622source,C,wide,node2node622,4.0
C_node2node622_wide_t5,0.0,node2exit_node622source,C,wide,node2node622,5.0
C_node2node623_timber_t0,0.0,node2exit_node623source,C,timber,node2node623,0.0
C_node2node623_timber_t1,0.0,node2exit_node623source,C,timber,node2node623,1.0
C_node2node623_timber_t2,0.0,node2exit_node623source,C,timber,node2node623,2.0
C_node2node623_timber_t3,0.0,node2exit_node623source,C,timber,node2node623,3.0
C_node2node623_timber_t4,0.0,node2exit_node623source,C,timber,node2node623,4.0
C_node2node623_timber_t5,0.0,node2exit_node623source,C,timber,node2node623,5.0
C_node2node623_wide_t0,0.0,node2exit_node623source,C,wide,node2node623,0.0
C_node2node623_wide_t1,0.0,node2exit_node623source,C,wide,node2node623,1.0
C_node2node623_wide_t2,0.0,node2exit_node623source,C,wide,node2node623,2.0
C_node2node623_wide_t3,0.0,node2exit_node623source,C,wide,node2node623,3.0
C_node2node623_wide_t4,0.0,node2exit_node623source,C,wide,node2node623,4.0
C_node2node623_wide_t5,0.0,node2exit_node623source,C,wide,node2node623,5.0
C_node3node333_timber_t0,0.0,node3exit_node333exit,C,timber,node3node333,0.0
C_node3node333_timber_t1,0.0,node3exit_node333exit,C,timber,node3node333,1.0
C_node3node333_timber_t2,0.0,node3exit_node333exit,C,timber,node3node333,2.0
C_node3node333_timber_t3,0.0,node3exit_node333exit,C,timber,node3node333,3.0
C_node3node333_timber_t4,0.0,node3exit_node333exit,C,timber,node3node333,4.0
C_node3node333_timber_t5,0.0,node3exit_node333exit,C,timber,node3node333,5.0
C_node3node333_wide_t0,0.0,node3exit_node333exit,C,wide,node3node333,0.0
C_node3node333_wide_t1,0.0,node3exit_node333exit,C,wide,node3node333,1.0
C_node3node333_wide_t2,0.0,node3exit_node333exit,C,wide,node3node333,2.0
C_node3node333_wide_t3,0.0,node3exit_node333exit,C,wide,node3node333,3.0
C_node3node333_wide_t4,0.0,node3exit_node333exit,C,wide,node3node333,4.0
C_node3node333_wide_t5,0.0,node3exit_node333exit,C,wide,node3node333,5.0
C_node3node370_timber_t0,0.0,node3exit_node370exit,C,timber,node3node370,0.0
C_node3node370_timber_t1,0.0,node3exit_node370exit,C,timber,node3node370,1.0
C_node3node370_timber_t2,0.0,node3exit_node370exit,C,timber,node3node370,2.0
C_node3node370_timber_t3,0.0,node3exit_node370exit,C,timber,node3node370,3.0
C_node3node370_timber_t4,0.0,node3exit_node370exit,C,timber,node3node370,4.0
C_node3node370_timber_t5,0.0,node3exit_node370exit,C,timber,node3node370,5.0
C_node3node370_wide_t0,0.0,node3exit_node370exit,C,wide,node3node370,0.0
C_node3node370_wide_t1,0.0,node3exit_node370exit,C,wide,node3node370,1.0
C_node3node370_wide_t2,0.0,node3exit_node370exit,C,wide,node3node370,2.0
C_node3node370_wide_t3,0.0,node3exit_node370exit,C,wide,node3node370,3.0
C_node3node370_wide_t4,0.0,node3exit_node370exit,C,wide,node3node370,4.0
C_node3node370_wide_t5,0.0,node3exit_node370exit,C,wide,node3node370,5.0
C_node3node532_timber_t0,0.0,node3exit_node532source,C,timber,node3node532,0.0
C_node3node532_timber_t1,0.0,node3exit_node532source,C,timber,node3node532,1.0
C_node3node532_timber_t2,0.0,node3exit_node532source,C,timber,node3node532,2.0
C_node3node532_timber_t3,0.0,node3exit_node532source,C,timber,node3node532,3.0
C_node3node532_timber_t4,0.0,node3exit_node532source,C,timber,node3node532,4.0
C_node3node532_timber_t5,0.0,node3exit_node532source,C,timber,node3node532,5.0
C_node3node532_wide_t0,0.0,node3exit_node532source,C,wide,node3node532,0.0
C_node3node532_wide_t1,0.0,node3exit_node532source,C,wide,node3node532,1.0
C_node3node532_wide_t2,0.0,node3exit_node532source,C,wide,node3node532,2.0
C_node3node532_wide_t3,0.0,node3exit_node532source,C,wide,node3node532,3.0
C_node3node532_wide_t4,0.0,node3exit_node532source,C,wide,node3node532,4.0
C_node3node532_wide_t5,0.0,node3exit_node532source,C,wide,node3node532,5.0
C_node3node536_timber_t0,0.0,node3exit_node536source,C,timber,node3node536,0.0
C_node3node536_timber_t1,0.0,node3exit_node536source,C,timber,node3node536,1.0
C_node3node536_timber_t2,0.0,node3exit_node536source,C,timber,node3node536,2.0
C_node3node536_timber_t3,0.0,node3exit_node536source,C,timber,node3node536,3.0
C_node3node536_timber_t4,0.0,node3exit_node536source,C,timber,node3node536,4.0
C_node3node536_timber_t5,0.0,node3exit_node536source,C,timber,node3node536,5.0
C_node3node536_wide_t0,0.0,node3exit_node536source,C,wide,node3node536,0.0
C_node3node536_wide_t1,0.0,node3exit_node536source,C,wide,node3node536,1.0
C_node3node536_wide_t2,0.0,node3exit_node536source,C,wide,node3node536,2.0
C_node3node536_wide_t3,0.0,node3exit_node536source,C,wide,node3node536,3.0
C_node3node536_wide_t4,0.0,node3exit_node536source,C,wide,node3node536,4.0
C_node3node536_wide_t5,0.0,node3exit_node536source,C,wide,node3node536,5.0
C_node4node102_timber_t0,0.0,node4transit_node102exit,C,timber,node4node102,0.0
C_node4node102_timber_t1,1.0,node4transit_node102exit,C,timber,node4node102,1.0
C_node4node102_timber_t2,0.0,node4transit_node102exit,C,timber,node4node102,2.0
C_node4node102_timber_t3,0.0,node4transit_node102exit,C,timber,node4node102,3.0
C_node4node102_timber_t4,0.0,node4transit_node102exit,C,timber,node4node102,4.0
C_node4node102_timber_t5,0.0,node4transit_node102exit,C,timber,node4node102,5.0
C_node4node102_wide_t0,0.0,node4transit_node102exit,C,wide,node4node102,0.0
C_node4node102_wide_t1,0.0,node4transit_node102exit,C,wide,node4node102,1.0
C_node4node102_wide_t2,0.0,node4transit_node102exit,C,wide,node4node102,2.0
C_node4node102_wide_t3,0.0,node4transit_node102exit,C,wide,node4node102,3.0
C_node4node102_wide_t4,0.0,node4transit_node102exit,C,wide,node4node102,4.0
C_node4node102_wide_t5,0.0,node4transit_node102exit,C,wide,node4node102,5.0
C_node4node162_timber_t0,0.0,node4transit_node162transit,C,timber,node4node162,0.0
C_node4node162_timber_t1,0.0,node4transit_node162transit,C,timber,node4node162,1.0
C_node4node162_timber_t2,0.0,node4transit_node162transit,C,timber,node4node162,2.0
C_node4node162_timber_t3,0.0,node4transit_node162transit,C,timber,node4node162,3.0
C_node4node162_timber_t4,0.0,node4transit_node162transit,C,timber,node4node162,4.0
C_node4node162_timber_t5,0.0,node4transit_node162transit,C,timber,node4node162,5.0
C_node4node162_wide_t0,0.0,node4transit_node162transit,C,wide,node4node162,0.0
C_node4node162_wide_t1,0.0,node4transit_node162transit,C,wide,node4node162,1.0
C_node4node162_wide_t2,0.0,node4transit_node162transit,C,wide,node4node162,2.0
C_node4node162_wide_t3,0.0,node4transit_node162transit,C,wide,node4node162,3.0
