Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-10515.9456, 144144.5123)","(-10450.3799, 144145.9438)",85.745,30.6,644331.29,230118.32,966496.93,483248.47,230118.32
"(-10515.9456, 144144.5123)","(-10655.2433, 144118.0175)",53.981,30.6,405640.95,144871.77,608461.43,304230.72,144871.77
"(-10903.401, 145148.059)","(-10960.2981, 145155.7164)",57.41,21.6,277334.02,107839.07,416001.04,208000.52,107839.07
"(-10903.401, 145148.059)","(-10855.4436, 145133.1673)",50.216,21.6,242582.6,94326.26,363873.91,181936.95,94326.26
"(-9998.5306, 144310.2333)","(-10056.6846, 144286.1546)",62.942,19.1,304056.53,118229.9,456084.79,228042.4,118229.9
"(-9998.5306, 144310.2333)","(-9948.4943, 144254.9107)",95.997,19.1,463736.23,180320.04,695604.34,347802.17,180320.04
"(-10830.0624, 144600.6292)","(-10874.8599, 144568.3327)",122.883,25.8,923401.69,329786.32,1385102.53,692551.27,329786.32
"(-10830.0624, 144600.6292)","(-10778.8173, 144613.8968)",78.99,25.8,593567.54,211988.41,890351.31,445175.65,211988.41
"(-11112.849, 145217.2043)","(-11061.6135, 145222.3308)",51.491,22.5,248742.07,96721.32,373113.1,186556.55,96721.32
"(-11112.849, 145217.2043)","(-11084.3096, 145284.3591)",105.492,22.5,509603.71,198155.24,764405.56,382202.78,198155.24
"(-10429.3198, 144710.9684)","(-10371.8214, 144742.8327)",115.245,23.4,556720.54,216476.23,835080.81,417540.41,216476.23
"(-10429.3198, 144710.9684)","(-10489.7193, 144698.2483)",82.042,23.4,396322.56,154106.79,594483.83,297241.92,154106.79
"(-10481.1521, 144361.4453)","(-10445.9596, 144393.9844)",64.844,28.1,487268.92,174024.61,730903.38,365451.69,174024.61
"(-10481.1521, 144361.4453)","(-10557.7563, 144361.7111)",59.916,28.1,450241.56,160800.56,675362.34,337681.17,160800.56
"(-11013.2476, 145175.8527)","(-11061.7793, 145167.5785)",51.221,24.9,247434.35,96212.83,371151.53,185575.76,96212.83
"(-11013.2476, 145175.8527)","(-10960.2981, 145155.7164)",56.649,21.6,273657.96,106409.66,410486.94,205243.47,106409.66
"(-11013.2476, 145175.8527)","(-11061.6135, 145222.3308)",67.078,22.5,324038.03,125999.54,486057.04,243028.52,125999.54
"(-11275.2561, 143978.5436)","(-11193.2002, 144004.2074)",85.976,27.5,646063.54,230736.98,969095.31,484547.65,230736.98
"(-11275.2561, 143978.5436)","(-11335.4141, 143963.5166)",62.006,27.5,465947.22,166409.72,698920.83,349460.41,166409.72
"(-10789.1824, 144441.7244)","(-10741.5263, 144452.5489)",108.127,27.5,812517.45,290184.8,1218776.17,609388.09,290184.8
"(-10789.1824, 144441.7244)","(-10831.53, 144432.5663)",56.72,23.4,274002.2,106543.52,411003.31,205501.65,106543.52
"(-10273.1795, 144792.5062)","(-10308.3164, 144754.5965)",66.101,23.4,319317.7,124164.08,478976.54,239488.27,124164.08
"(-10273.1795, 144792.5062)","(-10311.413, 144832.6792)",76.605,28.1,575645.73,205587.76,863468.59,431734.29,205587.76
"(-10273.1795, 144792.5062)","(-10220.5751, 144740.1521)",61.237,23.4,295819.01,115026.81,443728.52,221864.26,115026.81
"(-10576.9472, 144840.8557)","(-10557.4355, 144848.294)",74.217,30.6,557704.23,199180.08,836556.35,418278.18,199180.08
"(-10576.9472, 144840.8557)","(-10620.2754, 144836.7989)",77.885,28.1,585265.95,209023.55,877898.92,438949.46,209023.55
"(-10798.857, 144324.7725)","(-10809.1961, 144386.8492)",48.274,33.0,362757.9,129556.39,544136.85,272068.42,129556.39
"(-10798.857, 144324.7725)","(-10805.5766, 144210.7593)",83.048,28.1,624067.9,222881.39,936101.85,468050.92,222881.39
"(-10798.857, 144324.7725)","(-10682.7742, 144280.1902)",50.689,28.1,380899.76,136035.63,571349.64,285674.82,136035.63
"(-10230.6695, 144308.629)","(-10269.6747, 144327.5864)",43.368,19.1,209500.52,81462.56,314250.78,157125.39,81462.56
"(-10230.6695, 144308.629)","(-10173.5934, 144284.2972)",62.046,19.1,299729.54,116547.38,449594.31,224797.15,116547.38
"(-10155.0087, 144730.9947)","(-10220.5751, 144740.1521)",46.3,28.1,347918.75,124256.7,521878.12,260939.06,124256.7
"(-10155.0087, 144730.9947)","(-10191.1739, 144676.4172)",53.043,28.1,398589.62,142353.43,597884.42,298942.21,142353.43
"(-10729.787, 144643.4804)","(-10759.6794, 144684.5559)",86.206,28.1,647792.54,231354.48,971688.82,485844.41,231354.48
"(-10729.787, 144643.4804)","(-10719.604, 144601.2663)",75.777,23.4,366058.97,142339.04,549088.46,274544.23,142339.04
"(-10729.787, 144643.4804)","(-10616.8302, 144702.757)",124.152,23.4,599749.22,233207.58,899623.83,449811.91,233207.58
"(-10321.7361, 144275.483)","(-10359.8776, 144221.0533)",46.688,33.0,350839.37,125299.77,526259.05,263129.52,125299.77
"(-10321.7361, 144275.483)","(-10269.6747, 144327.5864)",69.467,28.2,522011.13,186432.55,783016.69,391508.35,186432.55
"(-10369.1189, 144428.8096)","(-10299.5629, 144440.7622)",83.135,28.1,624717.33,223113.33,937075.99,468538.0,223113.33
"(-10369.1189, 144428.8096)","(-10445.9596, 144393.9844)",61.2,28.1,459889.83,164246.37,689834.75,344917.37,164246.37
"(-10707.6069, 144411.2502)","(-10664.9501, 144425.6321)",67.692,28.1,508669.57,181667.7,763004.36,381502.18,181667.7
"(-10707.6069, 144411.2502)","(-10809.1961, 144386.8492)",109.024,28.1,819257.17,292591.85,1228885.76,614442.88,292591.85
"(-10691.4484, 144480.8955)","(-10619.2953, 144433.7219)",141.795,27.5,1065518.57,380542.35,1598277.86,799138.93,380542.35
"(-10691.4484, 144480.8955)","(-10741.5263, 144452.5489)",70.924,27.5,532954.97,190341.06,799432.45,399716.23,190341.06
"(-10253.9891, 144092.1471)","(-10203.8086, 144065.449)",56.841,19.1,274583.81,106769.67,411875.71,205937.85,106769.67
"(-10253.9891, 144092.1471)","(-10332.2696, 144122.2175)",83.857,19.1,405094.7,157517.76,607642.05,303821.02,157517.76
"(-11299.5605, 144849.3913)","(-11364.5243, 144832.1683)",59.155,21.6,285761.28,111115.94,428641.92,214320.96,111115.94
"(-11299.5605, 144849.3913)","(-11218.2445, 144848.7358)",64.721,26.7,411010.51,151087.89,616515.77,308257.89,151087.89
"(-10220.4114, 144458.4946)","(-10159.5977, 144471.1849)",102.273,23.4,494055.23,192109.34,741082.85,370541.42,192109.34
"(-10220.4114, 144458.4946)","(-10299.5629, 144440.7622)",93.778,30.6,704694.14,251676.48,1057041.21,528520.61,251676.48
"(-10220.4114, 144458.4946)","(-10214.0099, 144411.7637)",19.844,30.6,149115.63,53255.58,223673.45,111836.73,53255.58
"(-11193.2002, 144004.2074)","(-11072.498, 144024.0678)",122.325,27.5,919212.78,328290.28,1378819.17,689409.58,328290.28
"(-10726.1173, 144120.668)","(-10655.2433, 144118.0175)",165.92,30.6,1246802.44,445286.58,1870203.65,935101.83,445286.58
"(-10726.1173, 144120.668)","(-10822.9415, 144072.5386)",94.522,28.1,710283.09,253672.53,1065424.63,532712.32,253672.53
"(-11451.2967, 143937.6262)","(-11335.4141, 143963.5166)",118.74,27.5,892268.64,318667.37,1338402.95,669201.48,318667.37
"(-11451.2967, 143937.6262)","(-11451.4729, 144000.3408)",62.715,27.5,471270.72,168310.97,706906.08,353453.04,168310.97
"(-11219.2695, 144956.0649)","(-11213.8481, 144917.7843)",75.487,30.6,567249.8,202589.21,850874.69,425437.35,202589.21
"(-11219.2695, 144956.0649)","(-11236.4938, 145056.3204)",93.677,28.1,703938.84,251406.73,1055908.27,527954.13,251406.73
"(-10839.4578, 144476.7888)","(-10788.1918, 144535.422)",43.03,28.2,323345.87,115480.67,485018.81,242509.4,115480.67
"(-10839.4578, 144476.7888)","(-10831.53, 144432.5663)",91.725,25.8,564632.4,208765.77,846948.6,423474.3,208765.77
"(-10686.181, 145111.2838)","(-10728.5091, 145075.387)",82.222,28.1,617856.2,220662.93,926784.3,463392.15,220662.93
"(-10686.181, 145111.2838)","(-10660.7052, 145132.889)",68.287,28.1,513142.56,183265.2,769713.84,384856.92,183265.2
"(-10092.9526, 144473.0184)","(-10145.1478, 144531.7689)",68.009,23.4,328534.2,127747.84,492801.31,246400.65,127747.84
"(-10092.9526, 144473.0184)","(-10159.5977, 144471.1849)",81.252,23.4,392508.36,152623.67,588762.54,294381.27,152623.67
"(-10269.6747, 144327.5864)","(-10214.0099, 144411.7637)",52.518,30.6,394650.09,140946.46,591975.14,295987.57,140946.46
