"Node1(x,y)","Node2(x,y)"
"(-10728.5091, 145075.387)","(-10771.9128, 145049.0703)"
"(-10771.9128, 145049.0703)","(-10841.7546, 145045.2902)"
"(-10841.7546, 145045.2902)","(-10899.0558, 145041.1998)"
"(-10899.0558, 145041.1998)","(-10942.0138, 145005.2476)"
"(-10942.0138, 145005.2476)","(-10984.0633, 144985.2241)"
"(-10984.0633, 144985.2241)","(-11053.4809, 144997.1902)"
"(-11053.4809, 144997.1902)","(-11105.1271, 145031.5719)"
"(-11105.1271, 145031.5719)","(-11143.2762, 145057.2634)"
"(-11143.2762, 145057.2634)","(-11166.427, 145099.0612)"
"(-11166.427, 145099.0612)","(-11163.9235, 145109.2625)"
"(-11163.9235, 145109.2625)","(-11114.8654, 145145.3624)"
"(-11114.8654, 145145.3624)","(-11061.7793, 145167.5785)"
"(-11061.7793, 145167.5785)","(-11013.2476, 145175.8527)"
"(-11013.2476, 145175.8527)","(-10960.2981, 145155.7164)"
"(-10960.2981, 145155.7164)","(-10903.401, 145148.059)"
"(-10903.401, 145148.059)","(-10855.4436, 145133.1673)"
"(-10855.4436, 145133.1673)","(-10777.876, 145112.7838)"
"(-10777.876, 145112.7838)","(-10728.5091, 145075.387)"
"(-10138.0917, 144086.8523)","(-10203.8086, 144065.449)"
"(-10203.8086, 144065.449)","(-10253.9891, 144092.1471)"
"(-10253.9891, 144092.1471)","(-10332.2696, 144122.2175)"
"(-10332.2696, 144122.2175)","(-10390.0941, 144167.654)"
"(-10390.0941, 144167.654)","(-10359.8776, 144221.0533)"
"(-10359.8776, 144221.0533)","(-10321.7361, 144275.483)"
"(-10321.7361, 144275.483)","(-10269.6747, 144327.5864)"
"(-10269.6747, 144327.5864)","(-10230.6695, 144308.629)"
"(-10230.6695, 144308.629)","(-10173.5934, 144284.2972)"
"(-10173.5934, 144284.2972)","(-10126.0509, 144263.0365)"
"(-10126.0509, 144263.0365)","(-10091.5009, 144234.9037)"
"(-10091.5009, 144234.9037)","(-10056.6846, 144286.1546)"
"(-10056.6846, 144286.1546)","(-9998.5306, 144310.2333)"
"(-9998.5306, 144310.2333)","(-9952.5108, 144304.3501)"
"(-9952.5108, 144304.3501)","(-9948.4943, 144254.9107)"
"(-9948.4943, 144254.9107)","(-9988.796, 144216.4318)"
"(-9988.796, 144216.4318)","(-10035.1637, 144158.2546)"
"(-10035.1637, 144158.2546)","(-10104.9574, 144129.4705)"
"(-10104.9574, 144129.4705)","(-10138.0917, 144086.8523)"
"(-10798.857, 144324.7725)","(-10789.1779, 144273.2814)"
"(-10789.1779, 144273.2814)","(-10805.5766, 144210.7593)"
"(-10805.5766, 144210.7593)","(-10797.2312, 144154.8407)"
"(-10797.2312, 144154.8407)","(-10822.9415, 144072.5386)"
"(-10822.9415, 144072.5386)","(-10873.9546, 144061.5152)"
"(-10873.9546, 144061.5152)","(-11072.498, 144024.0678)"
"(-11072.498, 144024.0678)","(-11193.2002, 144004.2074)"
