x,y
-9631.1037,144901.0456
-10515.9456,144144.5123
-10903.401,145148.059
-9998.5306,144310.2333
-10830.0624,144600.6292
-9952.5108,144304.3501
-11112.849,145217.2043
-10429.3198,144710.9684
-10481.1521,144361.4453
-11013.2476,145175.8527
-11275.2561,143978.5436
-10789.1824,144441.7244
-10273.1795,144792.5062
-11019.1686,145295.5836
-10235.9145,145282.2258
-10084.0962,144821.453
-10576.9472,144840.8557
-10798.857,144324.7725
-10339.1694,145442.3176
-10230.6695,144308.629
-10422.2852,145290.494
-10155.0087,144730.9947
-10729.787,144643.4804
-10321.7361,144275.483
-10369.1189,144428.8096
-10707.6069,144411.2502
-10691.4484,144480.8955
-10253.9891,144092.1471
-11299.5605,144849.3913
-10220.4114,144458.4946
-11193.2002,144004.2074
-10401.3195,145404.45
-10726.1173,144120.668
-11451.2967,143937.6262
-11219.2695,144956.0649
-10839.4578,144476.7888
-10686.181,145111.2838
-10092.9526,144473.0184
-9818.4012,145240.9507
-10269.6747,144327.5864
-10567.9418,145148.1985
-10341.615,144532.7589
-10219.034,144809.5467
-11236.4938,145056.3204
-9712.3251,144831.1445
-10664.9501,144425.6321
-10936.3726,144816.2726
-10441.363,144983.6889
-10035.1637,144158.2546
-10183.3152,144941.8387
-10807.5062,145012.2374
-9742.7831,145015.9221
-10041.7628,144882.3073
-10899.0558,145041.1998
-11166.427,145099.0612
-10664.5932,144840.1062
-10557.4355,144848.294
-10170.8269,145242.5383
-9716.3247,144996.0783
-11084.3096,145284.3591
-10857.9093,144346.3105
-10680.4683,144791.1582
-10835.3778,144895.6433
-10211.6665,144516.3295
-11268.9535,145202.7845
-11061.7793,145167.5785
-10557.7563,144361.7111
-10118.4922,144781.7654
-10719.604,144601.2663
-10203.159,144874.3698
-9942.5439,144978.8805
-11365.547,144128.6996
-11272.9222,145095.6281
-10445.9596,144393.9844
-10542.5599,145420.7208
-10728.5091,145075.387
-10655.2433,144118.0175
-10148.6018,145267.9383
-9779.5867,145294.9258
-10660.7052,145132.889
-10455.2877,145395.1797
-10449.5657,145181.1719
-9654.1861,144868.435
-11213.8481,144917.7843
-10495.0457,145269.3274
-10117.5673,145016.3853
-10593.8624,144497.3649
-10855.4436,145133.1673
-10822.9415,144072.5386
-10571.8215,144449.8107
-10275.6021,145306.0383
-11078.0079,144188.9927
-10777.876,145112.7838
-9693.8351,145164.0891
-9811.5749,145080.7452
-10407.1531,145050.9795
-10066.0516,145215.5507
-10269.7008,145369.2987
-10071.8951,144729.1122
-10805.5766,144210.7593
-11223.9743,145249.0867
-10631.3762,144270.9514
-10831.53,144432.5663
-9954.544,145141.0677
-10450.3799,144145.9438
-10261.5742,144624.3736
-10597.5796,144385.3281
-11362.1143,144773.9664
-10437.3867,145255.9497
-11094.2303,144702.5461
-11025.0989,144793.1987
-11099.7329,144764.511
-10220.5751,144740.1521
-10878.6107,144830.3903
-10371.8214,144742.8327
-10194.6485,144903.3055
-10042.2391,145253.6508
-10126.0509,144263.0365
-10942.0138,145005.2476
-10809.1961,144386.8492
-11053.4809,144997.1902
-10159.5977,144471.1849
-10682.1093,144780.192
-10962.7442,144275.1752
-10384.8321,145301.3777
-9897.956,145174.8927
-9894.5787,144728.3929
-10306.5318,145341.0119
-10713.3274,145211.1189
-10661.3299,145380.601
-11322.0775,144737.1907
-10771.9128,145049.0703
-11139.2498,145239.9319
-9949.6967,144704.8987
-10984.0633,144985.2241
-11393.6739,144078.2832
-10014.4685,144707.9541
-10056.6846,144286.1546
-10299.5629,144440.7622
-10332.2696,144122.2175
-9986.6765,145207.6132
-9770.0871,144795.8497
-10932.5722,144720.5017
-10191.1739,144676.4172
-10545.3866,144686.2319
-10745.3105,144388.2633
-10367.4656,145141.4672
-10359.8776,144221.0533
-10356.2646,144884.7687
-11291.5942,144084.1387
-10684.6374,144671.8083
-11061.6135,145222.3308
-11099.2131,144142.9817
-11111.2709,145292.1716
-10362.1006,144585.2534
-11143.2762,145057.2634
-10538.0131,144239.5681
-10747.155,144313.8862
-10803.2859,145207.1501
-10268.405,145431.1721
-10130.3984,144765.8904
-10803.4944,144651.9164
-10788.1918,144535.422
-11025.8578,144218.5871
-11335.4141,143963.5166
-10312.8466,144584.6512
-10445.2091,144526.9696
-11364.5243,144832.1683
-10519.7988,144862.6422
-10456.9018,144210.332
-11283.112,144792.253
-10547.7185,144507.6095
-10797.2312,144154.8407
-9988.796,144216.4318
-11218.2445,144848.7358
-10397.9369,144508.7067
-10370.6406,145177.9798
-10620.2754,144836.7989
-11451.4729,144000.3408
-10139.6589,144997.4013
-10873.9546,144061.5152
-11340.9739,144091.9061
-10138.0917,144086.8523
-11171.1825,144098.4609
-10390.0941,144167.654
-10173.5934,144284.2972
-11272.8984,144908.3195
-10960.2981,145155.7164
-10841.7546,145045.2902
-10214.0099,144411.7637
-10616.8302,144702.757
-9687.7258,145234.0991
-10885.9211,144417.1223
-10494.4658,144906.5167
-10091.4517,145229.8382
-10091.5009,144234.9037
