C_timber_node1node245_t0: lb=0.0, ub=0.0, type=B, cost=None
C_timber_node1node245_t1: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node245_t2: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node245_t3: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node245_t4: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node245_t5: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node245_t0: lb=0.0, ub=0.0, type=B, cost=None
C_wide_node1node245_t1: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node245_t2: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node245_t3: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node245_t4: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node245_t5: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node105_t0: lb=0.0, ub=0.0, type=B, cost=None
C_timber_node1node105_t1: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node105_t2: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node105_t3: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node105_t4: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node105_t5: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node105_t0: lb=0.0, ub=0.0, type=B, cost=None
C_wide_node1node105_t1: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node105_t2: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node105_t3: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node105_t4: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node105_t5: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node132_t0: lb=0.0, ub=0.0, type=B, cost=None
C_timber_node1node132_t1: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node132_t2: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node132_t3: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node132_t4: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node132_t5: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node132_t0: lb=0.0, ub=0.0, type=B, cost=None
C_wide_node1node132_t1: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node132_t2: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node132_t3: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node132_t4: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node132_t5: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node318_t0: lb=0.0, ub=0.0, type=B, cost=None
C_timber_node1node318_t1: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node318_t2: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node318_t3: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node318_t4: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node318_t5: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node318_t0: lb=0.0, ub=0.0, type=B, cost=None
C_wide_node1node318_t1: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node318_t2: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node318_t3: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node318_t4: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node318_t5: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node320_t0: lb=0.0, ub=0.0, type=B, cost=None
C_timber_node1node320_t1: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node320_t2: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node320_t3: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node320_t4: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node1node320_t5: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node320_t0: lb=0.0, ub=0.0, type=B, cost=None
C_wide_node1node320_t1: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node320_t2: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node320_t3: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node320_t4: lb=0.0, ub=1.0, type=B, cost=None
C_wide_node1node320_t5: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node2node91_t0: lb=0.0, ub=0.0, type=B, cost=None
C_timber_node2node91_t1: lb=0.0, ub=1.0, type=B, cost=None
C_timber_node2node91_t2: lb=0.0, ub=1.0, type=B, cost=None
