arc,type
node10node16,source_in_transit_out
node8node16,source_in_transit_out
node4node16,source_in_transit_out
node3node16,source_in_transit_out
node2node16,source_in_transit_out
node16node3,source_out_transit_in
node16node4,source_out_transit_in
node16node10,source_out_transit_in
node16node8,source_out_transit_in
node16node2,source_out_transit_in
node8node5,exit_in_transit_out
node13node5,exit_in_exit_out
node10node6,exit_in_transit_out
node11node6,exit_in_transit_out
node12node9,exit_in_exit_out
node11node9,exit_in_transit_out
node9node12,exit_in_exit_out
node1node12,exit_in_transit_out
node5node13,exit_in_exit_out
node7node13,exit_in_transit_out
node15node14,exit_in_exit_out
node1node14,exit_in_transit_out
node14node15,exit_in_exit_out
node7node15,exit_in_transit_out
node5node8,exit_out_transit_in
node6node10,exit_out_transit_in
node6node11,exit_out_transit_in
node9node11,exit_out_transit_in
node12node1,exit_out_transit_in
node13node7,exit_out_transit_in
node14node1,exit_out_transit_in
node15node7,exit_out_transit_in
node2node1,transit_in_transit_out
node4node8,transit_in_transit_out
node10node8,transit_in_transit_out
node4node7,transit_in_transit_out
node3node2,transit_in_transit_out
node1node2,transit_in_transit_out
node4node2,transit_in_transit_out
node7node4,transit_in_transit_out
node2node4,transit_in_transit_out
node8node4,transit_in_transit_out
node3node10,transit_in_transit_out
node8node10,transit_in_transit_out
node10node3,transit_in_transit_out
node2node3,transit_in_transit_out
node11node3,transit_in_transit_out
node3node11,transit_in_transit_out
