"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-21429.8026, 151043.7971)","(-21482.6418, 151082.8602)",65.71078175041126,12.727799999999998
"(-21482.6418, 151082.8602)","(-21498.5169, 151127.3104)",47.199990254757594,12.727799999999998
"(-21498.5169, 151127.3104)","(-21444.5418, 151193.9855)",85.78391679110325,12.727799999999998
"(-21444.5418, 151193.9855)","(-21339.3842, 151277.1744)",134.08398085142852,12.727799999999998
"(-21339.3842, 151277.1744)","(-21292.8288, 151312.63)",58.51926896776151,15.4492
"(-21292.8288, 151312.63)","(-21236.2605, 151347.2164)",66.30378292261986,15.4492
"(-21236.2605, 151347.2164)","(-21234.9913, 151318.7633)",28.481393369193817,15.4492
"(-21234.9913, 151318.7633)","(-21254.0414, 151296.5383)",29.27211873114303,15.4492
"(-21254.0414, 151296.5383)","(-21314.3665, 151237.8007)",84.19752575800202,15.4492
"(-21314.3665, 151237.8007)","(-21363.5791, 151177.4755)",77.85248713945452,15.4492
"(-21363.5791, 151177.4755)","(-21390.5667, 151120.3254)",63.201775954239594,15.4492
"(-21390.5667, 151120.3254)","(-21429.8026, 151043.7971)",86.00021249799794,15.4492
"(-21339.3842, 151277.1744)","(-21444.5418, 151193.9855)",82.38060430391256,10.0064
"(-21444.5418, 151193.9855)","(-21498.5169, 151127.3104)",43.51186021821256,10.84235
"(-21498.5169, 151127.3104)","(-21482.6418, 151082.8602)",65.81363631496873,10.84235
"(-21482.6418, 151082.8602)","(-21429.8026, 151043.7971)",43.74393657091136,10.84235
"(-21429.8026, 151043.7971)","(-21438.2554, 150961.8513)",53.585786665216574,10.84235
"(-21438.2554, 150961.8513)","(-21476.4695, 150982.6591)",54.39270493825095,10.84235
"(-21476.4695, 150982.6591)","(-21520.7963, 150934.0117)",40.93695996528159,10.0064
"(-21520.7963, 150934.0117)","(-21551.0807, 150902.4461)",81.62521015133696,10.0064
"(-21551.0807, 150902.4461)","(-21588.1789, 150863.7788)",35.49757914280916,10.0064
"(-21588.1789, 150863.7788)","(-21637.3684, 150840.5633)",38.81366420348441,10.0064
"(-21637.3684, 150840.5633)","(-21668.3252, 150867.3497)",62.950894742640166,10.0064
"(-21668.3252, 150867.3497)","(-21599.8448, 150911.7694)",60.53832049049663,10.0064
"(-21599.8448, 150911.7694)","(-21568.0948, 150927.6444)",51.11879484220285,10.0064
"(-21568.0948, 150927.6444)","(-21575.5031, 150965.7445)",40.016873455582896,10.0064
"(-21575.5031, 150965.7445)","(-21631.5948, 150994.3196)",35.910920195674,10.0064
"(-21631.5948, 150994.3196)","(-21680.2783, 150958.3362)",87.62379499387158,10.0064
"(-21680.2783, 150958.3362)","(-21725.7867, 150935.0528)",76.49635845556774,10.0064
"(-21725.7867, 150935.0528)","(-21746.8167, 150901.0074)",65.05162640395748,10.0064
"(-21746.8167, 150901.0074)","(-21781.9688, 150908.3507)",66.76341120103682,10.0064
"(-21781.9688, 150908.3507)","(-21848.5351, 150965.3319)",84.21384887778504,10.0064
"(-21848.5351, 150965.3319)","(-21860.2887, 151040.9199)",68.59550947758866,10.0064
"(-21860.2887, 151040.9199)","(-21796.8323, 151055.2377)",42.919064939145116,10.0064
"(-21796.8323, 151055.2377)","(-21788.0435, 151121.4201)",56.34560336796179,10.0064
"(-21788.0435, 151121.4201)","(-21719.1019, 151169.7836)",65.05139944766461,10.0064
"(-21719.1019, 151169.7836)","(-21668.2362, 151215.8056)",64.75494581366236,10.0064
"(-21668.2362, 151215.8056)","(-21628.0156, 151230.7839)",55.4533176536804,10.0064
"(-21628.0156, 151230.7839)","(-21572.6699, 151241.3518)",62.09124423403223,10.0064
"(-21572.6699, 151241.3518)","(-21517.9788, 151276.5735)",50.399066674408694,10.0064
"(-21517.9788, 151276.5735)","(-21456.1346, 151295.7698)",56.9954925008332,11.6783
"(-21456.1346, 151295.7698)","(-21405.5672, 151318.5296)",49.4999895856326,11.6783
"(-21405.5672, 151318.5296)","(-21344.1059, 151327.3518)",49.34515760902754,11.6783
"(-21344.1059, 151327.3518)","(-21339.3842, 151277.1744)",59.706791533716775,11.6783
"(-21438.2554, 150961.8513)","(-21460.6325, 150909.4323)",27.559443225521953,11.6783
"(-21460.6325, 150909.4323)","(-21475.9288, 150862.355)",71.60490981894327,11.6783
"(-21475.9288, 150862.355)","(-21446.5063, 150822.7411)",59.59383981537326,11.6783
"(-21446.5063, 150822.7411)","(-21442.0133, 150763.2036)",85.95884294846914,11.6783
"(-21442.0133, 150763.2036)","(-21439.9394, 150735.7223)",81.99808557374612,11.6783
"(-21439.9394, 150735.7223)","(-21436.4801, 150664.201)",62.408088661169465,11.6783
"(-21436.4801, 150664.201)","(-21473.1788, 150617.2475)",58.52301697699475,11.6783
"(-21473.1788, 150617.2475)","(-21554.4218, 150645.3277)",43.83784456210016,11.6783
"(-21554.4218, 150645.3277)","(-21629.8994, 150677.3717)",65.94865532670926,11.6783
