Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-21390.5667, 151120.3254)","(-21363.5791, 151177.4755)",63.202,15.4,305312.36,118718.22,457968.54,228984.27,118718.22
"(-21390.5667, 151120.3254)","(-21429.8026, 151043.7971)",86.0,15.4,415446.04,161542.8,623169.06,311584.53,161542.8
"(-21498.5169, 151127.3104)","(-21482.6418, 151082.8602)",65.814,10.8,317929.62,123624.33,476894.43,238447.21,123624.33
"(-21498.5169, 151127.3104)","(-21444.5418, 151193.9855)",43.512,10.8,210195.18,81732.68,315292.77,157646.38,81732.68
"(-21575.5031, 150965.7445)","(-21599.8448, 150911.7694)",91.136,10.0,440254.18,171189.24,660381.26,330190.63,171189.24
"(-21575.5031, 150965.7445)","(-21680.2783, 150958.3362)",123.535,10.0,596766.07,232047.61,895149.1,447574.55,232047.61
"(-21339.3842, 151277.1744)","(-21444.5418, 151193.9855)",82.381,10.0,397960.6,154743.73,596940.9,298470.45,154743.73
"(-21339.3842, 151277.1744)","(-21292.8288, 151312.63)",58.519,15.4,282692.31,109922.59,424038.46,212019.23,109922.59
"(-21339.3842, 151277.1744)","(-21344.1059, 151327.3518)",59.707,11.7,288428.94,112153.24,432643.41,216321.71,112153.24
"(-21517.9788, 151276.5735)","(-21572.6699, 151241.3518)",50.399,10.0,243465.59,94669.61,365198.39,182599.2,94669.61
"(-21517.9788, 151276.5735)","(-21456.1346, 151295.7698)",56.995,11.7,275331.32,107060.33,412996.98,206498.49,107060.33
"(-21668.3252, 150867.3497)","(-21637.3684, 150840.5633)",62.951,10.0,304100.41,118246.96,456150.62,228075.31,118246.96
"(-21668.3252, 150867.3497)","(-21599.8448, 150911.7694)",60.538,10.0,292445.85,113715.18,438668.78,219334.39,113715.18
"(-21292.8288, 151312.63)","(-21234.9913, 151318.7633)",94.785,15.4,457884.06,178044.48,686826.09,343413.04,178044.48
"(-21551.0807, 150902.4461)","(-21520.7963, 150934.0117)",81.625,10.0,394311.47,153324.79,591467.21,295733.61,153324.79
"(-21551.0807, 150902.4461)","(-21637.3684, 150840.5633)",74.311,10.0,358979.48,139586.24,538469.23,269234.61,139586.24
"(-21344.1059, 151327.3518)","(-21405.5672, 151318.5296)",49.345,11.7,238374.42,92689.94,357561.62,178780.81,92689.94
"(-21482.6418, 151082.8602)","(-21429.8026, 151043.7971)",43.744,10.8,211316.28,82168.61,316974.43,158487.21,82168.61
"(-21473.1788, 150617.2475)","(-21436.4801, 150664.201)",58.523,11.7,282710.42,109929.64,424065.62,212032.81,109929.64
"(-21473.1788, 150617.2475)","(-21554.4218, 150645.3277)",43.838,11.7,211769.93,82345.01,317654.9,158827.45,82345.01
"(-21860.2887, 151040.9199)","(-21848.5351, 150965.3319)",68.596,10.0,331368.17,128849.81,497052.25,248526.13,128849.81
"(-21860.2887, 151040.9199)","(-21788.0435, 151121.4201)",99.265,10.0,479523.39,186458.75,719285.09,359642.54,186458.75
"(-21725.7867, 150935.0528)","(-21680.2783, 150958.3362)",76.496,10.0,369535.24,143690.76,554302.86,277151.43,143690.76
"(-21725.7867, 150935.0528)","(-21746.8167, 150901.0074)",65.052,10.0,314248.53,122192.98,471372.8,235686.4,122192.98
"(-21520.7963, 150934.0117)","(-21476.4695, 150982.6591)",40.937,10.0,197756.46,76895.99,296634.7,148317.35,76895.99
"(-21363.5791, 151177.4755)","(-21314.3665, 151237.8007)",77.852,15.4,376086.37,146238.11,564129.55,282064.78,146238.11
"(-21429.8026, 151043.7971)","(-21438.2554, 150961.8513)",53.586,10.8,258859.86,100655.54,388289.79,194144.9,100655.54
"(-21781.9688, 150908.3507)","(-21746.8167, 150901.0074)",66.763,10.0,322517.75,125408.39,483776.62,241888.31,125408.39
"(-21781.9688, 150908.3507)","(-21848.5351, 150965.3319)",84.214,10.0,406816.56,158187.29,610224.83,305112.42,158187.29
"(-21475.9288, 150862.355)","(-21460.6325, 150909.4323)",71.605,11.7,345905.85,134502.66,518858.77,259429.39,134502.66
"(-21475.9288, 150862.355)","(-21446.5063, 150822.7411)",59.594,11.7,287883.3,111941.07,431824.95,215912.47,111941.07
"(-21234.9913, 151318.7633)","(-21314.3665, 151237.8007)",113.47,15.4,548144.17,213141.38,822216.25,411108.12,213141.38
"(-21436.4801, 150664.201)","(-21439.9394, 150735.7223)",62.408,11.7,301478.25,117227.35,452217.37,226108.69,117227.35
"(-21405.5672, 151318.5296)","(-21456.1346, 151295.7698)",49.5,11.7,239122.37,92980.78,358683.56,179341.78,92980.78
"(-21629.8994, 150677.3717)","(-21554.4218, 150645.3277)",65.949,11.7,318581.86,123877.95,477872.79,238936.4,123877.95
"(-21628.0156, 151230.7839)","(-21668.2362, 151215.8056)",55.453,10.0,267881.45,104163.51,401822.17,200911.09,104163.51
"(-21628.0156, 151230.7839)","(-21572.6699, 151241.3518)",62.091,10.0,299947.65,116632.19,449921.48,224960.74,116632.19
"(-21446.5063, 150822.7411)","(-21442.0133, 150763.2036)",85.959,11.7,415246.2,161465.09,622869.29,311434.65,161465.09
"(-21439.9394, 150735.7223)","(-21442.0133, 150763.2036)",81.998,11.7,396112.74,154025.2,594169.12,297084.56,154025.2
"(-21460.6325, 150909.4323)","(-21438.2554, 150961.8513)",27.559,11.7,133132.95,51767.66,199699.42,99849.71,51767.66
"(-21719.1019, 151169.7836)","(-21788.0435, 151121.4201)",65.051,10.0,314247.44,122192.55,471371.16,235685.58,122192.55
"(-21719.1019, 151169.7836)","(-21668.2362, 151215.8056)",64.755,10.0,312815.34,121635.69,469223.01,234611.51,121635.69
"(-21438.2554, 150961.8513)","(-21476.4695, 150982.6591)",54.393,10.8,262757.89,102171.26,394136.83,197068.41,102171.26
