variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node3_timber_t0,0.0,0.0,B,C,timber,node1node3,0,1389.0
C_node1node3_timber_t1,0.0,1.0,B,C,timber,node1node3,1,1169.5
C_node1node3_timber_t2,0.0,1.0,B,C,timber,node1node3,2,829.08
C_node1node3_timber_t3,0.0,1.0,B,C,timber,node1node3,3,587.75
C_node1node3_timber_t4,0.0,1.0,B,C,timber,node1node3,4,416.67
C_node1node3_timber_t5,0.0,1.0,B,C,timber,node1node3,5,295.38
C_node1node3_wide_t0,0.0,0.0,B,C,wide,node1node3,0,2082.0
C_node1node3_wide_t1,0.0,1.0,B,C,wide,node1node3,1,1752.99
C_node1node3_wide_t2,0.0,1.0,B,C,wide,node1node3,2,1242.73
C_node1node3_wide_t3,0.0,1.0,B,C,wide,node1node3,3,880.99
C_node1node3_wide_t4,0.0,1.0,B,C,wide,node1node3,4,624.55
C_node1node3_wide_t5,0.0,1.0,B,C,wide,node1node3,5,442.76
C_node1node32_timber_t0,0.0,0.0,B,C,timber,node1node32,0,1842.0
C_node1node32_timber_t1,0.0,1.0,B,C,timber,node1node32,1,1550.91
C_node1node32_timber_t2,0.0,1.0,B,C,timber,node1node32,2,1099.47
C_node1node32_timber_t3,0.0,1.0,B,C,timber,node1node32,3,779.44
C_node1node32_timber_t4,0.0,1.0,B,C,timber,node1node32,4,552.56
C_node1node32_timber_t5,0.0,1.0,B,C,timber,node1node32,5,391.72
C_node1node32_wide_t0,0.0,0.0,B,C,wide,node1node32,0,2763.0
C_node1node32_wide_t1,0.0,1.0,B,C,wide,node1node32,1,2326.37
C_node1node32_wide_t2,0.0,1.0,B,C,wide,node1node32,2,1649.21
C_node1node32_wide_t3,0.0,1.0,B,C,wide,node1node32,3,1169.16
C_node1node32_wide_t4,0.0,1.0,B,C,wide,node1node32,4,828.84
C_node1node32_wide_t5,0.0,1.0,B,C,wide,node1node32,5,587.58
C_node1node29_timber_t0,0.0,0.0,B,C,timber,node1node29,0,1375.0
C_node1node29_timber_t1,0.0,1.0,B,C,timber,node1node29,1,1157.71
C_node1node29_timber_t2,0.0,1.0,B,C,timber,node1node29,2,820.72
C_node1node29_timber_t3,0.0,1.0,B,C,timber,node1node29,3,581.83
C_node1node29_timber_t4,0.0,1.0,B,C,timber,node1node29,4,412.47
C_node1node29_timber_t5,0.0,1.0,B,C,timber,node1node29,5,292.41
C_node1node29_wide_t0,0.0,0.0,B,C,wide,node1node29,0,2062.0
C_node1node29_wide_t1,0.0,1.0,B,C,wide,node1node29,1,1736.15
C_node1node29_wide_t2,0.0,1.0,B,C,wide,node1node29,2,1230.79
C_node1node29_wide_t3,0.0,1.0,B,C,wide,node1node29,3,872.53
C_node1node29_wide_t4,0.0,1.0,B,C,wide,node1node29,4,618.55
C_node1node29_wide_t5,0.0,1.0,B,C,wide,node1node29,5,438.5
C_node2node39_timber_t0,0.0,0.0,B,C,timber,node2node39,0,477.0
C_node2node39_timber_t1,0.0,1.0,B,C,timber,node2node39,1,401.62
C_node2node39_timber_t2,0.0,1.0,B,C,timber,node2node39,2,284.72
C_node2node39_timber_t3,0.0,1.0,B,C,timber,node2node39,3,201.84
C_node2node39_timber_t4,0.0,1.0,B,C,timber,node2node39,4,143.09
C_node2node39_timber_t5,0.0,1.0,B,C,timber,node2node39,5,101.44
C_node2node39_wide_t0,0.0,0.0,B,C,wide,node2node39,0,715.0
C_node2node39_wide_t1,0.0,1.0,B,C,wide,node2node39,1,602.01
C_node2node39_wide_t2,0.0,1.0,B,C,wide,node2node39,2,426.78
C_node2node39_wide_t3,0.0,1.0,B,C,wide,node2node39,3,302.55
C_node2node39_wide_t4,0.0,1.0,B,C,wide,node2node39,4,214.48
C_node2node39_wide_t5,0.0,1.0,B,C,wide,node2node39,5,152.05
C_node2node13_timber_t0,0.0,0.0,B,C,timber,node2node13,0,1013.0
C_node2node13_timber_t1,0.0,1.0,B,C,timber,node2node13,1,852.92
C_node2node13_timber_t2,0.0,1.0,B,C,timber,node2node13,2,604.65
C_node2node13_timber_t3,0.0,1.0,B,C,timber,node2node13,3,428.65
C_node2node13_timber_t4,0.0,1.0,B,C,timber,node2node13,4,303.88
C_node2node13_timber_t5,0.0,1.0,B,C,timber,node2node13,5,215.42
C_node2node13_wide_t0,0.0,0.0,B,C,wide,node2node13,0,1519.0
C_node2node13_wide_t1,0.0,1.0,B,C,wide,node2node13,1,1278.96
C_node2node13_wide_t2,0.0,1.0,B,C,wide,node2node13,2,906.68
C_node2node13_wide_t3,0.0,1.0,B,C,wide,node2node13,3,642.76
C_node2node13_wide_t4,0.0,1.0,B,C,wide,node2node13,4,455.66
C_node2node13_wide_t5,0.0,1.0,B,C,wide,node2node13,5,323.03
C_node2node41_timber_t0,0.0,0.0,B,C,timber,node2node41,0,1773.0
C_node2node41_timber_t1,0.0,1.0,B,C,timber,node2node41,1,1492.82
C_node2node41_timber_t2,0.0,1.0,B,C,timber,node2node41,2,1058.29
C_node2node41_timber_t3,0.0,1.0,B,C,timber,node2node41,3,750.24
C_node2node41_timber_t4,0.0,1.0,B,C,timber,node2node41,4,531.86
C_node2node41_timber_t5,0.0,1.0,B,C,timber,node2node41,5,377.04
C_node2node41_wide_t0,0.0,0.0,B,C,wide,node2node41,0,2660.0
C_node2node41_wide_t1,0.0,1.0,B,C,wide,node2node41,1,2239.65
C_node2node41_wide_t2,0.0,1.0,B,C,wide,node2node41,2,1587.73
C_node2node41_wide_t3,0.0,1.0,B,C,wide,node2node41,3,1125.57
C_node2node41_wide_t4,0.0,1.0,B,C,wide,node2node41,4,797.94
C_node2node41_wide_t5,0.0,1.0,B,C,wide,node2node41,5,565.67
C_node2node53_timber_t0,0.0,0.0,B,C,timber,node2node53,0,0.0
C_node2node53_timber_t1,0.0,1.0,B,C,timber,node2node53,1,0.0
C_node2node53_timber_t2,0.0,1.0,B,C,timber,node2node53,2,0.0
C_node2node53_timber_t3,0.0,1.0,B,C,timber,node2node53,3,0.0
C_node2node53_timber_t4,0.0,1.0,B,C,timber,node2node53,4,0.0
C_node2node53_timber_t5,0.0,1.0,B,C,timber,node2node53,5,0.0
C_node2node53_wide_t0,0.0,0.0,B,C,wide,node2node53,0,0.0
C_node2node53_wide_t1,0.0,1.0,B,C,wide,node2node53,1,0.0
C_node2node53_wide_t2,0.0,1.0,B,C,wide,node2node53,2,0.0
C_node2node53_wide_t3,0.0,1.0,B,C,wide,node2node53,3,0.0
C_node2node53_wide_t4,0.0,1.0,B,C,wide,node2node53,4,0.0
C_node2node53_wide_t5,0.0,1.0,B,C,wide,node2node53,5,0.0
C_node2node54_timber_t0,0.0,0.0,B,C,timber,node2node54,0,0.0
C_node2node54_timber_t1,0.0,1.0,B,C,timber,node2node54,1,0.0
C_node2node54_timber_t2,0.0,1.0,B,C,timber,node2node54,2,0.0
C_node2node54_timber_t3,0.0,1.0,B,C,timber,node2node54,3,0.0
C_node2node54_timber_t4,0.0,1.0,B,C,timber,node2node54,4,0.0
C_node2node54_timber_t5,0.0,1.0,B,C,timber,node2node54,5,0.0
C_node2node54_wide_t0,0.0,0.0,B,C,wide,node2node54,0,0.0
C_node2node54_wide_t1,0.0,1.0,B,C,wide,node2node54,1,0.0
C_node2node54_wide_t2,0.0,1.0,B,C,wide,node2node54,2,0.0
C_node2node54_wide_t3,0.0,1.0,B,C,wide,node2node54,3,0.0
C_node2node54_wide_t4,0.0,1.0,B,C,wide,node2node54,4,0.0
C_node2node54_wide_t5,0.0,1.0,B,C,wide,node2node54,5,0.0
C_node3node34_timber_t0,0.0,0.0,B,C,timber,node3node34,0,1133.0
C_node3node34_timber_t1,0.0,1.0,B,C,timber,node3node34,1,953.96
C_node3node34_timber_t2,0.0,1.0,B,C,timber,node3node34,2,676.28
C_node3node34_timber_t3,0.0,1.0,B,C,timber,node3node34,3,479.43
C_node3node34_timber_t4,0.0,1.0,B,C,timber,node3node34,4,339.87
C_node3node34_timber_t5,0.0,1.0,B,C,timber,node3node34,5,240.94
C_node3node34_wide_t0,0.0,0.0,B,C,wide,node3node34,0,1699.0
C_node3node34_wide_t1,0.0,1.0,B,C,wide,node3node34,1,1430.51
C_node3node34_wide_t2,0.0,1.0,B,C,wide,node3node34,2,1014.12
C_node3node34_wide_t3,0.0,1.0,B,C,wide,node3node34,3,718.93
C_node3node34_wide_t4,0.0,1.0,B,C,wide,node3node34,4,509.66
C_node3node34_wide_t5,0.0,1.0,B,C,wide,node3node34,5,361.31
C_node3node18_timber_t0,0.0,0.0,B,C,timber,node3node18,0,3389.0
C_node3node18_timber_t1,0.0,1.0,B,C,timber,node3node18,1,2853.45
C_node3node18_timber_t2,0.0,1.0,B,C,timber,node3node18,2,2022.86
C_node3node18_timber_t3,0.0,1.0,B,C,timber,node3node18,3,1434.05
C_node3node18_timber_t4,0.0,1.0,B,C,timber,node3node18,4,1016.62
C_node3node18_timber_t5,0.0,1.0,B,C,timber,node3node18,5,720.7
C_node3node18_wide_t0,0.0,0.0,B,C,wide,node3node18,0,5084.0
C_node3node18_wide_t1,0.0,1.0,B,C,wide,node3node18,1,4280.59
C_node3node18_wide_t2,0.0,1.0,B,C,wide,node3node18,2,3034.59
C_node3node18_wide_t3,0.0,1.0,B,C,wide,node3node18,3,2151.28
C_node3node18_wide_t4,0.0,1.0,B,C,wide,node3node18,4,1525.08
C_node3node18_wide_t5,0.0,1.0,B,C,wide,node3node18,5,1081.16
C_node3node56_timber_t0,0.0,0.0,B,C,timber,node3node56,0,0.0
C_node3node56_timber_t1,0.0,1.0,B,C,timber,node3node56,1,0.0
C_node3node56_timber_t2,0.0,1.0,B,C,timber,node3node56,2,0.0
C_node3node56_timber_t3,0.0,1.0,B,C,timber,node3node56,3,0.0
C_node3node56_timber_t4,0.0,1.0,B,C,timber,node3node56,4,0.0
C_node3node56_timber_t5,0.0,1.0,B,C,timber,node3node56,5,0.0
C_node3node56_wide_t0,0.0,0.0,B,C,wide,node3node56,0,0.0
C_node3node56_wide_t1,0.0,1.0,B,C,wide,node3node56,1,0.0
C_node3node56_wide_t2,0.0,1.0,B,C,wide,node3node56,2,0.0
C_node3node56_wide_t3,0.0,1.0,B,C,wide,node3node56,3,0.0
C_node3node56_wide_t4,0.0,1.0,B,C,wide,node3node56,4,0.0
C_node3node56_wide_t5,0.0,1.0,B,C,wide,node3node56,5,0.0
C_node4node16_timber_t0,0.0,0.0,B,C,timber,node4node16,0,1140.0
C_node4node16_timber_t1,0.0,1.0,B,C,timber,node4node16,1,959.85
C_node4node16_timber_t2,0.0,1.0,B,C,timber,node4node16,2,680.46
C_node4node16_timber_t3,0.0,1.0,B,C,timber,node4node16,3,482.39
C_node4node16_timber_t4,0.0,1.0,B,C,timber,node4node16,4,341.97
C_node4node16_timber_t5,0.0,1.0,B,C,timber,node4node16,5,242.43
C_node4node16_wide_t0,0.0,0.0,B,C,wide,node4node16,0,1711.0
C_node4node16_wide_t1,0.0,1.0,B,C,wide,node4node16,1,1440.62
C_node4node16_wide_t2,0.0,1.0,B,C,wide,node4node16,2,1021.28
C_node4node16_wide_t3,0.0,1.0,B,C,wide,node4node16,3,724.0
C_node4node16_wide_t4,0.0,1.0,B,C,wide,node4node16,4,513.26
C_node4node16_wide_t5,0.0,1.0,B,C,wide,node4node16,5,363.86
C_node4node19_timber_t0,0.0,0.0,B,C,timber,node4node19,0,1443.0
C_node4node19_timber_t1,0.0,1.0,B,C,timber,node4node19,1,1214.97
C_node4node19_timber_t2,0.0,1.0,B,C,timber,node4node19,2,861.31
C_node4node19_timber_t3,0.0,1.0,B,C,timber,node4node19,3,610.6
C_node4node19_timber_t4,0.0,1.0,B,C,timber,node4node19,4,432.87
C_node4node19_timber_t5,0.0,1.0,B,C,timber,node4node19,5,306.87
C_node4node19_wide_t0,0.0,0.0,B,C,wide,node4node19,0,2164.0
C_node4node19_wide_t1,0.0,1.0,B,C,wide,node4node19,1,1822.03
C_node4node19_wide_t2,0.0,1.0,B,C,wide,node4node19,2,1291.67
C_node4node19_wide_t3,0.0,1.0,B,C,wide,node4node19,3,915.69
C_node4node19_wide_t4,0.0,1.0,B,C,wide,node4node19,4,649.15
C_node4node19_wide_t5,0.0,1.0,B,C,wide,node4node19,5,460.19
C_node4node39_timber_t0,0.0,0.0,B,C,timber,node4node39,0,4403.0
C_node4node39_timber_t1,0.0,1.0,B,C,timber,node4node39,1,3707.21
C_node4node39_timber_t2,0.0,1.0,B,C,timber,node4node39,2,2628.11
C_node4node39_timber_t3,0.0,1.0,B,C,timber,node4node39,3,1863.12
