variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node8_timber_t0,0.0,0.0,B,C,timber,node1node8,0,267.0
C_node1node8_timber_t1,0.0,1.0,B,C,timber,node1node8,1,224.81
C_node1node8_timber_t2,0.0,1.0,B,C,timber,node1node8,2,159.37
C_node1node8_timber_t3,0.0,1.0,B,C,timber,node1node8,3,112.98
C_node1node8_timber_t4,0.0,1.0,B,C,timber,node1node8,4,80.09
C_node1node8_timber_t5,0.0,1.0,B,C,timber,node1node8,5,56.78
C_node1node8_wide_t0,0.0,0.0,B,C,wide,node1node8,0,400.0
C_node1node8_wide_t1,0.0,1.0,B,C,wide,node1node8,1,336.79
C_node1node8_wide_t2,0.0,1.0,B,C,wide,node1node8,2,238.76
C_node1node8_wide_t3,0.0,1.0,B,C,wide,node1node8,3,169.26
C_node1node8_wide_t4,0.0,1.0,B,C,wide,node1node8,4,119.99
C_node1node8_wide_t5,0.0,1.0,B,C,wide,node1node8,5,85.06
C_node1node3_timber_t0,0.0,0.0,B,C,timber,node1node3,0,530.0
C_node1node3_timber_t1,0.0,1.0,B,C,timber,node1node3,1,446.25
C_node1node3_timber_t2,0.0,1.0,B,C,timber,node1node3,2,316.35
C_node1node3_timber_t3,0.0,1.0,B,C,timber,node1node3,3,224.27
C_node1node3_timber_t4,0.0,1.0,B,C,timber,node1node3,4,158.99
C_node1node3_timber_t5,0.0,1.0,B,C,timber,node1node3,5,112.71
C_node1node3_wide_t0,0.0,0.0,B,C,wide,node1node3,0,795.0
C_node1node3_wide_t1,0.0,1.0,B,C,wide,node1node3,1,669.37
C_node1node3_wide_t2,0.0,1.0,B,C,wide,node1node3,2,474.53
C_node1node3_wide_t3,0.0,1.0,B,C,wide,node1node3,3,336.4
C_node1node3_wide_t4,0.0,1.0,B,C,wide,node1node3,4,238.48
C_node1node3_wide_t5,0.0,1.0,B,C,wide,node1node3,5,169.06
C_node1node6_timber_t0,0.0,0.0,B,C,timber,node1node6,0,2137.0
C_node1node6_timber_t1,0.0,1.0,B,C,timber,node1node6,1,1799.3
C_node1node6_timber_t2,0.0,1.0,B,C,timber,node1node6,2,1275.56
C_node1node6_timber_t3,0.0,1.0,B,C,timber,node1node6,3,904.27
C_node1node6_timber_t4,0.0,1.0,B,C,timber,node1node6,4,641.05
C_node1node6_timber_t5,0.0,1.0,B,C,timber,node1node6,5,454.45
C_node1node6_wide_t0,0.0,0.0,B,C,wide,node1node6,0,3203.0
C_node1node6_wide_t1,0.0,1.0,B,C,wide,node1node6,1,2696.84
C_node1node6_wide_t2,0.0,1.0,B,C,wide,node1node6,2,1911.84
C_node1node6_wide_t3,0.0,1.0,B,C,wide,node1node6,3,1355.34
C_node1node6_wide_t4,0.0,1.0,B,C,wide,node1node6,4,960.83
C_node1node6_wide_t5,0.0,1.0,B,C,wide,node1node6,5,681.15
C_node1node14_timber_t0,0.0,0.0,B,C,timber,node1node14,0,0.0
C_node1node14_timber_t1,0.0,1.0,B,C,timber,node1node14,1,0.0
C_node1node14_timber_t2,0.0,1.0,B,C,timber,node1node14,2,0.0
C_node1node14_timber_t3,0.0,1.0,B,C,timber,node1node14,3,0.0
C_node1node14_timber_t4,0.0,1.0,B,C,timber,node1node14,4,0.0
C_node1node14_timber_t5,0.0,1.0,B,C,timber,node1node14,5,0.0
C_node1node14_wide_t0,0.0,0.0,B,C,wide,node1node14,0,0.0
C_node1node14_wide_t1,0.0,1.0,B,C,wide,node1node14,1,0.0
C_node1node14_wide_t2,0.0,1.0,B,C,wide,node1node14,2,0.0
C_node1node14_wide_t3,0.0,1.0,B,C,wide,node1node14,3,0.0
C_node1node14_wide_t4,0.0,1.0,B,C,wide,node1node14,4,0.0
C_node1node14_wide_t5,0.0,1.0,B,C,wide,node1node14,5,0.0
C_node2node7_timber_t0,0.0,0.0,B,C,timber,node2node7,0,704.0
C_node2node7_timber_t1,0.0,1.0,B,C,timber,node2node7,1,592.75
C_node2node7_timber_t2,0.0,1.0,B,C,timber,node2node7,2,420.21
C_node2node7_timber_t3,0.0,1.0,B,C,timber,node2node7,3,297.9
C_node2node7_timber_t4,0.0,1.0,B,C,timber,node2node7,4,211.18
C_node2node7_timber_t5,0.0,1.0,B,C,timber,node2node7,5,149.71
C_node2node7_wide_t0,0.0,0.0,B,C,wide,node2node7,0,1058.0
C_node2node7_wide_t1,0.0,1.0,B,C,wide,node2node7,1,890.81
