C_timber_node1node124_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_timber_node1node124_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node124_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node124_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node124_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node124_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node124_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_wide_node1node124_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node124_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node124_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node124_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node124_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node100_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_timber_node1node100_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node100_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node100_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node100_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node100_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node100_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_wide_node1node100_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node100_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node100_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node100_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node100_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node215_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_timber_node1node215_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node215_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node215_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node215_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node215_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node215_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_wide_node1node215_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node215_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node215_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node215_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node215_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node261_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_timber_node1node261_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node261_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node261_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node261_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node261_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node261_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_wide_node1node261_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node261_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node261_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node261_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node261_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node264_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_timber_node1node264_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node264_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node264_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node264_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node1node264_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node264_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_wide_node1node264_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node264_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node264_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node264_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node1node264_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node2node185_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_timber_node2node185_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node2node185_t2: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node2node185_t3: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node2node185_t4: lb=0.0, ub=1.0, type=B, cost=N/A
C_timber_node2node185_t5: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node2node185_t0: lb=0.0, ub=0.0, type=B, cost=N/A
C_wide_node2node185_t1: lb=0.0, ub=1.0, type=B, cost=N/A
C_wide_node2node185_t2: lb=0.0, ub=1.0, type=B, cost=N/A
