"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-20371.5343, 150579.0093)","(-20398.002, 150622.028)",50.5088872672805,23.0123
"(-20398.002, 150622.028)","(-20367.9729, 150652.8317)",43.018772419737054,23.0123
"(-20367.9729, 150652.8317)","(-20322.9488, 150661.5726)",45.86472406567261,23.0123
"(-20322.9488, 150661.5726)","(-20266.3331, 150681.5551)",60.03863583342959,23.0123
"(-20266.3331, 150681.5551)","(-20181.9364, 150700.6851)",86.53762113029437,23.0123
"(-20181.9364, 150700.6851)","(-20139.7066, 150752.4604)",66.81345446937053,23.0123
"(-20139.7066, 150752.4604)","(-20089.8856, 150739.0027)",51.60660549086681,23.0123
"(-20089.8856, 150739.0027)","(-20035.4607, 150694.4676)",70.32385706160414,23.0123
"(-20035.4607, 150694.4676)","(-20079.4337, 150644.0969)",66.86428155218677,23.0123
"(-20079.4337, 150644.0969)","(-20106.4212, 150602.8218)",49.31489669724426,23.0123
"(-20106.4212, 150602.8218)","(-20136.5838, 150609.1718)",30.82377229931556,23.0123
"(-20136.5838, 150609.1718)","(-20190.5589, 150599.6469)",54.809078992629644,23.0123
"(-20190.5589, 150599.6469)","(-20247.7091, 150555.1968)",72.40135875830559,23.0123
"(-20247.7091, 150555.1968)","(-20291.1624, 150495.0529)",74.19890826757188,23.0123
"(-20291.1624, 150495.0529)","(-20321.8607, 150484.8322)",32.355035641768495,23.0123
"(-20321.8607, 150484.8322)","(-20349.6131, 150542.891)",64.35075728536329,23.0123
"(-20349.6131, 150542.891)","(-20371.5343, 150579.0093)",42.2500959091239,23.0123
"(-19924.5097, 150684.7102)","(-19872.2008, 150676.8312)",52.8989570805535,23.0123
"(-19872.2008, 150676.8312)","(-19852.5826, 150670.6411)",20.571609301404106,23.0123
"(-19852.5826, 150670.6411)","(-19855.5895, 150653.1189)",17.77832783054174,23.0123
"(-19855.5895, 150653.1189)","(-19857.6318, 150641.218)",12.074866877120849,23.0123
"(-19857.6318, 150641.218)","(-19859.4463, 150630.6443)",10.72825903581552,23.0123
"(-19859.4463, 150630.6443)","(-19859.336, 150629.6279)",1.0223673752841045,23.0123
